"iter","ns","status","objval","runtime","n_selected","sum_p","BV_ext_mean","Gain_internal","Gain_total"
17,20,"OPTIMAL",1.16704935957529,0.830000162124634,24,0.85,-0.238759297327791,1.16704935957529,1.13123546497612
