"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"1",0.516972239999999,0.010275645,-0.00852374000000087,0.00418028000000011,0.0829860299999999,-0.00974083499999999,-0.01014145,0.191135650000001,-0.00246413000000052,-0.00233008000000119,-0.00444013000000012,0.0153448800000004,0.00300770499999924,-0.00406045000000072,-0.00631968999999945,-0.00416642499999999,-0.00839021999999964
"2",0.010275645,0.512276780000001,-0.000207529999999343,0.00730617999999986,0.00839709999999911,-0.0113070249999997,0.00591961500000047,-0.00206165500000078,-0.00665514999999949,-0.00289738999999872,-0.00851617499999897,-0.0109836600000013,-0.0116060399999998,-0.00961820500000158,-0.0031774999999998,0.000489499999999922,-0.0149543549999991
"3",-0.00852374000000086,-0.000207529999999351,0.496050459999995,-0.00638906000000089,-0.00578879000000101,0.00681994000000066,-0.000378204999999626,-0.00869793000000052,0.000181819999998368,-0.00145035000000142,-0.00610194000000096,-0.00316362499999972,0.00064563500000082,0.00275176000000052,0.00195321500000162,0.0103507500000003,-0.00192916000000007
"4",0.00418028000000011,0.00730617999999987,-0.00638906000000089,0.497975049999999,-0.0109568549999985,-0.00510807000000005,0.16823324,-0.00446002999999986,-0.00244007000000032,-0.00821068500000115,-0.00198862500000058,0.00250121999999996,-0.000352835000001151,-0.0097122749999998,-0.00744198500000013,-0.00189942499999933,-0.00395763499999992
"5",0.0829860299999999,0.0083970999999991,-0.00578879000000102,-0.0109568549999985,0.487084200000003,-0.00821340500000001,-0.0106631749999993,0.0795698949999988,-0.0124070750000013,-0.00177927500000046,-0.00711689500000171,-0.0132729849999997,-0.00978087000000077,-0.00861007499999818,0.000550459999999876,-0.0048442749999988,-0.0160386300000006
"6",-0.00974083499999999,-0.0113070249999997,0.00681994000000064,-0.00510807000000004,-0.008213405,0.50537555,0.0471086450000006,-0.0118964400000002,0.154090195000001,0.0832766099999989,0.135877975000002,0.0119126599999989,-0.0122703600000003,-0.00177314499999973,0.175729949999999,0.00163361999999958,0.142235310000001
"7",-0.01014145,0.00591961500000046,-0.000378204999999624,0.16823324,-0.0106631749999994,0.0471086450000006,0.492828679999999,-0.00975429999999969,-0.00647628000000054,0.11687836,0.0217112499999999,0.0108637250000002,-0.00827167000000121,-0.00478631500000015,0.027878479999998,-0.00132998500000028,0.0196426650000003
"8",0.191135650000001,-0.00206165500000079,-0.00869793000000051,-0.00446002999999986,0.0795698949999988,-0.0118964400000002,-0.0097542999999997,0.505737810000001,-0.0110537850000003,-0.00780154000000052,-0.00683832000000004,-0.00212190999999998,0.0010892800000003,-0.00688846499999965,-0.00784089999999901,-0.00959654,-0.00987779000000029
"9",-0.00246413000000052,-0.00665514999999948,0.000181819999998374,-0.00244007000000032,-0.0124070750000013,0.154090195000001,-0.00647628000000054,-0.0110537850000003,0.489193350000001,-0.00539634499999843,-0.00817813499999991,-0.00742308000000195,-0.0101171549999995,0.14257977,-0.0116854000000011,0.0588626899999999,-0.00381204999999805
"10",-0.00233008000000119,-0.00289738999999872,-0.00145035000000141,-0.00821068500000116,-0.00177927500000046,0.083276609999999,0.11687836,-0.00780154000000053,-0.00539634499999843,0.497645700000001,0.0323516850000015,-0.00326279500000237,-0.00529269999999827,0.00621086999999893,0.0682318850000022,-0.000151045000001784,0.046138145000001
"11",-0.00444013000000011,-0.00851617499999897,-0.00610194000000096,-0.00198862500000058,-0.00711689500000171,0.135877975000002,0.0217112499999999,-0.00683832000000005,-0.00817813499999991,0.0323516850000014,0.497642065,0.000892760000000025,-0.00800443999999856,-0.00759083000000013,0.0747775400000012,-0.0117465150000004,0.214325565
"12",0.0153448800000004,-0.0109836600000013,-0.00316362499999972,0.00250121999999995,-0.0132729849999997,0.0119126599999989,0.0108637250000002,-0.00212190999999997,-0.00742308000000195,-0.00326279500000237,0.000892760000000025,0.495179540000004,0.00340333999999855,-0.0119970050000005,0.000668630000000313,-0.00775371499999909,-0.00292310000000138
"13",0.00300770499999924,-0.0116060399999998,0.000645635000000825,-0.000352835000001151,-0.00978087000000077,-0.0122703600000003,-0.0082716700000012,0.00108928000000029,-0.0101171549999995,-0.00529269999999827,-0.00800443999999857,0.00340333999999854,0.486020540000001,-0.00136771500000247,-0.0132531950000007,-0.000696195000000779,0.000453205000001741
"14",-0.0040604500000007,-0.00961820500000158,0.00275176000000051,-0.00971227499999982,-0.00861007499999819,-0.00177314499999975,-0.00478631500000016,-0.00688846499999965,0.14257977,0.00621086999999892,-0.00759083000000013,-0.0119970050000005,-0.00136771500000248,0.502306225000001,-0.00421335000000089,0.128456530000002,-0.00269516500000024
"15",-0.00631968999999945,-0.0031774999999998,0.00195321500000162,-0.00744198500000013,0.000550459999999868,0.175729949999999,0.027878479999998,-0.00784089999999901,-0.0116854000000011,0.0682318850000022,0.0747775400000012,0.00066863000000031,-0.0132531950000007,-0.00421335000000088,0.504593275,-0.00201595000000144,0.0821556350000011
"16",-0.00416642499999999,0.000489499999999926,0.0103507500000003,-0.00189942499999933,-0.00484427499999879,0.00163361999999958,-0.00132998500000028,-0.00959654000000001,0.0588626899999999,-0.000151045000001782,-0.0117465150000004,-0.00775371499999909,-0.000696195000000782,0.128456530000002,-0.00201595000000145,0.507659270000001,-0.00654012500000103
"17",-0.00839021999999964,-0.0149543549999991,-0.00192916000000007,-0.00395763499999991,-0.0160386300000006,0.142235310000001,0.0196426650000003,-0.00987779000000028,-0.00381204999999804,0.046138145000001,0.214325565,-0.00292310000000139,0.00045320500000173,-0.00269516500000025,0.082155635000001,-0.00654012500000103,0.495489605000001
