"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59"
"1",0.498754020000002,0.00037648000000076,-0.00574598500000008,0.00690212500000146,-0.00207026499999868,-0.0067838649999996,0.108270845000001,0.00180697000000066,-0.00748395499999972,-0.0033813049999998,0.0131958200000021,-0.00671882999999887,-0.00628801499999964,-0.00596334500000052,0.000428544999997575,0.00310229500000078,-0.00768199999999907,-0.00517463999999908,-0.00430013499999991,0.00143735000000046,0.00193653999999979,-0.00220493999999995,0.0897246849999991,-0.00800862000000075,-0.00435806000000048,-0.00723603500000072,-0.00172595499999959,-0.00534448000000032,-0.00950561499999928,-0.00514381000000011,0.000997945000001155,0.00684431499999928,-0.00480605000000082,-0.0110338399999992,-0.0135229850000005,-0.00390827500000025,-0.00455757500000131,-0.00635508500000014,0.0110554899999993,-0.0111214900000013,0.0114581950000001,0.00237967499999971,-0.0171594200000008,-0.0119296549999999,-0.0024611299999988,0.0809563249999999,-0.0156498850000002,-0.00659059499999944,0.00148765499999931,-0.00655278500000007,-0.0113927099999982,-0.0145860650000015,-0.00278600999999938,-0.0119514250000009,-0.00116986500000061,0.00318305499999973,0.0127805650000007,0.182894415000001,0.00836621000000122
"2",0.000376480000000752,0.490146535,-0.00028151999999983,-0.00641569499999876,-0.00739805999999844,-0.000839979999997163,-0.0101658899999996,0.00247485500000041,0.0061750700000013,-0.00855160500000096,-0.0156041149999996,0.00923278500000093,0.00112598000000082,-0.000680270000000833,-0.012353895000002,-0.00848617499999945,-0.00255298500000045,0.000879754999999607,-0.0118307899999997,-0.00143731499999979,-0.00709790999999837,-0.00755890499999935,-0.00605056500000049,-0.00435625499999821,-0.00538452500000176,-0.00566851000000135,-0.00767651500000029,0.00228142500000222,0.118766905000002,0.000849374999999171,0.167898380000001,-8.19150000030567e-05,0.00251206500000059,-0.00707279499999804,-0.0139292050000016,-0.00565827999999821,-0.0108055499999993,-0.0136301350000012,-0.0145922100000001,-0.0112271700000009,0.0743826299999966,-0.0038432449999999,-0.0095614799999988,-0.011629939999999,0.0501304349999985,-0.00326188499999937,-0.00309002499999909,0.117072315,0.000663150000000334,0.00426310000000077,-0.00295903499999896,-0.00520362000000101,-0.00810439000000158,-0.00114029000000009,0.00825833499999898,0.000732379999998607,-0.000268379999998923,-0.0052476950000003,-0.0015579450000001
"3",-0.00574598500000008,-0.000281519999999828,0.508613595,-0.00530853500000086,0.008871009999999,-0.0120852150000002,-0.0103243700000001,0.00165111999999882,-0.000828625000000474,-0.000411769999999767,-0.00776245499999954,-0.00224751500000129,-0.00276963000000093,-0.00152960499999989,-0.00319214499999983,-0.0107645100000002,-0.00457690499999902,0.0032895600000001,0.00137875499999994,0.000795000000000967,-0.00226891000000134,-0.00752910000000057,0.0130786949999992,-0.00289288500000066,-0.00725159999999839,-0.0105949199999991,-0.00281002000000053,-0.00424958499999965,0.0170685900000004,0.13498418,-0.00539324999999908,0.00643764000000236,-0.00559219500000103,-0.00763174000000086,-0.00880858999999966,-0.00732593500000043,-0.00782156500000004,-0.0113142749999993,-0.00588631000000049,-0.0100142850000002,-0.00553376499999819,0.00249546999999959,0.0257574299999993,0.000877664999999517,0.00265165999999983,-0.0140150600000002,0.00481033499999893,-0.00356467500000152,-0.00550221000000003,-0.00750319499999989,-0.00733324500000055,0.00463888500000023,-0.00949551499999943,-0.00583957000000093,-0.0163825749999984,-0.00039033499999988,0.00221543000000032,0.0092133400000007,-0.010113535
"4",0.00690212500000147,-0.00641569499999874,-0.00530853500000086,0.494333070000001,0.00178446000000016,0.0173798100000006,-0.0146493549999986,0.126546670000001,-0.0084744950000009,0.129288805000001,0.00527682000000015,0.121672215,-0.00692431999999825,0.00175187500000026,0.00588079999999857,0.00705072000000147,0.00260560999999953,0.022117625000001,-0.00441482999999955,-0.00496043999999982,-0.00950667500000147,-0.00870433499999797,0.0127902350000002,-0.0138344150000004,-0.00775507500000064,-0.0113553299999994,-0.00413347500000008,-0.00724008500000075,-0.00703159499999991,-0.00803350000000027,-0.00746579499999855,-0.00198400499999801,-0.00775690500000159,0.00326683499999935,-0.00491480999999951,-0.00567174499999985,-0.0083991199999991,-0.00712837499999995,-0.0120438250000001,-0.00300661000000057,-0.0163686649999987,0.0277493149999999,0.00214119499999883,-0.0126313550000011,-0.0183512199999974,-0.0116096450000009,-0.00361632000000033,-0.00408237999999966,-0.00340803000000076,0.0244529899999987,0.153377755,-0.00222419000000074,-0.0112376750000004,-0.00678480999999962,-0.00475268499999863,0.02738702,-0.00980242999999941,0.00231639000000018,-0.00289492499999904
"5",-0.00207026499999868,-0.00739805999999844,0.008871009999999,0.00178446000000015,0.498515670000003,-0.00580015500000041,-0.00442333999999891,-0.00376553000000044,-0.00033211500000102,0.00697900000000025,-0.00749910000000159,-0.00299630000000331,-0.00608732999999777,-0.00368562999999958,0.00172841000000093,-0.00808794500000068,-0.000517189999999143,0.0129699600000004,-0.00431212000000012,-0.00422391500000058,0.128119729999999,-0.00128279499999923,0.000838440000001066,-0.00565709000000064,-0.0117702099999995,-0.0033104199999998,0.00201401500000262,-0.00754687500000106,-0.00780731999999726,-0.000741179999999914,-0.0173312999999989,0.00696323499999928,0.00308350000000031,-0.000688194999999185,-0.00733378500000018,0.00321830500000006,-0.0116636500000013,-0.00209083499999851,0.110986530000001,-0.000243940000001217,-0.00358158999999942,-0.00350592999999965,-0.000334384999999507,-0.0102540550000026,-0.00841587500000001,-0.00168723000000161,-0.00770260000000029,-0.00834488499999896,-0.00609069500000127,-0.00238003499999969,-0.0051898050000025,-0.00102166000000029,0.000622495000001,-0.0118998500000009,0.00209709499999879,0.00284827500000094,-0.00708725999999913,0.00317044500000046,-0.00478203499999918
"6",-0.00678386499999959,-0.000839979999997155,-0.0120852150000002,0.0173798100000006,-0.0058001550000004,0.485777375000002,-0.00216784999999958,0.000535769999999396,-0.000359544999999431,-0.0107288799999989,0.097689305000002,0.00735604499999964,-0.00397753000000032,-0.00325134000000101,-0.00478939000000034,0.130069135000001,-0.00636887500000002,1.65600000004337e-05,0.00252143500000105,-0.00308256499999965,-0.0113034850000008,-0.000658345000001092,-0.0119337800000012,-0.000644804999999119,0.00722334999999966,-0.00568687000000028,0.00298847000000069,0.00117935500000094,-0.00457052999999915,-0.00371303500000136,0.000578310000000529,-0.00953532999999972,0.00455744000000079,-0.000382674999999949,0.0256018200000003,-0.00369743000000054,-0.0133125500000015,0.00317673500000016,-0.00587947999999974,0.000576519999999381,-0.00748812999999908,0.119666025,0.033254535,-0.00723202999999893,-0.0100030249999985,-0.00394437499999942,-0.00690764499999908,-0.00503679499999963,0.00376528000000063,-0.00899553000000004,-0.000321635000000662,0.0012568449999999,-0.00572542499999984,-0.0056953099999998,-0.00832586999999942,-0.0065170349999999,-0.00975937999999908,-0.00740766000000052,0.0052285350000007
"7",0.108270845000001,-0.0101658899999995,-0.0103243700000001,-0.0146493549999986,-0.00442333999999892,-0.00216784999999959,0.49674701,-0.00856963500000085,-0.00730198999999845,-0.00559815499999916,0.0045044700000011,-0.0121763499999987,-0.0110904299999989,-0.00987828500000038,-0.000813050000000158,-0.000725649999998357,1.9704999999757e-05,-0.00741083499999976,0.00214211000000113,-0.00298786499999973,0.00398130499999997,0.00145667500000034,-0.0146318999999996,-0.00108717999999996,0.00763688500000039,0.00642099999999935,0.0265289900000008,-0.00142344999999898,-0.00316445500000043,-0.00476798000000108,0.00132603500000027,0.00236790499999812,-0.015716199999999,-0.00348495999999793,0.00143207999999942,-0.00302713499999929,-0.00842743000000113,0.00474384499999824,0.00907873000000044,-0.00708872000000128,-0.00173110500000292,-0.00449681499999955,0.000467550000001326,0.00901673000000126,-0.0086472000000006,0.088774119999999,-0.0111012199999984,0.00244717499999993,0.00464808499999979,-0.00806180999999963,-0.0148338049999992,-0.00714965500000078,0.00430496500000062,0.0129414050000004,-0.000763649999999579,-0.00605523000000009,-0.005472325000001,-0.0169031400000002,-0.0103680800000014
"8",0.00180697000000067,0.00247485500000039,0.00165111999999881,0.126546670000001,-0.00376553000000045,0.000535769999999393,-0.00856963500000085,0.499103709999999,0.00785286500000028,-0.00454185500000019,-0.00346445999999952,0.0611526950000004,-0.00290533500000069,0.00299388999999948,-0.0147495350000009,-0.00463860999999987,-0.000944614999999033,-0.00589274999999893,-0.00583826499999904,-0.00850402500000047,0.0836401899999985,-0.00773056999999921,-0.0101549700000004,-0.00563136500000062,-0.00686462999999993,-0.00621304499999961,0.00312882999999929,0.00151078500000045,0.0014829650000001,0.0852099949999985,-0.004957734999999,0.0028432950000003,-0.00315791500000094,-0.00147733499999939,-0.00492753499999941,0.0017183599999996,-0.000772010000000933,-0.0104884950000008,-0.0137788200000008,-4.92300000019243e-05,-0.00047402499999925,-0.00884029500000016,0.00390608999999985,-0.00563053000000155,-0.00760185499999858,-0.00406679000000028,0.00499080999999981,-0.0113918250000003,-0.00106460500000054,-0.0112405449999989,0.127059085000001,-0.00200974000000108,-0.0087657599999993,0.00415937999999991,0.00212365000000124,-0.0075737850000003,-0.00398647000000054,-0.00531254499999971,-0.00891765500000046
"9",-0.00748395499999972,0.0061750700000013,-0.000828625000000475,-0.0084744950000009,-0.000332115000001022,-0.000359544999999418,-0.00730198999999846,0.00785286500000028,0.499949174999998,-0.0090696900000009,-0.00265794000000043,-0.00754854999999952,0.00605773000000131,0.0574984750000003,-0.0022126449999981,-0.00964413999999934,-0.0111323299999998,-0.00174417499999972,0.000475790000000267,-0.00390818999999938,0.00324086999999845,0.00480590500000019,0.000731540000000004,-0.00462681500000017,-0.00364767000000018,-0.00652508999999932,-0.00103158999999984,0.00330530499999955,-0.0107416399999998,-0.00131666500000127,-0.0128103499999998,0.0143387150000025,0.000587909999999431,0.10948291,-0.000262955000000244,-0.0123922449999995,-0.00739805500000068,0.00232224499999988,-0.00334972499999936,0.00452222500000045,-0.00836202999999912,0.0106132249999993,-0.0122493599999986,-0.00731843500000078,-0.00140388499999879,-0.00306951999999901,-0.00579700499999939,-0.0119334549999979,-0.004943105000001,-0.00906437000000057,-0.00182083000000183,0.00794074999999988,-0.00984301500000069,-0.00938764499999904,-0.0195639100000009,0.000114990000000369,0.0146142550000003,-0.0126974200000002,-0.00555007999999858
"10",-0.0033813049999998,-0.00855160500000096,-0.000411769999999769,0.129288805000001,0.00697900000000026,-0.0107288799999989,-0.00559815499999916,-0.00454185500000019,-0.00906969000000089,0.501801424999999,0.00693389500000083,-0.00759761500000018,-0.00702496999999918,-0.00909374500000016,-0.00102013000000098,-0.00560471000000025,-0.00105013500000002,0.0284495650000007,-0.0146221400000005,0.00127883499999952,-0.00466369999999938,-0.00507453499999971,0.0177806550000001,-0.0105847550000002,0.00404689500000047,-0.00692108499999938,-0.00318962499999964,-0.00520441499999959,-0.0069353500000004,-0.0044523649999987,-0.0141164300000006,0.00136736499999945,-0.00252264999999819,0.00860834499999914,-0.0154651200000023,-0.0089675449999994,-0.00410439000000061,-0.00455182500000006,0.00543154499999929,-0.00990776000000104,-0.00869480499999951,0.015011615,-0.00699690500000058,-0.0104469500000003,0.00263658999999784,-0.00516626999999915,-0.00490178999999986,-0.00439356999999921,-0.0112153550000008,0.0186295499999977,-0.00718304000000002,-0.0108869150000009,-0.0136766049999995,-0.00332256000000021,-0.00216065000000066,0.0247893749999995,-0.00273299000000002,0.0107301800000007,-0.00446691999999909
