"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51"
"1",0.516972239999999,-0.00259785499999988,0.22153911,-0.00822430499999999,-0.00647629500000015,0.010275645,-0.0018742649999992,0.0375440399999989,-0.0116866449999987,-0.010401245,-0.00852374000000087,-0.00569445499999883,-0.000378939999999876,0.00117074500000054,0.00418028000000011,0.0829860299999999,-0.00974083499999999,-0.01014145,-0.00774360000000003,-0.00549654999999952,-0.00246413000000052,-0.000187795000000942,0.124436645,-0.00233008000000119,-0.00686123000000105,-0.00444013000000012,-0.00875649499999955,0.00243032000000007,-0.00665148999999953,0.0153448800000004,0.00272190499999987,-0.0131306050000003,-0.00183536999999992,0.00583364500000057,0.00300770499999924,0.0019179899999997,-0.00571772999999994,-0.00446331999999928,-0.00406045000000072,-0.00631968999999945,-0.00835435500000112,-0.00257140999999961,-0.00362927999999948,-0.00665136999999956,-0.00416642499999999,-0.00552847000000115,-0.00860228499999985,-0.00932387000000135,0.100387924999999,-0.0110686600000005,-0.00839021999999964
"2",-0.00259785499999987,0.497028809999995,-0.00808964000000338,0.0087520800000006,0.00732716499999891,-0.00957768499999918,0.00387226499999898,-0.00788012499999909,-0.0113141449999993,-0.000849434999993632,0.0059403350000042,0.00529002999999822,-0.00121717499999962,-0.00176579499999832,0.00315419000000141,-0.00940206999999912,0.000113000000001392,4.0264999998189e-05,-0.00836525999999954,-0.00899534500000217,-0.00312614499999954,-0.00527759500000303,-0.0020201250000031,0.0942978550000068,0.00250000000000144,-0.00709024500000055,0.000251834999996298,-0.0086070899999984,-0.0104038299999995,-0.00244352000000083,-0.00222912500000084,-0.00313558499999875,0.003994320000002,-0.00985543500000024,0.0039545450000002,-0.00528999499999941,0.211778255000007,-0.0125943449999994,0.00814975500000104,-0.00957864500000087,-0.00840974499999825,-0.00288684500000093,-0.000423554999995833,-0.00353267000000257,-0.00487012500000134,-0.000941479999997957,-0.0138728900000034,-0.0017060649999988,-0.00269147499999746,-0.0170767000000004,0.00216802000000181
"3",0.22153911,-0.00808964000000338,0.496385665,-0.00575912999999889,-0.00547602500000066,0.014877219999999,-0.00458166000000043,0.0634758349999992,-0.00798419999999882,-0.00974729999999781,-0.0024853949999982,-0.00651556499999936,0.000586035000000629,-0.00117259999999928,-0.00110421999999919,0.113105245000001,-0.0101408349999998,-0.0097272800000007,-0.00462323499999978,-0.00337588499999855,-0.00807714500000147,-0.00970151500000236,0.146368364999999,-0.0124546899999984,-0.00432497500000003,-0.0112756250000007,-0.000626300000000904,-0.00415897499999915,0.00186377000000007,0.000198335000000975,-0.00191168000000069,-0.00721223500000006,0.0044151450000009,-0.0058943299999998,0.00318745999999908,-0.00573291499999905,-0.00870757999999804,-0.0102946249999977,-0.00768075499999997,-0.0087556599999999,-0.00803141499999911,-0.00691966499999914,-0.00403019499999695,-0.00753507000000022,0.000966354999999394,-0.00984858500000089,-0.00205080500000096,-0.0020523350000014,0.0655814799999997,-0.00138639500000042,-0.00394441500000078
"4",-0.00822430499999999,0.0087520800000006,-0.00575912999999888,0.499705885000001,0.00470983499999999,-0.011341855000001,0.004767220000001,-0.000661685000001873,-0.00352581499999992,-0.00283283500000198,0.0400079099999981,-0.00742063499999796,-0.00754251000000093,-0.0121105350000004,0.000737235000000048,-0.000338930000000133,0.00869468499999906,-0.00173823999999977,-0.0124280449999994,-0.00603341499999838,0.00515695499999963,-0.000903935000000473,-0.00350443499999836,-0.0065861100000038,-0.00374934000000053,-0.00171697500000014,-0.00265088499999885,-0.00494696499999853,0.155253909999999,-0.0100089049999989,-0.00533082499999997,0.0158777399999987,0.136772569999999,-0.0023838549999994,-0.00203586000000085,-0.00618318000000035,-0.00168777000000111,-8.08999999998151e-05,-0.00545249999999901,0.000913684999999972,-0.00852962500000009,-0.00611589000000013,-0.00371270500000091,-0.010205149999999,-0.00805432499999918,-0.0120756049999998,-0.0100342949999975,-0.00694315000000051,-0.00417714000000264,-0.00827924999999945,0.00757662499999962
"5",-0.00647629500000015,0.0073271649999989,-0.00547602500000066,0.00470983499999999,0.486970920000001,-0.0156539599999997,-0.00391018500000103,-0.0113220799999997,0.00458715,0.00301944000000057,-0.00214398499999878,-0.00229360500000075,-0.00226046499999997,-0.00818497000000004,-0.00590545499999859,-0.00647837000000053,-0.00200613500000058,-0.00976404500000033,-0.00526140999999976,-0.00908466000000026,0.00882910500000011,0.00437032499999935,-0.00534944500000015,-0.00269221499999887,-0.000549410000000108,-0.00332457999999925,-0.000724250000001338,0.00764453499999962,0.00111479500000081,-0.00783421499999991,-0.00461804000000056,0.00207565000000039,-0.0107368299999991,0.00135483000000029,-0.00406090999999993,-0.0048425549999999,-0.00539001499999961,0.00453364499999944,0.000457574999998631,-0.00865046500000044,-0.000406704999999981,-0.00601579999999986,0.00501345000000049,0.000139889999999669,0.00579416499999981,-0.00845299500000032,-0.00465554000000013,-0.00474534500000005,-0.00711343500000004,0.00364145000000107,-0.00114653999999994
"6",0.010275645,-0.00957768499999918,0.014877219999999,-0.011341855000001,-0.0156539599999996,0.512276780000001,-0.00965126500000196,0.0153012150000021,-0.00390485499999991,4.5869999999137e-05,-0.000207529999999343,-0.00338799000000055,-0.00270012999999963,-0.00868775500000006,0.00730617999999986,0.00839709999999911,-0.0113070249999997,0.00591961500000047,-0.00468902499999916,-0.00600190999999938,-0.00665514999999949,-0.00743936499999884,-0.0031208149999994,-0.00289738999999872,-0.0127575949999992,-0.00851617499999897,-0.0113899700000005,-0.00421351500000039,-0.00954744500000093,-0.0109836600000013,-0.0076246699999992,0.00312605999999971,-0.00621531999999943,0.0154029999999987,-0.0116060399999998,-0.00553866000000065,-0.0076630300000006,0.00251641499999981,-0.00961820500000158,-0.0031774999999998,-0.00836114499999953,0.000794865000000294,0.00331683499999869,0.116528169999999,0.000489499999999922,-0.0111774300000002,-0.00623941500000137,0.00453032999999929,0.00172025000000088,-0.00751119499999942,-0.0149543549999991
"7",-0.0018742649999992,0.00387226499999897,-0.00458166000000043,0.004767220000001,-0.00391018500000103,-0.00965126500000197,0.502521485000001,-0.00468748500000097,-0.00697752499999987,0.000328725000000656,-0.00766378499999805,-0.00202301000000087,0.0891414950000008,-0.0016682399999998,0.164864355,-0.00607394499999799,-0.00075580500000004,-0.00480347000000004,-0.00836695499999995,-0.00380255499999806,-0.00419730000000057,-0.0133397850000009,0.00115667999999811,0.00154212999999965,-0.00127088500000032,0.00238232999999882,-0.00620494999999892,-0.00723072499999815,-0.00487489500000153,-0.000779189999999488,-0.00914969999999906,-0.0157201700000002,-0.000323860000000624,0.00391106499999968,-0.000112285000002036,0.000686359999999518,0.00666791500000145,-0.00239362999999924,0.172949180000001,-0.00394107000000009,-0.00550012499999832,-0.00225205999999841,-0.0116750499999984,-0.00719328999999998,-0.00754049999999912,0.00282875499999926,-0.00457975500000015,-0.00849828000000073,0.00312340000000089,-0.000232925000000627,0.00170116499999953
"8",0.0375440399999989,-0.00788012499999909,0.0634758349999992,-0.000661685000001879,-0.0113220799999997,0.015301215000002,-0.00468748500000097,0.490079215000003,-0.000491380000000436,-0.00317170499999953,-0.00816042499999965,-0.00771046500000038,-0.00690709499999934,-0.00227395000000052,-0.00461160500000072,0.184086990000001,-0.00836865000000056,0.00875764500000004,-0.00438831499999944,-0.00606399000000141,-0.0095013599999981,-0.00687938499999834,0.128899195,0.012103425000003,-0.00798192500000005,-0.00677600000000018,-0.0114681950000004,0.000399189999999416,-0.0104135050000008,-0.0116721950000018,-0.0027065249999992,-0.00535260000000117,-0.00868370499999974,-0.0120918250000002,-0.00855006999999878,-0.0031280399999998,-0.0100376899999998,0.00828201999999889,-0.00362842499999949,-0.00266980000000075,-0.00797686500000036,-0.0179299399999996,-0.0078818300000011,-0.00529749500000126,-0.00505346500000114,-0.011731934999998,-0.00113697000000113,0.00247487500000165,0.13568896,-0.00780252999999964,-0.00805175499999793
"9",-0.0116866449999987,-0.0113141449999993,-0.00798419999999881,-0.00352581499999992,0.00458714999999999,-0.00390485499999991,-0.00697752499999987,-0.000491380000000434,0.498602844999999,-0.00469951000000019,-0.0047918299999985,0.132665195,-0.0081295750000003,-0.00153058999999943,-0.00458579500000036,-0.00823220999999969,-0.0115530200000008,-0.0059812350000002,-0.00949383499999994,-0.0114735250000004,-0.0102525749999995,-0.0176845249999998,-0.00287848500000132,0.000750169999999798,-0.00326757,-0.00112591500000026,-0.00355055000000024,0.0092381649999993,-0.000618010000000049,0.00445466500000141,0.0139826650000009,0.0017251550000004,0.00478382499999958,-0.000456474999999044,-0.000535024999999223,-0.00414914499999999,0.00307471000000055,0.0119148249999995,-0.00675557499999871,-0.0059710100000016,0.00702027999999999,-0.00340733999999969,-0.00103189499999856,-0.00681772000000062,-0.0124404700000009,-0.00274621999999883,0.00662805000000116,0.00644627500000056,0.000262145000001367,0.0736984300000001,-0.00291366000000149
"10",-0.010401245,-0.000849434999993642,-0.00974729999999781,-0.00283283500000198,0.00301944000000057,4.58699999991399e-05,0.000328725000000662,-0.00317170499999953,-0.00469951000000019,0.494286409999996,0.0866567099999969,0.00327845000000127,-0.00893196000000078,0.00567479499999981,-0.00329476000000093,-0.00512899000000044,0.11154022,0.0991262100000013,-0.00396045500000118,-0.00515895499999953,-0.00945964000000155,-0.00813907999999817,-0.0140864949999958,0.159560849999997,-0.00964509000000036,0.0713833699999997,0.0370716350000019,0.000303069999998581,-0.0119440399999996,-0.00740526999999882,-0.00714478999999977,-0.0157848450000016,-0.00492691000000102,-0.00664466000000017,0.00419616500000068,-0.00187643499999887,0.0173649349999962,0.00621918999999796,0.00611811500000027,0.0751216800000031,-0.00769713500000139,-0.00813259000000032,0.0115699349999955,-0.00186512499999968,-0.00193413500000029,-0.00304791999999962,-0.0060578399999991,-0.00881100999999978,-0.00295842000000347,0.000440595000000846,0.0898891849999983
