"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46"
"1",0.498499359999998,-0.00866971999999989,-0.0056361149999999,0.111748935,-0.00488464499999994,-0.0104273099999997,-0.00267678500000028,-0.0100048349999996,0.00158081000000027,0.106423679999999,0.000938165000000254,-0.00944570000000048,-0.00576311500000083,-0.00198770999999992,-0.00672849000000018,-0.00544683500000074,0.00407468000000001,-0.00949683500000045,-0.00710694999999991,-0.0104006699999998,-0.00781472000000066,-0.000785474999999542,-0.00485466499999951,-0.00928479500000079,-0.01134861,-0.00749026500000054,-0.0185767299999995,0.00432916499999962,0.00161129999999965,-0.00427973500000066,0.12624693,-0.00311073999999987,-0.00578062500000043,0.00232830000000025,-0.00342582999999979,0.00485409499999945,-0.00686900499999948,-0.00202365999999974,-0.00602673000000083,0.000860974999999858,-0.00240864000000024,-0.00717361000000028,0.145951415,0.12284701,-0.00985493499999947,-0.00225160499999986
"2",-0.00866971999999989,0.502650420000003,-0.00726851000000059,0.0022039549999995,-0.0103545649999989,-0.0104222799999985,-0.00634633499999916,-0.00752410499999934,-0.00536873499999936,-0.00271974499999924,0.00132334999999944,-0.00854760000000029,-0.00253488999999911,-0.0069865200000013,0.00160053999999989,-0.00230345499999887,-0.00809409499999962,-0.00733916499999968,-0.00856280999999937,-0.0087297700000001,0.00186283499999785,-0.00441795999999986,-0.00497417999999932,-0.00821320999999972,-0.00808840999999998,-0.00917333999999961,-0.00627621499999962,-0.00899432500000028,0.00227619999999938,-0.0114708699999996,-0.00714601499999963,-0.00664055499999749,-0.00404814000000054,0.00591161999999994,0.000757209999999947,-0.00143484999999943,-0.00590643500000025,0.00944204999999827,0.00335159999999999,0.000260755000000624,0.147876354999999,-0.00139056499999828,-0.00315577499999987,-0.00962532500000009,-0.000434959999999491,-0.00187667499999981
"3",-0.0056361149999999,-0.0072685100000006,0.50686812,-0.0062346000000001,-0.00556763499999959,0.0776516800000007,-0.0115598650000003,-0.0093111600000006,-0.00768769500000075,7.36299999995132e-05,0.00386902500000059,0.0946817549999994,-0.00693566999999933,-0.0046083249999993,-0.00200592999999989,-0.00313184999999934,-0.00874511999999997,0.00299105000000074,-0.00494494999999905,-0.00496833000000088,-0.0122161249999983,-0.014155694999999,0.14926951,-0.00529657999999973,0.000916045000001135,-0.00983689499999892,-0.0180083049999998,0.00248431999999841,-0.00427076000000028,0.123084459999999,0.0117597049999991,0.000273290000000642,-0.00664150999999946,0.0049123399999998,-0.000616914999999798,0.00411051500000044,0.00112920500000077,0.153850465000001,0.00120187000000152,0.000640199999999282,-0.00168478999999922,0.000980960000000289,-0.00522212999999994,0.00613380499999943,-0.00786228499999819,-0.00960182000000079
"4",0.111748935,0.00220395499999951,-0.0062346000000001,0.498753094999998,-0.00383499999999949,-0.0102881999999994,-0.0059309849999983,0.0003503449999996,0.0221628099999992,0.141350360000001,-0.0117524850000006,-0.0129069300000007,-0.00327548999999995,-0.00228457999999901,-0.0116717049999999,0.00560582499999996,0.0164093449999998,-0.000836299999998869,-0.00579881499999976,-0.00242746999999985,-0.00723287499999896,-0.00489108500000138,-0.0149914450000007,-0.0112736949999998,0.00635553500000138,-0.0090048549999994,-0.000593485000000151,0.0129850399999996,0.00789134500000064,-0.00586434499999886,-0.00569620000000033,0.00494451000000045,-0.0033447650000001,-0.0105071599999991,-0.0111205100000003,0.10946454,-0.0111166299999993,-0.0069790850000012,-0.00321707999999941,-0.0109582249999997,-0.00286756000000064,-0.00564832000000027,-0.0059350699999993,-0.000998630000000157,-0.00537757000000003,0.00893686000000126
"5",-0.00488464499999995,-0.0103545649999989,-0.00556763499999959,-0.00383499999999949,0.495506095,0.00112700500000044,-0.00843938499999925,-0.00841517000000059,-0.00824713499999987,-0.00325810999999985,0.0624849749999985,0.00372275000000065,-0.00814451999999949,0.00176726499999892,-0.0108106999999991,0.00304660000000208,-0.00755152500000045,0.00308048000000039,0.00401734000000076,-0.00723511500000034,0.000685910000001203,0.0240041949999999,-0.0137720150000002,-0.0216813149999999,0.00605328000000027,-0.000553225000000676,-0.00916145000000134,0.0313410400000016,-0.00761534499999995,0.00631408500000148,-0.00154989500000027,-0.00374360499999946,-0.00999342499999966,-0.0103711750000009,2.58400000002883e-05,-0.00176950499999907,0.118636245,-0.00610006999999933,0.000422200000001242,0.00822244499999973,-0.014750945,0.13816161,-0.00578996999999968,-0.00352645999999884,0.00148324499999896,-0.0134866949999991
"6",-0.0104273099999996,-0.0104222799999985,0.0776516800000006,-0.0102881999999994,0.00112700500000044,0.494272980000003,-0.00752604500000028,0.000687715000000793,0.00536698499999996,-0.00402386500000001,0.000425755000000591,0.159753655000001,-0.00847922499999925,0.0032166199999997,-0.0073988249999998,0.00652788499999919,0.00961854499999873,-0.00677788500000002,0.127877620000001,-0.0054880049999984,-0.00646886500000026,-0.0112298249999995,-0.0123875599999986,-0.0079787150000004,-0.00986856999999921,-0.00828457999999953,-0.0109039999999982,-0.00038859500000022,-0.00874661499999952,0.0835906450000006,-0.00431112999999967,0.0174060950000025,-0.0042303100000016,-0.003666045,-0.00967704000000053,-0.00294804499999914,0.00178910500000082,-0.00929397999999891,-0.00816695499999897,-0.00932677000000018,-0.000825684999998587,-0.00229388999999949,-0.00885654000000111,0.00300558000000009,0.0040703050000001,-0.00694623999999983
"7",-0.00267678500000028,-0.00634633499999916,-0.0115598650000003,-0.0059309849999983,-0.00843938499999925,-0.00752604500000028,0.501994334999997,-0.00789633,-0.00505578500000034,0.00380866000000024,-0.00373461499999981,-0.0169935799999992,-0.0102962999999994,0.00368748499999899,-0.00744294499999974,0.0159569649999988,0.00164807499999903,-0.000588950000000166,0.000758149999999298,-0.00270872500000026,-0.0117913500000011,-0.00119154000000075,-0.00736705000000009,-0.00607341499999957,-0.00594131500000022,-0.0103172650000004,-0.00272980499999972,-0.00579567500000021,-0.00449558500000034,0.139913059999999,-0.00539132499999934,-0.00306157499999982,0.00570547,9.55950000000167e-05,-0.00265932500000034,-0.00268704999999858,0.00840760500000021,-0.00400099000000048,0.00661336500000014,0.0104007800000003,-0.00803578500000008,-0.00447565000000008,-0.00123775999999991,0.00417790999999998,-0.0114235600000006,-0.00110825999999957
"8",-0.0100048349999996,-0.00752410499999933,-0.0093111600000006,0.000350344999999603,-0.0084151700000006,0.000687715000000792,-0.00789633,0.495324249999999,0.12339621,-0.00648730500000074,-0.00550919000000112,0.00959545499999989,-0.00816539499999896,-0.0043467649999999,-0.00478921000000047,0.00128500000000064,0.185751890000002,0.000751405000001361,-0.00805337999999985,0.006653749999999,0.0009771449999993,-0.00505648500000011,-0.00584656500000052,-0.00308638499999976,-0.00740671500000038,-0.00483421499999986,0.17162461,-0.00216286499999963,0.000508519999998277,0.00671559499999973,-0.00618055000000073,-0.00485425999999943,-0.000655149999999764,-0.00826172499999954,-0.00906094999999923,-0.0042692150000006,-0.000318790000000933,-0.00466970500000061,-0.00905264499999989,-0.00996054499999979,-0.00551012499999968,-0.00176694999999973,-0.00816849000000034,-0.00197087999999979,0.00447048500000091,0.159081109999999
"9",0.00158081000000028,-0.00536873499999935,-0.00768769500000076,0.0221628099999992,-0.00824713499999986,0.00536698499999996,-0.00505578500000034,0.12339621,0.49233078,0.0183420699999996,-0.00197800499999987,0.0122414699999992,0.112450889999999,-0.00974802500000082,0.00384782999999992,-0.00601217999999927,0.147300525000002,0.000184979999999977,-0.00587062000000043,0.00551669000000047,-0.000728430000000412,0.00257663000000126,-0.0111568550000004,-0.00555187499999932,-0.00388797999999993,-0.00908622000000061,-0.0119634950000016,-0.00429997499999992,0.12823733,0.00295853999999947,-0.0104263350000005,-0.00165203999999887,0.0046918150000002,-0.00784668999999962,-0.0147115300000002,0.00357293499999988,0.00764873000000004,-0.0121364700000004,-0.00468779999999965,-0.01255485,0.00195850500000032,0.00630869999999987,-0.0149125350000004,-0.0103692350000008,0.00724803000000175,-0.00285556000000154
"10",0.106423679999999,-0.00271974499999925,7.36299999995117e-05,0.141350360000001,-0.00325810999999986,-0.00402386500000002,0.00380866000000024,-0.00648730500000074,0.0183420699999996,0.48757937,0.00112689000000004,-0.00583106500000031,0.00220554500000006,0.144172985000001,-0.00194303500000005,-0.00629942500000054,3.02199999996266e-05,0.00556293500000079,-0.00544016999999993,-0.00553995000000081,-0.00656938000000042,-0.00408896000000089,-0.00605918999999991,-0.00622459500000047,0.000446015000000453,-0.0115585749999998,-0.00979043999999964,-0.00641064499999988,0.00616488499999995,0.00107647499999982,-0.00186520000000043,-0.000787330000000277,0.00297054000000028,0.13462083,-0.00419929999999943,-0.00399494000000073,-0.000926984999999497,-0.00398669000000006,0.00160860500000123,0.000985454999999165,-0.0020653199999999,-0.00294857999999967,-0.000662895000000017,0.00395626500000003,-0.00030445500000005,-0.00556773999999909
