"iter","ns","status","objval","runtime","n_selected","sum_p","BV_ext_mean","Gain_internal","Gain_total"
10,10,"OPTIMAL",1.67532561619281,0.371000051498413,13,0.850000922349849,-0.200827608775541,1.67532561619281,1.64520147487648
