"ID","iter","ns","bv","p","r"
"509578",10,10,1.84170491941099,0.01,1
"509585",10,10,1.79509348296322,0.0786320947983464,1
"509619",10,10,1.75767914906187,0.0134043035772119,1
"509654",10,10,1.7034559839002,0.026245382986952,1
"509673",10,10,1.59229491607487,0.01,1
"509704",10,10,2.08040739959294,0.15,1
"509720",10,10,2.30690994805663,0.15,1
"509722",10,10,1.7823866968212,0.0790689983960031,1
"509725",10,10,1.78118044230351,0.0323601576926225,1
"509781",10,10,1.81470595203637,0.078045471076447,1
"509790",10,10,1.65889826380453,0.0123197478285743,1
"509898",10,10,1.86714235384037,0.0701034284008384,1
"509927",10,10,2.01640936683902,0.139821337592854,1
