"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34"
"1",0.496948790000001,-0.00463857000000025,-0.0109632050000003,0.150751239999999,0.00465523500000052,-0.0104962400000015,-0.00962580499999989,-0.0138055249999993,-0.00593659999999984,-0.00184282999999887,-0.0017587400000002,0.127484109999999,-0.00475533499999995,-0.0114553100000009,0.00343548500000172,-0.0180141450000002,-0.00549287499999941,-0.0145364449999987,-0.0125133549999998,0.00294947000000065,0.157735259999999,-0.0116630350000006,0.00112178999999976,0.0302383199999993,-0.00224700499999842,-0.0060094499999996,0.000700364999999799,-0.00814852000000011,-0.00432736999999937,-0.00925244000000132,0.172138995,-0.0102737450000009,-0.00484247500000048,0.00214966000000009
"2",-0.00463857000000025,0.494133209999997,0.00200514000000121,0.0056483300000007,-0.0081874699999981,-0.00130239999999948,-0.000194925000000112,-0.00418135999999985,-0.000184664999998893,0.11336956,-0.000347295000000024,-0.00343460000000074,-0.0146892050000012,0.00482225500000032,0.14739285,-0.00401434500000054,-0.0108488299999986,0.0276953149999999,-0.00101394499999857,-0.00453402499999952,-0.00348550999999961,-0.00154286000000026,-0.00782911500000094,-0.00359795999999842,-0.0154234350000012,-0.00558894500000021,-0.00864281499999971,0.00312433999999991,-0.0122981950000003,-0.0067892399999983,-0.00494844500000001,-0.0078393999999999,-0.00886606999999968,-0.00614941999999913
"3",-0.0109632050000003,0.00200514000000122,0.498101315,0.0861231550000006,-0.00174217500000034,-0.0110494650000004,-0.00590548999999871,-0.0113603699999999,-0.00746263000000068,0.000806980000001077,-0.00844618499999996,-0.00781113500000076,-0.00726331000000076,0.00191226000000046,0.00774206500000099,-0.01172244,0.00160835999999915,-0.0140719250000002,-0.00153639500000029,0.00191332000000008,-0.00651219499999972,-0.00544036000000077,0.00234150499999934,-0.01134641,0.00182035500000064,-0.000202569999999884,-0.00909297500000032,-0.0104327150000002,-0.00692868000000085,0.000381200000000362,-0.00740793500000027,-0.0120029250000008,-0.00519218000000026,-0.00513150500000083
"4",0.150751239999999,0.00564833000000071,0.0861231550000006,0.491172649999996,0.00854903500000014,-0.00695397499999953,0.00218028999999983,-0.0106232949999999,0.000367829999999876,-0.00372398999999957,0.000566144999999632,0.142841169999999,-0.00348037500000189,-0.00515225500000051,-0.00486241999999931,-0.00434625000000085,-0.00462274500000032,-0.00373143999999922,-0.0123552799999994,-0.000445270000000257,0.0852943399999999,-0.00849646999999922,0.0119897100000004,0.00413991999999905,-0.00403140999999917,-0.00832291499999923,-0.00462306500000023,-0.0106188750000005,-0.00474016500000019,-0.0133006450000006,-0.00707547500000004,-0.0055154750000002,-0.00987404500000008,-0.00425928999999931
"5",0.00465523500000052,-0.0081874699999981,-0.00174217500000033,0.00854903500000014,0.493975715000001,0.00785515499999962,-0.0116582949999997,-0.00644378999999915,-0.00927517999999951,-0.0150222249999985,-0.00488382999999973,-0.00893073000000076,-0.00339783000000041,-0.000604464999998928,-0.00514419999999905,0.00370226000000064,-0.00293088500000124,-0.00219345000000013,-0.0121005950000004,-0.00344147999999902,4.62699999999206e-05,-0.00694008000000006,-0.00229906500000076,0.00117027000000081,0.0013561400000005,0.00018857999999958,0.0066517249999996,-0.00424554000000005,0.0079767049999989,-0.00905554999999878,-0.000774275000000675,-0.00237113500000046,-0.00372626999999913,-0.000579610000000524
"6",-0.0104962400000015,-0.00130239999999948,-0.0110494650000004,-0.00695397499999953,0.00785515499999961,0.497244895,-0.0109328650000012,-0.00719850999999922,-0.00512636999999924,-0.00608545499999954,-0.00596717000000058,0.0389941949999989,-0.0042380400000001,-0.00584016999999916,-0.00135410500000019,-0.00354993000000079,-0.00230417499999885,0.129016415,-0.00345911500000039,0.143772170000001,0.0028302050000002,0.00212482500000035,-0.00353155500000106,-0.00600181499999904,-0.00333931500000015,0.140219885,-0.00145989500000088,-0.00744896500000095,-0.00392487000000066,-0.0118570449999998,-0.0104439650000007,-0.00314886500000004,-0.00383757000000016,-0.00274610500000066
"7",-0.00962580499999989,-0.000194925000000114,-0.00590548999999871,0.00218028999999983,-0.0116582949999997,-0.0109328650000012,0.489622055,-0.00378797500000055,0.000761675000000241,-0.00846942,-0.000890090000001146,-0.0078565049999998,-0.00402523000000037,-0.00637358500000055,-0.00854931999999998,0.00727835500000026,-0.00055228000000025,-0.00498236000000037,-0.00671640499999876,0.00597824499999981,-0.0153468499999991,0.00345730500000111,0.00683332999999988,-0.0124853100000007,0.0105308649999994,-0.00686155000000042,0.108223170000001,0.155797135,-0.00480616000000043,-0.00952719499999953,0.11515937,-0.00507789999999991,0.142875455,0.003509405
"8",-0.0138055249999993,-0.00418135999999985,-0.0113603699999999,-0.0106232949999999,-0.00644378999999916,-0.00719850999999923,-0.00378797500000055,0.487649559999998,-0.00674858499999972,-0.0110121049999997,0.00442313499999996,-0.00597872499999981,0.00606113999999977,0.000653939999998481,-0.0108185650000004,0.00129617999999962,-0.00492923000000004,-0.00734812500000073,-0.00401727000000154,-0.000499639999999594,-0.00757535999999932,-0.00960086999999968,-0.0146941199999993,-0.00649684500000013,-0.000807230000001114,-0.00598067000000138,-0.00593190500000004,-0.00374989000000062,0.00115607499999999,-0.00635606500000095,-0.00109125000000015,-0.00939176000000023,-0.0035893050000003,-0.00247092499999942
"9",-0.00593659999999985,-0.000184664999998892,-0.00746263000000068,0.000367829999999877,-0.00927517999999951,-0.00512636999999924,0.000761675000000242,-0.00674858499999973,0.49703198,0.00727225000000052,-0.00911588500000113,4.06599999988207e-05,-0.00394556000000009,6.56950000002715e-05,-0.000280430000001009,0.00495935999999894,0.00357551000000059,0.000290109999999785,0.00301243999999958,-0.00288309499999931,0.00639033500000054,0.0899468550000013,-0.0069429849999994,-0.00241654999999871,-0.00198011000000005,-0.00647389000000091,-0.00184575999999993,0.00384783499999953,-0.00292691000000157,0.0128637750000001,0.00102812499999871,-0.00390525000000012,0.00951635499999941,-0.0035164700000016
"10",-0.00184282999999887,0.11336956,0.000806980000001073,-0.00372398999999957,-0.0150222249999985,-0.00608545499999954,-0.00846942000000001,-0.0110121049999996,0.00727225000000052,0.500632805000001,-0.00895675999999977,0.00293120500000098,-0.00128454500000094,0.0221209349999999,0.215725975000001,-0.00227662500000031,0.000817519999999695,0.0236049900000008,-0.0138062099999999,-0.00873938499999917,-0.00431641499999899,-0.000341834999999549,-0.00159990999999873,-0.00657788500000069,0.000822600000000667,-0.00667078500000013,-0.00698642000000038,-0.00211826500000036,-0.00250577999999972,-0.00671474999999991,-0.00428672500000047,-0.00321212999999889,-0.00809369000000034,-0.00356157999999884
"11",-0.0017587400000002,-0.000347295000000019,-0.00844618499999997,0.00056614499999963,-0.00488382999999974,-0.00596717000000057,-0.000890090000001146,0.00442313499999996,-0.00911588500000112,-0.00895675999999977,0.494841115,-0.00281711000000003,-0.0101168900000013,0.00599386500000113,-0.00241920999999939,-0.00845648999999886,-0.00680936000000038,-0.00706961500000088,-0.0107210600000004,-0.00883799000000131,0.00882967999999969,-0.0031942249999989,-0.0127308099999998,-0.0124703450000007,-0.0104740900000002,-0.00402332999999976,-0.00505339500000016,-0.00513870500000097,-0.00718211000000085,-0.00370756499999994,-0.0151757050000005,-0.00798345999999886,-0.00883218500000013,-0.00408619000000017
"12",0.127484109999999,-0.00343460000000075,-0.00781113500000077,0.142841169999999,-0.00893073000000077,0.0389941949999989,-0.00785650499999979,-0.00597872499999984,4.06599999988138e-05,0.00293120500000098,-0.00281711000000003,0.498816189999999,0.00331222499999983,0.00601704500000113,0.00100102999999985,-0.00341837499999957,0.000662815000000158,0.0671177199999993,-0.00305068999999979,-0.0100755250000005,0.0765022400000003,-0.00449572000000058,-0.00854049000000061,-0.00230026000000082,-0.00431309499999934,0.101628165,-0.0170939349999998,-0.00957589500000058,-0.00771600999999972,-0.00809642000000083,-0.00314635000000093,-0.00741859500000099,-0.00551206500000083,-0.0039985999999989
"13",-0.00475533499999995,-0.0146892050000012,-0.00726331000000074,-0.00348037500000188,-0.00339783000000041,-0.00423804000000009,-0.00402523000000038,0.00606113999999977,-0.00394556000000009,-0.00128454500000094,-0.0101168900000013,0.00331222499999982,0.488861145000001,-0.00333754999999944,-0.000839255000000834,0.0897786099999993,0.000691749999999325,-0.0079127900000009,-0.00952496999999982,-0.00387038500000033,-0.00832997500000049,-0.00176284500000018,0.0280449349999997,0.00635589499999991,0.0217648749999986,-0.00710971500000004,0.000365059999998801,0.125262289999999,-0.00329754000000119,0.00229547500000041,0.0011147199999993,0.0994716599999981,-0.00633693999999948,0.00499264500000072
"14",-0.0114553100000009,0.00482225500000032,0.00191226000000046,-0.00515225500000051,-0.000604464999998929,-0.00584016999999916,-0.00637358500000054,0.000653939999998483,6.56950000002653e-05,0.0221209349999999,0.00599386500000113,0.00601704500000113,-0.00333754999999944,0.490910060000001,0.0214739949999988,-0.00256959000000049,-0.00542748999999929,0.049685865,-0.00477783500000095,-0.00959603500000024,-0.0134654199999989,5.94500000002842e-05,0.00904055000000026,-0.0127303649999991,0.0164032199999985,0.00453771499999962,-0.00969360499999929,0.00201549499999961,-0.0011306450000008,-0.00955081499999882,-0.00902043500000049,-0.00142204999999975,-0.00432713999999986,-0.00137713999999964
"15",0.00343548500000173,0.14739285,0.00774206500000098,-0.00486241999999931,-0.00514419999999906,-0.00135410500000019,-0.00854931999999999,-0.0108185650000004,-0.000280430000001015,0.215725975000001,-0.0024192099999994,0.00100102999999985,-0.000839255000000832,0.0214739949999988,0.494621634999999,-0.00286438000000051,0.0114575399999995,0.0154079200000012,-0.0169992249999998,0.000774115000000237,-0.000665249999999785,0.0020813149999996,-0.00696663499999956,-0.00661681500000132,-0.00405436499999953,-0.00107045500000033,-0.00187787999999967,-0.000191065000000395,-0.00709768999999918,-0.0072429050000012,-0.00120326499999969,-0.00262964499999974,0.00178708999999943,0.11872732
"16",-0.0180141450000002,-0.00401434500000054,-0.01172244,-0.00434625000000085,0.00370226000000064,-0.00354993000000079,0.00727835500000024,0.00129617999999963,0.00495935999999893,-0.00227662500000032,-0.00845648999999887,-0.00341837499999957,0.0897786099999993,-0.00256959000000048,-0.0028643800000005,0.500907810000003,-0.00360183000000032,-0.0104854599999999,0.000567325000000102,0.00744568999999926,-0.0070838049999996,0.00327266500000082,-0.00950983000000088,-0.00419160000000134,-0.00857084999999914,-0.0129324549999996,-0.00190985499999975,0.00213668500000043,0.00117769999999925,0.0108687199999995,-0.00633644499999918,-0.00683959500000011,0.00767264999999989,0.0022423400000002
"17",-0.00549287499999943,-0.0108488299999986,0.00160835999999916,-0.00462274500000032,-0.00293088500000123,-0.00230417499999885,-0.000552280000000243,-0.00492923000000003,0.00357551000000059,0.000817519999999692,-0.00680936000000038,0.000662815000000157,0.000691749999999329,-0.00542748999999929,0.0114575399999995,-0.00360183000000032,0.492676704999999,-0.00522483000000025,-0.0087881750000005,-0.00483852999999963,1.52650000005832e-05,-0.00701409500000052,-0.000579784999999797,-0.00254290499999834,0.00047134000000034,-0.010971,-0.00643777000000022,0.000659429999999362,-0.000753029999999808,-0.00792206999999878,-0.0103301599999998,-0.00154597499999871,0.10765028,0.00176167499999972
"18",-0.0145364449999987,0.0276953149999999,-0.0140719250000002,-0.00373143999999921,-0.00219345000000013,0.129016415,-0.00498236000000037,-0.00734812500000073,0.000290109999999782,0.0236049900000008,-0.00706961500000087,0.0671177199999993,-0.0079127900000009,0.049685865,0.0154079200000012,-0.0104854599999999,-0.00522483000000025,0.50101735,0.00108286000000052,-0.00237845499999994,-0.00992549499999915,-0.00212854000000038,0.00277834499999818,0.00399622999999934,-0.00164429499999973,0.15447753,0.00263276999999929,0.00463923499999941,-0.0065206900000006,-0.0056893700000009,-0.00927524499999976,-0.00253935000000021,-0.00437001999999963,-0.00489349999999877
