"ID","iter","ns","bv","p","r"
"506003",3,40,1.77985587341045,0.0329063735091974,1
"506012",3,40,1.0059838973928,0.0100000050718105,1
"506013",3,40,1.02274046945331,0.0110035097827326,1
"506015",3,40,1.62270312638565,0.0268627537555259,1
"506025",3,40,1.68099102009946,0.0324974534581864,1
"506044",3,40,1.69571107807646,0.018526897440273,1
"506045",3,40,1.6876200215073,0.0100000010999801,1
"506048",3,40,1.02974862047721,0.0142452642422985,1
"506053",3,40,1.88316546644682,0.0211629946219975,1
"506057",3,40,1.52461172302821,0.0205982413052442,1
"506062",3,40,1.60656021007774,0.0277293849378082,1
"506063",3,40,1.454798148942,0.0116492064204231,1
"506076",3,40,0.963220784198431,0.010000911841814,1
"506081",3,40,1.29851994130657,0.0152870008732261,1
"506083",3,40,1.98066654965307,0.0337293484834793,1
"506084",3,40,1.33395652324267,0.0100000184107131,1
"506094",3,40,1.44062264275176,0.0129353363733187,1
"506097",3,40,1.01246867252811,0.0100003314477514,1
"506103",3,40,1.5319401819698,0.017692796716685,1
"506115",3,40,1.31011565503554,0.0144835977266003,1
"506127",3,40,1.17088790820654,0.0147657658933302,1
"506132",3,40,1.36623789314319,0.0141383846880408,1
"506142",3,40,1.37834945513854,0.0100000020166823,1
"506144",3,40,1.34760118120373,0.0173228539248443,1
"506155",3,40,0.904104340371809,0.0100000021733932,1
"506158",3,40,1.10905772149127,0.0100000018957482,1
"506168",3,40,1.27555553687156,0.0135203597754592,1
"506175",3,40,1.66225833857833,0.0208852935064841,1
"506176",3,40,1.75247582996638,0.0242868257117866,1
"506178",3,40,1.64407103523399,0.0122092007498172,1
"506197",3,40,1.57468140643533,0.0100000011054951,1
"506203",3,40,1.03084488191998,0.0100000040134274,1
"506225",3,40,1.46610053413842,0.0100000045159156,1
"506233",3,40,2.08153223330761,0.0460378110848318,1
"506237",3,40,1.47935337381373,0.0100152021346774,1
"506238",3,40,1.62448635813438,0.0287906013094716,1
"506241",3,40,1.02723224647113,0.0100000010898947,1
"506246",3,40,1.10681365219672,0.0100000028251356,1
"506247",3,40,1.60505826168102,0.0152870699528274,1
"506252",3,40,1.7186551532685,0.0206534961594256,1
"506264",3,40,0.962107958735685,0.0100000007658641,1
"506289",3,40,1.41327715339352,0.0138994121962932,1
"506293",3,40,1.01932294080779,0.0112026382610263,1
"506294",3,40,0.911945102876536,0.0100000721136235,1
"506303",3,40,1.25080490712468,0.0100000017655399,1
"506321",3,40,0.905124456440536,0.0100000031313972,1
"506334",3,40,1.18343287675991,0.0114135878691541,1
"506347",3,40,1.67046003425374,0.0224295477826847,1
"506349",3,40,1.2358032510265,0.010000051799738,1
"506354",3,40,1.22537256806246,0.0100000078715715,1
"506356",3,40,1.25146292392063,0.0100000319446119,1
"506358",3,40,1.00667943376953,0.010000001052826,1
"506367",3,40,1.19320585890281,0.0100000336122091,1
"506391",3,40,1.21214204235618,0.0147405233774131,1
"506394",3,40,1.52807885878715,0.016638313200728,1
"506400",3,40,1.29518205543649,0.0100000623824974,1
"506401",3,40,1.12777094789133,0.010014807805229,1
"506402",3,40,1.50335341846345,0.0169720958753634,1
"506410",3,40,1.47374565173504,0.0318699585122336,1
"506414",3,40,1.367275351413,0.0161183451883411,1
"506421",3,40,1.12575135504447,0.0100000306926962,1
"506433",3,40,1.24114854200069,0.0135901601773982,1
"506434",3,40,0.888324918507493,0.0100000010075778,1
"506473",3,40,1.77079435783092,0.0218859995681208,1
