"iter","ns","status","objval","runtime","n_selected","sum_p","BV_ext_mean","Gain_internal","Gain_total"
20,10,"OPTIMAL",1.43581026600316,0.313999891281128,18,0.85,-0.2345560092721,1.43581026600316,1.40062686461235
