"iter","ns","status","objval","runtime","n_selected","sum_p","BV_ext_mean","Gain_internal","Gain_total"
19,10,"OPTIMAL",1.67992558973424,9.15200018882751,13,0.850000000042866,-0.128643130021849,1.67992558973424,1.66062912023097
