"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29"
"1",0.516972239999999,0.22153911,0.010275645,-0.00852374000000087,-0.00569445499999883,0.00117074500000054,0.00418028000000011,0.0829860299999999,-0.00974083499999999,-0.01014145,-0.00549654999999952,-0.00246413000000052,0.124436645,-0.00444013000000012,0.00243032000000007,0.0153448800000004,-0.0131306050000003,0.00300770499999924,0.0019179899999997,-0.00571772999999994,-0.00446331999999928,-0.00406045000000072,-0.00631968999999945,-0.00257140999999961,-0.00416642499999999,-0.00932387000000135,0.100387924999999,-0.0110686600000005,-0.00839021999999964
"2",0.22153911,0.496385665,0.014877219999999,-0.0024853949999982,-0.00651556499999936,-0.00117259999999928,-0.00110421999999919,0.113105245000001,-0.0101408349999998,-0.0097272800000007,-0.00337588499999855,-0.00807714500000147,0.146368364999999,-0.0112756250000007,-0.00415897499999915,0.000198335000000975,-0.00721223500000006,0.00318745999999908,-0.00573291499999905,-0.00870757999999804,-0.0102946249999977,-0.00768075499999997,-0.0087556599999999,-0.00691966499999914,0.000966354999999394,-0.0020523350000014,0.0655814799999997,-0.00138639500000042,-0.00394441500000078
"3",0.010275645,0.014877219999999,0.512276780000001,-0.000207529999999343,-0.00338799000000055,-0.00868775500000006,0.00730617999999986,0.00839709999999911,-0.0113070249999997,0.00591961500000047,-0.00600190999999938,-0.00665514999999949,-0.0031208149999994,-0.00851617499999897,-0.00421351500000039,-0.0109836600000013,0.00312605999999971,-0.0116060399999998,-0.00553866000000065,-0.0076630300000006,0.00251641499999981,-0.00961820500000158,-0.0031774999999998,0.000794865000000294,0.000489499999999922,0.00453032999999929,0.00172025000000088,-0.00751119499999942,-0.0149543549999991
"4",-0.00852374000000086,-0.0024853949999982,-0.000207529999999351,0.496050459999995,-0.00379111999999774,-0.00731854999999984,-0.00638906000000089,-0.00578879000000101,0.00681994000000066,-0.000378204999999626,-0.00996732000000024,0.000181819999998368,-0.00669989499999769,-0.00610194000000096,-0.00635136500000052,-0.00316362499999972,0.016263959999999,0.00064563500000082,0.00725815500000012,-0.00482179000000178,0.00380675499999789,0.00275176000000052,0.00195321500000162,-0.00570576500000084,0.0103507500000003,0.00413716999999988,-0.00361028500000241,-0.00507529500000087,-0.00192916000000007
"5",-0.00569445499999883,-0.00651556499999935,-0.00338799000000055,-0.00379111999999774,0.493908699999997,-0.00456970000000013,-0.00720421000000001,-0.00687235499999881,-0.00738954999999865,-0.00625320999999965,-0.0147473199999981,-0.00800965499999879,-0.0033222750000012,-0.00367849500000047,0.00315064999999922,0.0046563250000009,-0.00891173999999972,-0.0024982800000006,-0.00241484500000098,0.00419631000000123,-0.00330832499999903,-0.00478796000000044,-0.00618302500000067,0.15847303,0.0033935200000015,-0.000354020000001524,-0.0103010699999977,0.00116153499999887,0.00328076999999916
"6",0.00117074500000055,-0.00117259999999928,-0.00868775500000006,-0.00731854999999984,-0.00456970000000013,0.497503845000002,-0.00854792999999995,0.00580561499999993,-0.00542270500000156,-0.00796025999999886,-0.000829744999999748,-0.00857862000000084,-0.000720635000000606,-0.00377523500000075,0.00328928000000055,0.0114911350000008,-0.01072757,-0.000507099999999785,0.206177120000001,0.00645024000000023,0.00519441499999948,-0.00134213499999964,-0.00149109000000076,-0.011107810000001,-0.000100065000000146,-0.0104756599999991,-0.00695260999999982,-0.00886081500000143,0.000611639999998347
"7",0.00418028000000011,-0.00110421999999919,0.00730617999999987,-0.00638906000000089,-0.00720421000000001,-0.00854792999999996,0.497975049999999,-0.0109568549999985,-0.00510807000000005,0.16823324,-0.00355866500000022,-0.00244007000000032,-0.00640108000000033,-0.00198862500000058,-0.00511321999999968,0.00250121999999996,-0.000746000000000187,-0.000352835000001151,-0.00521574000000005,0.000621819999999429,-0.00231515000000049,-0.0097122749999998,-0.00744198500000013,-0.00236809999999942,-0.00189942499999933,-0.000804225000000639,0.00316317999999987,-0.00944821500000041,-0.00395763499999992
"8",0.0829860299999999,0.113105245000001,0.0083970999999991,-0.00578879000000102,-0.00687235499999882,0.00580561499999994,-0.0109568549999985,0.487084200000003,-0.00821340500000001,-0.0106631749999993,-0.0116194949999994,-0.0124070750000013,0.101699495000001,-0.00711689500000171,0.00362919500000126,-0.0132729849999997,-0.00170974500000054,-0.00978087000000077,0.00321890500000105,-0.00562531000000085,0.002275275000001,-0.00861007499999818,0.000550459999999876,-0.00729926999999917,-0.0048442749999988,0.0113130950000003,0.165233209999997,-0.00228427000000111,-0.0160386300000006
"9",-0.00974083499999999,-0.0101408349999998,-0.0113070249999997,0.00681994000000064,-0.00738954999999866,-0.00542270500000155,-0.00510807000000004,-0.008213405,0.50537555,0.0471086450000006,-0.000408520000000768,0.154090195000001,-0.0101051049999998,0.135877975000002,-0.00851563000000127,0.0119126599999989,-0.00195011999999989,-0.0122703600000003,-0.00918874500000183,0.00195795500000023,0.00202776999999905,-0.00177314499999973,0.175729949999999,-0.00645642500000039,0.00163361999999958,-0.00487169999999896,-0.0176869149999995,-0.00784873500000007,0.142235310000001
"10",-0.01014145,-0.00972728000000071,0.00591961500000046,-0.000378204999999624,-0.00625320999999965,-0.00796025999999886,0.16823324,-0.0106631749999994,0.0471086450000006,0.492828679999999,0.00173693499999986,-0.00647628000000054,-0.0102250750000017,0.0217112499999999,-0.00601315999999917,0.0108637250000002,-0.0046102149999995,-0.00827167000000121,-0.00553343500000029,-0.00423484999999897,0.00188436499999945,-0.00478631500000015,0.027878479999998,-0.00824913500000045,-0.00132998500000028,-0.00396518500000008,-0.00599835499999838,-0.00823192500000106,0.0196426650000003
"11",-0.00549654999999952,-0.00337588499999855,-0.00600190999999937,-0.00996732000000023,-0.0147473199999981,-0.000829744999999748,-0.00355866500000022,-0.0116194949999994,-0.000408520000000763,0.00173693499999986,0.49480981,-0.0022598300000003,-0.00717671999999988,0.0175255999999994,-0.0024283049999999,-0.009846989999998,-0.00549738999999991,0.00118070499999984,-0.00315805999999991,-0.00116641999999934,-0.00140920499999864,-0.00185108999999886,0.00252898499999841,-0.00793318,-0.00137903000000014,0.00644831999999961,-0.00943780499999957,-0.00954178500000028,-0.00625173000000042
"12",-0.00246413000000052,-0.00807714500000147,-0.00665514999999948,0.000181819999998374,-0.00800965499999879,-0.00857862000000085,-0.00244007000000032,-0.0124070750000013,0.154090195000001,-0.00647628000000054,-0.0022598300000003,0.489193350000001,-0.00696662499999941,-0.00817813499999991,-0.00840462499999993,-0.00742308000000195,-0.00953181500000033,-0.0101171549999995,-0.000482305000000016,-0.000734509999999683,-0.00258397000000016,0.14257977,-0.0116854000000011,-0.0106883300000001,0.0588626899999999,-0.00967106999999902,-0.0118921949999999,-0.0133677149999989,-0.00381204999999805
"13",0.124436645,0.146368364999999,-0.00312081499999941,-0.00669989499999769,-0.0033222750000012,-0.000720635000000602,-0.00640108000000032,0.101699495000001,-0.0101051049999998,-0.0102250750000017,-0.00717671999999987,-0.00696662499999941,0.492581719999998,-0.00979193999999939,-0.00655641499999936,0.00329508000000044,-0.0125337199999988,-0.00829098500000129,-0.00557756000000072,-0.000442204999997597,-0.0112377349999992,-0.00579605000000148,-0.00608001500000101,-0.00285579499999905,-0.00952512000000013,-0.00269640500000096,0.0617535250000021,-0.010438175,-0.0133610599999986
"14",-0.00444013000000011,-0.0112756250000007,-0.00851617499999897,-0.00610194000000096,-0.00367849500000049,-0.00377523500000075,-0.00198862500000058,-0.00711689500000171,0.135877975000002,0.0217112499999999,0.0175255999999994,-0.00817813499999991,-0.00979193999999938,0.497642065,-0.000674315000000365,0.000892760000000025,0.00267232000000048,-0.00800443999999856,-0.00368385500000015,-0.00682952499999976,0.00455534499999976,-0.00759083000000013,0.0747775400000012,-0.0083931799999996,-0.0117465150000004,-0.00535858000000074,-0.00528613999999961,-0.00562154499999967,0.214325565
"15",0.00243032000000007,-0.00415897499999914,-0.00421351500000039,-0.00635136500000053,0.00315064999999921,0.00328928000000055,-0.00511321999999967,0.00362919500000126,-0.00851563000000127,-0.00601315999999917,-0.0024283049999999,-0.00840462499999993,-0.00655641499999936,-0.00067431500000037,0.502324500000001,0.00472417500000075,0.00250620500000002,-0.00696772000000168,0.00145050500000092,0.00206572999999999,0.102807480000001,-0.00829640499999954,-0.00383595500000112,-0.00475365000000059,-0.00683082499999868,0.142542565,0.0088243799999997,-0.0129389650000011,0.000518959999998808
"16",0.0153448800000004,0.000198335000000981,-0.0109836600000013,-0.00316362499999972,0.0046563250000009,0.0114911350000008,0.00250121999999995,-0.0132729849999997,0.0119126599999989,0.0108637250000002,-0.00984698999999799,-0.00742308000000195,0.00329508000000045,0.000892760000000025,0.00472417500000075,0.495179540000004,0.00563982499999973,0.00340333999999855,0.0185324850000007,-0.00623803500000038,-0.00517288999999901,-0.0119970050000005,0.000668630000000313,0.0145569999999993,-0.00775371499999909,-0.00468623000000118,-0.00560786500000164,-0.00573743999999982,-0.00292310000000138
"17",-0.0131306050000003,-0.00721223500000006,0.00312605999999971,0.016263959999999,-0.00891173999999972,-0.01072757,-0.000746000000000203,-0.00170974500000053,-0.00195011999999989,-0.00461021499999949,-0.00549738999999991,-0.00953181500000032,-0.0125337199999988,0.00267232000000049,0.00250620500000001,0.00563982499999974,0.502851235,-0.00321062000000062,-0.00817871000000021,-0.00436267500000053,0.00112417499999962,-0.00232648000000018,0.00188490500000192,-0.00895801999999916,6.1949999999375e-05,-0.000719380000000653,-0.00868749500000123,0.011314755000001,0.00170248999999977
"18",0.00300770499999924,0.00318745999999906,-0.0116060399999998,0.000645635000000825,-0.0024982800000006,-0.000507099999999788,-0.000352835000001151,-0.00978087000000077,-0.0122703600000003,-0.0082716700000012,0.00118070499999984,-0.0101171549999995,-0.0082909850000013,-0.00800443999999857,-0.00696772000000168,0.00340333999999854,-0.00321062000000062,0.486020540000001,0.00657557499999999,-0.00328757499999989,-0.000593520000000516,-0.00136771500000247,-0.0132531950000007,-0.00770901500000083,-0.000696195000000779,-0.0095432350000003,-0.00860843499999897,-0.0035908699999989,0.000453205000001741
"19",0.00191798999999971,-0.00573291499999904,-0.00553866000000065,0.00725815500000012,-0.00241484500000098,0.206177120000001,-0.00521574000000005,0.00321890500000105,-0.00918874500000184,-0.00553343500000029,-0.00315805999999991,-0.000482305000000016,-0.00557756000000072,-0.00368385500000015,0.00145050500000092,0.0185324850000007,-0.00817871000000021,0.00657557499999999,0.497297375,-0.00366085999999949,0.0132193149999994,0.00170720499999995,-0.00904486500000138,0.00228984499999949,-0.00256466000000105,-0.0031135099999998,0.00212994499999987,0.000881630000000681,-0.00443347000000059
"20",-0.00571772999999994,-0.00870757999999804,-0.0076630300000006,-0.00482179000000179,0.00419631000000124,0.00645024000000023,0.000621819999999438,-0.00562531000000085,0.00195795500000023,-0.00423484999999897,-0.00116641999999933,-0.00073450999999969,-0.000442204999997599,-0.00682952499999976,0.00206572999999999,-0.00623803500000038,-0.00436267500000053,-0.0032875749999999,-0.0036608599999995,0.486006909999997,-0.00995706000000118,0.00721859000000036,0.00235024000000084,-0.00977395999999982,-0.00168569499999932,0.00462853,-0.00937423000000173,-0.004530249999999,0.00169115499999901
"21",-0.00446331999999929,-0.0102946249999977,0.00251641499999982,0.00380675499999789,-0.00330832499999903,0.00519441499999948,-0.00231515000000049,0.002275275000001,0.00202776999999904,0.00188436499999944,-0.00140920499999866,-0.00258397000000016,-0.0112377349999992,0.00455534499999977,0.102807480000001,-0.00517288999999901,0.00112417499999963,-0.000593520000000518,0.0132193149999994,-0.00995706000000118,0.49250923,-0.0066160299999991,-0.00162588500000103,-0.00703133999999957,-0.0023731400000003,0.11028443,0.000432009999998293,-0.0126859300000006,0.0113926450000005
"22",-0.0040604500000007,-0.00768075499999997,-0.00961820500000158,0.00275176000000051,-0.00478796000000043,-0.00134213499999965,-0.00971227499999982,-0.00861007499999819,-0.00177314499999975,-0.00478631500000016,-0.00185108999999886,0.14257977,-0.00579605000000148,-0.00759083000000013,-0.00829640499999955,-0.0119970050000005,-0.00232648000000018,-0.00136771500000248,0.00170720499999995,0.00721859000000036,-0.00661602999999911,0.502306225000001,-0.00421335000000089,-0.0130401250000014,0.128456530000002,-0.0131836350000004,-0.00580702499999862,-0.00568723000000104,-0.00269516500000024
"23",-0.00631968999999945,-0.00875565999999991,-0.0031774999999998,0.00195321500000162,-0.00618302500000067,-0.00149109000000075,-0.00744198500000013,0.000550459999999868,0.175729949999999,0.027878479999998,0.0025289849999984,-0.0116854000000011,-0.006080015000001,0.0747775400000012,-0.00383595500000112,0.00066863000000031,0.00188490500000193,-0.0132531950000007,-0.00904486500000138,0.00235024000000083,-0.00162588500000103,-0.00421335000000088,0.504593275,-0.00637947500000098,-0.00201595000000144,-0.0012084249999994,-0.00732726999999823,0.000309519999999876,0.0821556350000011
"24",-0.00257140999999961,-0.00691966499999915,0.000794865000000293,-0.00570576500000084,0.15847303,-0.011107810000001,-0.00236809999999942,-0.00729926999999918,-0.0064564250000004,-0.00824913500000045,-0.00793318000000001,-0.0106883300000001,-0.00285579499999905,-0.00839317999999961,-0.00475365000000059,0.0145569999999993,-0.00895801999999916,-0.00770901500000082,0.00228984499999949,-0.00977395999999982,-0.00703133999999958,-0.0130401250000014,-0.00637947500000098,0.50058993,-0.00367064500000019,-0.00460388500000102,-0.00361844499999931,-0.0161210399999997,-0.0053122049999996
"25",-0.00416642499999999,0.000966354999999393,0.000489499999999926,0.0103507500000003,0.0033935200000015,-0.00010006500000014,-0.00189942499999933,-0.00484427499999879,0.00163361999999958,-0.00132998500000028,-0.00137903000000014,0.0588626899999999,-0.00952512000000012,-0.0117465150000004,-0.00683082499999869,-0.00775371499999909,6.19499999993666e-05,-0.000696195000000782,-0.00256466000000105,-0.0016856949999993,-0.00237314000000029,0.128456530000002,-0.00201595000000145,-0.0036706450000002,0.507659270000001,-0.00989227999999939,-0.00350949500000015,-0.00736275999999995,-0.00654012500000103
"26",-0.00932387000000134,-0.0020523350000014,0.00453032999999931,0.00413716999999988,-0.000354020000001523,-0.0104756599999991,-0.000804225000000635,0.0113130950000003,-0.00487169999999897,-0.00396518500000009,0.0064483199999996,-0.00967106999999903,-0.00269640500000096,-0.00535858000000074,0.142542565,-0.00468623000000118,-0.000719380000000657,-0.0095432350000003,-0.00311350999999981,0.00462852999999999,0.11028443,-0.0131836350000004,-0.0012084249999994,-0.00460388500000101,-0.00989227999999938,0.488033975,0.0100130000000011,-0.00441551000000067,-0.00240597500000018
"27",0.100387924999999,0.0655814799999997,0.00172025000000088,-0.00361028500000242,-0.0103010699999977,-0.00695260999999983,0.00316317999999985,0.165233209999997,-0.0176869149999995,-0.00599835499999839,-0.00943780499999957,-0.0118921949999998,0.0617535250000021,-0.00528613999999962,0.0088243799999997,-0.00560786500000164,-0.00868749500000123,-0.00860843499999897,0.00212994499999987,-0.00937423000000172,0.000432009999998286,-0.00580702499999861,-0.00732726999999823,-0.0036184449999993,-0.00350949500000015,0.0100130000000011,0.501156844999998,0.0109023250000011,0.00213092000000165
"28",-0.0110686600000005,-0.00138639500000042,-0.00751119499999943,-0.00507529500000087,0.00116153499999886,-0.00886081500000143,-0.00944821500000043,-0.0022842700000011,-0.00784873500000007,-0.00823192500000106,-0.00954178500000027,-0.0133677149999989,-0.010438175,-0.00562154499999965,-0.0129389650000011,-0.00573743999999982,0.011314755000001,-0.0035908699999989,0.000881630000000676,-0.004530249999999,-0.0126859300000006,-0.00568723000000103,0.000309519999999873,-0.0161210399999997,-0.00736275999999994,-0.00441551000000067,0.0109023250000011,0.501971630000002,-0.00525800499999996
"29",-0.00839021999999964,-0.00394441500000078,-0.0149543549999991,-0.00192916000000007,0.00328076999999916,0.000611639999998354,-0.00395763499999991,-0.0160386300000006,0.142235310000001,0.0196426650000003,-0.00625173000000042,-0.00381204999999804,-0.0133610599999986,0.214325565,0.000518959999998813,-0.00292310000000139,0.00170248999999977,0.00045320500000173,-0.00443347000000058,0.001691154999999,0.0113926450000005,-0.00269516500000025,0.082155635000001,-0.00531220499999961,-0.00654012500000103,-0.00240597500000018,0.00213092000000166,-0.00525800499999997,0.495489605000001
