"ID","iter","ns","bv","p","r"
"506003",3,10,1.77985587341045,0.103836040378509,1
"506015",3,10,1.62270312638565,0.0280998804119369,1
"506025",3,10,1.68099102009946,0.06521835895952,1
"506044",3,10,1.69571107807646,0.0244307794452299,1
"506045",3,10,1.6876200215073,0.0385517049756866,1
"506053",3,10,1.88316546644682,0.10524460269189,1
"506057",3,10,1.52461172302821,0.01,1
"506062",3,10,1.60656021007774,0.0179394269611131,1
"506083",3,10,1.98066654965307,0.149999321842276,1
"506175",3,10,1.66225833857833,0.0254558384581057,1
"506176",3,10,1.75247582996638,0.0493800589333555,1
"506178",3,10,1.64407103523399,0.03435106323206,1
"506233",3,10,2.08153223330761,0.15,1
"506238",3,10,1.62448635813438,0.0390050719445879,1
"506247",3,10,1.60505826168102,0.01,1
"506252",3,10,1.7186551532685,0.0284600188189139,1
"506347",3,10,1.67046003425374,0.0455376622334039,1
"506394",3,10,1.52807885878715,0.01,1
"506410",3,10,1.47374565173504,0.01,1
"506473",3,10,1.77079435783092,0.0544902020892048,1
