"ID","iter","ns","bv","p","r"
"512002",15,40,1.34640347896543,0.0199808118842215,1
"512013",15,40,1.21527777398161,0.0179763227091727,1
"512015",15,40,1.28131792526018,0.0254495402134366,1
"512018",15,40,0.908976443444627,0.0100000933013983,1
"512020",15,40,1.11341734651484,0.01,1
"512028",15,40,1.30745924913325,0.0221048967705458,1
"512057",15,40,0.845333937810032,0.0100000110902232,1
"512058",15,40,1.52606146449427,0.0401576176595208,1
"512080",15,40,1.62081320789269,0.0377044326259689,1
"512087",15,40,0.986694571067507,0.014676193924301,1
"512088",15,40,1.34129338629877,0.0212563425458425,1
"512096",15,40,1.4219172438162,0.0199047712352202,1
"512115",15,40,1.17601590805659,0.0156917334406047,1
"512134",15,40,1.48518090890214,0.0235173868736143,1
"512152",15,40,0.916868709000038,0.0100000409400675,1
"512189",15,40,1.25909444223147,0.0266574850573926,1
"512200",15,40,1.24963842753435,0.0152272591003742,1
"512216",15,40,0.921042372379279,0.0123915837708385,1
"512224",15,40,1.3840336601761,0.021685122762331,1
"512249",15,40,1.57172459913749,0.0467422320018897,1
"512250",15,40,1.16972331043857,0.0148923813035502,1
"512270",15,40,0.912846988615549,0.0122886665188893,1
"512283",15,40,1.06118756622094,0.0112275180892812,1
"512289",15,40,1.05747700156995,0.0137347195602968,1
"512293",15,40,1.27029503324799,0.0178922829731515,1
"512296",15,40,1.2634292907083,0.0176780633465317,1
"512303",15,40,1.38233729727166,0.0179132758488834,1
"512323",15,40,0.836628778928835,0.0100000183364335,1
"512329",15,40,0.999474433662932,0.0139406066993814,1
"512331",15,40,1.28828261639295,0.0146030223823066,1
"512350",15,40,1.17112502978151,0.0100000052513622,1
"512373",15,40,1.04587499983279,0.0100000507592965,1
"512375",15,40,0.878426295771732,0.0100000126235102,1
"512391",15,40,1.22790517762565,0.0116066697102902,1
"512394",15,40,1.29156646298883,0.010000000323349,1
"512408",15,40,1.43024927281163,0.0100000084702145,1
"512416",15,40,1.17325686116133,0.0231796858467351,1
"512419",15,40,1.5867563175466,0.0374909571080827,1
"512421",15,40,1.29810555861017,0.0218840400144663,1
"512423",15,40,1.30132764844589,0.0229762464095274,1
"512429",15,40,0.85448440935095,0.0100000420064558,1
"512434",15,40,1.90592210113973,0.0538969391175537,1
"512443",15,40,1.17485291755881,0.0100000021454779,1
"512458",15,40,1.35698588267761,0.012150067841353,1
"512468",15,40,0.790658573949919,0.0100000192482425,1
"512476",15,40,1.14253619588635,0.0215208201584139,1
