"iter","ns","status","objval","runtime","n_selected","sum_p","BV_ext_mean","Gain_internal","Gain_total"
15,40,"OPTIMAL",1.11809069724408,972.646999835968,46,0.850000000000001,-0.274657909324953,1.11809069724408,1.07689201084533
