"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
"1",0.502666675000001,0.103644399999999,-0.00105436499999954,-0.0018177449999986,0.0117139649999982,-0.00549923000000013,-0.00193669000000122,-0.000925370000001077,-0.000754174999999288,0.170623580000001,0.00249224000000018,0.0116930650000002,0.00387894000000014
"2",0.103644399999999,0.495860689999999,-0.00527941000000082,-0.00253981999999989,0.0154177349999997,-0.00973249500000087,0.00479074999999969,0.0183404499999997,-0.00581312999999928,0.047577165000001,0.00912169000000037,0.0180356600000005,0.00309023500000038
"3",-0.00105436499999955,-0.00527941000000081,0.49532187,-0.00804518499999927,-0.0028389250000001,-0.00219143000000046,-0.00535729000000104,-0.00373327999999952,0.000874670000002702,0.00377265500000005,-0.00562236499999947,-0.0029025849999989,-0.00352241499999981
"4",-0.00181774499999859,-0.00253981999999989,-0.00804518499999928,0.493136905000001,0.00934944999999992,0.00419223499999882,0.0063651049999989,0.00259461999999759,-0.00253423500000056,-0.00263164000000018,-0.00769487000000047,-0.012056195000001,0.00393246999999963
"5",0.0117139649999982,0.0154177349999998,-0.0028389250000001,0.00934944999999992,0.49924021,0.000609695000000675,0.107583245000002,0.0376696850000021,-0.0127446500000011,-0.00146169500000064,0.0544960250000013,0.0341037200000013,0.20735665
"6",-0.00549923000000013,-0.00973249500000087,-0.00219143000000047,0.00419223499999882,0.000609695000000673,0.491938515,-0.0128834899999993,-0.00688076499999917,-0.00588449500000032,-0.00461648500000008,-0.00403530000000048,-0.00449779500000001,-0.00227717499999964
"7",-0.00193669000000121,0.00479074999999969,-0.00535729000000104,0.0063651049999989,0.107583245000002,-0.0128834899999993,0.487329205000002,0.0635820950000007,-0.00887209000000052,0.0114057099999989,0.0682670849999988,0.039617789999999,0.145102675000002
"8",-0.000925370000001072,0.0183404499999998,-0.00373327999999952,0.00259461999999759,0.0376696850000021,-0.00688076499999916,0.0635820950000006,0.490224425,-0.00806318500000072,0.00336904499999953,0.16045152,0.178959029999999,0.038632700000002
"9",-0.000754174999999284,-0.00581312999999928,0.000874670000002717,-0.00253423500000057,-0.0127446500000011,-0.00588449500000032,-0.00887209000000052,-0.00806318500000071,0.487484885,0.00245701999999972,-0.00582225000000049,-0.00658367499999938,-0.0106889250000014
"10",0.170623580000001,0.047577165000001,0.00377265500000005,-0.00263164000000017,-0.00146169500000064,-0.00461648500000007,0.0114057099999989,0.00336904499999952,0.00245701999999972,0.497914915,0.0232947649999997,0.00165943999999983,0.00365911499999919
"11",0.00249224000000018,0.00912169000000036,-0.00562236499999947,-0.00769487000000048,0.0544960250000013,-0.00403530000000046,0.0682670849999988,0.16045152,-0.00582225000000048,0.0232947649999997,0.5005334,0.158330705,0.0650627350000013
"12",0.0116930650000002,0.0180356600000005,-0.0029025849999989,-0.012056195000001,0.0341037200000013,-0.00449779500000001,0.039617789999999,0.178959029999999,-0.00658367499999939,0.00165943999999983,0.158330705,0.502101604999999,0.0268985250000012
"13",0.00387894000000014,0.00309023500000039,-0.00352241499999981,0.00393246999999963,0.20735665,-0.00227717499999964,0.145102675000002,0.038632700000002,-0.0106889250000014,0.00365911499999918,0.0650627350000013,0.0268985250000012,0.488815130000001
