"iter","ns","status","objval","runtime","n_selected","sum_p","BV_ext_mean","Gain_internal","Gain_total"
23,30,"OPTIMAL",1.14868670949888,7.76900005340576,39,0.850000000000014,-0.109523469546377,1.14868670949888,1.13225818906692
