"iter","ns","status","objval","runtime","n_selected","sum_p","BV_ext_mean","Gain_internal","Gain_total"
18,30,"OPTIMAL",1.06451928386509,1.20300006866455,36,0.849999999999741,-0.0972945640475377,1.06451928386509,1.04992509925796
