"iter","ns","status","objval","runtime","n_selected","sum_p","BV_ext_mean","Gain_internal","Gain_total"
14,20,"OPTIMAL",1.21780890969587,0.634999990463257,31,0.849999999999994,-0.157199662182238,1.21780890969587,1.19422896036853
