"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37"
"1",0.497014720000004,0.00517539500000029,-0.00444439499999853,-0.0116703450000008,-0.00255878000000016,0.000490130000000036,0.159326764999999,0.0123776000000009,-0.00462249999999904,-0.000613575000000405,0.00327280999999794,-0.00224869999999866,-0.0107520249999987,-0.00658908000000049,-0.0102796399999991,-0.00427317000000012,-0.0114919650000011,0.00067242500000032,0.000240975000001489,0.00848569999999823,-0.0135767249999993,-0.00653861999999968,-0.00675501500000009,-0.00754977000000036,-0.00247421999999982,-0.0115191299999987,0.064535259999999,-0.0138993300000005,0.000189995000001105,-0.00367636999999997,-0.00262621000000015,0.00117135500000001,0.00227344499999924,-0.00192405499999918,0.00391673499999865,-0.00802965999999844,0.00984769500000074
"2",0.0051753950000003,0.495868870000001,-0.00932730500000079,-0.00620087000000117,0.00263341000000071,-0.000232835000000101,0.00177243499999988,-0.00353757000000003,0.00418696000000071,-0.00641581500000108,0.000319309999999067,-0.00911013999999927,-0.00431902500000049,-0.00473974000000013,-0.00638647499999943,0.00088785499999955,-0.000860090000001212,-0.00796636499999925,0.00235303999999883,-0.00635486000000108,0.00940617000000028,0.000429310000000577,0.00852035500000003,-0.00487033500000104,0.00523108000000075,0.00107550999999954,0.00153582499999986,-0.000607615000001439,-0.00591186499999911,-0.000202515000000417,-0.00122334499999982,-0.00253512500000049,-0.00247279500000236,0.000585205000000105,-0.00982054000000115,0.00179403500000205,-0.0111242249999984
"3",-0.00444439499999853,-0.00932730500000078,0.504132125000002,0.120719005,-0.00234837999999997,0.128600660000001,0.05212726,0.172506560000001,-0.0016904550000006,-0.0046631250000005,-0.0022208800000004,-0.00613929499999969,-0.00281678499999994,-0.00162744000000086,-0.00379529999999807,-0.00817979499999928,0.00528539000000028,0.00262340999999922,0.187984640000001,-0.0125236950000006,-0.00643584999999865,0.0034715749999992,-0.000738925000000575,-0.0078504550000005,0.0244122750000018,-0.0120530800000003,-0.00422672000000054,0.00390193000000025,-0.0101649699999987,-0.01696964,-0.00642643000000019,-0.010479889999998,0.29565151,0.00137016000000001,0.10198591,-0.000109144999999485,-0.00117008500000001
"4",-0.0116703450000008,-0.00620087000000117,0.120719005,0.505314625000001,-0.0108221800000012,-0.00703293999999976,-0.0152234699999991,-0.0105726899999995,-0.00662826000000052,-0.0109842099999991,-0.00742665499999974,-0.00917772999999957,-0.00295841499999956,-0.00773894000000046,0.00600526500000119,0.00588397499999978,-0.00237459499999936,0.016811374999999,-0.00757250500000017,-0.00751901000000023,-0.00204615999999855,-0.00393610999999928,-0.0069304750000014,-0.00374653000000091,-0.0116737949999993,-0.00627066499999926,0.00659302999999951,0.00209346499999982,-0.00710170000000089,-0.0105761649999997,-0.00785602000000052,-0.00482289999999949,0.167912245,-0.00744208499999968,-0.00147466999999949,0.00206460500000109,0.000130909999999626
"5",-0.00255878000000015,0.0026334100000007,-0.00234837999999997,-0.0108221800000012,0.508170374999997,-0.00414540000000029,-0.00165139500000081,-0.00878326000000063,0.00224579500000018,-0.00918705999999908,-0.000421489999999066,-0.0060086150000001,-0.00577163500000055,0.0111891800000007,-0.0075432249999996,-0.00829024999999953,0.00647734500000213,0.00166676499999812,0.006792150000001,-0.00911802499999931,-0.00658860999999781,-0.0111753749999999,-0.00726797000000002,-0.00397773499999957,-0.00349851499999963,0.000990360000000953,-0.00430135000000035,-0.00867405500000099,-0.00574184999999887,-0.00997215999999937,-0.0139240400000008,0.00965202000000167,-0.000604894999999429,0.00282188499999922,0.000561824999999727,-0.0037267650000023,0.000950844999999283
"6",0.000490130000000042,-0.000232835000000101,0.128600660000001,-0.00703293999999977,-0.0041454000000003,0.502570640000001,0.0906116900000006,0.154959615,0.00048625500000107,-0.00535939499999944,-0.0132820599999998,-0.00768714500000022,-0.000882324999999073,-0.00359281999999997,0.007799910000001,-0.0015097950000006,-0.00567585000000137,-0.00664160499999896,0.16005161,-0.00826139500000002,-0.00204440000000085,-0.000109734999999568,-0.00794351500000043,-0.0067508350000007,0.0415272600000002,-0.00908743500000106,-0.0011185149999998,0.00901969000000117,-0.0119483199999995,-0.0101237349999998,-0.00752404000000041,-0.0134731200000014,0.175713940000001,-0.00765677999999967,0.0924143400000017,-0.000407069999999796,-0.00942780999999854
"7",0.159326764999999,0.00177243499999989,0.05212726,-0.0152234699999991,-0.00165139500000081,0.0906116900000007,0.493564844999999,0.0620526600000007,0.00272444499999875,-0.00513732499999962,0.00313894500000092,-0.00531629000000174,-0.00794455499999859,-0.00226112000000065,-0.0076744099999997,0.00136884499999977,-0.00681241999999907,0.00299082500000075,0.0806547600000002,-0.00410486500000014,-0.000537425000000802,0.00564396500000074,-0.00393990500000065,-0.0156452699999994,0.0724916700000018,-0.00690841500000112,0.00348135500000037,-0.000281885000000458,-0.00481931500000178,-0.00288672999999997,-0.0107482500000001,-0.00496416000000098,0.0540383450000005,-0.00228658000000038,0.0445972700000006,-0.0123727800000011,-0.00495450999999947
"8",0.0123776000000009,-0.00353757000000003,0.172506560000001,-0.0105726899999995,-0.00878326000000063,0.154959615,0.0620526600000007,0.486509829999998,-0.00254706999999999,-0.00144021999999968,-0.00247341500000057,-0.00870423500000018,-0.0073643649999994,-0.00522969499999997,-0.00536538499999929,-0.00726822499999928,-0.00785548999999991,0.00509809999999953,0.277884305,-0.00212298000000026,-0.0100083899999992,0.00128784500000019,0.00322934499999986,-0.0081836150000009,0.0203130300000001,-0.00517668000000053,-0.00280347999999973,-0.00482012000000029,-0.0125707699999999,-0.00266838499999983,0.00311617000000053,-0.00404040499999948,0.136130985,0.00477039500000021,0.0999867250000003,0.00147719500000016,0.0020775950000006
"9",-0.00462249999999903,0.0041869600000007,-0.00169045500000059,-0.00662826000000051,0.00224579500000018,0.000486255000001067,0.00272444499999875,-0.00254706999999999,0.507262375000001,0.000353499999998444,0.14443964,0.00158800000000016,-0.00877791500000008,-0.00622554000000006,-0.00171215499999929,-0.00160440000000008,-0.00587809000000149,0.00225531000000005,-0.000841304999999931,-0.0070898549999994,0.00170812000000029,-0.00543871499999965,0.105054565,-0.00795525500000023,0.006238845,-0.0078647150000006,-0.00870230000000037,-0.00231802999999925,-0.00778850499999945,0.00133104499999964,0.0052322099999996,0.120127345000001,-0.00263245999999986,0.0227868850000013,-0.00942873500000103,-0.000449569999999981,-0.0121630499999995
"10",-0.000613575000000404,-0.00641581500000109,-0.0046631250000005,-0.0109842099999991,-0.00918705999999908,-0.00535939499999945,-0.00513732499999961,-0.00144021999999968,0.000353499999998434,0.497548275,-0.00833872999999921,0.00777891999999928,0.000166529999998003,-0.00588340499999964,0.0032389749999972,-0.0125036550000007,0.0006096150000008,-0.00268219000000099,-0.00670512999999932,-0.00773473500000052,-0.00477450000000028,0.00115329999999896,-0.00841687000000062,-0.00190476000000034,-0.00172677000000114,-0.00364324000000045,0.0228488199999997,-0.00468581500000182,-0.00773889000000104,0.184216354999999,-0.00718631499999904,-0.00714330499999908,-0.00344816499999963,-0.00604583000000058,-0.0100284550000001,-0.0134559500000004,-0.006990535000002
