"ID","iter","ns","bv","p","r"
"513520",18,10,1.3200574239239,0.0500346586447758,1
"513541",18,10,1.34225211582246,0.0694669208506392,1
"513555",18,10,1.50674192496685,0.137278616204584,1
"513603",18,10,1.15294327040013,0.0249997456056384,1
"513613",18,10,1.17532132088293,0.0412544518569337,1
"513659",18,10,1.27988094753228,0.0127585556271493,1
"513662",18,10,1.44567056847229,0.0997112661215073,1
"513677",18,10,1.39414751742855,0.0642086220335802,1
"513680",18,10,1.49822926021105,0.123828281212616,1
"513690",18,10,1.25923336160156,0.0280058905877257,1
"513712",18,10,1.41877708391722,0.0872465841390583,1
"513744",18,10,1.23505317763958,0.0100001144605963,1
"513759",18,10,1.19666743144754,0.039930717030375,1
"513848",18,10,1.17795244650662,0.032144956109773,1
"513858",18,10,1.27674173685798,0.0329928309162502,1
"513958",18,10,1.24459163008672,0.0469949398646272,1
"513981",18,10,1.45460450575416,0.0991406465138876,1
