"iter","ns","status","objval","runtime","n_selected","sum_p","BV_ext_mean","Gain_internal","Gain_total"
14,40,"OPTIMAL",1.06998640788503,961.727999925613,52,0.85,-0.157199662182238,1.06998640788503,1.0464064585577
