"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64"
"1",0.497014720000004,0.00517539500000029,-0.00444439499999853,-0.00601639000000028,-0.0116703450000008,-0.00255878000000016,0.000490130000000036,0.159326764999999,0.122590095000002,0.0123776000000009,-0.00462249999999904,-0.000613575000000405,0.00327280999999794,-0.00224869999999866,-0.0107520249999987,-0.00418370000000167,-0.00658908000000049,-0.0102796399999991,0.00236350999999939,-0.00427317000000012,0.000661824999999088,-0.0114919650000011,0.00067242500000032,-0.00520336000000067,-0.00615407500000173,0.000240975000001489,0.00848569999999823,-0.00507926999999855,-0.0135767249999993,-0.00560832500000017,0.00737476499999946,0.146605685,-0.00220480999999883,0.00384319999999982,-0.00653861999999968,-0.0108218000000001,-0.002440919999998,-0.0081352499999995,-0.00675501500000009,-0.00754977000000036,-0.00247421999999982,-0.0115191299999987,0.064535259999999,0.00614288500000085,-0.00903090999999947,-0.0138993300000005,0.0107697449999992,-0.00970284999999997,0.00395077999999885,-0.00418069999999967,0.000189995000001105,-0.00367636999999997,-0.00497421000000194,0.00115671000000083,-0.00262621000000015,-0.00494614000000133,0.00117135500000001,0.00227344499999924,-0.00192405499999918,0.00391673499999865,-0.00802965999999844,0.00984769500000074,-0.000898660000000435,0.00715366000000011
"2",0.0051753950000003,0.495868870000001,-0.00932730500000079,-0.0122362449999994,-0.00620087000000117,0.00263341000000071,-0.000232835000000101,0.00177243499999988,-0.00312644499999788,-0.00353757000000003,0.00418696000000071,-0.00641581500000108,0.000319309999999067,-0.00911013999999927,-0.00431902500000049,0.0164620049999987,-0.00473974000000013,-0.00638647499999943,0.0238658749999981,0.00088785499999955,-0.0116296699999995,-0.000860090000001212,-0.00796636499999925,-0.0109884700000002,0.107674839999999,0.00235303999999883,-0.00635486000000108,-0.00504884000000166,0.00940617000000028,-0.00305121999999969,-0.00155266999999994,-0.00744483000000043,0.0717558649999998,-0.00298490499999958,0.000429310000000577,-0.00137799999999962,-0.00236888500000076,0.00807784000000087,0.00852035500000003,-0.00487033500000104,0.00523108000000075,0.00107550999999954,0.00153582499999986,-0.0069173800000013,-0.00249160499999925,-0.000607615000001439,-0.00043124000000222,0.0131082700000003,-0.00811637000000099,-0.0119377400000009,-0.00591186499999911,-0.000202515000000417,0.00449571999999855,0.00195682499999897,-0.00122334499999982,-0.00298916000000047,-0.00253512500000049,-0.00247279500000236,0.000585205000000105,-0.00982054000000115,0.00179403500000205,-0.0111242249999984,-0.00510818500000001,-0.00488736500000061
"3",-0.00444439499999853,-0.00932730500000078,0.504132125000002,0.00447391500000012,0.120719005,-0.00234837999999997,0.128600660000001,0.05212726,-0.00739705499999963,0.172506560000001,-0.0016904550000006,-0.0046631250000005,-0.0022208800000004,-0.00613929499999969,-0.00281678499999994,-0.00654850999999992,-0.00162744000000086,-0.00379529999999807,-0.00650940500000067,-0.00817979499999928,-0.015152435000001,0.00528539000000028,0.00262340999999922,-0.00812860000000105,-0.0070903050000028,0.187984640000001,-0.0125236950000006,-0.00422491499999924,-0.00643584999999865,-0.00996955999999986,-0.00125473000000087,-0.00223844499999987,0.00258646500000031,-0.00135644499999856,0.0034715749999992,-0.00634874499999983,0.00365575500000099,-0.00625716499999978,-0.000738925000000575,-0.0078504550000005,0.0244122750000018,-0.0120530800000003,-0.00422672000000054,-0.00701894999999912,-0.00761770500000053,0.00390193000000025,-0.00372471499999985,-0.0109164649999999,-0.00658836999999954,-0.00328800000000006,-0.0101649699999987,-0.01696964,-0.01358437,0.0580229750000009,-0.00642643000000019,-0.0151963700000003,-0.010479889999998,0.29565151,0.00137016000000001,0.10198591,-0.000109144999999485,-0.00117008500000001,0.00722572000000004,-0.00212009000000064
"4",-0.00601639000000028,-0.0122362449999994,0.00447391500000012,0.490837414999999,0.000351574999999594,-0.00125864000000063,0.00752382000000057,0.00386686000000003,-0.00139396999999919,0.00518137000000017,-0.00171636500000038,0.00455100499999808,-0.00392527999999991,-0.00230254499999986,0.00233174500000079,-0.0120281600000011,0.000885910000000807,0.154325079999999,-0.000284444999999692,0.00131362499999914,-0.015035094999999,-0.00538428499999985,-0.00910842500000091,-0.00489355499999992,-0.0131312799999998,0.00436359500000025,-0.00739911500000007,0.00128556000000105,0.00494469999999997,-0.00450547500000002,-0.00367137999999876,-0.00371461999999961,0.00216135499999915,-0.0153224449999991,-0.000306564999998359,-0.000601475000000847,-0.00713114999999807,-0.0034104199999988,0.00107925999999959,-0.009468090000001,0.00663714999999879,0.00157152500000112,-0.00668668500000022,-0.0126292650000004,-0.000713024999999233,0.11603333,-0.0101391400000001,-0.00581635500000035,-0.00608713500000093,0.00933453000000036,0.00267218499999971,-0.00459708000000046,-0.00569019499999998,0.00520484500000009,-0.0130991349999992,-0.00886315500000085,-0.00209014499999986,0.00353429499999984,-0.0140181749999997,0.00564616999999985,-0.000719674999998969,-0.00593267500000058,5.20649999995645e-05,0.000620729999999184
"5",-0.0116703450000008,-0.00620087000000117,0.120719005,0.000351574999999597,0.505314625000001,-0.0108221800000012,-0.00703293999999976,-0.0152234699999991,-0.0142755099999996,-0.0105726899999995,-0.00662826000000052,-0.0109842099999991,-0.00742665499999974,-0.00917772999999957,-0.00295841499999956,0.1299625,-0.00773894000000046,0.00600526500000119,-0.000557085000000127,0.00588397499999978,0.00387525499999864,-0.00237459499999936,0.016811374999999,-0.00131626000000078,-0.0064262149999995,-0.00757250500000017,-0.00751901000000023,-0.00504705999999804,-0.00204615999999855,-0.00867679999999931,-0.00439040999999905,-0.0110309999999997,-0.00300188999999905,0.00159042000000073,-0.00393610999999928,-0.00299317999999938,-0.00610616499999924,0.0105646000000002,-0.0069304750000014,-0.00374653000000091,-0.0116737949999993,-0.00627066499999926,0.00659302999999951,0.00161548499999859,0.000689615000001231,0.00209346499999982,-0.013420520000001,-0.00668732499999888,-0.0114412049999998,-0.00449425000000008,-0.00710170000000089,-0.0105761649999997,-0.00195533500000084,-0.0023164649999998,-0.00785602000000052,-0.00671638500000097,-0.00482289999999949,0.167912245,-0.00744208499999968,-0.00147466999999949,0.00206460500000109,0.000130909999999626,-0.00753503000000062,-0.00745601499999963
"6",-0.00255878000000015,0.0026334100000007,-0.00234837999999997,-0.00125864000000062,-0.0108221800000012,0.508170374999997,-0.00414540000000029,-0.00165139500000081,-0.00336303500000025,-0.00878326000000063,0.00224579500000018,-0.00918705999999908,-0.000421489999999066,-0.0060086150000001,-0.00577163500000055,-0.00928197999999856,0.0111891800000007,-0.0075432249999996,-0.00951755999999893,-0.00829024999999953,0.00267509499999963,0.00647734500000213,0.00166676499999812,-0.000444574999999496,0.00412195999999973,0.006792150000001,-0.00911802499999931,-0.000764979999998594,-0.00658860999999781,-0.00397863999999993,-0.00982818499999944,-0.00469885500000097,-0.00909808999999885,-0.00774882999999978,-0.0111753749999999,-0.00152264999999994,-0.00349224999999994,-0.00933162500000025,-0.00726797000000002,-0.00397773499999957,-0.00349851499999963,0.000990360000000953,-0.00430135000000035,0.00675579999999956,-0.00534615500000131,-0.00867405500000099,6.73250000006947e-05,-0.00875966000000012,-0.00740747499999911,0.144995659999999,-0.00574184999999887,-0.00997215999999937,0.00740567000000087,-0.00203425000000067,-0.0139240400000008,-0.00449904999999979,0.00965202000000167,-0.000604894999999429,0.00282188499999922,0.000561824999999727,-0.0037267650000023,0.000950844999999283,-0.0054527099999991,-0.0187362100000003
"7",0.000490130000000042,-0.000232835000000101,0.128600660000001,0.00752382000000056,-0.00703293999999977,-0.0041454000000003,0.502570640000001,0.0906116900000006,-0.00986095499999982,0.154959615,0.00048625500000107,-0.00535939499999944,-0.0132820599999998,-0.00768714500000022,-0.000882324999999073,-0.00637385499999973,-0.00359281999999997,0.007799910000001,-0.00582971000000116,-0.0015097950000006,-0.00934769999999945,-0.00567585000000137,-0.00664160499999896,0.0054391649999997,-0.00843232999999976,0.16005161,-0.00826139500000002,0.000117134999999202,-0.00204440000000085,-0.00349622000000032,-0.00124399000000055,-0.000513734999999857,0.00453161499999917,-0.00185117999999953,-0.000109734999999568,0.00268140499999949,-0.00209869499999971,0.0010300249999991,-0.00794351500000043,-0.0067508350000007,0.0415272600000002,-0.00908743500000106,-0.0011185149999998,-0.00452434500000013,-0.00489336500000099,0.00901969000000117,0.00102922999999999,0.00118513500000012,-0.00623964500000092,-0.00583921999999962,-0.0119483199999995,-0.0101237349999998,-0.0143277250000002,0.063780455000001,-0.00752404000000041,-0.01217737,-0.0134731200000014,0.175713940000001,-0.00765677999999967,0.0924143400000017,-0.000407069999999796,-0.00942780999999854,-0.00221916000000068,-0.00529710500000063
"8",0.159326764999999,0.00177243499999989,0.05212726,0.00386686000000003,-0.0152234699999991,-0.00165139500000081,0.0906116900000007,0.493564844999999,0.0788074849999995,0.0620526600000007,0.00272444499999875,-0.00513732499999962,0.00313894500000092,-0.00531629000000174,-0.00794455499999859,-0.00592185999999783,-0.00226112000000065,-0.0076744099999997,-0.00302665999999869,0.00136884499999977,-0.00986502000000108,-0.00681241999999907,0.00299082500000075,-0.0055008500000003,-0.0111121749999993,0.0806547600000002,-0.00410486500000014,-0.00793592499999849,-0.000537425000000802,-0.0142181549999993,0.00141434999999971,0.00143138499999953,-0.0129108300000011,0.00497231000000133,0.00564396500000074,-0.00578848499999921,0.00957801500000019,-0.00262224000000101,-0.00393990500000065,-0.0156452699999994,0.0724916700000018,-0.00690841500000112,0.00348135500000037,0.000526365000000135,-0.0112359849999999,-0.000281885000000458,0.00163803500000051,-0.00104677500000042,-0.0136110300000007,0.00365966500000024,-0.00481931500000178,-0.00288672999999997,-0.00785725500000111,0.0973511550000022,-0.0107482500000001,-0.0128898500000002,-0.00496416000000098,0.0540383450000005,-0.00228658000000038,0.0445972700000006,-0.0123727800000011,-0.00495450999999947,0.121948465,-0.00994267999999925
"9",0.122590095000002,-0.00312644499999788,-0.00739705499999964,-0.00139396999999919,-0.0142755099999996,-0.00336303500000025,-0.00986095499999982,0.0788074849999996,0.491208025,0.00392164000000052,-0.0035851300000008,0.00111350499999842,-0.00620785500000018,-0.00134144499999938,-0.0013339199999999,-0.0174926399999999,-0.00407562500000098,-0.00970622500000107,0.00766285500000045,-0.00282603999999943,0.00528935499999938,-0.00701616999999911,-0.0113719899999994,-0.00487839500000092,0.00430418000000023,-0.00198366999999986,0.0132577699999979,0.00360720500000164,-0.00562894000000016,-0.00469288500000056,0.00392733500000059,-0.0010871099999994,-0.00911445999999962,0.00772718999999911,0.00768071000000076,-0.00132385500000026,-0.00723238499999996,-0.0122111799999992,0.00165271999999917,-0.00334053499999986,0.00289599999999982,-0.0156266849999988,-0.00457732499999944,-0.0168248750000001,-0.0111965999999997,-0.0078246000000008,-0.00579008499999886,-0.00051108000000037,-0.00168032000000117,-0.00998242999999907,0.0036603599999989,-0.00664458000000115,-0.00212158000000126,0.00139315500000135,-0.00414235499999959,-0.0084008849999992,-0.000562975000001286,-0.00324083499999894,0.000821584999999772,0.00210929999999881,-0.0069158750000008,-0.00811348500000028,0.00162187,-0.00608252999999971
"10",0.0123776000000009,-0.00353757000000003,0.172506560000001,0.00518137000000018,-0.0105726899999995,-0.00878326000000063,0.154959615,0.0620526600000007,0.00392164000000052,0.486509829999998,-0.00254706999999999,-0.00144021999999968,-0.00247341500000057,-0.00870423500000018,-0.0073643649999994,-0.00390812500000029,-0.00522969499999997,-0.00536538499999929,-0.00847762999999967,-0.00726822499999928,-0.00308390500000031,-0.00785548999999991,0.00509809999999953,0.0173985349999993,-0.0109878100000005,0.277884305,-0.00212298000000026,-0.00350893500000063,-0.0100083899999992,-0.00863653999999968,-0.0044410100000006,0.00545594000000013,-0.00246303999999969,-0.00894213999999857,0.00128784500000019,-0.00166822999999922,-0.00646891000000021,-0.00433878499999983,0.00322934499999986,-0.0081836150000009,0.0203130300000001,-0.00517668000000053,-0.00280347999999973,-0.0125219299999997,-0.00942916499999875,-0.00482012000000029,0.00231379999999977,-0.00937631500000042,-0.0106455799999988,-0.00810584500000038,-0.0125707699999999,-0.00266838499999983,-0.00431212500000056,0.0443186949999997,0.00311617000000053,-0.0145659750000011,-0.00404040499999948,0.136130985,0.00477039500000021,0.0999867250000003,0.00147719500000016,0.0020775950000006,0.000853910000000514,-0.00535435500000035
