"iter","ns","status","objval","runtime","n_selected","sum_p","BV_ext_mean","Gain_internal","Gain_total"
9,40,"OPTIMAL",1.1985143759962,969.231000185013,48,0.85,-0.0509980964563403,1.1985143759962,1.19086466152775
