"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
"1",0.490258049999999,-0.00234152000000035,-0.00867894500000083,-0.00769264000000004,-0.00872619499999872,-0.0104787849999981,0.0047881900000002,-0.0102872599999995,-0.00368729999999848,-0.00152167500000035,0.00782247999999886,0.0159773049999999,0.104762195,0.14797866,0.186810795,-0.0143701850000001
"2",-0.00234152000000034,0.49191324,-0.00524126500000008,-0.0101078450000002,0.0199770649999994,-0.00607804000000012,-0.0116190600000006,-0.00575277999999988,-0.00808227499999923,0.0041607950000002,-0.0097612750000003,-0.00400926500000024,0.000940360000000946,-0.0104293199999994,0.00305804499999975,0.00949527500000104
"3",-0.00867894500000083,-0.00524126500000008,0.481451280000002,-0.014346295000001,-0.0041479249999996,-0.00787488999999958,-0.00047040499999962,0.0567633449999985,-0.00544418000000115,0.0819522600000004,-0.00970823500000026,0.119751735000002,-0.00717161000000003,-0.00746312000000217,0.00584478499999976,-0.00329904500000139
"4",-0.00769264000000004,-0.0101078450000002,-0.014346295000001,0.499647849999998,-0.000427894999999475,-0.000205169999999004,0.00434386999999984,0.0112808700000017,-0.00227702500000009,-0.00995155999999981,-0.00675920999999916,-0.011949185,-0.00598772999999884,0.00394644000000043,0.00216637499999908,-0.0163045300000009
"5",-0.00872619499999871,0.0199770649999994,-0.0041479249999996,-0.000427894999999476,0.499370819999997,-0.00675349500000021,-0.00708759000000079,-0.00491567499999901,-0.00437487999999946,-0.00420463500000014,-0.00967275499999941,-0.00429069000000052,-0.00431470999999922,-0.000264854999999295,-0.000228709999998696,4.31949999999289e-05
"6",-0.0104787849999981,-0.00607804000000012,-0.00787488999999957,-0.000205169999998996,-0.0067534950000002,0.486175354999999,0.00808452500000079,-0.000686034999998776,-0.00141005999999909,-0.0130366750000009,0.00966517499999974,-0.0044259599999999,-0.000615890000000561,-0.0155247199999997,-0.00790556999999897,-0.00396522499999927
"7",0.00478819000000019,-0.0116190600000006,-0.000470404999999616,0.00434386999999984,-0.00708759000000079,0.0080845250000008,0.494384259999997,-0.00501753999999921,-0.00883281999999935,-0.0190986349999996,-0.000274374999998913,-0.0103223149999995,-0.00549349999999917,0.00211810499999993,0.00851580499999976,0.0114140999999996
"8",-0.0102872599999995,-0.00575277999999989,0.0567633449999985,0.0112808700000017,-0.00491567499999902,-0.000686034999998779,-0.00501753999999922,0.497722700000003,-0.0095040049999969,-0.00855673500000039,-0.00071640500000132,-0.000304845000003169,-0.000100440000001171,-0.0030079599999975,-0.0174670899999988,0.00153455000000117
"9",-0.00368729999999848,-0.00808227499999922,-0.00544418000000114,-0.00227702500000008,-0.00437487999999946,-0.0014100599999991,-0.00883281999999936,-0.00950400499999689,0.497578030000004,0.0688331249999994,-0.00475001500000123,-0.00940953000000203,-0.00507020499999937,-0.00672746499999871,-0.00379538499999904,-0.00241375999999756
"10",-0.00152167500000035,0.0041607950000002,0.0819522600000004,-0.00995155999999981,-0.00420463500000014,-0.0130366750000009,-0.0190986349999996,-0.00855673500000039,0.0688331249999995,0.501878289999999,-0.00514679499999993,0.142208795,-0.00305933000000153,-0.00906495999999974,-0.000626865000000643,-0.00194838500000002
"11",0.00782247999999886,-0.0097612750000003,-0.00970823500000027,-0.00675920999999917,-0.0096727549999994,0.00966517499999975,-0.000274374999998917,-0.000716405000001319,-0.00475001500000124,-0.00514679499999992,0.494619185000001,-0.0143862000000003,0.182954210000001,0.0114664799999994,0.00563235500000061,0.00430175999999973
"12",0.0159773049999999,-0.00400926500000024,0.119751735000002,-0.011949185,-0.00429069000000053,-0.00442595999999989,-0.0103223149999995,-0.000304845000003174,-0.00940953000000203,0.142208795,-0.0143862000000003,0.493516940000002,0.00293142499999963,8.336999999965e-05,0.0088718199999999,0.0168578999999993
"13",0.104762195,0.000940360000000949,-0.00717161000000003,-0.00598772999999885,-0.00431470999999922,-0.000615890000000564,-0.00549349999999916,-0.000100440000001166,-0.00507020499999936,-0.00305933000000154,0.182954210000001,0.00293142499999963,0.501104150000002,0.110149565,0.0958280750000018,-0.00877648999999898
"14",0.14797866,-0.0104293199999994,-0.00746312000000217,0.00394644000000043,-0.000264854999999293,-0.0155247199999997,0.00211810499999993,-0.0030079599999975,-0.00672746499999871,-0.00906495999999974,0.0114664799999994,8.3369999999649e-05,0.110149565,0.491993600000003,0.133565735000001,-0.00590541999999885
"15",0.186810795000001,0.00305804499999976,0.00584478499999976,0.00216637499999907,-0.000228709999998697,-0.00790556999999896,0.00851580499999975,-0.0174670899999988,-0.00379538499999903,-0.000626865000000638,0.00563235500000061,0.0088718199999999,0.0958280750000017,0.133565735000001,0.490438260000004,0.0076959900000009
"16",-0.0143701850000001,0.00949527500000103,-0.00329904500000139,-0.0163045300000009,4.31949999999419e-05,-0.00396522499999927,0.0114140999999996,0.00153455000000117,-0.00241375999999756,-0.00194838500000003,0.00430175999999973,0.0168578999999993,-0.00877648999999898,-0.00590541999999886,0.00769599000000091,0.508897920000001
