"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25"
"1",0.493126860000002,0.00285554999999927,-0.00442701500000052,-0.00411421500000139,-0.000709079999999925,-0.00542418999999973,-0.00740894999999971,0.235373515000001,0.000174650000000235,-0.00271371500000036,-0.00280763999999956,0.000438025000000431,-0.00534277999999917,-0.0130953749999994,0.00175434499999979,-0.00237451999999859,0.14723936,0.0180935399999997,-0.00348269500000016,-0.00257063000000067,-0.00369198000000011,-0.00847555500000051,-0.00519383000000108,-0.0086718300000002,0.116323455
"2",0.00285554999999927,0.488524870000002,-0.0126798550000002,0.172418115000001,-0.00687867500000001,-6.7270000000756e-05,-0.00722847500000004,-0.00252424000000095,-0.0025844649999998,-0.00924875000000075,-0.0109485950000007,-0.000191785000001267,0.00150347499999915,-0.000999910000000089,-0.000363805000000382,-0.0108182549999996,-0.00305268500000112,0.00675471500000018,-0.00370935499999958,-0.00418892500000016,-0.00327155999999833,-0.0033774200000007,0.1567467,-0.000509394999998948,-0.00547427000000047
"3",-0.00442701500000051,-0.0126798550000002,0.50596291,0.126308905,0.111889465000001,-0.00378815499999982,-0.00399262500000012,-0.000817849999999727,-0.00741277999999995,0.18965504,-0.00131605500000012,-0.00785957999999981,-0.00742036499999967,0.00439779000000014,-0.00945565999999986,0.00537817000000051,0.13672737,-0.00960970000000057,0.00610559499999954,-0.00868970999999952,-0.0169950949999997,-0.0107117950000002,-0.00616396500000071,-0.00599214499999919,-0.00160819999999987
"4",-0.00411421500000139,0.172418115000001,0.126308905,0.495022089999998,-0.0134035950000017,-0.00720398500000061,-0.00189196000000052,-0.00264696999999961,-0.00350220000000161,0.181392485000001,-0.00560425999999908,0.000285099999999427,-0.00669925500000052,-0.00160383000000219,-0.00420020999999991,-0.00501443999999992,-0.00717223500000014,0.00190702499999952,-0.0048459200000003,0.00195573999999991,-0.00499628500000114,0.00317728000000024,-0.00836319999999911,-0.0101654100000002,-0.00367322500000024
"5",-0.000709079999999923,-0.00687867500000001,0.111889465000001,-0.0134035950000017,0.491645325,0.0125963900000001,-0.00515263499999934,0.00176068499999987,-0.00249073499999932,-0.00445524499999994,-0.00569085500000057,-0.00625587499999917,-0.00771393000000017,0.143339585000001,-0.00738511000000005,0.00243118000000112,0.115074480000001,0.00392920000000122,-0.00114565000000049,-0.00464252500000019,-0.0137270450000001,-0.00598000499999964,0.000597794999999398,-0.00230929500000031,-0.0109100249999996
"6",-0.00542418999999974,-6.72700000007509e-05,-0.00378815499999983,-0.0072039850000006,0.0125963900000001,0.50281227,0.00295282499999951,0.00154009499999988,-0.00245429499999997,-0.00827548000000037,-0.0085051399999998,-0.00114694000000077,-0.0130464500000001,0.0120908199999989,0.00332396999999936,-0.00704854500000115,-0.00998746500000006,-0.00489600499999954,-0.0101511649999999,-0.00430690000000077,-0.00194730999999898,-0.00752623000000041,-0.0103256149999999,0.0185713299999997,-0.00840615500000094
"7",-0.00740894999999971,-0.00722847500000004,-0.00399262500000013,-0.00189196000000051,-0.00515263499999934,0.00295282499999951,0.497741775000001,-0.00852762999999936,-0.00894440499999901,0.0025130849999996,-0.0102879299999999,0.0124726400000001,0.0018963349999999,0.140288665000001,-0.0103996449999998,-0.00382646500000015,0.000762380000000439,-0.00350499500000085,-0.00300184999999923,-0.00194610999999979,-0.00575267500000051,-0.00250983000000004,-0.0017924900000005,-0.00406986999999965,0.00340560499999966
"8",0.235373515000001,-0.00252424000000096,-0.000817849999999734,-0.00264696999999961,0.00176068499999987,0.00154009499999989,-0.00852762999999937,0.516990140000001,0.0173018950000009,-0.00749430499999964,-0.00609136499999963,-0.00111060000000005,-0.00030656999999903,-0.0134078849999995,0.163652904999999,-0.00999167999999961,0.14108425,0.0896374199999995,-0.00297599499999992,-0.000658355000000647,-0.0111615950000004,-0.0115854400000004,-0.0112444200000004,-0.00746625000000086,-0.00368727500000074
"9",0.000174650000000231,-0.0025844649999998,-0.00741277999999994,-0.00350220000000161,-0.00249073499999933,-0.00245429499999997,-0.00894440499999901,0.0173018950000009,0.493297465000002,-0.000699620000000764,1.0879999998757e-05,-0.0100667400000001,-0.00624796499999921,0.00132949000000022,-0.00257772500000057,-0.0058787099999995,-0.0084375999999997,-0.00299580500000073,-0.0047047249999992,0.00208619500000054,-0.00137856999999917,0.0614015049999998,-0.00811128500000022,-0.0090984399999995,-0.00327925000000044
"10",-0.00271371500000036,-0.00924875000000075,0.18965504,0.181392485000001,-0.00445524499999993,-0.00827548000000039,0.0025130849999996,-0.00749430499999963,-0.000699620000000759,0.497902585,-0.00181297999999959,0.0955788000000003,-0.0138308799999992,0.00533230999999983,-0.0161014399999996,0.00584359500000105,-0.00703704499999922,-0.0122749950000007,-0.000872249999999918,0.00560135500000062,-0.0114886250000002,-0.00622269000000073,0.10035853,-0.00905933000000037,-0.00704213500000093
"11",-0.00280763999999956,-0.0109485950000007,-0.00131605500000012,-0.00560425999999908,-0.00569085500000057,-0.0085051399999998,-0.0102879299999999,-0.00609136499999963,1.08799999987347e-05,-0.00181297999999959,0.495132935000001,0.00175335999999983,0.00240325000000061,-0.00615157999999998,-0.00539813500000008,0.0593387800000009,0.00244696999999969,-0.00354204999999998,-0.000281574999999899,-0.00054138999999914,-0.00524136000000047,0.0110811499999994,-0.00590492000000067,-0.0064664100000006,0.00686549500000098
"12",0.000438025000000435,-0.000191785000001258,-0.00785957999999981,0.000285099999999437,-0.00625587499999917,-0.00114694000000077,0.0124726400000001,-0.00111060000000004,-0.0100667400000001,0.0955788000000003,0.00175335999999983,0.489217185000001,0.00368272000000066,0.000977130000001657,0.0165151599999994,0.00681942500000044,-0.000858295000000021,-0.00538669000000022,-0.00626659999999938,-0.00630127499999954,-0.00653298499999938,0.0019900299999987,0.145368349999999,-0.00777105500000058,0.00720281500000012
"13",-0.00534277999999917,0.00150347499999915,-0.00742036499999968,-0.00669925500000052,-0.00771393000000017,-0.0130464500000001,0.0018963349999999,-0.000306569999999028,-0.00624796499999922,-0.0138308799999992,0.00240325000000061,0.00368272000000066,0.50060319,-0.00103900499999871,0.00556456499999919,-0.00729195000000063,-0.00527216000000054,-0.0053234000000004,-0.00447151500000098,0.00304545000000085,0.12053519,0.00198867000000061,-0.00589967500000097,-0.000547484999999173,-0.00773697999999962
"14",-0.0130953749999994,-0.000999910000000093,0.00439779000000014,-0.0016038300000022,0.143339585000001,0.0120908199999989,0.140288665000001,-0.0134078849999995,0.00132949000000022,0.00533230999999984,-0.00615157999999998,0.000977130000001655,-0.00103900499999871,0.495265075000001,-0.0103001449999995,-0.000129114999997796,-0.00257618499999925,-0.0117104350000003,-0.00140164500000031,-0.00118193500000026,-0.00858492000000099,-0.00117029000000005,0.00441464499999974,-0.00525884000000053,-0.00149906000000099
"15",0.00175434499999979,-0.00036380500000039,-0.00945565999999986,-0.00420020999999991,-0.00738511000000006,0.00332396999999937,-0.0103996449999998,0.163652905,-0.00257772500000057,-0.0161014399999996,-0.00539813500000008,0.0165151599999994,0.00556456499999919,-0.0103001449999995,0.495726619999999,-0.0037092150000004,-0.00220284000000001,0.119931195,-0.000229154999999199,-0.00124928999999975,-0.00518622999999961,-0.00386919000000032,-0.00355074000000014,-0.0145111749999999,0.000864309999999772
"16",-0.00237451999999859,-0.0108182549999996,0.00537817000000051,-0.00501443999999992,0.00243118000000112,-0.00704854500000114,-0.00382646500000014,-0.00999167999999961,-0.0058787099999995,0.00584359500000105,0.0593387800000009,0.00681942500000043,-0.00729195000000064,-0.000129114999997808,-0.00370921500000041,0.500978220000002,0.00640071000000053,-0.00206685999999962,-0.00326923499999964,0.00803068499999905,-0.00707515499999987,0.00286909999999935,-0.00576829000000079,0.00810039499999957,0.00110313500000044
"17",0.14723936,-0.00305268500000111,0.13672737,-0.00717223500000013,0.115074480000001,-0.00998746500000005,0.000762380000000438,0.14108425,-0.0084375999999997,-0.00703704499999921,0.0024469699999997,-0.000858295000000028,-0.00527216000000055,-0.00257618499999926,-0.00220284000000001,0.00640071000000054,0.491106154999999,-0.0055439350000002,0.00284972999999961,-0.00508545000000051,-0.00850692499999962,-0.01279136,-0.0124675000000006,0.00304755500000002,0.000378110000000244
"18",0.0180935399999997,0.00675471500000018,-0.00960970000000059,0.00190702499999953,0.00392920000000121,-0.00489600499999953,-0.00350499500000086,0.0896374199999995,-0.00299580500000075,-0.0122749950000007,-0.00354204999999999,-0.00538669000000022,-0.0053234000000004,-0.0117104350000003,0.119931195,-0.00206685999999962,-0.0055439350000002,0.498390880000001,-0.0104491050000006,-0.00964266499999951,0.0021908250000002,-0.00579416999999928,0.00270555000000051,-0.0108408349999999,6.89250000006985e-05
"19",-0.00348269500000016,-0.00370935499999958,0.00610559499999954,-0.0048459200000003,-0.00114565000000049,-0.0101511649999999,-0.00300184999999924,-0.00297599499999993,-0.0047047249999992,-0.000872249999999924,-0.000281574999999899,-0.00626659999999938,-0.00447151500000097,-0.00140164500000031,-0.000229154999999206,-0.00326923499999964,0.00284972999999961,-0.0104491050000006,0.501620159999999,-0.004591705000001,0.00213262499999938,0.0114193700000004,-0.00660169999999946,-0.0157928999999998,-0.00524451499999973
"20",-0.00257063000000068,-0.00418892500000016,-0.00868970999999952,0.0019557399999999,-0.00464252500000018,-0.00430690000000076,-0.00194610999999979,-0.000658355000000643,0.00208619500000054,0.00560135500000061,-0.000541389999999138,-0.00630127499999955,0.00304545000000085,-0.00118193500000027,-0.00124928999999975,0.00803068499999905,-0.00508545000000051,-0.00964266499999949,-0.00459170500000099,0.501713939999998,-0.0077946499999997,-0.000182434999999823,-0.00767709000000018,-0.00247121500000031,-0.0087684049999998
"21",-0.0036919800000001,-0.00327155999999833,-0.0169950949999997,-0.00499628500000113,-0.0137270450000001,-0.00194730999999899,-0.00575267500000051,-0.0111615950000004,-0.00137856999999918,-0.0114886250000002,-0.00524136000000045,-0.00653298499999938,0.12053519,-0.00858492000000098,-0.0051862299999996,-0.00707515499999988,-0.00850692499999961,0.0021908250000002,0.00213262499999938,-0.0077946499999997,0.507172989999999,0.00787899000000122,-0.00222515999999979,0.0061521400000012,-0.00356363499999966
"22",-0.0084755550000005,-0.00337742000000069,-0.0107117950000002,0.00317728000000023,-0.00598000499999964,-0.0075262300000004,-0.00250983000000004,-0.0115854400000004,0.0614015049999998,-0.00622269000000072,0.0110811499999994,0.0019900299999987,0.00198867000000061,-0.00117029000000006,-0.0038691900000003,0.00286909999999935,-0.01279136,-0.00579416999999928,0.0114193700000004,-0.000182434999999825,0.00787899000000122,0.48565558,0.00129408000000036,0.00135159500000024,0.140994189999999
"23",-0.00519383000000108,0.1567467,-0.00616396500000071,-0.00836319999999912,0.000597794999999393,-0.0103256149999999,-0.0017924900000005,-0.0112444200000004,-0.00811128500000021,0.10035853,-0.00590492000000066,0.145368349999999,-0.00589967500000096,0.00441464499999973,-0.00355074000000015,-0.00576829000000078,-0.0124675000000006,0.00270555000000051,-0.00660169999999945,-0.00767709000000018,-0.0022251599999998,0.00129408000000036,0.498722095,-0.00591823499999909,-0.00546837500000003
"24",-0.00867183000000019,-0.00050939499999895,-0.00599214499999918,-0.0101654100000002,-0.00230929500000031,0.0185713299999997,-0.00406986999999965,-0.00746625000000086,-0.0090984399999995,-0.00905933000000037,-0.0064664100000006,-0.00777105500000057,-0.000547484999999175,-0.00525884000000052,-0.014511175,0.00810039499999958,0.00304755500000002,-0.0108408349999999,-0.0157928999999998,-0.0024712150000003,0.0061521400000012,0.00135159500000023,-0.00591823499999909,0.507572250000001,0.00158281499999951
"25",0.116323455,-0.00547427000000048,-0.00160819999999987,-0.00367322500000025,-0.0109100249999996,-0.00840615500000093,0.00340560499999966,-0.00368727500000074,-0.00327925000000044,-0.00704213500000093,0.00686549500000098,0.00720281500000012,-0.00773697999999962,-0.00149906000000099,0.000864309999999772,0.00110313500000044,0.000378110000000237,6.89250000007057e-05,-0.00524451499999972,-0.0087684049999998,-0.00356363499999967,0.140994189999999,-0.00546837500000002,0.00158281499999951,0.492008039999999
