"iter","ns","status","objval","runtime","n_selected","sum_p","BV_ext_mean","Gain_internal","Gain_total"
19,20,"OPTIMAL",1.53843178215582,0.604000091552734,25,0.849999999999838,-0.128643130021849,1.53843178215582,1.51913531265254
