"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22"
"1",0.500599465000002,0.0174518200000007,-0.00946453999999902,-0.00627098000000063,-0.000732764999999733,-0.00589663499999812,0.000757245000000332,0.0671323449999985,0.182514000000001,-0.0101649399999995,-0.00365075499999864,-0.00764722000000098,-0.00547303500000093,-0.00352474000000054,-0.00476047500000046,-0.00718300499999914,-0.00689345000000168,0.00492738000000065,0.110684560000001,0.107628589999999,-0.00838733500000015,-0.00360997499999884
"2",0.0174518200000007,0.487089639999999,0.00107014999999884,-0.00524904999999941,0.00115864000000019,-0.00635673000000008,-0.000658385000000698,0.00786837499999975,-0.00252931000000027,-0.0095351000000004,-0.00681527500000022,0.00765231500000022,0.00938728499999937,-0.00859786500000088,-0.00983069999999983,0.000824124999999948,-0.00460963500000017,-0.00938020500000041,-0.00237995500000029,0.0024774199999994,0.00488893000000066,-0.0110249049999989
"3",-0.00946453999999901,0.00107014999999884,0.495088649999998,-0.0158244749999979,-0.00669526500000077,0.00986220000000034,0.105744574999999,-0.00514841999999946,0.0174364550000001,0.0031384850000003,0.0246714650000008,-0.00521394499999979,-0.0040866599999991,-0.00910009500000158,-0.00855844499999983,-0.00445570500000068,-0.00146120999999909,-0.0014257100000006,-0.00615963499999949,0.00112427000000138,-0.0106864099999993,-0.00010956499999964
"4",-0.00627098000000064,-0.00524904999999941,-0.0158244749999979,0.493048970000001,-0.0136035250000007,0.00187985999999998,-0.0160586399999998,0.18230251,-0.000955665000001069,-0.00746136500000101,0.00658469500000105,0.00483829500000041,-0.00758518500000029,-0.0101033000000002,-0.0109576999999997,-0.0100687599999994,0.00531186999999851,0.00869173499999981,-0.00774802000000083,-0.0067651000000003,0.00188226000000011,-0.00303055500000032
"5",-0.000732764999999729,0.00115864000000018,-0.00669526500000077,-0.0136035250000007,0.499338609999999,-0.00405990500000104,-0.00927386999999941,-0.00111362999999856,-0.00287786,-0.00760662000000169,0.013599315,-0.0133228649999995,-0.00355945500000065,-0.00168734999999999,-0.0131128550000006,-0.0121539349999994,-0.01218824,-0.00136787499999929,-0.0124390699999986,0.0106461300000012,-0.00476297000000075,0.151914639999999
"6",-0.00589663499999811,-0.00635673000000007,0.00986220000000033,0.00187985999999999,-0.00405990500000103,0.49164356,0.0187818300000004,-0.0085829899999995,-0.00278428999999987,0.00772636500000071,-0.00928557499999935,-0.00290193999999897,-0.00323241499999946,0.13216455,0.0651961450000007,0.0958262249999997,-0.0125673600000001,-0.00639922999999986,-0.0076406449999998,0.0531574100000003,0.00927930000000004,-0.00420210500000042
"7",0.000757245000000329,-0.000658385000000696,0.105744574999999,-0.0160586399999998,-0.00927386999999942,0.0187818300000004,0.486804055,-0.0120911349999993,0.0303560400000005,-0.00361615999999959,0.0262222149999999,-0.0178240999999996,0.00349019500000038,-0.0039640150000004,-0.00313532499999962,0.00135145499999936,-0.00778837000000008,0.00345188999999873,-0.00341244999999926,-0.000211205000001047,-0.00682280499999977,-0.00646646499999946
"8",0.0671323449999985,0.00786837499999976,-0.00514841999999944,0.18230251,-0.00111362999999857,-0.00858298999999949,-0.0120911349999992,0.502188505000002,0.000344824999999897,-0.012466505,5.91799999994934e-05,-0.000845394999999818,-0.00900423499999998,-0.00543974000000016,-0.00905378000000109,-0.00497434499999983,0.00160961000000014,0.000850034999999038,-0.00674129999999985,-0.0025232949999992,-0.00622938000000059,-0.0060823200000008
"9",0.182514000000001,-0.00252931000000027,0.0174364550000001,-0.000955665000001072,-0.00287786,-0.00278428999999987,0.0303560400000005,0.000344824999999884,0.499654175000002,0.00519057000000045,0.144242935,-0.00953540000000085,-0.00656615500000097,-0.00260049500000028,0.0039652849999992,-0.0034229749999991,-0.00182728500000061,-0.000654150000000325,0.122489810000001,0.091140345000001,-0.0107045450000006,-0.0085296449999992
"10",-0.0101649399999995,-0.0095351000000004,0.0031384850000003,-0.007461365000001,-0.00760662000000168,0.00772636500000071,-0.00361615999999959,-0.012466505,0.00519057000000045,0.497619950000003,0.000543215000000046,0.00296440500000022,-0.015075589999999,-0.00140194000000079,0.0137199350000007,-0.000896250000000295,-0.00641267500000056,-0.00560899499999847,-0.00820931499999965,-0.000452299999998998,-0.00915914999999937,-0.00891773499999934
