"iter","ns","status","objval","runtime","n_selected","sum_p","BV_ext_mean","Gain_internal","Gain_total"
10,20,"OPTIMAL",1.52878270992396,0.972000122070312,22,0.850000000000066,-0.200827608775541,1.52878270992396,1.49865856860763
