"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65"
"1",0.492098080000005,-0.00679741000000061,0.12359664,0.0127981,-0.0130062549999992,-0.00441673499999814,-0.00655554499999795,-0.00754329999999971,-0.0047967750000007,-0.00809813999999999,-0.00464811500000034,0.00241807500000075,-0.00851004499999961,-0.00462752000000063,-0.0118193550000011,-0.00945590499999851,0.165119400000001,-0.0129870100000005,-0.000497905000000456,-0.0094172650000002,-0.00247487499999978,-0.00715843999999978,0.0992556949999982,0.0130765150000004,-0.00673001500000033,0.00341685500000119,-0.0147683099999997,0.00886625499999844,-0.0052901950000005,0.00654028000000086,-0.00118296500000008,0.00181886499999971,0.00431178999999814,-0.006929575000002,-0.0148410500000003,-0.00906897500000014,0.0141937549999998,-0.00942773000000111,-0.00733577499999851,-0.000794455000001264,-0.00346631000000109,-0.00869832499999975,0.0108406250000007,0.00103889000000059,-0.00734626500000055,0.0164441649999987,0.00339606999999937,-0.00219696500000069,-0.0017115650000007,0.0772466199999984,-0.00609455000000112,0.00353699000000047,-0.0130589200000004,-0.00620027999999903,-0.00280567999999861,-0.00641448999999895,-0.00196491999999804,-0.00719396000000114,-0.0011615649999994,-0.00986072000000014,-0.00560287499999947,-0.00576491000000046,0.00267160500000067,-0.00276145999999896,0.00159630499999914
"2",-0.0067974100000006,0.498847485000001,-0.00347764000000042,-0.00974773000000004,0.00214469499999941,-0.00488230000000093,0.00363551000000005,-0.0138178400000006,0.000567105000000605,2.52500000036788e-06,-0.00666697999999966,0.00579587499999966,-0.00533163499999929,-0.00548630000000002,0.00685522000000014,0.00198773500000171,-0.00762384499999949,0.000922365000000022,-0.00471533999999874,0.0495086850000007,-0.0064696200000008,-0.00117133500000127,0.00795259000000013,-0.00890507999999907,0.00372003000000018,-0.0125537350000003,0.0096454100000005,-0.00497486499999921,0.0011833000000001,0.00346287499999975,0.00608057000000114,0.00256055000000056,-0.00456715500000025,-0.0131472899999993,0.00268342499999943,0.0495301849999997,-0.00642728999999858,0.0220403100000001,-0.0148764800000015,0.184322620000001,-0.00428381500000044,0.00405285499999884,-0.0103710799999995,-0.00588571999999926,0.000147225000000705,-0.000307914999999888,-0.00730901499999995,-0.013002519999999,-0.00352379999999985,0.00262999999999952,0.0544872499999995,-0.0022057400000007,-0.00502894500000109,-0.00897699500000047,-0.0154462500000005,-0.00172983500000245,-0.00139426500000028,-0.0119205699999999,0.047506385000001,0.0132789349999991,0.10944255,-0.00539174999999994,-0.00485347500000189,-0.0078981199999989,-0.00206599999999693
"3",0.12359664,-0.00347764000000041,0.498369084999997,0.0109093449999998,-0.00775876500000056,-0.00271574499999977,-0.00534260999999892,-0.012738540000001,-0.00105204000000138,-0.0029413449999996,-0.00963331500000024,-9.39499999992017e-05,0.000538365000000952,-0.00278451000000123,-0.00312139500000174,-0.00478994999999809,0.101920435,-0.015437635,-0.00346856499999958,0.000990115000000317,-0.00691846500000019,0.00115656000000029,0.0230885350000003,0.0152667049999999,-0.00478184000000113,0.00115484999999924,-0.0169540099999999,0.00629146499999933,-0.00578763499999927,0.00269406000000004,-0.0110415699999995,-0.00927587499999963,-0.00658405000000064,-0.00206484499999996,-0.00867444499999897,-0.00501934000000002,0.0124558300000009,-0.00997081999999998,-0.00987137500000108,-0.00436606000000095,-0.00900764000000128,-0.00117665999999962,-0.00226450499999963,-0.00666159499999999,-0.00385351500000045,-0.00493719000000048,-0.00101202500000132,-0.00739384000000068,-0.00966479500000061,0.171780165,-0.00134657000000016,-0.00601913499999911,-0.00117359999999947,-0.0146989300000003,0.00487228500000057,0.00577160000000131,0.00013843499999926,-0.00195403000000062,0.00476882500000041,-0.00399676000000071,0.00485140500000042,-0.00747338500000053,0.000570640000000134,-0.0010428949999992,-0.00837211499999978
"4",0.0127981,-0.00974773000000004,0.0109093449999998,0.488607509999996,-0.00472762499999853,-0.015141335,0.000467094999999317,-0.0074681449999992,-0.00296292999999963,-0.00432171499999875,-0.00273801000000082,-0.00858213999999932,-0.00305959999999896,0.120965774999997,-0.0104354000000008,-0.00440607499999924,0.00939066499999841,-0.00906467999999964,-0.00642832500000062,-0.00340187499999981,-0.00294518999999891,0.00621362999999996,0.00422604999999896,0.0814101300000012,-0.00752909500000086,0.111910930000001,-0.00398111999999858,0.0752308399999981,-0.00133022000000104,0.012489105000001,-0.0141682399999988,-0.0124751349999987,0.00601128999999988,-0.00875682500000083,-0.0129672949999996,-0.0140382849999993,0.00398099500000046,-0.0124220550000001,0.0974944049999998,0.0284596499999998,-0.00204047500000208,-0.000856159999998236,-0.00895051499999947,-0.00215148499999978,0.0968038949999967,0.00293609499999788,0.00226449000000089,-0.0107831650000003,-0.01036353,0.00345235500000019,-0.00949723500000093,-0.0138417000000012,-0.00972347500000033,-0.00154221499999801,-0.0071895399999992,-0.002534945,-0.00120534499999933,0.00110370499999998,0.00725102500000021,-0.00691673000000124,0.000490065000001609,-0.0029510800000005,-0.00725884999999832,0.00298077000000062,-0.00388308000000037
"5",-0.0130062549999992,0.00214469499999941,-0.00775876500000056,-0.00472762499999853,0.497731049999998,-0.00918456999999862,-0.00094786499999965,-0.00262951499999919,-0.0143356950000003,-0.00460335499999993,0.00291298000000058,-0.00586351499999971,-0.00914908999999969,-0.00161156499999894,-0.00693694000000058,0.00239897999999971,-0.00656882499999903,-0.00386801000000082,-0.00729183000000054,-0.0175998200000016,-0.0142500000000006,-0.0121148049999973,0.00401125500000031,-0.00935205000000006,0.00204300999999975,-0.00670092000000032,-0.0114659250000017,-0.0121202600000016,0.104637740000001,-0.00598406999999947,0.00343790500000011,-0.00206797500000153,-0.00168375999999952,0.0243281849999996,-0.00220287999999891,-0.00183378500000037,-0.0130153100000009,0.0036623700000004,0.00895020500000025,-0.0160801350000011,-0.0112120049999995,-0.00489889999999917,-0.0125262000000007,0.00494077499999888,-0.00363037000000094,0.1403812,-0.0107679900000008,-0.00764564999999994,-0.000356205000000156,-0.00483248999999986,-0.0085620849999999,-0.0114940299999991,-0.00253378999999743,-0.00282486500000144,-0.00781974500000008,-0.00183022999999756,0.00066695499999958,-0.00248238499999994,0.00425480500000028,0.00273514500000129,0.197553994999999,-0.00677830999999959,-0.0083064699999992,-0.00599841500000032,-0.00696556500000326
"6",-0.00441673499999813,-0.00488230000000093,-0.00271574499999977,-0.015141335,-0.00918456999999862,0.496690745000001,-0.00371681499999886,8.83349999992561e-05,-0.00441987000000028,0.0064216199999999,0.000742845000000178,-0.00473009499999997,0.000746110000001723,-0.00797383499999989,-0.00829939500000091,-0.00413124500000026,-0.00072194499999959,-0.00575405999999852,-0.0110350950000009,-0.00333265999999966,0.00986505499999936,0.0375389250000009,-0.00355869000000048,-0.00971708499999853,-2.54649999991475e-05,-0.000963795000000919,-0.00298736500000036,-0.00499631000000004,-0.000230450000000672,-0.00654990999999854,-0.00691062499999949,-0.00623574500000131,0.007237634999999,-0.00637102500000119,-0.00425159499999951,0.00272724500000027,-0.00589306499999951,-0.00397814999999859,-0.00739666499999945,-0.01079981,-0.00644208000000064,0.00221473499999938,0.000791090000000493,-0.000815174999999655,-0.00668250999999866,-0.00273121999999894,-0.00867151999999952,0.00657094999999953,0.003608145000001,0.00247791999999963,0.00109741000000012,0.00628949000000063,0.0346129750000002,-0.00459284500000041,0.000300750000001917,0.0921456850000013,-0.00332784499999977,6.3339999999532e-05,0.00237808500000049,-0.00660096500000018,-0.00635648499999977,-0.00637107499999998,0.0143567900000002,0.0130327949999996,-0.00875497499999882
"7",-0.00655554499999795,0.00363551000000005,-0.00534260999999891,0.000467094999999311,-0.00094786499999965,-0.00371681499999886,0.495732729999997,0.163439200000001,-0.00357000499999948,-0.0039769800000004,0.0148914950000004,0.00107471000000113,-0.00692022500000008,-0.00913994000000088,-0.00875403500000004,-0.000943890000001692,-0.0058013700000009,-0.0160129949999998,0.00113645500000014,-0.00775099999999965,-0.00845707499999959,-0.00269900999999952,-0.00417601000000123,0.0054261300000006,0.134823890000001,0.0804316650000003,-0.00448932499999963,-0.00310303500000105,-0.00139578500000113,-0.00110349499999932,-0.00223050000000094,-0.00104233000000031,-0.00922786500000032,0.00127753500000014,0.00316855499999986,-0.00309069999999997,0.00115185999999986,0.0896912999999998,-0.00280446499999963,-0.000271585000000669,0.00318755500000059,-0.00919980999999991,-0.00725649500000028,-0.00693985500000013,-0.00661701000000012,0.00122683499999934,-0.0074354749999982,0.00141961999999979,-0.00764546000000027,0.00397647999999935,-0.00323671500000018,-0.00947667499999977,6.76550000010868e-05,-0.00501957000000005,0.00358353999999926,-0.0016442650000007,0.00159331000000049,-0.0148305050000004,-0.00807522999999838,-0.00438954499999906,-0.00553766999999955,-0.00483014000000043,-0.0110570699999999,-0.0176791099999989,0.00307328499999962
"8",-0.00754329999999971,-0.0138178400000006,-0.012738540000001,-0.00746814499999919,-0.00262951499999919,8.83349999992531e-05,0.163439200000001,0.494043285,0.00280424999999849,-0.00878094500000098,-0.00722984500000115,0.00287002500000088,-0.00133790999999984,-0.00310128999999942,-0.00659012000000003,-0.0038995299999996,-0.00781917000000053,-0.00782659999999843,-0.00242915499999965,-0.00295233999999957,-0.00267556500000025,-0.00528091499999829,0.000964185000001485,-3.02600000006395e-05,0.000300319999999422,0.0711146650000008,-0.00595265499999994,-0.00187171000000005,0.0144778900000014,-0.00103600000000067,-0.00107468500000195,-0.000543840000001078,-0.00199661500000018,0.00304247500000093,-0.00482273999999917,-0.00808786500000093,-0.0039571349999997,0.00146362999999871,0.0041199900000003,-0.0116658900000005,0.0030619150000013,-0.0154554400000015,0.01294235,-0.00204663999999853,-0.0138154449999991,-0.00493667499999915,0.00324196999999959,0.127077120000001,-0.0112515349999993,0.00302371999999974,-0.00968404499999834,0.00206205500000044,0.00267553500000034,-0.00989451500000159,-0.00184007999999959,-0.00678938499999996,-0.00123772999999977,-3.51500000116092e-06,-0.0142568900000003,-0.00500063999999839,0.00346526000000091,-0.00441614499999997,-0.00605347000000037,-0.0129630900000002,0.000411665000000344
"9",-0.0047967750000007,0.000567105000000609,-0.00105204000000138,-0.00296292999999964,-0.0143356950000003,-0.00441987000000028,-0.00357000499999948,0.00280424999999849,0.494063985000001,-0.010513365,0.0032185850000014,0.00692203499999928,0.109217900000001,-0.00213096499999946,7.27999999989623e-05,-0.00819086999999688,0.000547405000001415,-0.00130282999999874,0.00671549500000222,0.00293458000000095,-0.00624289999999887,0.00456146000000018,0.00139086000000143,-0.00239761500000003,-0.000570389999999859,-0.0116731899999997,-0.00245402500000208,-0.00672082499999924,-0.00131914999999955,0.00108282499999955,0.12485679,-0.00407385499999914,-0.00834404000000067,-0.0107844150000005,-0.00597767500000036,0.128782929999999,-0.00511606999999875,-0.00516718499999906,-0.0132493200000014,0.011299005000002,-0.00241470000000082,-0.00624147000000116,-0.000962384999998122,-0.00682379999999962,0.0013739150000014,0.00187049500000134,-0.00813539999999948,0.0104132799999998,-0.00139945000000172,-0.00308695999999889,0.00261616999999971,-0.0077867649999997,-0.00978899499999823,0.00648886000000144,0.074780200000001,-0.000307325000000067,-0.00400885500000172,-0.00363181499999922,-0.000956835000000646,-0.00881175500000201,-0.0149451400000007,-0.00400587499999949,0.000355339999997896,0.00281787999999961,-0.0053822749999975
"10",-0.00809813999999999,2.52500000037586e-06,-0.0029413449999996,-0.00432171499999874,-0.00460335499999993,0.00642161999999991,-0.0039769800000004,-0.00878094500000098,-0.010513365,0.488269360000004,0.0011672,-0.00052364500000134,-0.00813212499999791,-0.00627211000000003,-0.00591886500000023,-0.0039539400000004,-0.0117904299999989,-0.0150693199999994,0.00112223499999993,-0.00121409999999878,0.00872993000000051,0.000980634999999042,-0.000639644999999404,0.113814405,-0.000722349999998538,-0.00599050999999904,-0.00553363499999942,-0.00469566999999913,0.139976525000001,0.0253099999999994,-0.00490293999999908,0.00465805500000009,-0.00839457999999904,0.000405234999999974,-0.00259527000000108,-0.00593658499999924,-0.00375236499999998,0.00145051000000082,0.00168748500000079,-0.0130845549999991,-0.0034708300000013,0.148505085000001,-0.0102459649999983,-0.00282231499999994,-0.00241048999999853,0.0016800800000015,-0.0144775399999993,-0.00799307000000016,-0.00564158000000151,0.140099125000002,0.00118746000000005,0.00887307000000007,0.00554138499999876,0.00115434500000023,-0.000342359999999551,-0.00659961000000078,0.0036685449999998,-0.00960191499999916,-0.000830870000000398,-0.00283477000000137,-0.0076510250000009,-0.00690240500000013,-0.00453623500000018,0.00243249000000027,-0.00500207499999899
