"iter","ns","status","objval","runtime","n_selected","sum_p","BV_ext_mean","Gain_internal","Gain_total"
27,20,"OPTIMAL",1.34015425744079,0.898000001907349,21,0.85000000000001,-0.100409766803508,1.34015425744079,1.32509279242026
