"iter","ns","status","objval","runtime","n_selected","sum_p","BV_ext_mean","Gain_internal","Gain_total"
19,40,"OPTIMAL",1.36903686203379,953.050999879837,50,0.849999999995342,-0.128643130021849,1.36903686203379,1.34974039253052
