"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
"12",-0.00542418999999974,-6.72700000007509e-05,-0.00378815499999983,-0.00453541999999877,-0.0072039850000006,0.00158695000000021,-0.00443596000000018,0.0125963900000001,0.00461018000000016,-0.00686497000000005,-0.00715510000000035,0.50281227,0.0959798099999999,-0.0117902349999991,-0.01413884,-0.0131014050000001,0.00295282499999951,0.00154009499999988,-0.00245429499999997,-0.01218565,-0.00827548000000037,-0.0085051399999998,-0.00114694000000077,0.000459139999999502,0.00678692499999933,-0.0130464500000001,-0.00825738500000053,0.00740276000000068,0.0103787149999993,0.0120908199999989,0.00332396999999936,-0.00913899000000034,-0.00704854500000115,-0.00998746500000006,-0.00611999000000043,-0.00449810500000053,-0.00489600499999954,-0.010268155,-0.0101511649999999,-0.00430690000000077,-0.00194730999999898,-0.00752623000000041,-0.00105461499999871,-0.0103256149999999,0.0185713299999997,-0.00795354000000042,-0.00769653499999978,-0.00840615500000094,-0.00214194999999959,0.00611778499999931
"13",0.000568185000001003,-0.00719111999999986,-0.00259144000000101,0.00163698999999982,-0.00481017499999893,-0.00362613999999957,-0.00393078000000113,-0.000294729999998901,-0.00409059999999997,-0.000470609999999376,0.00337445499999981,0.0959798099999999,0.500258549999998,0.00339983000000025,-0.00240351999999953,-0.00614585500000005,-0.0123778400000004,-0.00921066000000033,0.000145240000000888,-0.00951270000000022,-0.0101537100000006,-0.00804781499999986,-0.00726902999999998,-0.00384090999999907,-0.00942974000000019,-0.00180364000000011,-0.000766714999999587,-0.0115134899999996,0.00903021999999915,-0.0083850599999995,-0.0111587150000005,-0.00625686999999879,-0.00126544000000053,-0.00365382500000116,-0.0101720800000002,-0.00611130000000023,-0.00143256499999994,-0.00527172499999958,-0.00855701000000068,0.00947349499999918,0.0151292849999991,0.00202004500000052,-0.00628597999999942,-0.0113735949999996,0.00982065000000034,0.0930522299999982,-0.00767868500000053,-0.00472798500000019,-0.00187377499999946,0.0071926750000008
"14",0.145263885,-0.00217148999999971,-0.00719830500000059,-0.00471923499999963,-0.0109597750000011,-0.00289125500000061,-0.00589383499999886,-0.00171253999999986,0.00267791999999986,-0.00471147999999922,-0.0134847350000003,-0.0117902349999991,0.00339983000000024,0.49827701,0.00180007500000042,0.000816424999999102,0.0020989099999999,-0.00917950499999973,0.0011403699999999,0.142453215,0.0048903899999997,0.00558256500000005,0.00636969000000004,-0.000279984999999378,-0.00668880000000019,-0.0035968549999993,-0.0139556949999997,-0.00236747999999927,0.00330746999999936,-0.00295885999999889,-0.00784382499999946,-0.0103444900000004,0.000675274999999336,-0.00909593500000005,-0.00676942999999989,-0.00878779500000002,-0.00469298000000126,0.000879310000000317,-0.00388074000000075,-0.00908637999999982,-0.00439999999999962,-0.00515299,-0.00321499999999991,0.00400730999999984,-0.0104222249999992,-0.0046831149999994,-0.00688882000000082,0.0501721750000004,0.00442970499999938,-0.00131709000000005
"15",0.00262923999999959,0.0652838999999995,0.000296435000000297,-0.00595622500000058,-0.00262226500000041,-0.00376469499999981,-0.0120074199999999,0.00332986499999933,-0.007431385,-0.0134107699999998,-0.00101149500000006,-0.01413884,-0.00240351999999952,0.00180007500000042,0.500263395,-0.00717862499999988,-0.00410891500000026,-0.00867579000000058,-0.000736520000000177,-0.0160037800000003,0.0138010500000002,-0.0123703199999999,-0.000590989999999448,0.00353504499999994,-0.00482678499999963,-0.0102428499999994,0.000599049999999957,-0.00580692000000053,1.72950000000329e-05,0.00229643500000017,-0.00264182999999995,-0.0107008100000005,-0.0107329350000008,-0.00921568500000012,-0.00845871999999947,-0.0121243649999996,-0.0149269100000004,-0.00260786500000028,-0.0102463700000004,-0.00904268000000007,-0.00483161499999943,-0.00778562000000061,0.000515435000001003,0.116556415,-0.00311743499999958,-0.0045811700000001,-0.00383919999999914,-0.00710477000000049,0.0106954800000006,-0.0127018450000008
"16",-0.0101298249999997,-0.00920424000000044,-0.0080043350000005,-0.0127645349999997,-0.00939975999999906,-0.00774711999999941,-0.00279778999999886,-0.00207443500000013,-0.000644555000000127,-0.0104013099999997,-0.00347739000000107,-0.0131014050000002,-0.00614585500000005,0.000816424999999104,-0.00717862499999988,0.500354655,-0.00394298499999858,-0.0120724599999993,-0.00547548999999926,-0.00196036000000005,-0.00520229499999956,-0.00349219500000048,-0.00637047499999979,-0.00517507499999897,-0.00527248499999988,-0.00442083500000073,-0.0123390049999988,-0.00802101000000051,-0.00501585499999942,0.00288192500000134,-0.00812731500000137,-0.00570801999999894,0.00106147000000032,-0.00751684000000035,-0.01486113,-0.00855188999999944,-0.0111223450000004,-0.00488779000000073,0.00821548999999999,0.131072060000001,-0.00587418999999931,-0.00134719500000043,-0.00740654000000005,-0.00787830000000161,-0.00171988499999921,-0.00643163000000015,-0.00593450499999964,0.000157090000000941,-0.0120766900000004,-0.00443445500000051
"17",-0.00740894999999971,-0.00722847500000004,-0.00399262500000013,0.0011135150000009,-0.00189196000000051,-0.00958252000000033,-0.00350292500000065,-0.00515263499999934,-0.0108439650000015,0.00201611000000001,-0.0137291400000004,0.00295282499999951,-0.0123778400000004,0.0020989099999999,-0.00410891500000026,-0.00394298499999858,0.497741775000001,-0.00852762999999936,-0.00894440499999901,0.000136369999998953,0.0025130849999996,-0.0102879299999999,0.0124726400000001,0.000185895000000897,0.00675745499999895,0.0018963349999999,-0.00913246999999946,0.12229243,0.00427315000000071,0.140288665000001,-0.0103996449999998,-0.000253670000000371,-0.00382646500000015,0.000762380000000439,-0.00112653999999932,-0.0127576250000004,-0.00350499500000085,-0.01125104,-0.00300184999999923,-0.00194610999999979,-0.00575267500000051,-0.00250983000000004,-0.00254054000000073,-0.0017924900000005,-0.00406986999999965,-0.00730781500000012,-0.00610383500000037,0.00340560499999966,-0.00179228499999867,0.00659180000000004
"18",0.235373515000001,-0.00252424000000096,-0.000817849999999734,0.00130763999999982,-0.00264696999999961,0.114268335,0.136720925,0.00176068499999987,-0.00741104000000019,0.0578935849999999,-0.000971590000000678,0.00154009499999989,-0.00921066000000033,-0.00917950499999973,-0.00867579000000058,-0.0120724599999993,-0.00852762999999937,0.516990140000001,0.0173018950000009,-0.00836301999999996,-0.00749430499999964,-0.00609136499999963,-0.00111060000000005,-0.00814145500000089,-0.00710816000000022,-0.00030656999999903,-0.00495829500000002,0.00240175999999858,-0.0101208200000005,-0.0134078849999995,0.163652904999999,0.00166749500000072,-0.00999167999999961,0.14108425,-0.0178457300000001,0.060753615,0.0896374199999995,-0.0108124850000004,-0.00297599499999992,-0.000658355000000647,-0.0111615950000004,-0.0115854400000004,0.0337134000000002,-0.0112444200000004,-0.00746625000000086,-0.00466299500000022,-0.00312569500000093,-0.00368727500000074,0.0201425600000004,-0.00704800500000095
"19",0.000174650000000231,-0.0025844649999998,-0.00741277999999994,0.00318701000000073,-0.00350220000000161,-0.00597311499999992,-0.00579096499999861,-0.00249073499999933,-0.0018346050000006,0.00134698999999997,-0.008273820000001,-0.00245429499999997,0.000145240000000888,0.0011403699999999,-0.000736520000000169,-0.00547548999999926,-0.00894440499999901,0.0173018950000009,0.493297465000002,-0.000105585000000281,-0.000699620000000764,1.0879999998757e-05,-0.0100667400000001,0.107016505,-0.000433360000000733,-0.00624796499999921,0.019151795,0.00898248499999942,-0.0050131099999995,0.00132949000000022,-0.00257772500000057,-0.00647796000000149,-0.0058787099999995,-0.0084375999999997,-0.00635772000000014,0.0245923350000005,-0.00299580500000073,0.145105504999999,-0.0047047249999992,0.00208619500000054,-0.00137856999999917,0.0614015049999998,0.125201389999999,-0.00811128500000022,-0.0090984399999995,0.006390235000001,-0.00609731499999989,-0.00327925000000044,0.139022565000001,-0.00842166500000001
"20",-0.00328411999999986,-0.00650792999999901,-0.0042327500000009,-0.00490088999999949,-0.00802191999999924,-0.000889145000000787,-0.0102061700000005,-0.00543738500000094,0.00297602499999994,0.00704316999999984,-0.0112306249999992,-0.01218565,-0.00951270000000022,0.142453215,-0.0160037800000003,-0.00196036000000004,0.000136369999998951,-0.00836301999999995,-0.000105585000000283,0.504416665000001,0.0101456850000007,0.00292929500000005,-0.00349262500000055,-0.00381654999999994,-0.00311562999999996,0.00246772999999948,-0.00559734999999982,0.00418077500000089,-0.0143734450000001,-0.0023247250000012,-0.00877880499999972,-0.00185914000000101,0.00113401999999972,-0.00479465000000044,0.00242792999999969,0.00099073000000029,-0.00773603999999946,-0.00315781499999964,0.139582469999999,-0.000674285000000226,-0.0061139250000007,-0.00686961499999901,0.00635150999999993,0.00195262500000095,-0.00997368999999975,-0.00839531499999992,0.0048967500000007,-0.00660057499999962,0.00156684499999906,-0.0048903200000004
"21",-0.00271371500000036,-0.00924875000000075,0.18965504,0.000488530000000688,0.181392485000001,-0.00572068500000095,-0.0125182100000003,-0.00445524499999993,0.0105135650000005,-0.0019111500000007,-0.00662988000000102,-0.00827548000000039,-0.0101537100000006,0.00489038999999971,0.0138010500000002,-0.00520229499999956,0.0025130849999996,-0.00749430499999963,-0.000699620000000759,0.0101456850000007,0.497902585,-0.00181297999999959,0.0955788000000003,0.00757064499999926,0.00711905499999966,-0.0138308799999992,-0.00533028999999958,0.000445945000000395,-0.00575511000000014,0.00533230999999983,-0.0161014399999996,-0.00303846499999942,0.00584359500000105,-0.00703704499999922,0.00246323499999978,-0.0103966050000001,-0.0122749950000007,-0.00595180499999991,-0.000872249999999918,0.00560135500000062,-0.0114886250000002,-0.00622269000000073,-0.0126745150000002,0.10035853,-0.00905933000000037,-0.00852593999999958,-0.00335663000000046,-0.00704213500000093,0.00120053499999979,-0.00328653500000032
"22",-0.00280763999999956,-0.0109485950000007,-0.00131605500000012,-0.00278635000000108,-0.00560425999999908,-0.00172851500000011,-0.000721179999999997,-0.00569085500000057,0.00149051500000017,-0.00291833000000044,-0.0119074799999999,-0.0085051399999998,-0.00804781499999987,0.00558256500000005,-0.0123703199999999,-0.00349219500000049,-0.0102879299999999,-0.00609136499999963,1.08799999987347e-05,0.00292929500000005,-0.00181297999999959,0.495132935000001,0.00175335999999983,0.00906114500000022,-0.0103950999999988,0.00240325000000061,0.00616904999999959,-0.00167617500000023,-3.95450000000055e-05,-0.00615157999999998,-0.00539813500000008,-0.000468979999999534,0.0593387800000009,0.00244696999999969,-0.00444773500000074,-0.000267565000000468,-0.00354204999999998,0.181722489999999,-0.000281574999999899,-0.00054138999999914,-0.00524136000000047,0.0110811499999994,0.00159388999999933,-0.00590492000000067,-0.0064664100000006,-0.00281015999999975,-0.00623058499999918,0.00686549500000098,0.000778574999998514,-0.0108377150000005
"23",0.000438025000000435,-0.000191785000001258,-0.00785957999999981,-0.000434224999999663,0.000285099999999437,-0.00362407500000004,-0.00291340499999948,-0.00625587499999917,0.00480008499999959,0.00920467499999999,-0.00329332000000029,-0.00114694000000077,-0.00726902999999998,0.00636969000000003,-0.00059098999999945,-0.00637047499999979,0.0124726400000001,-0.00111060000000004,-0.0100667400000001,-0.00349262500000055,0.0955788000000003,0.00175335999999983,0.489217185000001,0.00483916500000001,-0.00182888500000012,0.00368272000000066,0.00798355999999976,-0.00070180500000059,0.00852685499999896,0.000977130000001657,0.0165151599999994,-0.00606048999999867,0.00681942500000044,-0.000858295000000021,-0.0068650299999999,-0.0104341600000004,-0.00538669000000022,-0.0046021850000009,-0.00626659999999938,-0.00630127499999954,-0.00653298499999938,0.0019900299999987,-0.0063727450000003,0.145368349999999,-0.00777105500000058,-0.0056822600000006,-0.0068269099999995,0.00720281500000012,-0.000833570000000449,0.00267222499999989
"24",-0.00560574000000035,-0.00226054000000047,-0.00796006999999942,-0.0027451650000002,0.000991494999999982,-0.00541190999999968,-0.00424862999999948,-0.00574942999999926,-0.00418255499999986,-0.00883062000000019,-0.0101366550000001,0.000459139999999505,-0.00384090999999908,-0.000279984999999376,0.00353504499999994,-0.00517507499999897,0.000185895000000895,-0.00814145500000088,0.107016505,-0.00381654999999994,0.00757064499999926,0.00906114500000021,0.00483916500000002,0.496584790000001,0.000274119999998838,-0.00990618999999969,-0.00271888500000049,0.0113044749999998,-0.00058553000000081,0.000697660000000829,-0.00065984000000019,-0.00380946999999935,0.00179753999999957,-0.0094427399999993,-0.00374344999999977,0.000266645000000835,-0.0065295049999995,0.06494409,0.00102195000000004,-0.00279564999999969,-0.00861029499999835,0.186414069999999,-0.00587776499999999,0.00395584999999936,0.00206182499999978,-0.00282754000000062,0.00206217000000003,-0.00685407000000036,-0.00920093499999934,-0.00244252000000015
"25",-0.00631202999999958,-0.00269803000000203,-0.00185444999999998,-0.00137850500000021,-0.000820245000000148,0.00419369999999968,-0.0124666450000003,0.158752005,-0.00802748000000003,-0.0125840449999998,0.00429426999999942,0.00678692499999933,-0.00942974000000019,-0.00668880000000018,-0.00482678499999963,-0.00527248499999988,0.00675745499999896,-0.00710816000000023,-0.00043336000000073,-0.00311562999999996,0.00711905499999967,-0.0103950999999989,-0.0018288850000001,0.000274119999998839,0.500974685,-0.00853010999999997,-0.00358434499999995,-0.00574565000000118,-0.00905666000000053,0.152073915000001,-0.0095804399999999,-0.00611453999999884,0.00291896999999974,-0.0106777950000002,0.00455270000000016,-0.00835199499999924,-0.00109615999999955,-9.53149999998216e-05,-0.00662231999999961,-0.00636667499999962,-0.0123702949999994,0.00371140499999895,0.00245236499999956,0.0073126199999995,-0.00776821000000062,-8.44650000004512e-05,-0.00488768999999941,-0.00764370999999987,-0.00455961999999964,-0.0135578050000006
"26",-0.00534277999999917,0.00150347499999915,-0.00742036499999968,-0.00721016499999982,-0.00669925500000052,-0.00726492499999938,-0.00380777000000081,-0.00771393000000017,0.00601800999999922,-0.00574473999999998,-0.00887702500000006,-0.0130464500000001,-0.0018036400000001,-0.0035968549999993,-0.0102428499999994,-0.00442083500000074,0.0018963349999999,-0.000306569999999028,-0.00624796499999922,0.00246772999999948,-0.0138308799999992,0.00240325000000061,0.00368272000000066,-0.00990618999999969,-0.00853010999999997,0.50060319,-0.0154821050000002,-0.00177299500000073,-0.00171299999999896,-0.00103900499999871,0.00556456499999919,-0.00537208999999873,-0.00729195000000063,-0.00527216000000054,-0.010051025,-0.00434124999999978,-0.0053234000000004,-0.00232745000000001,-0.00447151500000098,0.00304545000000085,0.12053519,0.00198867000000061,0.00141241999999955,-0.00589967500000097,-0.000547484999999173,0.0016064999999997,-0.00429716500000022,-0.00773697999999962,-0.00146110500000054,-0.00986286000000033
"27",-0.00208581000000031,-0.00966952499999892,-0.00842976000000013,0.0078605350000004,-0.0103166099999998,-0.00352058500000022,-0.0070387699999997,-0.00441877500000163,-0.00659173499999978,-0.0117057950000008,-0.0040209350000005,-0.00825738500000054,-0.000766714999999589,-0.0139556949999997,0.000599049999999957,-0.0123390049999988,-0.00913246999999945,-0.00495829500000002,0.019151795,-0.00559734999999982,-0.00533028999999958,0.00616904999999957,0.00798355999999977,-0.0027188850000005,-0.00358434499999994,-0.0154821050000002,0.49715778,-0.00659956499999998,-0.00656285500000071,-0.00578610000000138,-0.0138957549999996,-0.00965440000000061,0.113169839999999,-0.00211113499999982,0.147692465,0.00175607500000001,0.00183421999999925,0.0163795149999991,-0.00572466999999977,-0.000958345000000662,-0.00610052999999971,0.00831439499999998,0.000668774999999807,-0.00195822499999912,-0.0047940750000003,-0.00755868499999917,-0.0135578850000008,0.000537819999999239,0.00509299500000039,0.000287555000000683
"28",0.00399920999999892,-0.00603931500000017,-0.00424533000000043,0.00395752499999899,-0.000273014999999838,-0.00689945999999956,-0.00341840500000059,-0.00526124500000054,-0.00778535000000011,0.00456831000000047,-0.00926657999999861,0.00740276000000068,-0.0115134899999996,-0.00236747999999927,-0.00580692000000053,-0.00802101000000051,0.12229243,0.00240175999999859,0.00898248499999943,0.00418077500000089,0.000445945000000401,-0.00167617500000023,-0.000701805000000587,0.0113044749999998,-0.00574565000000119,-0.00177299500000073,-0.00659956499999998,0.489901625000001,-0.00584767999999953,0.00888019000000006,-0.000283679999999309,-0.00378588500000058,-0.00422733000000033,0.00534498999999997,-0.000281260000000136,-0.0010830749999996,0.0025723850000014,-0.00533758999999991,-0.0001654649999998,-0.00488746500000012,0.00586230000000126,-0.00694837500000057,-0.00872338999999936,-0.0128255899999995,-0.00281663499999948,-0.00540554000000095,0.00129569500000168,-0.00690613500000025,0.00141109999999888,0.0121675249999996
