"ID","iter","ns","bv","p","r"
"514012",19,10,2.02642265481801,0.0848420923953807,1
"514021",19,10,1.9543376385984,0.0722938337920981,1
"514027",19,10,2.30160124122994,0.131642407073197,1
"514049",19,10,1.5059298439733,0.01,1
"514079",19,10,1.86191247114382,0.0953188640815254,1
"514112",19,10,1.63187718786497,0.0507570251382842,1
"514115",19,10,1.75792025918748,0.037106042378136,1
"514124",19,10,2.14181350610059,0.142692666727218,1
"514139",19,10,1.85054488888146,0.018860586015232,1
"514160",19,10,1.48167608465939,0.01,1
"514187",19,10,1.46739885315485,0.01,1
"514230",19,10,1.47233343941595,0.01,1
"514277",19,10,1.70626254387347,0.0348226854984206,1
"514299",19,10,1.76950519729972,0.0767174250971447,1
"514301",19,10,1.61624144534048,0.0182717564531616,1
"514334",19,10,1.76302566855972,0.0496934251802777,1
"514340",19,10,1.76881022271389,0.0465546580979161,1
"514410",19,10,1.64624315454498,0.0501896582768937,1
"514415",19,10,1.80402894819384,0.0502368737951185,1
