"iter","ns","status","objval","runtime","n_selected","sum_p","BV_ext_mean","Gain_internal","Gain_total"
27,40,"OPTIMAL",1.22056587827468,937.555999994278,45,0.850000000000009,-0.100409766803508,1.22056587827468,1.20550441325415
