"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45"
"21",3.58699999993683e-05,-0.0109132799999993,-0.00327262,-0.0135535600000009,-0.0188266899999999,-0.00470244499999984,0.0929826499999998,-0.000198875000000057,0.145437835000001,-0.012474754999999,0.000603799999999811,-0.00297921499999983,-0.00333654999999991,0.000216350000000096,-0.00583413999999965,0.00297328999999976,-0.00451817500000097,-0.0112403449999993,-0.00520709000000017,-0.00698074499999998,0.496032244999999,-0.00908811000000013,-0.0133908000000005,0.000123740000000278,-0.00488284499999995,-0.00847611999999979,0.0110417500000006,-0.00650166999999944,-0.0151586449999992,-0.00833991500000084,-0.00801657999999963,-0.0063761749999994,0.00459254500000013,-0.00581820499999963,-0.00245800999999999,-0.00313659499999959,-0.0140455900000003,-0.00444561500000042,5.61999999994984e-05,-0.00811060000000032,-0.00658195499999984,9.00100000003724e-05,-0.00172823000000095,0.00127596000000034,-0.00207243000000039
"22",0.00874408500000008,0.00918402000000026,-0.00422426999999863,-0.00517350499999951,0.000431804999999839,-0.00240774499999919,0.0175027199999997,0.0102799800000012,0.000260009999999906,-0.000147754999999997,-0.00388845000000029,-0.0068584350000001,-0.000575140000000971,0.00613956500000073,-0.00394911999999951,-0.00566139499999952,-0.00227081999999967,-0.00912588999999936,-0.0108613250000009,-0.00448488999999983,-0.00908811000000013,0.501294405000002,-0.00132127500000029,0.00711946500000157,-0.00386055500000079,-0.00539431499999932,-0.000228244999999586,0.132307945000002,0.00127811499999986,-0.0108490799999998,-0.0116177699999998,0.0321523100000007,0.0134782500000002,0.000627139999999602,0.000891589999998723,-0.00616357000000044,-0.00423094000000082,-0.00879032000000003,0.10110031,-0.00129553999999896,-0.012579620000001,-0.00336219000000035,-0.01031458,0.00739397500000098,-0.00994053999999889
"23",-0.00376422999999926,-0.00127101499999951,0.00230684000000039,0.00108328999999936,0.193377135000001,-0.00358710499999947,-0.00481493999999981,-0.0037563499999989,-0.00237388499999914,0.00614604500000024,-0.00341160000000049,-0.0103105799999996,-0.00223964499999968,-0.00995430499999993,0.00985219499999906,0.00426156999999983,-0.00188143999999974,0.00190226500000022,0.000720599999999928,0.125539235,-0.0133908000000005,-0.00132127500000027,0.5045094,-0.00809825499999936,-0.00106066500000057,-0.013071365,-0.00537453499999987,0.0129918449999998,0.00902050999999989,-0.00874893499999938,-0.00601148000000025,-0.0113318499999995,-0.00212155499999949,-0.0105209399999989,0.0044827450000001,0.0041349200000006,-0.00687330500000021,0.132476065,0.00242816000000022,-0.00962975999999983,-0.00537581000000036,0.0123725299999998,-0.00737248000000061,-0.0118696550000015,-0.00603348999999964
"24",-0.000828185000000619,0.00155853999999985,-8.84550000000698e-05,-0.00549834000000054,-0.00417748500000068,0.1563174,0.00330636000000028,-0.010125505,-0.00794468000000055,-0.00619035500000022,-0.00651441500000035,0.00186793000000027,-0.00443049500000053,-0.00188433,0.00534982500000017,-0.000897604999999778,-0.0101094350000003,-0.000973379999999994,-0.00484254499999954,-0.00879649999999946,0.000123740000000285,0.00711946500000157,-0.00809825499999936,0.487509970000001,-0.00965484500000135,-0.00427369999999927,-0.00391807499999978,0.00437680999999884,0.00694169500000041,-0.0037998349999993,-0.0102038400000004,-0.000740930000000243,-0.00993966000000007,-0.00487621999999995,-0.00836884999999954,-0.0138922750000004,-0.0126092400000009,-0.0119157100000004,0.00101638499999923,-0.00586326000000069,-0.00191770999999875,-6.82849999995733e-05,-0.0112595300000002,-0.00892031499999984,0.00415887500000053
"25",-0.00694005999999967,0.0750391649999993,0.0141636249999983,-0.00417176500000195,-0.00121713000000009,0.00982121499999952,-0.00969306999999974,-7.04750000024176e-05,0.000783204999999965,0.0052419250000001,-0.00724617499999949,0.00599919000000011,-0.00691652999999982,-0.00702217999999905,-0.00535716500000144,-0.00725696000000201,-0.00624583000000119,0.000973774999999842,-0.00179202500000105,-0.00226656499999895,-0.00488284499999995,-0.00386055500000079,-0.00106066500000057,-0.00965484500000135,0.490237805000001,-0.00875622000000007,-0.000573909999999978,-0.00305300499999983,-0.00449760500000047,-0.00498873500000067,-0.000799000000000009,-0.00200561000000045,-0.000942225000000278,-0.000395819999998997,-0.000298049999997506,0.00241508000000052,-0.0063775499999995,-0.00117362499999904,-0.00431715999999916,0.154731765,-0.0136040899999987,-0.00350297499999814,-0.0113806300000011,-0.00517759499999936,0.00102982500000027
"26",-0.00202143999999951,-0.00349052499999984,0.00163400999999877,0.00610348999999985,-0.00405956,-0.00265253999999927,-0.0153501849999994,0.0181991000000009,-0.00709008000000051,0.00477190000000023,-0.0010006750000002,-0.0037781199999999,0.00172986500000084,-0.00075434000000056,0.00742312500000082,-0.00788092500000019,0.00134958500000066,-0.00832926499999987,-0.0021102199999999,-0.00800857500000043,-0.00847611999999979,-0.00539431499999933,-0.013071365,-0.00427369999999927,-0.00875622000000009,0.49950768,-0.00168223999999896,-0.0137418250000006,-0.00765633500000017,-0.00791577500000014,-0.00772523999999884,-0.0107115900000003,-0.00526943999999971,-0.011478325000001,0.000553439999998425,-0.0046193900000008,-0.000560060000000406,-0.00387158499999965,-0.00832262499999996,-0.000791364999999248,-0.000237545000000857,-0.0011264399999991,-0.00789103500000039,-0.00857887999999901,0.0116101100000003
"27",-0.00519657000000026,-0.00858903999999978,-0.0119040799999987,0.00626524500000173,-0.0036868799999996,-0.0104614199999999,0.0041172099999994,-0.00516737000000102,-0.00208393500000059,-0.00907493000000041,-0.00988512499999963,0.0205751950000006,-0.00425131499999964,-0.00551904500000096,0.00500747000000063,-0.00342528000000053,0.130616420000001,-0.0128158950000011,-0.00766597999999971,0.00848798499999932,0.0110417500000006,-0.000228244999999591,-0.00537453499999988,-0.00391807499999978,-0.00057390999999998,-0.00168223999999896,0.49287055,-0.00932863500000013,-0.00317833500000082,-0.00784891500000011,-0.000558280000000089,0.00314174999999989,-0.0091723749999989,-0.00879146500000075,-0.00301003999999985,-0.00603902499999974,-0.00769687500000007,0.00740490999999936,-0.00387968499999959,-0.0111897499999991,-0.00779586999999961,-0.00152875500000072,-0.00320711499999826,-0.00112605000000095,0.00637058500000072
"28",0.000244280000000083,-0.00872513500000032,-0.00104041500000031,-0.0132233250000004,-0.00127030500000018,-0.00405927000000032,0.0183906250000004,-0.00796855000000067,-0.00621094000000101,-0.00135799500000089,-0.00175432499999967,-0.00876547499999862,-0.00189225000000059,-0.00132739500000016,-0.00436141999999956,-0.00549185500000013,-0.000741290000000946,-0.00650752000000145,-0.0104131699999994,-0.0078230349999999,-0.00650166999999943,0.132307945000002,0.0129918449999998,0.00437680999999884,-0.00305300499999983,-0.0137418250000007,-0.00932863500000013,0.491178205000001,-0.00556227500000095,-0.0088691750000002,-0.00796604000000012,0.0284104049999993,0.00106200000000005,-0.0029820450000004,-0.00356342499999883,-0.00160477000000059,-0.00773393000000051,-0.00646959500000061,0.126160849999999,-0.0149156249999989,0.00545894500000025,-0.00781157500000021,0.00482895999999951,-0.00518290499999918,-0.01120444
"29",-0.00686049999999855,-0.00205630000000046,9.37199999997494e-05,0.000258775000000648,0.155189795000001,-0.00811220499999958,-0.0124566149999996,-0.00661733000000032,-0.0130212650000005,0.136315705,-0.004540155,-0.00863530499999997,0.00154572499999992,-0.00993101000000045,-0.00303657499999915,-0.0134319300000005,-0.00360653499999932,-0.00230605000000019,-0.00429696499999995,0.00175916499999992,-0.0151586449999992,0.00127811499999985,0.00902050999999989,0.00694169500000041,-0.00449760500000046,-0.00765633500000017,-0.00317833500000082,-0.00556227500000095,0.505264975,-0.00389255499999903,0.00645511000000027,-0.00465617000000012,-0.00619645999999969,-0.00499722000000107,-0.00677250500000008,-0.00684154500000078,-0.000278385000000276,0.000724069999999867,-0.00868061999999946,-0.00629795999999989,-0.0107592149999999,-0.00372268500000102,-0.00592918499999923,-0.0119280499999988,-0.00776261999999994
"30",0.00800170499999971,0.00481318499999983,-0.0020601600000003,-0.0140716349999996,-0.00937560999999913,-0.00340678499999865,0.00503305000000035,0.00925965000000048,-0.0118402899999989,0.00624078500000052,-0.0032062700000004,-0.0084306000000002,-0.00411741000000102,-0.00175293499999966,-0.00514518999999959,-0.00237834499999887,-0.0077856000000003,-0.00127752499999911,-0.00871335000000108,-0.00714517999999835,-0.00833991500000084,-0.0108490799999998,-0.00874893499999937,-0.0037998349999993,-0.00498873500000067,-0.00791577500000013,-0.00784891500000011,-0.0088691750000002,-0.00389255499999902,0.496802155000001,-0.00619891500000043,-0.00177471499999926,-0.00235395999999989,0.208649460000001,0.00708139499999996,-0.00558305499999876,-0.0070011150000005,-0.0096634900000001,-0.000306884999999826,-0.00990633500000042,0.00355043000000082,0.119561124999999,-0.00842227500000037,0.00174404999999995,-0.00932025999999992
"31",0.000173619999999003,-0.0109045199999992,-0.00326891500000027,-0.0157177649999997,-0.0171349700000008,-0.0151440050000012,-0.00234698499999989,-0.0146451199999998,-0.0154796199999996,-0.00299325000000003,-0.00157599499999985,-0.00488079500000069,0.11345533,-0.00804550500000073,-0.00382430999999988,-0.00393535000000041,-0.00802022000000068,0.0127630650000018,0.00550378000000003,-0.00365351999999977,-0.00801657999999962,-0.0116177699999997,-0.00601148000000024,-0.0102038400000004,-0.000799000000000007,-0.00772523999999883,-0.000558280000000091,-0.00796604000000012,0.00645511000000027,-0.00619891500000044,0.497113465000002,-0.0129005950000002,-0.0131896200000006,-0.00740962499999946,-0.0075027150000007,-0.0164450149999999,-0.0113497949999999,-0.00467945000000017,-0.00636553000000037,-0.00575749000000136,0.00788573499999947,-0.00357817499999885,-0.0108826000000008,-0.000399299999999423,-0.00643916000000086
