"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68"
"1",0.481683150000002,0.0469508550000001,-0.00665231499999979,-0.00856472499999943,-0.00524339999999985,-0.000414385000000313,0.153507900000002,-0.00750577499999801,-0.00873234500000154,-0.00865287999999925,-0.0129019399999991,0.00545792499999945,-0.00774521500000031,-0.000516410000001765,-0.00409042000000094,0.0053185600000013,0.0269958949999989,-0.00538505499999863,0.000774524999999293,-0.00520598000000035,-0.000855449999999604,-0.0013139600000007,-0.000738155000001059,0.00312114499999967,-0.00334155500000067,-0.000369269999999509,-0.0102970200000016,-0.00161378000000098,-0.00663331500000078,-0.0149434449999986,-0.00655518000000052,-0.00811893000000108,0.00786435499999917,-0.0124819200000001,0.00109436000000188,-0.00786061500000042,-0.00303896000000047,-0.0111605699999988,-0.00758152000000016,-0.00281024499999896,-0.00791693000000124,-0.00482247499999941,0.00227135999999925,-0.00463937499999924,-0.0122121700000014,0.00160781999999978,0.0478325399999999,-0.000570650000001918,-0.00375276999999983,0.0644746549999995,-0.0160768550000009,0.00540306500000149,0.0160477200000004,-0.00375119499999938,-0.00266242499999997,0.11341685,-0.0103189849999991,-0.00746742499999974,-0.00271519999999948,-0.00995058499999989,-0.00139708999999964,-0.0152747450000006,-0.00875744999999874,-0.00198732499999996,-0.0086704649999998,-0.0118656900000002,-0.000676310000001425,-0.00750838500000057
"2",0.0469508550000001,0.49005833,-0.0121560700000011,-0.000696654999999549,-0.00384233500000105,-0.00839286999999951,-0.00589591000000085,-0.00636441000000151,-0.00611249499999974,-0.00858404499999991,-0.00486036499999894,-0.00503442000000098,-0.00686735499999911,0.00113099000000143,-0.0134661850000009,-0.00634962500000125,0.00566619500000197,0.00230472500000133,-0.00576426999999939,-0.0085503450000005,-0.00411654000000048,-0.00693557999999885,-0.00148019000000049,-0.0174293550000004,-0.00199186499999979,-0.00328147500000129,0.11440197,-0.0073683999999995,-0.0106099899999991,-0.0106689000000014,-0.0117464749999991,-0.000478080000000619,-0.00579665500000006,-0.00456704500000009,-0.00144504500000272,-0.000270214999999109,0.00903813999999894,-0.000402265000000487,0.00573870500000087,-0.00787667000000174,-0.00511176999999817,-0.00623620500000068,-0.013307699999999,-0.00757031999999892,-0.00278103499999929,-0.00755936500000058,0.18972503,-0.000452605000000316,-0.00609518500000059,0.0188489650000015,0.00120084000000061,-0.00630828000000233,-0.000635955000000674,-0.00325930000000023,0.000517430000000066,0.0351341650000005,-0.00238039999999943,-0.00579369499999995,0.00447769499999984,0.00380255999999968,-0.00567107499999954,-0.010648059999999,0.000220075000001298,-0.0115139650000001,0.00174331500000053,-0.00120527500000009,-0.0160636799999999,0.00206661500000156
"3",-0.0066523149999998,-0.0121560700000011,0.48936304,-0.00742240499999865,-0.00775711500000124,0.00189122000000074,-0.00622123500000034,-0.00553096500000014,0.00493328999999982,-0.0172702099999999,0.00107753000000053,-0.00660766000000145,-0.0030282850000009,-0.00437486999999866,-0.00617685500000085,-0.00560225500000067,-0.0106576699999997,-0.00837608500000122,-0.00256176999999976,-0.00492377000000013,-0.01276526,-0.0106232100000007,-0.00414895500000077,-0.000114300000001562,-0.010979339999999,-0.00444973500000213,-0.0106808899999996,-0.00279729499999796,-0.0108153150000006,-0.0113974149999992,-0.00334550500000028,-0.00915768999999859,-0.00843397999999738,0.000560524999999708,0.16340392,-0.00799094499999873,-0.00319846999999988,0.0057115099999999,-0.000837349999999312,-0.00956000500000072,-0.0127333499999988,-0.000568045000001194,-0.00905418499999861,0.00120199000000125,-0.0010971999999984,0.128583144999999,-0.00643623500000113,0.00234564500000164,-0.00319650000000058,-0.00855634499999871,-0.00787996999999842,-0.00532194500000002,4.04000000002835e-06,0.00681355499999929,-0.00971447000000051,-0.0071911399999988,-0.00449652500000024,0.00146682999999913,0.00159841499999956,0.106353755,0.0029145350000008,-0.0040948199999997,0.00245910999999867,-0.00765339999999872,-0.00800235500000103,-0.010224115000002,-0.00737530999999994,-0.0123707600000011
"4",-0.00856472499999943,-0.000696654999999555,-0.00742240499999864,0.493928265000001,-0.00821774499999922,-0.00537153499999986,-0.0110517799999996,-0.0130568150000003,8.17299999990993e-05,0.00378898500000082,-0.00329247499999979,0.000617685000001442,-0.00254421000000093,0.00469540000000111,-0.00781239999999832,-0.00370927000000011,-0.00450169499999974,-0.0024649349999996,-0.000873925000001006,-0.00418495999999874,-0.00602463500000039,-0.00247546999999906,-0.00120176999999891,0.00959064500000116,-0.00442817999999964,-0.00780258000000017,-0.0116324449999997,0.0099177249999989,-0.00695856499999928,-0.00566510500000119,-0.00868672499999934,-0.00805868500000041,-0.00345980500000039,-0.00442119000000033,0.00204013999999998,0.10093188,-0.00280004000000131,-0.00104495500000034,-0.00498487499999975,-0.00419690500000046,0.00110424499999971,0.130453724999999,-0.00358914500000105,-0.00912163500000013,-0.000995810000001484,0.00233850000000039,-0.00151514499999957,-0.00529222999999909,0.000811870000000922,-0.00584144499999978,-0.00503665000000143,-0.00203199000000025,-0.00552120000000105,0.00757216500000041,-0.00654859999999986,0.00254558499999904,-0.00601787500000025,-0.00827424000000008,0.000209705000000066,-0.00350744500000001,0.0052438900000004,-0.00598662000000001,-0.00135421999999853,-0.00942441999999992,-0.00406684000000038,-0.00974515000000058,0.000419415000001209,-0.0128304950000004
"5",-0.00524339999999985,-0.00384233500000106,-0.00775711500000125,-0.00821774499999921,0.497879179999998,-0.0018039299999986,-0.00195713999999867,-0.00291757999999833,-0.00289200000000026,-0.0121852350000011,-0.00931342499999834,0.00452626999999922,-0.000824560000000803,-0.00233317999999967,0.148761609999997,-0.00263251499999957,-0.0135512899999991,0.00192911500000051,-0.00438368999999965,-0.0121139900000003,-0.00788402499999907,-0.00600625499999943,0.000855099999999409,-0.00944196999999967,0.00125121500000049,0.00143935499999873,0.0126758599999989,-0.00875710500000062,-0.010386324999999,-0.00462822999999922,0.00163347500000051,-0.00398488500000064,-0.00683573000000031,-0.00184702999999829,-0.015490780000001,-0.000154069999998646,0.00301670999999849,-0.00430131999999903,0.000768079999999464,-0.00344957000000047,-0.0082895549999989,0.00091690500000229,-0.00976856000000049,0.00197912500000202,-0.0104586300000016,-0.0130445499999999,-0.0131377699999999,0.00346092499999984,-0.00414907999999919,-0.00469931999999977,-0.000607705000000591,-0.00863947500000021,-0.00234638500000064,0.00388349999999963,-0.00568060999999918,-0.0137918450000017,-0.00962512999999936,-0.00473990999999841,-0.00616706999999853,0.00296768999999855,-0.00361470499999786,-0.0108082850000006,-0.000742219999999214,0.00138230999999932,0.0166304999999992,-0.00670185999999964,-0.00366387500000032,-0.00320163999999919
"6",-0.000414385000000309,-0.00839286999999951,0.00189122000000074,-0.00537153499999987,-0.00180392999999859,0.501264955000004,-0.00572947500000035,-0.0108326900000001,-0.00073226999999975,-0.0092925649999998,-0.0187979550000004,0.00115030499999925,0.00196584500000172,0.11484595,-0.00896294999999895,-0.00242168500000058,-0.00160384000000053,-0.00409710499999825,-0.00412112499999831,0.0100691250000012,0.12029966,0.166220829999999,0.000931544999998965,0.00112706499999941,0.000728109999999543,-0.00999326999999986,-0.00689006499999947,-0.00370615500000191,-0.00688730500000037,-0.00745668500000206,-0.0116007250000022,0.00137283500000036,0.00211583999999927,-0.0044069599999995,0.00530360499999927,-0.00679121999999868,-0.003848909999998,-0.00399504999999982,-0.00499790000000041,-0.00911744500000106,-0.00401321500000037,-0.00209753499999969,-0.00827191499999926,-0.00415212499999975,0.00630961000000166,0.0145701849999986,-0.00495768499999987,0.11773883,-0.00113252999999951,-0.000303949999999033,-0.0035705849999983,-0.00512861500000061,0.00766644000000053,-0.00638409000000042,-0.00713429,-0.0130281699999995,-0.00677049000000067,0.0116572200000009,-0.00389993499999956,0.0112115149999985,-0.00703300500000034,-0.01016825,-0.00693660499999884,-0.00978737499999903,-0.00186283499999955,-0.0109186049999999,-0.000218859999999613,0.101796030000002
"7",0.153507900000002,-0.00589591000000085,-0.00622123500000034,-0.0110517799999996,-0.00195713999999867,-0.00572947500000034,0.496988204999999,-0.0062292599999991,-0.00541412500000051,-0.00735890999999983,0.0221863,0.0049144799999997,-0.0121157950000013,-0.00604780000000139,-0.00152584500000098,0.00886030000000114,0.0953140049999994,-0.00561442500000047,-0.00413303000000011,-0.010721625,-0.0123303500000005,-0.00273842000000129,0.00453646499999923,-0.0027216450000008,-0.00195211000000061,-0.0028198249999996,-0.00405882500000104,-0.00835578499999916,0.0877511349999992,-0.00821128499999884,0.00400293500000025,-0.00189794999999908,0.0132017450000006,-0.00600165999999971,0.0141450750000007,-0.00619872000000053,-0.011439494999999,-0.00241997000000047,-0.00351369000000059,0.00296088500000071,0.0609101750000001,0.000314969999999309,-0.0111621100000003,-0.0108769000000008,-0.00538002000000048,0.00746884499999987,-0.00262900000000066,-0.00302234000000162,-0.0093002649999992,-0.00720474500000035,-0.00328118000000068,0.00270789000000169,0.00240843000000083,-0.00850091500000023,-0.00368744499999999,-0.0144293100000007,-0.00497583999999819,-0.00866102500000018,-0.00629385000000083,-0.01436117,-0.00059762499999959,-0.0108498899999995,-0.00763374000000015,0.000678459999999412,8.51650000001927e-05,-0.0132350850000004,-0.00269959500000026,-0.0157091050000008
"8",-0.007505774999998,-0.0063644100000015,-0.00553096500000013,-0.0130568150000003,-0.00291757999999833,-0.0108326900000001,-0.0062292599999991,0.483482260000001,-0.00263365000000118,0.0271356600000023,0.0104116649999994,0.00378290499999848,-0.0018503950000007,-0.00979940499999966,-0.00479791999999997,-4.53699999988138e-05,0.00840332000000117,-0.00697473000000192,-0.0100801450000012,-0.00847400500000037,-0.00414376000000066,-0.0042999599999979,-0.0098589100000024,-0.00407941500000009,-0.00668778000000082,-0.00455815999999983,-0.00776783500000199,-0.0122114249999982,0.0134730400000009,-0.0122097949999967,-0.00845579499999797,0.0102838250000016,0.0104782200000026,0.00472496500000158,0.116402195,-0.0127364600000008,-0.00309465500000172,-0.00827541500000072,-0.00393611500000092,0.0231265750000023,-0.0024100300000004,-0.00412332499999983,-0.00721456000000178,0.00942034499999828,0.0173847149999971,0.00579693999999825,-0.00599336000000123,0.00286477499999968,-0.00787504999999846,-0.00411498999999995,0.00902779999999933,0.0739571250000024,-0.00871906000000049,0.00141470499999959,0.0211913500000001,-0.00316444499999951,0.00592780000000204,-0.00710474999999981,-0.00930623999999941,-0.000735425000002453,-0.0108331199999997,-0.00765809499999798,-0.00886590499999855,0.177140039999998,-0.00677624500000003,-0.00278802500000051,-0.0105378700000014,-0.00495828999999958
"9",-0.00873234500000154,-0.00611249499999974,0.00493328999999983,8.17299999990982e-05,-0.00289200000000026,-0.00073226999999975,-0.0054141250000005,-0.00263365000000118,0.50023969,-0.0166768349999999,-0.000512989999999701,-0.00379360000000043,-0.00165507500000014,0.000366074999999778,-0.0016247850000001,0.000901214999999739,-0.00524896500000009,-0.00361063499999842,0.00234307000000038,0.148371719999999,0.0038792950000003,0.000105885000000495,-0.00348822000000012,-0.00356880499999992,0.000520260000000902,0.00490835999999968,-0.0206705300000003,-0.00265269000000081,-0.00603056999999922,-0.00666583000000185,-0.00472670000000016,-0.00323011000000084,0.00899984999999802,0.00125495499999875,0.00277675499999832,-0.00283960999999999,-0.0112721999999996,0.00638282500000022,-0.00453844499999952,-0.00914021999999943,0.000366889999999488,0.00536974499999994,0.000781594999999818,-0.00545150000000034,0.00735872500000095,0.0172123699999995,-0.00155561499999924,0.0387520449999997,0.0121614500000002,-0.0116359950000004,-0.00285537499999952,-0.00528970000000144,-0.0045034399999999,-0.0111733600000005,-0.00372362000000028,-0.000114469999999304,-0.0150016100000013,-0.00847702499999963,-0.00158216499999905,0.0119778650000001,0.00837132499999959,-0.0041757650000003,0.0136587950000007,-0.00559846999999944,0.1524168,-0.00039733499999937,0.000772730000001415,-0.00829050499999851
"10",-0.00865287999999923,-0.00858404499999992,-0.0172702099999999,0.00378898500000083,-0.0121852350000011,-0.0092925649999998,-0.00735890999999984,0.0271356600000023,-0.0166768349999999,0.502279820000001,0.00108504999999898,0.000408479999999851,-0.0113536749999987,-0.00322173000000233,-0.0120129299999999,0.00156320500000047,-0.00202645500000163,-0.00748871500000131,-0.00751293500000003,-0.00657587000000053,-0.00357198000000097,-0.00274564000000041,-0.00371071500000053,-0.00401670999999998,-0.0066050749999991,-0.00668827999999944,-0.0114909550000005,-0.00485972999999894,-0.00511243500000131,0.0699993500000013,0.0394180899999994,-0.0119988499999988,0.00284271499999994,0.000512010000001319,0.00311372000000092,-0.00159598499999954,-0.00663838500000003,0.00191550999999973,-0.0079719550000006,0.143990195000002,0.000951064999998337,-0.00458316500000134,-0.00512488000000135,-0.00110697000000005,-0.0122337350000004,-0.00128225999999979,-0.00678792500000111,-0.00257117500000072,-0.00370257000000008,-0.00687900500000024,-0.0124302400000004,-0.00491790499999901,-0.00363643499999929,0.000509360000000137,0.125318760000001,-0.00986243500000036,-0.000993105000000914,0.00241263999999942,0.00578519499999934,0.00177542000000125,-0.00503918999999962,0.0598640000000014,-0.00792146500000036,0.0215056650000007,-0.0114889550000008,-0.000610080000000102,0.00066223999999894,-0.0053265099999998
