"ID","iter","ns","bv","p","r"
"517050",25,10,1.31726183751902,0.0100538434881468,1
"517076",25,10,1.71711227919187,0.103261949133867,1
"517077",25,10,1.83027887073578,0.0826625084268961,1
"517103",25,10,1.52013617843092,0.0678319940488613,1
"517130",25,10,1.85861387703358,0.146173661648316,1
"517157",25,10,1.75357028664162,0.0614968425555495,1
"517247",25,10,1.70939762233168,0.0427225843053008,1
"517306",25,10,1.50979772447128,0.05613575648391,1
"517334",25,10,1.45591373964793,0.010025811709706,1
"517372",25,10,2.19031261845626,0.149999888588823,0.999999257258819
"517421",25,10,1.62487509069398,0.0742066045442536,1
"517462",25,10,1.43379265220947,0.0454256150996794,1
