"iter","ns","status","objval","runtime","n_selected","sum_p","BV_ext_mean","Gain_internal","Gain_total"
25,10,"OPTIMAL",1.51112279625916,12.1559998989105,12,0.850000000000887,-0.206944321212183,1.51112279625916,1.48008114807733
