"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63"
"1",0.510324169999999,-0.000703274999998877,-0.000743244999999693,-0.00927804499999966,-0.00658962500000078,-0.0116210200000011,-0.00752213000000067,-0.00588983999999965,-0.00747987000000038,0.157917679999999,-0.00670700500000018,-0.00237713999999908,-0.00274283999999938,0.00786872500000111,-0.00395393000000006,-0.000857420000000814,-0.000523684999998925,-0.00474269999999989,-0.0142671700000002,-0.00914121000000004,-0.00631363999999906,-0.0064268800000003,0.0157585499999988,-0.00282263500000003,-0.00441232999999989,-0.00546064000000044,0.000421424999999345,-0.0132292050000002,0.00415130499999932,-0.0014994200000006,-0.00718903499999907,-0.0121004349999994,-0.00742273999999894,-0.00742143499999958,-0.0018610400000001,-0.00537571000000074,-0.00363180000000012,-0.00778800000000107,-0.00995310000000067,-0.0104460100000002,0.0750567050000005,-0.00526043500000009,0.162405465,-0.0113234900000008,0.149456184999999,-0.00358332499999946,-0.00229542999999939,-0.00537405000000048,0.0223324500000003,0.0017407100000008,-0.00252784500000091,-0.00971259000000053,-0.0129290000000004,0.00900351999999973,-0.00201368499999988,-0.0120907949999997,-0.00581696499999975,0.00523847499999962,0.0784436700000001,0.00431705000000064,-0.00734808000000104,0.00209176499999979,-0.00689771000000146
"2",-0.000703274999998879,0.497153675,-0.00373275999999957,8.06300000008327e-05,-0.0108683899999984,0.00690189500000097,-0.00408272999999918,-0.0101514249999999,-0.00202493999999967,-0.00242273500000041,-0.00703566999999963,0.00842403999999908,-0.0057832300000002,-0.00327061000000166,-0.0118524200000005,-0.00333722000000198,0.00926383000000005,-0.00150308499999879,-0.00109855500000021,0.00527830000000096,0.00358050499999937,-0.00984776499999997,-0.00649784999999968,0.00506317000000017,-0.000735370000000068,0.0144592699999992,-0.00753664000000078,-0.00276382000000065,-0.00399113000000031,-0.000166119999998433,-0.00439720000000007,0.00016494000000044,0.0102481200000001,-0.00134049999999934,-0.00519759999999927,0.0140653349999998,-0.0053656750000002,-0.00872515500000015,-0.00558484000000002,-0.0106001999999995,0.000230884999998407,-0.00223425500000035,-0.00688945500000001,-0.010004954999999,0.0107574200000006,0.00196190499999955,-0.00277071999999882,-0.00917441500000164,0.175703175,-0.0050545100000007,0.00169361000000003,0.000772325000000162,-0.00692067999999911,-0.00794640500000008,0.00633451500000059,-0.0120320650000021,-0.000784159999999633,-0.00779382000000018,0.0446401950000008,-0.00206715000000039,9.99450000001616e-05,-0.00701910999999846,-0.00541718499999801
"3",-0.000743244999999696,-0.00373275999999957,0.490644315,0.0593891799999998,-0.0162297099999993,0.000265325000000226,-0.00205215000000065,0.0207835200000002,-0.00534317999999963,0.0146783549999981,-0.00223564499999912,0.000626495000000534,0.0998821700000008,-0.00854072499999991,-0.00625338000000077,-0.00704243000000055,0.00673245000000087,-0.00216559999999989,0.200738285,-0.00557377500000002,-0.0066766199999991,-0.00646851500000138,-0.013488205,-0.00639489499999946,0.0026181550000004,0.0739527449999992,0.0749444300000005,0.00293207499999957,0.00329240999999867,0.00166003499999988,-0.00464111000000092,-0.0023703449999999,-0.00459152499999859,0.000921729999999469,-0.00109660500000157,-0.00654267499999909,0.00674752999999987,-0.00693718500000068,-0.00950678499999895,0.0014911400000006,-0.00797318500000067,-0.000162554999999416,0.00541064999999927,0.000414619999999626,-0.00727677999999991,-0.00737635999999905,0.00219901999999883,-0.00678528500000079,-0.00851137500000122,-0.00355758500000051,0.0092692899999996,-0.0017336000000006,0.0010060300000013,0.0326556700000013,0.00352384500000048,-0.00680111999999977,-0.00652635999999873,-0.0113747400000001,-0.00396741499999702,0.00251145500000102,-0.00399982500000006,0.00818892499999883,-0.0100847949999989
"4",-0.00927804499999966,8.06300000008408e-05,0.0593891799999998,0.502974950000001,-0.00779995999999863,-0.0115409399999998,-0.00152073999999927,-0.00875203499999969,-0.00794640999999855,-0.00726294999999996,-0.00158380499999777,-0.00416371499999952,0.119607305,-0.00456352500000028,-0.00367621500000024,-0.0142765700000003,0.000585880000000048,-0.00507273500000009,-0.0112667699999996,-0.00382825999999965,-0.00109215999999986,-0.0075422949999993,-0.00533354500000079,-0.00295327499999993,-0.0113575399999989,0.0024856999999989,-0.000642345000000661,-0.00407780499999988,0.00148502500000068,-0.0057447049999997,-0.00889723999999985,-0.00603596999999997,-0.00558455000000043,-0.000747104999999981,-0.000183355000000906,0.000760679999999779,-0.00797817499999971,-0.0137947299999996,-0.00660061000000026,0.0109071849999991,-0.00718781000000045,-0.00229218500000055,-0.0183468250000005,-0.0042914249999994,-0.000314710000000176,-0.00936175499999898,-0.00735312999999977,-0.00244679500000175,-0.00200316000000011,0.000116545000000296,-0.00202727499999982,-0.00271253999999911,-0.00713273499999944,-0.00894129500000014,0.00307550499999914,0.000148334999998657,-0.00257025499999869,0.000397694999999255,-0.00782892500000034,0.00254037500000035,-0.00371847500000039,-0.0108146699999995,-0.00854539999999828
"5",-0.00658962500000077,-0.0108683899999984,-0.0162297099999993,-0.00779995999999863,0.490813460000002,0.000796474999999812,0.00102590499999996,-0.00268658000000021,0.0096397849999996,-0.00871428000000059,0.00567931500000053,0.000856339999998889,-0.0115722199999993,-0.00996676999999968,-0.0151893650000002,-0.00504700499999964,-0.00254492499999938,-0.00172079499999951,-0.00369981000000051,0.00281215500000049,-0.00434185000000101,-0.00433498000000105,-0.00189806000000092,-0.0125940049999993,-0.0151442000000006,0.00196163500000129,-0.00136453999999997,-0.00972570000000005,-0.00793791500000069,0.00887229000000002,-0.00169242000000229,-0.00142143000000017,-0.00311286500000049,-0.000677419999999452,0.00174408000000112,-0.000285219999998928,-0.000665529999999673,-0.000699495000000366,-0.0118078299999989,-0.002082750000001,-0.0124094050000007,-0.000956770000000813,-0.00546053000000074,-0.0139138700000003,0.0522545600000012,0.0551600150000006,-0.00996600499999986,-0.00431424000000063,-0.00547919499999916,0.00024593999999958,0.000355374999999928,0.00978908499999997,0.169915770000001,0.00925734500000105,-0.00814996999999808,0.00366373499999957,0.011967305,-0.00550238500000071,-0.00637722999999822,0.00327332499999901,-0.00982661499999983,-0.00318126000000033,-0.00184929000000047
"6",-0.0116210200000011,0.00690189500000098,0.000265325000000223,-0.0115409399999998,0.000796474999999813,0.499399095,0.0037240800000004,-0.00893547000000053,-0.00796150000000009,-0.00137112500000036,-0.00583013500000006,0.00989790000000057,-0.00450638499999959,-9.01450000009091e-05,-0.0166484449999987,-0.0036047450000004,0.00103114000000036,-0.00464571999999848,-0.000855715000000827,0.0022303899999982,-0.00531792500000039,0.00155630500000018,0.000601329999998079,0.00236291999999959,-0.00333810999999969,-0.00929662000000007,-0.00489252500000127,0.00360894999999902,-0.00706454499999943,0.186127860000002,-0.00362162499999906,-0.00393937000000128,-0.00647690500000028,-0.00445018499999922,-0.0090182149999995,-0.00590806500000125,-0.00063708000000078,0.00242889999999987,0.00161664499999989,-0.00316102000000121,-0.0048004099999994,-0.00376237999999925,-0.000667110000000731,-0.00854842000000143,0.00396945999999961,-0.00135016000000018,-0.010504594999999,0.00380295499999975,0.000430140000000677,-0.0107730999999998,-0.00628255999999941,-0.000931880000001172,0.000940130000000272,-4.56750000004306e-05,-0.00582649500000113,-1.36250000006272e-05,-0.00140372500000035,-0.0107151199999991,-0.0103332800000009,-0.000536400000000808,-0.000778324999999306,-0.00192232499999967,0.0101105399999989
"7",-0.00752213000000068,-0.00408272999999918,-0.00205215000000066,-0.00152073999999928,0.00102590499999996,0.0037240800000004,0.496895870000001,0.00379973999999996,-0.00647351000000055,-0.0048056900000003,-0.00190787500000047,-0.00298216499999923,0.00244405500000089,6.46199999989618e-05,-0.0106493649999995,0.00843567999999927,-0.00549771500000001,-0.00688511999999979,0.00133681499999996,-0.00555461499999991,-0.00298917500000002,0.00397886999999946,-0.00823827500000054,0.00113104999999984,0.00724139500000002,-0.00570272000000027,0.00011367999999931,-0.00267353999999948,-0.00675964999999932,-0.00473617999999925,0.0114142900000004,-0.00398904999999904,0.0282235349999997,0.106778825000001,0.00460261500000049,-0.00606763500000029,-0.00790513000000018,-0.00894094499999981,-0.00494413500000012,-0.00688429500000093,-0.00429481999999924,-0.0105438950000007,0.000859895000000259,-0.00430110000000023,-0.0042775050000007,-0.0144471999999999,-0.00292371499999928,-0.00418445500000038,-0.00344358499999948,0.00680851999999879,-0.00307957000000043,0.00296652000000029,-0.00836171499999988,0.01405275,0.000991319999999499,-0.0151694750000011,-0.0119147250000007,0.0144895200000004,-0.0027272900000003,-0.00712254000000052,0.0058494699999996,-0.000870014999999796,0.00824369500000055
"8",-0.00588983999999966,-0.0101514249999999,0.0207835200000003,-0.0087520349999997,-0.00268658000000021,-0.00893547000000054,0.00379973999999996,0.491263429999999,-0.00941761499999825,0.000906654999999392,-0.00347097999999858,0.00210586499999962,0.00471873000000134,0.00173281500000005,0.00187309500000001,-0.00951414500000036,-4.03350000007992e-05,0.0147951599999989,0.0202021650000003,0.000630079999999579,-0.00191581999999944,-0.0062130300000001,-0.000904194999999906,-0.0093060850000001,-2.89249999996811e-05,-0.00478759000000124,-0.0105413399999999,-0.0108186149999996,-0.00409135999999951,-0.00865543000000006,-0.00552700500000064,-0.00713888999999954,-0.00361325999999986,-0.000624799999999857,-0.00351974000000094,-0.0126515100000007,0.131905164999999,0.00275284000000066,0.000562145000000581,-0.0108823700000002,-0.0111185200000008,-0.00138247499999984,-0.00991043000000072,-0.00962216500000022,-0.00763003999999926,-0.00535895999999954,-0.00314815499999931,-0.00579055499999983,-0.00129377499999943,-0.0109046700000007,0.00255320500000077,-0.00750978500000137,0.10059477,-0.0112801399999989,-0.00260767000000048,-0.00720349500000109,-0.0148673499999999,-0.00998370499999947,-0.00809760499999989,-0.0108437750000007,-0.00221199499999976,0.16575553,0.00106644000000122
"9",-0.00747987000000039,-0.00202493999999968,-0.00534317999999963,-0.00794640999999855,0.00963978499999959,-0.00796150000000009,-0.00647351000000056,-0.00941761499999826,0.49255367,0.00116541500000192,0.2157111,-0.00683755999999939,-0.0095714649999993,-0.000794629999999278,0.00169640000000031,-0.00289860000000188,0.0186393599999984,-0.00259968000000042,-0.00658943999999949,-0.00557786499999978,0.0567535150000002,-0.00880856499999899,-0.00745371499999961,0.00128404499999985,0.0167109399999998,-0.00186347999999951,-0.00148287999999943,-0.0134086349999996,-0.00506633000000118,-0.00260919999999929,-0.00259337999999924,-0.0127216649999993,-0.00190453499999977,-0.00825025500000006,-0.00263692499999953,0.00564052499999979,-0.00144312499999918,0.00177752499999936,0.120465759999998,-0.0110116449999991,-0.00781356000000002,-0.00535525999999975,-0.00234173000000013,-0.00516871500000052,-0.00417434000000091,-0.00220131500000035,-0.00532729999999983,-0.00915532000000102,-0.00251649999999885,0.000370809999999055,-0.00281237500000151,-0.0081699199999995,-0.00738935500000073,-0.00291699000000123,-0.00631431999999973,0.00136658500000063,-0.00492235999999972,-0.0147733149999997,-0.00280932499999964,0.00747654500000128,-0.0016015150000002,-0.0088490049999985,0.00174213500000108
"10",0.157917679999999,-0.00242273500000042,0.0146783549999981,-0.00726294999999997,-0.0087142800000006,-0.00137112500000036,-0.0048056900000003,0.000906654999999398,0.00116541500000192,0.493749190000003,-0.00723709499999874,0.0119287049999999,0.00173440500000095,0.00058639499999896,-0.00536676999999993,-0.00554939000000069,0.00152598499999942,-0.00363405000000056,-0.000376690000001105,-0.00277295500000009,-0.00267585499999943,-0.00018428000000015,-0.00722006499999996,-0.00877556000000099,0.00179520500000044,-0.00722018999999983,-0.00827312999999998,-0.0072784999999991,-0.00617490500000028,-0.0123573499999998,-0.00177877499999858,0.00707675000000043,-0.00921493999999942,-0.0184833849999991,-0.00997954499999978,-0.0121552800000011,-0.00411188500000007,-0.00890556500000075,-0.0031293250000006,0.00139752500000021,0.157154095000001,-0.0115587999999989,0.160201614999999,0.00480543000000038,0.000942595000000972,0.0010072650000007,-0.00280292500000006,0.00418982499999946,0.00287292000000053,-0.00702095500000042,-0.0146352900000002,-0.00715310999999924,-0.00844665500000114,-0.00555383999999947,-0.000530995000000208,-0.00340400499999915,-0.0161052549999998,-0.00926329499999882,0.068293559999997,-0.00426606499999892,-0.000673115000000853,-0.00419036500000114,-0.00376503500000131
