"","solution","std.error","z.ratio"
"vm(ID, ginv)_Np1_500080",0.71485435568445,0.791061367601153,0.903664854538662
"vm(ID, ginv)_Np1_503258",0.0699225759294315,0.757056228348894,0.0923611395179055
"vm(ID, ginv)_Np1_501184",0.629806956002546,0.752824491783019,0.83659201165319
"vm(ID, ginv)_Np1_503464",0.380130679567697,0.821286118594572,0.462848051320039
"vm(ID, ginv)_Np1_503983",-0.17360506746221,0.76390501663977,-0.227260017516126
"vm(ID, ginv)_Np1_504658",0.246040277281894,0.746484965499878,0.329598436208471
"vm(ID, ginv)_Np1_503102",0.621183645951367,0.742626802271315,0.836468121069001
"vm(ID, ginv)_Np1_500051",0.606338324516147,0.760845939493341,0.796926543263038
"vm(ID, ginv)_Np1_501538",0.0291741538153852,0.786683734748735,0.0370849841260584
"vm(ID, ginv)_Np1_500457",0.282271295406635,0.753313600370034,0.374706224961265
"vm(ID, ginv)_Np1_501929",0.653701092824807,0.80831583097511,0.808719893604231
"vm(ID, ginv)_Np1_503448",0.204627085002367,0.738679364220807,0.277017465105739
"vm(ID, ginv)_Np1_502421",0.0740663699371798,0.741617692636351,0.0998713632004704
"vm(ID, ginv)_Np1_504973",0.620128282363537,0.793681466098024,0.781331439440401
"vm(ID, ginv)_Np1_504560",0.167298738805209,0.751233354345851,0.22269876309058
"vm(ID, ginv)_Np1_503328",-0.437900920990467,0.733540435265608,-0.596969028478856
"vm(ID, ginv)_Np1_501959",0.983321033977202,0.738618421549696,1.33129773816648
"vm(ID, ginv)_Np1_502663",0.581607920674923,0.760097783945786,0.765175130041435
"vm(ID, ginv)_Np1_501695",-0.472773653092933,0.746188826820735,-0.633584470980711
"vm(ID, ginv)_Np1_502854",0.945522304663277,0.779940093124739,1.21230119210201
"vm(ID, ginv)_Np1_500295",-0.0970192496381768,0.783697196749091,-0.123796856797025
"vm(ID, ginv)_Np1_503553",0.586989817989701,0.780541022095386,0.752029427503898
"vm(ID, ginv)_Np1_503172",0.440331487726202,0.760961412811859,0.578651532538444
"vm(ID, ginv)_Np1_503106",0.699707514526675,0.85503325964047,0.818339528477398
"vm(ID, ginv)_Np1_503722",0.4365190126593,0.73166235780154,0.596612642436505
"vm(ID, ginv)_Np1_503331",0.912924240084292,0.784464819649333,1.16375421461524
"vm(ID, ginv)_Np1_501873",0.2307623237215,0.763057145599712,0.302418141357076
"vm(ID, ginv)_Np1_503901",-0.0774416104998613,0.798696114879975,-0.0969600440732067
"vm(ID, ginv)_Np1_504964",-0.0304785245580778,0.743794482970164,-0.0409770780180692
"vm(ID, ginv)_Np1_500182",-0.332644327789856,0.76640365590204,-0.434032804029805
"vm(ID, ginv)_Np1_503504",0.34333840862338,0.793212266706029,0.432845561061682
"vm(ID, ginv)_Np1_503911",0.605057378460485,0.769305512792524,0.786498170621669
"vm(ID, ginv)_Np1_503445",0.456867863799583,0.804364969487429,0.56798577900616
"vm(ID, ginv)_Np1_503643",0.0113678229109954,0.811991746514583,0.0139999242107952
"vm(ID, ginv)_Np1_501158",0.0224743337563956,0.758921590120307,0.0296135121848792
"vm(ID, ginv)_Np1_504215",1.19718705862762,0.732546330939666,1.63428169395366
"vm(ID, ginv)_Np1_501804",0.111046356168179,0.769124648788975,0.144380181213835
"vm(ID, ginv)_Np1_501774",0.776579827497578,0.760215416846364,1.02152601787412
"vm(ID, ginv)_Np1_504533",0.785039178458549,0.782135521358802,1.00371247312065
"vm(ID, ginv)_Np1_504915",0.371593261429903,0.75246407489194,0.49383521928707
"vm(ID, ginv)_Np1_500114",0.824117363029558,0.773449509748909,1.06550893450963
"vm(ID, ginv)_Np1_500079",0.232028426950121,0.730064768299625,0.317818962131994
"vm(ID, ginv)_Np1_504397",0.288337686164816,0.701659130231119,0.41093698313288
"vm(ID, ginv)_Np1_500107",0.730693355535457,0.760157375584905,0.961239578808564
"vm(ID, ginv)_Np1_503535",0.119018306376567,0.751386023849392,0.158398349981052
"vm(ID, ginv)_Np1_503803",0.694465794569219,0.732907237536772,0.947549374601961
"vm(ID, ginv)_Np1_500570",0.368230905170182,0.767157016896835,0.479994182494326
"vm(ID, ginv)_Np1_502917",1.23857695298403,0.746986029139847,1.65809922095899
"vm(ID, ginv)_Np1_501573",0.251648970336605,0.713040292061743,0.352923913470537
"vm(ID, ginv)_Np1_500315",0.0683769671998142,0.756365328073501,0.0904020380917957
"vm(ID, ginv)_Np1_502973",0.730213509592391,0.7157069264755,1.02026888741783
"vm(ID, ginv)_Np1_503689",0.598223116037345,0.760473051999157,0.786646041519442
"vm(ID, ginv)_Np1_502147",1.03632573328116,0.788986620251372,1.31348961652985
"vm(ID, ginv)_Np1_500178",0.314214494179286,0.77015418784764,0.40798907431436
"vm(ID, ginv)_Np1_503536",0.909846408951271,0.740332208239432,1.22897045248775
"vm(ID, ginv)_Np1_503087",0.591346824548631,0.784122872300829,0.754150714687686
"vm(ID, ginv)_Np1_503793",0.337053611571587,0.772895066092858,0.436092331751401
"vm(ID, ginv)_Np1_503046",0.152733881260094,0.771447266486581,0.197983566596449
"vm(ID, ginv)_Np1_504360",0.0414218802562545,0.76676432465258,0.0540216581868526
"vm(ID, ginv)_Np1_502930",0.321569743175166,0.753255932641329,0.426906353126972
"vm(ID, ginv)_Np1_503222",1.10747847475776,0.757849402011873,1.46134373375201
"vm(ID, ginv)_Np1_503363",0.780232052662325,0.728367207539648,1.07120700188834
"vm(ID, ginv)_Np1_503180",1.41002763166966,0.787600239297892,1.79028339672246
"vm(ID, ginv)_Np1_504026",0.583007871299707,0.743179731938376,0.78447762532368
"vm(ID, ginv)_Np1_500098",0.20358039737502,0.755781624759171,0.269364047372667
"vm(ID, ginv)_Np1_501649",0.609528636610449,0.809487817818328,0.752980617118125
"vm(ID, ginv)_Np1_503929",0.420293033392805,0.700507601778549,0.59998354382694
"vm(ID, ginv)_Np1_502846",0.642495021923026,0.725902760507424,0.885097917900059
"vm(ID, ginv)_Np1_504630",0.811933932828609,0.775951697936853,1.04637174580251
"vm(ID, ginv)_Np1_503443",-0.191890429832623,0.765430285438192,-0.250696155460808
"vm(ID, ginv)_Np1_504275",0.142646961183122,0.780100582284472,0.182857139736251
"vm(ID, ginv)_Np1_502095",0.279498554905681,0.804192478808616,0.347551814112647
"vm(ID, ginv)_Np1_501531",0.37398097693597,0.736269844496686,0.507940097956372
"vm(ID, ginv)_Np1_504188",0.364037978463416,0.762615297470247,0.47735467629748
"vm(ID, ginv)_Np1_501470",0.462140502406964,0.754912204176694,0.612177813327278
"vm(ID, ginv)_Np1_500157",0.477448073102857,0.798226306847395,0.598136229045801
"vm(ID, ginv)_Np1_500039",0.0541175971629138,0.760924307028672,0.0711208679536566
"vm(ID, ginv)_Np1_503354",1.12762204404301,0.688613019791473,1.63752646498679
"vm(ID, ginv)_Np1_503873",0.0289041394190231,0.716606915838743,0.0403347201655076
"vm(ID, ginv)_Np1_500336",0.479581796459446,0.730480610659567,0.656529125429382
"vm(ID, ginv)_Np1_501933",0.21724649238811,0.75286101551401,0.288561219018343
"vm(ID, ginv)_Np1_503246",0.811756609777015,0.78152879236143,1.03867780395429
"vm(ID, ginv)_Np1_502827",0.420850422495704,0.762983446855279,0.551585259457837
"vm(ID, ginv)_Np1_502993",0.225922750697786,0.787527987735852,0.286875837070013
"vm(ID, ginv)_Np1_504548",0.396130659526557,0.744008243816612,0.532427782647255
"vm(ID, ginv)_Np1_503139",0.195701237575272,0.785819767164903,0.249040868851298
"vm(ID, ginv)_Np1_504827",0.512929766328057,0.789386722785446,0.649782611643281
"vm(ID, ginv)_Np1_503223",0.383860379693266,0.754203861891147,0.508961037047391
"vm(ID, ginv)_Np1_503933",0.689935514404057,0.746561119090426,0.924151414749059
"vm(ID, ginv)_Np1_500259",0.925574315333018,0.809568166833895,1.14329386116157
"vm(ID, ginv)_Np1_503557",0.998577798371175,0.73788077764546,1.3533050712577
"vm(ID, ginv)_Np1_501894",0.54380744768549,0.781845255642174,0.695543579450168
"vm(ID, ginv)_Np1_502926",0.369005107144629,0.836714927121241,0.441016522095775
"vm(ID, ginv)_Np1_502651",2.39852284153005,0.716512211130475,3.34749750844551
"vm(ID, ginv)_Np1_502173",0.823427879544793,0.733908978139719,1.12197548207134
"vm(ID, ginv)_Np1_501123",0.605690998150793,0.824015113911817,0.735048408609179
"vm(ID, ginv)_Np1_504933",0.572778991234986,0.787505281452716,0.727333523628409
"vm(ID, ginv)_Np1_501049",1.20389691471055,0.734850187508424,1.63828891272719
"vm(ID, ginv)_Np1_502407",1.54373700954206,0.745902882930647,2.0696219908371
"vm(ID, ginv)_Np1_500677",0.794060184726823,0.792491665946394,1.00197922432226
"vm(ID, ginv)_No_508001",0.520835761242583,0.786920053336522,0.661866169294138
"vm(ID, ginv)_No_508002",0.473530516034147,0.796058891498409,0.594843573875329
"vm(ID, ginv)_No_508003",-0.0988714988847896,0.807149628725847,-0.122494634657599
"vm(ID, ginv)_No_508004",0.564768550284551,0.791071854343893,0.713928257190953
"vm(ID, ginv)_No_508005",0.121152127953876,0.80422359317739,0.150644831837399
"vm(ID, ginv)_No_508006",1.2675926374863,0.813682704775362,1.55784635712056
"vm(ID, ginv)_No_508007",0.950930180898913,0.812968791362412,1.16970072037488
