"","Np2_500266","Np2_501386","Np2_504423","Np2_500255","Np2_502435","Np2_500617","Np2_503140","Np2_501134","Np2_500636","Np2_503783","Np2_500365","Np2_501234","Np2_503978","Np2_502316","Np2_500336","Np2_501580","Np2_501634","Np2_501600","Np2_503059","Np2_501062","Np2_504197","Np2_502761","Np2_504808","Np2_503311","Np2_501500","Np2_500391","Np2_503573","Np2_501816","Np2_504622","Np2_504217","Np2_502614","Np2_501769","Np2_503856","Np2_502396","Np2_501572","Np2_502674","Np2_503050","Np2_504224","Np2_500421","Np2_501339","Np2_500563","Np2_501204","Np2_500801","Np2_502637","Np2_501672","Np2_503756","Np2_502653","Np2_504179","Np2_500932","Np2_500254","Np2_501479","Np2_503024","Np2_504439","Np2_503518","Np2_502269","Np2_503171","Np2_501154","Np2_501768","Np2_503474","Np2_500976","Np2_503156","Np2_504066","Np2_501358","Np2_501437","Np2_501521","Np2_504819","Np2_504864","Np2_502370","Np2_500386","Np2_503030","Np2_504424","Np2_503993","Np2_502651","Np2_500845","Np2_500641","Np2_502084","Np2_503656","Np2_500172","Np2_502271","Np2_501302","Np2_504173","Np2_504194","Np2_502254","Np2_504158","Np2_501135","Np2_500781","Np2_504244","Np2_501508","Np2_501294","Np2_500825","Np2_502843","Np2_501140","Np2_503176","Np2_500677","Np2_503389","Np2_500316","Np2_500525","Np2_503808","Np2_500135","Np2_504177"
"Np2_500266",1.00013979,0.00120089,-0.00148862,-0.01446938,-0.01130551,-0.00079077,-0.00426173,0.00985016,0.00151256,-0.02252418,0.00115376,-0.01164151,-0.00729482,-0.01247617,-0.02240708,-0.00770532,-0.02240403,-0.00689802,-0.00345747,-0.0199563,-0.0117692,-0.01789016,-0.00521347,0.00691133,-0.03549885,-0.01812734,-0.01463357,-0.0144131,0.02184571,0.01193455,-0.00156006,-0.01289885,-0.01248226,-0.01685936,-0.00996912,-0.03364251,-0.01058637,-0.01980429,-0.00229744,-0.02251045,-0.00315947,-0.02488529,-0.00768708,-0.01254309,-0.00893377,-0.02457667,-0.01765908,0.00270756,-0.00811431,0.00490598,-0.00350156,-0.00990678,-0.00863122,-0.02359449,-0.01941198,-0.0186944,-0.0120672,-0.03123275,0.00645978,0.00583188,-0.02406733,-0.00107355,-0.01676357,-0.01681526,-0.00677487,-0.00043957,-0.00011269,-0.02773902,-0.02224595,-0.02589325,-0.02052642,8.93e-06,-0.0106837,0.00698582,-0.01309951,-0.0073602,-0.0231156,-0.01213715,-0.01460771,-0.01178441,-0.02856605,-0.01026559,-0.00093368,0.01909541,0.00764566,-0.00578817,-0.00077101,-0.02947522,-0.00445177,0.02174234,-0.01011508,-0.0018687,-0.00432254,0.01270082,-0.00633397,-0.01195471,-0.01027471,-0.03769122,-0.02230983,-0.02420569
"Np2_501386",0.00120089,1.00441259,-0.01007101,0.00750731,0.00443771,-0.00161937,-0.01649295,-0.01910491,-0.01193494,-0.0186397,-0.01138153,-0.02052796,-6.557e-05,-0.01725767,-0.01350545,-0.03559614,-0.02262449,0.02268039,0.02855353,0.01007821,-0.02400041,-0.0080763,-0.02018131,-0.01520217,-0.02902977,-0.02883823,-0.02428022,-0.00824809,-0.01881603,-0.00972283,-0.00284476,-0.0122071,0.0094944,0.00055626,-0.0038041,-0.00117542,-0.00624578,-0.01029449,-0.01209609,0.03671469,-0.02694531,-0.02297725,0.00866429,-0.01945309,-0.00626556,-0.00716104,-0.01681528,-0.00602686,-0.01061529,0.02946725,-0.02059791,-0.00298159,-0.02359909,-0.00040156,-0.01826413,-0.02073928,-0.00012486,-0.02141889,-0.01002842,0.00424311,0.01858609,-0.01649751,-0.02914683,-0.00107203,-0.01733372,0.00602952,-0.03393288,-0.01655683,-0.01927367,-0.01364684,-0.02774049,-0.01100601,-0.01424892,-0.00038027,0.01602276,-0.00758065,-0.01299767,-0.00095497,-0.0236462,-0.01306911,-0.02407342,-0.02386512,-0.01331692,-0.02810387,-0.01735652,-0.01254614,-0.01741126,-0.00278547,-0.01926761,-0.02317641,-0.01398437,0.01889167,-0.00956017,-0.00439552,-0.00457797,-0.02068913,-0.02159372,0.0095233,-0.02374657,-0.01499997
"Np2_504423",-0.00148862,-0.01007101,1.0166714,-0.02893404,0.00114007,-0.00461294,-0.030129,-0.02377089,-0.02177011,0.00345254,-0.02380128,-0.01470352,0.00089378,-0.01523411,-0.01756327,-0.000733,-0.02394569,-0.02166671,-0.01959449,-0.00492613,0.00356503,-0.00696492,-0.01922198,-0.03203096,-0.01028233,-0.01419573,0.00982281,-0.0317664,-0.01055902,-0.0260955,-0.0125279,-0.00440618,-0.01463205,-0.00015678,-0.02291341,-0.0222612,-0.01972977,-0.00097322,0.00239436,-0.01645037,-0.01458338,-0.00985511,-0.01074907,-0.01514899,0.00077519,-0.0104587,-0.00734198,-0.01829459,-0.02683595,0.00397249,-0.00215453,-0.01509727,-0.010781,-0.03334606,-0.01289579,-0.01901978,0.12322279,-0.01681072,-0.01286997,0.00641874,0.00890299,-0.03636699,-0.00659851,-0.01592435,0.00171781,-0.02281002,-0.01168865,-0.01879025,-0.02546,-0.00067674,0.00286568,-0.01141499,-0.01359366,-0.01051951,-0.01935424,-0.00464486,0.02460215,-0.01732765,-0.01599733,-0.01332606,-0.02128967,0.0190559,-0.01144538,0.00143806,-0.00621083,0.00832984,-0.00504929,-0.00517091,-0.03457606,-0.01917639,-0.00131833,-0.02043827,0.0031059,-0.01939987,-0.01380499,-0.01167194,-0.02002625,-0.01217062,-0.00089416,-0.01662524
"Np2_500255",-0.01446938,0.00750731,-0.02893404,1.00956123,-0.02552383,-0.0140969,0.02013687,-0.01196991,-0.01042524,-0.01712999,-0.00667908,-0.00883191,-0.00646168,-0.03171164,-0.00576231,0.02885606,-0.01077642,-0.00363231,-0.00733741,-0.01197751,-0.02021019,0.00240348,-0.01350242,-0.00365816,0.01155297,-0.00452324,0.00383566,0.00025523,-0.02475605,-0.02934599,-0.00133506,-0.02164394,0.00203404,-0.01511401,0.01154079,-0.01958232,-0.00975323,-0.02231593,-0.0257899,0.02165261,-0.02421935,0.00179383,0.01412691,-0.01551083,-0.02376025,-0.00701966,-0.02579602,-0.01105467,-0.01837974,-0.01159287,-0.00996609,-0.02032422,-0.02117717,-0.0172881,-0.01599426,-0.00387404,-0.01777157,-0.0116993,-0.00958297,0.0039284,2.718e-05,-0.00769012,-0.00361558,-0.0340743,0.03845256,-0.00371137,-0.01767579,-0.01641545,-0.01578751,0.0193341,-0.03139998,-0.00660764,-0.011827,-0.01681071,-0.00709718,0.00746017,-0.0172653,-0.01920983,-0.01225422,0.00212374,-0.01572214,-0.01809844,-0.03841333,-0.01397526,0.00026892,-0.01635767,-0.03749056,-0.01906387,-0.00802765,-0.01725769,0.00303291,-0.01836754,-0.02568655,0.01763892,-0.01097409,-0.02480474,-0.00685697,0.00175886,-0.0163075,-0.01394637
"Np2_502435",-0.01130551,0.00443771,0.00114007,-0.02552383,0.98745522,0.00122978,-0.02656676,-0.03282755,-0.01668754,-0.01837514,-0.01947889,-0.02391223,-0.01637282,-0.02094602,-0.01445717,-0.02727372,-0.01247767,-0.0120231,-0.00219709,0.00836629,0.01731352,-0.0228632,-0.03025511,-0.00931233,-0.02329194,-0.01200183,-0.01398133,-0.03139689,-0.03284274,0.00392079,-0.03040261,-0.01422307,-0.01122188,-0.02958619,-0.01448607,-0.02766902,-0.0172318,0.00715001,-0.00620625,-0.01212799,-0.01801477,0.00024459,-0.01570083,-0.02572604,-0.01694752,0.00876311,2.11e-05,-0.01731696,-0.02008098,-0.01238191,-0.0162284,0.00792538,-0.0158848,-0.01518847,0.03506051,-0.02518779,-0.00624578,-2.147e-05,-0.01462899,-0.00157375,-0.00729939,-0.02657131,-0.01094213,-0.02072406,-0.00399415,-0.01195012,-0.01785667,-0.00580185,-0.01049516,-0.01170991,-0.00588698,-0.00815686,-0.02356256,-0.03325934,-0.00849436,-0.01902279,-0.00345898,-0.0014506,-0.00179268,-0.03074465,-0.01544693,-0.01919155,0.31747104,-0.0147643,-0.01663585,-0.02216387,-0.01532228,-0.02182936,-0.01368182,-0.0157662,-0.01995324,0.0021283,-0.0226747,-0.00276266,-0.02042912,-0.01920829,-0.01889659,-0.00906451,-0.0143599,-0.00242059
"Np2_500617",-0.00079077,-0.00161937,-0.00461294,-0.0140969,0.00122978,1.01046444,0.00356048,0.02132121,0.00158098,-0.02139154,-0.01458947,-0.00640391,-0.01741277,0.01556667,-0.01595321,0.00118113,0.00685506,-0.02598603,-0.01357542,-0.01259021,-0.01808626,-0.01842989,-0.00681744,-0.02874851,-0.01140891,-0.00437576,-0.02307915,-0.02802785,-0.00727659,-0.00487291,-0.01198208,-0.01267841,-0.00876501,-0.00873309,-0.00640391,-0.00681592,-0.01006186,-0.00726899,-0.01013485,-0.00784671,-0.01570995,-0.01888752,-0.01050733,-0.02007644,-0.00658483,-0.01432191,-0.02047934,0.01311437,-0.02644218,-0.00034683,-0.015748,-0.00968634,0.00679274,-0.00771445,0.00118112,-0.00266233,-0.00743775,-0.01185589,-0.00533054,0.00057906,-0.01533293,-0.01027928,-0.020344,-0.02921374,-0.00320965,-0.01724705,-0.01023063,0.00136813,0.00336435,-0.00530013,-0.02243447,-0.01588634,-0.02156183,-0.02304871,-0.0160718,-0.02751246,-0.01514137,-0.01343705,-0.00845791,0.00105493,-0.01192582,-0.02144778,-0.01698097,-0.00531381,0.00208878,-0.01301746,-0.01636223,0.0152915,-0.00985663,-0.0122451,-0.03133157,-0.01700379,-0.01231201,0.00197474,-0.01006644,0.01061491,-0.00883799,-0.01709808,-0.0173763,-0.02444136
"Np2_503140",-0.00426173,-0.01649295,-0.030129,0.02013687,-0.02656676,0.00356048,0.99546253,-0.00617128,-0.01785365,-0.00677031,-0.01942873,0.01277835,-0.00248748,-0.02834557,-0.00574102,-0.00943547,-0.00056879,-0.0144055,0.00591093,-0.01028383,-0.00620169,-0.01886013,0.00658749,-0.012911,0.00336434,-0.02745926,5.607e-05,-0.03666796,0.00339171,-0.01579357,-0.02442309,-0.00641912,-0.01649294,-0.01326828,-0.01838881,-0.01378368,0.01626601,-0.0183417,-0.001443,0.00282157,-0.00686607,-0.02327066,-0.012762,-0.02567588,-0.03286104,-0.00623819,-0.01604446,-0.00115109,-0.01410145,-0.02236606,-0.00614392,0.00873574,-0.01537853,-0.01559441,0.01565027,-0.01312688,-0.00680375,-0.02612133,0.00275316,-0.0145986,-0.02594951,-0.01268597,-0.00207395,-0.01474454,-0.01504254,-0.0160049,-0.00822832,-0.00879238,-0.01105314,-0.00253765,-0.01100599,-0.02148577,-0.00876501,-0.01663737,-0.01452559,0.02374919,-0.01298702,0.00544115,-0.00995239,-0.00195991,-0.01600491,-0.00804283,-0.02486092,-0.02277199,-0.00867987,0.00418838,-6.861e-05,-0.00672774,-0.00101274,-0.00233696,-0.02096732,-0.01789014,-0.02353675,-0.02460552,0.00227426,0.02797274,-0.02371155,-0.00673382,-0.00792426,-0.02806433
"Np2_501134",0.00985016,-0.01910491,-0.02377089,-0.01196991,-0.03282755,0.02132121,-0.00617128,0.9911502,0.01009341,-0.00725378,-0.01139824,-0.00290862,-0.03170555,-0.00891247,-0.02325238,-0.02375411,-0.01397522,-0.0159532,-0.00734348,-0.01532834,-0.00531685,0.00559013,-0.00849133,-0.02722964,-0.022661,-0.00635373,-0.0142626,-0.01404212,-0.00590979,-0.00882734,0.00093939,-0.00416595,-0.00937466,-0.00888664,-0.00366879,2.414e-05,-0.0067186,-0.0068144,-0.01332908,-0.01286536,0.00602951,-0.00627011,-0.01081291,-0.00897938,-0.00962704,-0.00246468,-0.01759216,-0.02276743,-0.01443289,0.00284439,-0.0140771,0.01129295,-0.01251723,-0.00330695,-0.01691252,-0.00828912,0.00822033,0.00851529,-0.01156549,-0.00246316,-0.03418676,-0.02350781,0.00200364,-0.00990679,-0.01172513,-0.00903866,-0.0061272,-0.00015374,0.00260265,-0.00256502,-0.00327958,-0.01908057,-0.0171543,-0.01073538,-0.02367503,-0.01945609,-0.03156264,-0.00340425,-0.00070564,-0.00548409,-0.01618431,0.00181206,-0.00481969,-0.00698771,-0.0115959,-0.0279184,-0.00450498,-0.02195859,-0.02369333,-0.00175619,-0.00913596,-0.01563697,-0.01033706,-0.01307823,-0.0115883,-0.01036746,-0.01963397,0.00068853,-0.01175251,-0.0194257
"Np2_500636",0.00151256,-0.01193494,-0.02177011,-0.01042524,-0.01668754,0.00158098,-0.01785365,0.01009341,0.99530439,-0.00920591,-0.01882362,-0.01915204,-0.03609025,0.00038598,-0.03341439,-0.00335711,0.00079647,-0.01760127,-0.01081597,-0.01256739,-0.01380646,-0.00046694,-0.01089957,-0.00880909,-0.01944395,-0.00754569,-0.01819119,-0.03089368,-0.00588546,0.02084379,-0.00526972,-0.00627012,-0.01558378,-0.0226975,-0.02006424,-0.00299224,-0.01019107,-0.01697643,-0.00357453,-0.01907446,-0.00960575,0.00834957,-0.01474149,0.03832787,-0.0225257,-0.00335256,-0.02060855,-0.01894223,-0.00726291,-0.00473304,-0.02135047,-0.0069269,-0.00960424,-0.01210065,-0.02342569,-0.00187934,0.08927929,0.01173235,0.01111205,-0.00852024,-0.02078337,-0.02302739,-0.01119908,-0.02584613,-0.01261302,-0.01038266,0.00165091,-0.01989399,-0.02169862,-0.02139301,-0.01678635,-0.0044609,-0.03142127,-0.01983315,-0.00175771,-0.01015764,-0.01299006,-0.00566045,-0.01482056,-0.02872109,0.0194162,-0.01549559,-0.00373112,-0.01274071,0.003936,-0.01527516,-0.02546151,-0.01691712,-0.01561115,-0.02818595,-0.01656135,-0.01865335,2.566e-05,-0.00894896,0.00059883,-0.01566436,-0.01185586,-0.01737933,0.00499569,-0.00587026
"Np2_503783",-0.02252418,-0.0186397,0.00345254,-0.01712999,-0.01837514,-0.02139154,-0.00677031,-0.00725378,-0.00920591,1.00181242,-0.01747052,-0.00457188,-0.01512463,0.01420595,-0.00515113,-0.01340663,0.01127167,-0.02461009,-0.00231721,-0.01942418,-0.02248766,-0.01218884,-0.01882059,-0.00380714,0.01824554,-0.03279874,-0.03036922,0.00664374,0.0261787,-0.00106443,-0.00999801,-0.00035596,0.00614203,-0.00902955,0.00120545,-0.02566067,-0.01233477,-0.01547128,-0.01149556,-0.00799113,-0.02634478,-0.02328892,-0.01369246,-0.00821008,-0.00657723,-0.00275963,-0.00861299,0.01053736,-0.00180485,-0.00216365,-0.0180209,-0.0130235,0.00543202,0.00202339,-0.00717319,-0.00615152,-0.01503189,0.00548371,-0.02341512,-0.01750552,-0.00726746,-0.00555859,-0.01896808,-0.01749942,-0.01886167,-0.01313449,0.0063488,-0.01990921,-0.00012486,-0.003012,-0.00463877,-0.01831128,-0.0176013,-0.00358062,-0.0274668,-0.00926064,-0.02364772,-0.02072713,-0.0089064,0.00562359,-0.0135906,-0.01323028,-0.01742946,-0.01290797,-0.01538766,-0.01544241,-0.02228398,9.559e-05,-0.00513594,0.0020538,-0.0298036,0.00124801,-0.02689978,-0.00987638,-0.01051493,-0.00914206,0.00774144,-0.02256373,-0.01326374,-0.01455147
