"","Np2_503440","Np2_502646","Np2_504959","Np2_501041","Np2_501483","Np2_503888","Np2_503294","Np2_504012","Np2_504371","Np2_500253","Np2_504610","Np2_504288","Np2_503301","Np2_502962","Np2_500047","Np2_503332","Np2_502558","Np2_500282","Np2_501748","Np2_503202","Np2_504812","Np2_502205","Np2_502292","Np2_502215","Np2_503578","Np2_501253","Np2_500080","Np2_502611","Np2_502572","Np2_501108","Np2_501085","Np2_502240","Np2_501690","Np2_500581","Np2_502113","Np2_502936","Np2_503153","Np2_503540","Np2_501111","Np2_501725","Np2_501050","Np2_500615","Np2_503582","Np2_502585","Np2_503976","Np2_500806","Np2_502746","Np2_501615","Np2_500940","Np2_500381","Np2_502894","Np2_504304","Np2_503354","Np2_501648","Np2_502699","Np2_502115","Np2_501499","Np2_501888","Np2_504539","Np2_500848","Np2_502277","Np2_504017","Np2_504803","Np2_502849","Np2_502135","Np2_500565","Np2_504835","Np2_500281","Np2_504453","Np2_501616","Np2_503431","Np2_504637","Np2_500960","Np2_500724","Np2_501098","Np2_502177","Np2_504575","Np2_502016","Np2_502042","Np2_504943","Np2_503842","Np2_502831","Np2_502692","Np2_502679","Np2_504357","Np2_500835","Np2_504401","Np2_501388","Np2_502771","Np2_501268","Np2_500924","Np2_502226","Np2_501011","Np2_500135","Np2_502856","Np2_504960","Np2_500813","Np2_500266","Np2_500153","Np2_502230"
"Np2_503440",0.99697961,-0.00606742,-0.00702675,-0.01818754,-0.00235934,-0.02153985,-0.01689525,-0.02449842,-0.03411604,-0.01102675,-0.00089525,-0.02048167,-0.00746157,0.00352436,-0.02096364,-0.00460334,-0.01478349,0.00907511,-0.02431595,-0.02214952,-0.00155508,-0.00821869,-0.01963637,-0.01004308,-0.00330954,-0.01257748,-0.01992982,-0.00934221,-0.01480327,0.0052545,-0.01377853,-0.00938783,0.01199562,-0.00017462,-0.01352618,-0.00325786,-0.01695297,0.00814615,-0.00446957,-0.00719401,-0.00472345,-0.00208111,-0.02064588,-0.01062236,-0.01042927,-0.01715976,7.82e-06,-0.01356571,0.00066005,-0.01604991,-0.02251285,0.01667216,0.02420693,-0.03046574,-0.01391385,-0.0080925,-0.03139016,-0.02129812,-0.00491197,-0.01512861,-0.02677741,-0.00852426,0.00763077,-0.01582037,-0.01281314,-0.00488765,-0.00917649,-0.01392754,-0.00931485,-0.00931485,0.00253309,-0.00437681,-0.00627421,-0.02458357,-0.01788039,-0.0153825,-0.0236896,-0.01326927,-0.0167584,0.01001316,-0.01026507,-0.01622173,-0.02304343,-0.01808112,0.00049281,-0.00562348,-0.01078654,-0.0175049,0.00181398,-0.01462838,-0.01750031,-0.01887016,0.01436738,-0.00083292,-0.00108074,-0.01190095,0.00230048,-0.00256762,0.00497323,-0.03579295
"Np2_502646",-0.00606742,0.99103423,-0.01805676,-0.03210618,-0.01916661,-0.01174131,0.00141717,0.01646694,-0.01367517,-0.0135429,0.00951142,-0.00460182,-0.01894768,-0.02240492,-0.03290584,-0.01472113,-0.01228254,-0.02141523,-0.01238895,-0.00277287,-0.003007,-0.00480554,-0.019872,-0.01955274,-0.01403548,-0.00460334,-0.00541825,-0.01413886,-0.01473484,-0.00562349,-0.01827111,-0.00551858,-0.00633195,-0.01622174,-0.01224149,-0.01231144,0.00607242,-0.01094159,0.00168019,0.00093219,-0.00891195,-0.01265501,0.00207548,-0.02469304,0.00043351,0.00312906,0.00706976,0.00277027,-0.00641709,-0.02586363,-0.02077206,-0.01594652,-0.00567517,-0.00531182,-0.0132373,-0.00057446,-0.01642244,-0.01879717,-0.025216,0.03511077,-0.00952922,-0.01803392,-0.02635624,-0.00571776,2.607e-05,-0.0169819,-0.01032434,-0.00564933,-0.01304726,0.00413248,-0.00089525,-0.02255239,0.00276419,-0.01296061,-0.01842011,-0.02291574,-0.00750566,-0.00331867,0.00124993,-0.00481773,-0.00791615,-0.0170655,0.00530314,-0.01938099,-0.02087545,-0.00221034,-0.00919779,0.00597665,-0.02122664,-0.02459414,-0.00314078,0.00096259,-0.02022781,-0.00654178,-0.01287092,-0.02019435,-0.01222629,-0.01724643,-0.01016167,-0.01443989
"Np2_504959",-0.00702675,-0.01805676,0.9921564,0.00463875,-0.01343648,0.03397357,-0.01216093,-0.01201041,-0.01250603,0.01286375,-0.01121222,-0.01970021,-0.01960294,-0.01424225,-0.0069553,-0.01507233,-0.01491423,-0.02328676,0.01964288,-0.01863146,-0.01263223,-0.01230229,0.00045328,-0.02036003,-9.556e-05,-0.00647487,-0.01945243,-0.01296972,-0.01660638,-0.0146406,-0.0052434,-0.00875841,0.00775998,-0.02295834,-0.01517726,-0.02011227,-0.00887394,-0.02497575,-0.02162805,-0.00671662,-0.01473634,0.00417353,-0.03141893,-0.00193516,-0.01679338,-0.02808485,-0.00924492,-0.01688914,0.00949924,-0.01405219,-0.02690051,-0.01873024,-0.00313774,0.00741184,0.03065313,-0.02692333,-0.00597926,0.00304849,-0.02678346,-0.00917803,-0.03420575,0.00289949,-0.01682529,-0.00105185,-0.00503816,-0.00380213,-0.01858125,-0.01481845,-0.02328061,-0.01963182,-0.01918635,-0.00435554,-0.00777326,-0.00540608,0.00342553,-0.01840187,-0.01454631,-0.0024536,-0.01232815,-0.01216247,-0.00081772,0.0192233,-0.02180588,-0.00148819,-0.00039811,-0.0033217,-0.01380591,-0.01900393,0.01384588,-0.01217457,-0.02051969,-0.01459194,-0.01054481,-0.00962958,-0.01185382,-0.01461625,-0.00634412,-0.02170253,-0.01568199,0.0007163
"Np2_501041",-0.01818754,-0.03210618,0.00463875,1.00875783,0.00778585,-0.01352315,-0.0050777,-0.01511342,-0.00344637,-0.0078751,0.00742553,-0.01216091,-0.00324569,0.00181094,-0.01765997,-0.00890132,-0.00859119,-0.00586524,-0.005961,-0.00637911,-0.00342053,-0.00324265,-0.01481237,-0.01951019,-0.01262463,-0.01125024,-0.01860259,-0.00877513,-0.01149959,-0.02412903,0.02023584,-0.01657446,-0.00507313,-0.03001425,-0.01417538,-0.00177857,-0.0007265,-0.01530799,-0.00603095,-0.00905947,-0.01723123,-0.01504499,-0.01947068,-0.01051138,-0.01822403,-0.00929509,0.01319367,-0.02212063,-0.03069984,-0.00803321,-0.01525632,0.00112375,-0.01125784,-0.01119856,-0.01425898,0.0053974,-0.00756194,-0.01252125,-0.02015636,-0.01334528,0.00647685,0.01454371,-0.01050225,-0.02695988,-0.00950946,-0.03077438,0.00583373,-0.0230906,-0.01939011,-0.01634944,-0.00161285,0.00972124,-0.02836017,0.00699833,-0.00682303,-0.00675767,-0.00351023,-0.01376643,-0.01087017,-0.00295075,-0.01121833,-0.00668469,-0.01745927,-0.00367899,-0.00669381,-0.00992146,-0.01341216,-0.02241103,-0.0225524,-0.003419,-0.01738935,-0.01632666,-0.01790477,-0.0195741,-0.00020959,0.00295727,-0.02252199,-0.02389335,-0.00890285,4.583e-05
"Np2_501483",-0.00235934,-0.01916661,-0.01343648,0.00778585,1.00240495,-0.01867555,0.00056426,0.00512374,-0.01498418,-0.02199748,-0.01125785,0.01126891,-3.627e-05,-0.00942281,-0.00593669,0.00160569,-0.00249313,-0.02804543,0.00150535,-0.01457217,-0.00750871,0.0069603,-0.00354519,-0.01599669,-0.00044524,-0.01868314,-0.01326469,-0.00146082,0.00736928,-0.0209196,-0.01410693,-0.00697963,-0.01372228,-0.01236163,-0.02115218,-0.01103589,-0.02305863,-0.02076446,-0.00327762,0.00068742,-0.0117413,-0.01898113,-0.02006207,-0.00562958,-0.01243003,-0.02068085,-0.0127873,-0.0129819,-0.01137489,-0.00087093,0.00498083,0.05617644,-0.00591995,-0.00935744,-0.00892109,-0.01556647,0.00324917,-0.0232989,-0.01603473,0.00400326,-0.01555127,-0.02359987,-0.01626277,0.00848064,-0.00538783,-0.00384774,-0.03459035,0.01174175,0.01544223,-0.04248244,-0.01147828,-0.00850604,-0.0160287,-0.00256306,-0.0150161,-0.02240037,-0.01337567,-0.01481393,-0.00781277,-0.00293403,-0.01545854,0.02161023,-0.0209393,-0.02692339,-0.00044372,-0.01370557,-0.02038896,-0.0292358,-0.02390397,-0.01465272,-0.03394424,-0.01129282,-0.02320921,-0.01514839,-0.00429777,-0.01952695,-0.00304501,-0.02615712,-0.01572762,-0.00434641
"Np2_503888",-0.02153985,-0.01174131,0.03397357,-0.01352315,-0.01867555,1.00037957,-0.02515371,0.00464331,-0.01394427,-0.01077133,-0.00261627,-0.00684735,-0.00994276,-0.03286026,-0.015083,-0.01879107,-0.03353224,-0.00632894,-0.00946536,-0.0095794,-0.01467861,-0.01069987,-0.01299557,-0.02164624,0.04042738,-0.00152771,0.00115416,-0.00756647,0.00202379,-0.02018375,0.00015985,-0.00928445,0.01194698,-0.01998762,-0.01311873,-0.01790172,-0.01228861,-0.02884653,-0.01500852,-0.01575655,-0.00933309,-0.00486636,0.00241451,-0.00763033,-0.01868772,-0.02982716,0.0188113,-0.00738099,0.00669271,-0.01138554,-0.00218905,-0.0151514,-0.01552236,-0.01911189,-0.01137794,-0.02258431,-0.01653951,-0.00964021,-0.01225822,-0.01107236,-0.0142073,-0.00796479,-0.00640494,0.00343921,-0.01088536,-0.00372003,-0.02397235,-0.00059727,0.00143085,-0.007083,-0.01940833,-0.01795644,-0.00905947,-0.00836465,-0.00987129,-0.01512709,0.01046924,-0.03125789,0.00113287,-0.0319968,-0.02110809,-0.01459801,-0.01503433,-0.0123525,-0.00031601,-0.00628026,-0.01646041,-0.01253645,-0.02043153,0.00751977,-0.00949122,-0.01040495,-0.00346918,-0.01638899,-0.00553836,0.00918304,-0.01994502,-0.00763338,-0.00602182,-0.01881389
"Np2_503294",-0.01689525,0.00141717,-0.01216093,-0.0050777,0.00056426,-0.02515371,1.01377567,-0.02035858,-0.02891198,0.01211729,-0.01195873,-0.02424755,-0.01350795,0.00629593,0.01297475,0.00668208,-0.02478275,-0.01202261,-0.01667934,0.00327502,-0.01869991,-0.00544714,-0.01534449,-0.02308298,-0.01270065,-0.01223846,-0.01016474,-0.01097962,0.01031721,-0.00884966,-0.01070292,0.00144149,-0.00742964,0.00290102,-0.01029853,-0.01477745,-0.0149416,-0.01751248,-0.02374288,-0.0010777,-0.00499255,-0.01238441,-0.00206287,-0.01910128,-0.01830006,-0.00739468,-0.01211989,-0.0241731,-0.00204159,-0.02544103,-0.00879491,-0.00761816,-0.00707693,-0.02009252,0.00147647,-0.00425671,-0.00809405,-0.01989488,-0.02160068,0.00649509,-0.02537418,0.0053457,-0.02836616,-0.02171473,-7.38e-06,-0.02248857,0.00317316,-0.02179833,-0.02372306,0.00364294,0.00682499,-0.01939318,0.00121041,0.00114504,-0.00446652,0.00776153,-0.01681315,-0.01885956,-0.02706173,-0.03191321,-0.00977402,0.0014491,-0.01038973,0.00764751,-0.0203008,-0.01455848,-0.01303208,0.01217659,-0.00043155,-0.01550564,-0.02628331,-0.0065205,-0.00612217,-0.00277439,-0.01579303,-0.00532855,-0.02396632,-0.0172799,0.00379193,-0.01401725
"Np2_504012",-0.02449842,0.01646694,-0.01201041,-0.01511342,0.00512374,0.00464331,-0.02035858,1.00039173,0.00909485,0.01850115,-0.01545701,-0.01847179,-0.00940456,-0.02000737,-0.02305867,-0.01764474,-0.01049311,-0.01901767,-0.02641096,-0.0195315,0.01094511,-0.01639503,-0.01580209,0.00610587,-0.02608108,-0.0183213,-0.01427114,-0.0117413,-0.01492185,-0.01386828,-0.02864434,0.00873757,-0.01366451,0.00594017,-0.0119724,0.01243503,0.00086833,-0.0097603,-0.03088995,-0.00837683,-0.0253665,-0.0021997,-0.00236846,-0.02624835,0.00161482,0.02346654,-0.00756039,-0.01338023,-0.00949273,-0.01236768,-0.00758016,0.00059011,-0.02486632,-0.01674929,-0.00095758,-0.01657293,-0.01797775,-0.00256458,-0.01019969,0.00086833,-0.00926013,-0.00940302,0.00872845,-0.02080402,-0.0073065,0.00365967,-0.01324794,-0.00902904,-0.01353834,-0.01323427,-0.0232791,-0.00768811,-0.02281244,-0.01816473,-0.00309974,-0.0077474,-0.01529433,-0.01658057,-0.02326239,-0.01047795,-0.01236009,0.01589074,-0.01464817,-0.01439887,-0.02015026,-0.00756646,0.00049737,-0.02461703,-0.00408187,-0.00805753,-0.01032132,0.0181074,-0.01235705,-0.00931335,-0.02035554,-0.01992527,-0.00541977,-0.00587891,-0.01384544,-0.02785378
"Np2_504371",-0.03411604,-0.01367517,-0.01250603,-0.00344637,-0.01498418,-0.01394427,-0.02891198,0.00909485,0.99514277,-0.01848245,-0.01580059,-0.00437225,-0.00077819,-0.01776639,0.00502796,-0.01373141,0.00527882,0.0107414,-0.01656834,0.01585274,0.00664864,-0.02114758,-0.01097656,-0.00183938,-0.00407579,0.01508646,-0.00412444,-0.01892638,-0.00523125,0.00980941,-0.01849764,-0.0162354,-0.01431217,-0.00945474,-0.00836313,-0.0186193,0.00204506,0.00221079,-0.02454406,-0.00841636,-0.01157102,-0.02017913,-0.00210391,-0.02461551,-0.01469228,0.00351066,0.01140423,-0.00931485,0.00825562,-0.00951857,-0.01218067,-0.00020958,-0.0288587,-0.01146765,-0.00571014,-0.01995717,-0.02485879,-0.00321224,0.00389987,-0.01787129,0.00012641,-0.00624985,-0.02278195,-0.04106397,-0.01479565,-0.02754669,0.00161177,-0.00450756,-0.02422018,-0.01129737,0.00374328,-0.02156266,-0.01053723,-0.01455545,-0.01484581,-0.02116585,-0.00651593,-0.01509975,-0.01068315,-0.01827119,-0.02486635,-0.00436921,-0.00434944,-0.00333996,-0.007419,-0.01201495,-0.00091046,-0.01173371,-0.01202712,-0.00824908,-0.01096898,-0.01583558,-0.00038594,-0.00661627,-0.01036085,-0.01662005,-0.01701381,-0.01184774,-0.02528744,0.00524993
"Np2_500253",-0.01102675,-0.0135429,0.01286375,-0.0078751,-0.02199748,-0.01077133,0.01211729,0.01850115,-0.01848245,0.99601557,-0.01247563,-0.0241563,-0.01296061,-0.0019747,-0.0159724,0.0035806,-0.00933614,-0.02166153,-0.01521981,0.00351827,-0.01906477,-0.0099169,-0.0214866,-0.01584618,-0.02416394,-0.0015049,-0.00262387,-0.01347295,-0.00798761,-0.0090625,-0.01775724,-0.01534297,-0.01478803,0.00420851,0.00590824,0.00811881,-0.01424222,0.01176909,-0.02836467,-0.01588576,-0.03196322,-0.01533384,-0.02751321,-0.0124726,0.00733279,-0.00699938,-0.0209986,-0.00021262,-0.01350487,-0.01561966,0.00513134,-0.0234904,-0.0074418,-0.02349805,-0.00770633,-0.02104117,0.00598427,-0.0264931,-0.02835093,0.00263344,-0.00430232,-0.01949649,-0.02249764,-0.00155508,-0.00964628,-0.00795416,-0.01391536,-0.01471356,0.00038943,-0.01679033,-0.02060179,0.00791203,-0.01633428,-0.02491348,-0.00924035,-0.01875307,-0.01550565,0.01407092,-0.00842242,-0.01692264,-0.00208111,0.00655741,-0.01561966,-0.01567443,0.00077103,-0.01431521,-0.00974815,-0.00947298,-0.00231676,-0.02924939,-0.00110658,0.00968627,-0.00603094,-0.02077515,-0.00870825,-0.01177476,-0.03178079,0.01899526,-0.00493478,-0.004652
