"","solution","std.error","z.ratio"
"vm(ID, ginv)_Np1_503448",0.896502345571853,0.875052588523143,1.02451253482366
"vm(ID, ginv)_Np1_503464",-0.082171982742233,0.849438007036118,-0.0967368802214887
"vm(ID, ginv)_Np1_502854",1.37259385037439,0.863102728435485,1.59030183216132
"vm(ID, ginv)_Np1_504533",-0.322885727782566,0.816411329961815,-0.39549393293901
"vm(ID, ginv)_Np1_500157",0.0031732546400861,0.817439136390912,0.0038819460664636
"vm(ID, ginv)_Np1_502993",-0.202515605899973,0.778974668751558,-0.259977139211137
"vm(ID, ginv)_Np1_503331",0.365857032093746,0.825018235815029,0.443453267105446
"vm(ID, ginv)_Np1_501959",1.20441728109074,0.782356911387197,1.53947292285715
"vm(ID, ginv)_Np1_504915",0.665900167034789,0.843705545943173,0.789256595783525
"vm(ID, ginv)_Np1_502095",1.33868678249602,0.805349931102102,1.66224237539086
"vm(ID, ginv)_Np1_503180",1.13229901911422,0.902216305218867,1.25501945881984
"vm(ID, ginv)_Np1_500336",2.16862973902992,0.803825057812742,2.69788770324093
"vm(ID, ginv)_Np1_504215",1.6467484120243,0.783044808399144,2.10300661515259
"vm(ID, ginv)_Np1_504933",0.952290784014965,0.770735449252795,1.23556115777234
"vm(ID, ginv)_Np1_502651",2.05125707910037,0.80488026517409,2.54852450464381
"vm(ID, ginv)_Np1_501933",-0.54866001355665,0.756063315960537,-0.725679982052307
"vm(ID, ginv)_Np1_501929",0.781918877022623,0.806170398213765,0.969917623811447
"vm(ID, ginv)_Np1_503933",0.100210345197803,0.833827590368778,0.120181133792279
"vm(ID, ginv)_Np1_501894",0.607582692359094,0.759610908731671,0.799860409289777
"vm(ID, ginv)_Np1_501695",0.681368602294371,0.81124498343888,0.839904857600524
"vm(ID, ginv)_Np1_503354",1.48066936839834,0.801689531454996,1.84693613961886
"vm(ID, ginv)_Np1_500051",-0.312652742462623,0.847810049058728,-0.368776877332066
"vm(ID, ginv)_Np1_504360",0.460479189394628,0.838422631258212,0.549220849040765
"vm(ID, ginv)_Np1_504548",0.430141146057552,0.841202316824752,0.511340895590001
"vm(ID, ginv)_Np1_502663",0.0159391880687248,0.78089788739302,0.020411360212456
"vm(ID, ginv)_Np1_500182",0.525209745992016,0.867001104401251,0.605777482088359
