"","solution","std.error","z.ratio"
"vm(ID, ginv)_Np1_503180",0.921947682965033,0.748465872390443,1.23178319409611
"vm(ID, ginv)_Np1_504630",1.02636707049589,0.764823394953513,1.34196610259062
"vm(ID, ginv)_Np1_501933",-0.44188162485379,0.739869076170305,-0.597242997559851
"vm(ID, ginv)_Np1_504964",0.285922757516565,0.715910305578278,0.399383491603197
"vm(ID, ginv)_Np1_500080",0.998880828361562,0.758734685105393,1.3165087190166
"vm(ID, ginv)_Np1_504026",0.268317164589231,0.750236889060755,0.3576432570853
"vm(ID, ginv)_Np1_503504",0.406262754423684,0.770306050164022,0.5274043405698
"vm(ID, ginv)_Np1_503139",0.584163465482906,0.745546039073717,0.783537749336961
"vm(ID, ginv)_Np1_503929",0.214209170949672,0.789601465798895,0.271287706809082
"vm(ID, ginv)_Np1_500039",-0.00299615143749916,0.73766685189157,-0.00406165931113245
"vm(ID, ginv)_Np1_500114",0.56165058230033,0.832611109854888,0.674565323057264
"vm(ID, ginv)_Np1_503643",0.887100685106341,0.743717748310402,1.19279214073038
"vm(ID, ginv)_Np1_503443",0.36415746387029,0.761264052401967,0.478358938296492
"vm(ID, ginv)_Np1_504658",0.102552021677409,0.741630198969274,0.138279187956392
"vm(ID, ginv)_Np1_504360",0.206447161492764,0.764725422138999,0.269962466940506
"vm(ID, ginv)_Np1_502407",0.737754187538917,0.718016602863136,1.02748903660037
"vm(ID, ginv)_Np1_503258",0.808267670285486,0.788882758327719,1.02457261456551
"vm(ID, ginv)_Np1_500079",0.660224946133126,0.757213886346455,0.871913415796825
"vm(ID, ginv)_Np1_503911",0.138314924857414,0.764970503524035,0.180810794952524
"vm(ID, ginv)_Np1_503046",0.458087356464821,0.73749601428004,0.621138755457568
"vm(ID, ginv)_Np1_503448",-0.221322544120668,0.771997307137492,-0.286688233332465
"vm(ID, ginv)_Np1_501959",0.759783743018946,0.753811485413472,1.007922746895
"vm(ID, ginv)_Np1_500336",0.594730642267803,0.742744631814653,0.800720216334346
"vm(ID, ginv)_Np1_501929",0.479622633962783,0.73573044721796,0.651899939409053
"vm(ID, ginv)_Np1_503901",0.62065262317693,0.718813927345701,0.863439896704224
"vm(ID, ginv)_Np1_503535",0.91617710988026,0.682468888168318,1.34244523928291
"vm(ID, ginv)_Np1_501538",1.13427748041435,0.703252155442814,1.61290295612408
"vm(ID, ginv)_Np1_503983",0.454847101281464,0.753685289188493,0.603497385190052
"vm(ID, ginv)_Np1_501123",0.653994218273888,0.696202408542017,0.939373679622108
"vm(ID, ginv)_Np1_500098",-0.202149754471286,0.69428031666111,-0.29116446141445
"vm(ID, ginv)_Np1_504188",0.351717007912858,0.756984377190177,0.464629150232114
"vm(ID, ginv)_Np1_503172",0.936683151258403,0.750021084116535,1.24887575975513
"vm(ID, ginv)_Np1_503328",0.262111541038089,0.699256013434288,0.374843456477076
"vm(ID, ginv)_Np1_500051",0.0393702908983542,0.754312895033157,0.0521935806183237
"vm(ID, ginv)_Np1_503246",0.409002063833107,0.707295954128204,0.57826156285205
"vm(ID, ginv)_Np1_503933",0.822766063316247,0.731753293743482,1.12437630325812
"vm(ID, ginv)_Np1_502854",1.20235432989615,0.749920458787779,1.60330914539886
"vm(ID, ginv)_Np1_501184",0.483829689675489,0.697109730075565,0.694050977631661
"vm(ID, ginv)_Np1_504533",0.532163876647696,0.801583303762634,0.663890919570951
"vm(ID, ginv)_Np1_503793",0.912662068561144,0.797051237278296,1.14504817993587
"vm(ID, ginv)_Np1_504397",-0.342947718097868,0.775671830950428,-0.442129911663358
"vm(ID, ginv)_Np1_503222",0.72548702868832,0.758640380828286,0.956298988324654
"vm(ID, ginv)_Np1_501873",0.251425584294395,0.766018099544652,0.328224077791179
"vm(ID, ginv)_Np1_502147",1.60925483362983,0.71958578365609,2.2363627383708
"vm(ID, ginv)_Np1_501649",0.334011093999865,0.795772603902229,0.419731833393077
"vm(ID, ginv)_Np1_504827",0.634494826992764,0.785110649149806,0.808159751341873
"vm(ID, ginv)_Np1_503464",0.254835942192573,0.77394129626507,0.329270376735774
"vm(ID, ginv)_Np1_503363",1.17764477207165,0.749001470282511,1.57228632892731
"vm(ID, ginv)_Np1_501774",0.116378932024713,0.796995259327819,0.146022113259327
"vm(ID, ginv)_Np1_502917",1.30430854979572,0.757439134637849,1.72199783474264
"vm(ID, ginv)_Np1_503445",-0.57906390427155,0.745464207714367,-0.776782973990114
