"","solution","std.error","z.ratio"
"vm(ID, ginv)_Np1_503557",1.35135229534646,0.802407276527201,1.68412268292865
"vm(ID, ginv)_Np1_500079",-0.200683310334277,0.844474000415829,-0.237642970932745
"vm(ID, ginv)_Np1_501573",0.704777895560309,0.858855283641463,0.820601455197572
"vm(ID, ginv)_Np1_502930",0.843827607774962,0.846933428192205,0.996332863583065
"vm(ID, ginv)_Np1_500336",1.49375417378469,0.791842318452198,1.88642882424434
"vm(ID, ginv)_Np1_503106",1.48607545624545,0.755544802038706,1.96689256842947
"vm(ID, ginv)_Np1_503139",0.648722825738307,0.852679665273367,0.760804851057786
"vm(ID, ginv)_Np1_503102",0.117034361781721,0.828325709273648,0.141290268394963
"vm(ID, ginv)_Np1_502973",0.516191247048728,0.893834276539884,0.577502184238171
"vm(ID, ginv)_Np1_504933",0.752619480201453,0.922799654671048,0.815582750157986
"vm(ID, ginv)_Np1_501470",0.133797546270866,0.853701553994204,0.156726370761385
"vm(ID, ginv)_Np1_504658",-0.127549324689685,0.78485566723186,-0.16251309637547
"vm(ID, ginv)_Np1_500677",1.5137730582669,0.787597741958936,1.92201294851582
"vm(ID, ginv)_Np1_503445",0.489268071323969,0.848517180300121,0.576615397640993
"vm(ID, ginv)_Np1_503901",0.0356493759661514,0.878139513926573,0.0405964831336952
"vm(ID, ginv)_Np1_503535",0.540096342756629,0.839782980841549,0.64313799526563
"vm(ID, ginv)_Np1_500051",0.481688629903172,0.811358498422209,0.593681622661102
"vm(ID, ginv)_Np1_501804",1.14070612327835,0.804091671470269,1.4186269597751
"vm(ID, ginv)_Np1_504548",0.4721446494566,0.895695238158655,0.527126448084308
"vm(ID, ginv)_Np1_503246",0.730626772321945,0.933513199616189,0.782663568787607
"vm(ID, ginv)_Np1_501933",0.84067634839841,0.820504830765993,1.024584276504
"vm(ID, ginv)_Np1_501649",0.463197650675855,0.829612647721094,0.558330025401899
"vm(ID, ginv)_Np1_503222",1.02272924825251,0.793078211762637,1.28956921660913
"vm(ID, ginv)_Np1_502421",0.233161462442274,0.859582468630434,0.271249671731636
"vm(ID, ginv)_Np1_504397",-0.268723305652291,0.823896844973584,-0.326161348100449
"vm(ID, ginv)_Np1_503504",2.01801005363289,0.816582517763777,2.47128735888105
"vm(ID, ginv)_Np1_500157",1.35821004642245,0.775917799214764,1.75045610217599
"vm(ID, ginv)_Np1_502663",1.18497122658925,0.895705117704316,1.32294792467673
"vm(ID, ginv)_Np1_502854",0.514555943665601,0.798377245114914,0.64450226608292
"vm(ID, ginv)_Np1_503793",0.650631389617671,0.834049432041272,0.780087324111355
"vm(ID, ginv)_Np1_500039",0.260163579469144,0.757861239096581,0.343286562299024
"vm(ID, ginv)_Np1_503363",0.948123294101186,0.891723006272888,1.0632486629049
"vm(ID, ginv)_Np1_503553",1.58278556183125,0.865529044959554,1.82869144721217
"vm(ID, ginv)_Np1_502173",0.570085855318868,0.892745810123969,0.638575783670948
"vm(ID, ginv)_Np1_501531",0.0047325976968809,0.846486544014425,0.0055908717395988
"vm(ID, ginv)_Np1_503536",0.922322719088781,0.835852251066445,1.10345185756455
"vm(ID, ginv)_Np1_504560",0.551865871409776,0.845094698358989,0.653022522187624
"vm(ID, ginv)_Np1_500107",1.21857948774122,0.788443445576581,1.54555091373749
"vm(ID, ginv)_Np1_504360",1.17298374385602,0.805549954166225,1.45612787610435
"vm(ID, ginv)_Np1_503443",0.488701987713284,0.775557354956939,0.630130040789076
"vm(ID, ginv)_Np1_504533",0.797740570575189,0.828032162837637,0.963417372389692
"vm(ID, ginv)_Np1_500259",0.659406000244617,0.844114118991175,0.781181105029604
"vm(ID, ginv)_Np1_503046",0.116543659813018,0.811446028517171,0.143624659826099
"vm(ID, ginv)_Np1_502827",-0.149746878693576,0.863246407593119,-0.173469449019888
"vm(ID, ginv)_Np1_503354",2.08662127958357,0.805908828483737,2.58915302306517
"vm(ID, ginv)_Np1_503929",0.519357264142717,0.818010315802138,0.634903074093188
"vm(ID, ginv)_Np1_503172",0.348655475184216,0.889514086421887,0.391961724391234
"vm(ID, ginv)_Np1_501774",0.715632365658735,0.816181501548625,0.876805421711828
"vm(ID, ginv)_Np1_503803",0.857956945566752,0.825017411384366,1.03992586547612
"vm(ID, ginv)_Np1_503331",1.17947068446042,0.833678672749008,1.41477852680479
"vm(ID, ginv)_Np1_500114",1.56747203325467,0.797818684470671,1.96469707185993
"vm(ID, ginv)_Np1_503180",0.954578085370316,0.893193954473981,1.0687243018035
"vm(ID, ginv)_Np1_501158",1.00402420255154,0.759684948225023,1.32163234890649
"vm(ID, ginv)_Np1_504973",0.535741544420237,0.854318308271877,0.627098283196037
"vm(ID, ginv)_Np1_500457",0.517769325327483,0.899869257180275,0.57538283611322
"vm(ID, ginv)_Np1_503933",0.684459498217492,0.803556794172,0.851787332496855
"vm(ID, ginv)_Np1_504215",0.584491367655381,0.931057616181053,0.627771426276289
"vm(ID, ginv)_Np1_503328",0.202743624585231,0.847510185520357,0.239222640682188
"vm(ID, ginv)_Np1_503689",0.320706552650232,0.813614670210411,0.394174987733804
"vm(ID, ginv)_Np1_504827",0.851586888194611,0.820993976943395,1.03726325906204
"vm(ID, ginv)_Np1_503258",0.264435361516342,0.882950095718846,0.299490721840915
"vm(ID, ginv)_Np1_501184",0.638940355396884,0.818053287756634,0.781049798295004
"vm(ID, ginv)_Np1_500098",-0.0758030054687118,0.859608128875054,-0.0881832115383939
"vm(ID, ginv)_Np1_504630",1.11356884062259,0.859759584536927,1.29520956864048
"vm(ID, ginv)_Np1_501695",-0.105355146202464,0.820276866322742,-0.128438519392563
"vm(ID, ginv)_Np1_503983",0.218941724667524,0.927516115537218,0.236051666380711
"vm(ID, ginv)_Np1_504275",0.180157102653024,0.806417101496125,0.223404367688611
"vm(ID, ginv)_Np1_503087",0.935943116447098,0.801756937337341,1.16736516126121
"vm(ID, ginv)_Np1_502095",0.0639254287748273,0.846216312586868,0.0755426571480387
"vm(ID, ginv)_Np1_502846",-0.168287964838089,0.858099299910867,-0.196117121707907
"vm(ID, ginv)_Np1_500315",0.330901281569205,0.845366759534998,0.391429255807527
"vm(ID, ginv)_Np1_501929",-0.488763424495442,0.826294419886881,-0.591512435195136
"vm(ID, ginv)_Np1_503448",0.177207934709588,0.818555912786835,0.216488491429095
"vm(ID, ginv)_Np1_503722",0.814331873296675,0.825919466605916,0.985970068780604
"vm(ID, ginv)_Np1_502147",2.12062393409841,0.774969820118031,2.73639550734431
"vm(ID, ginv)_Np1_500178",0.794851769074225,0.786753048084937,1.01029385397235
"vm(ID, ginv)_Np1_504026",0.910664082237921,0.777781592641664,1.17084807721527
"vm(ID, ginv)_Np1_500080",0.287874032785169,0.805319210320036,0.357465746620855
"vm(ID, ginv)_Np1_503464",0.176059575494197,0.829207851345148,0.212322610318501
"vm(ID, ginv)_Np1_504188",0.0630673462797495,0.869416015352315,0.0725398947869538
"vm(ID, ginv)_Np1_502926",0.467723700383018,0.843718944050271,0.554359604796488
"vm(ID, ginv)_Np1_501049",1.05372261620304,0.823003812419151,1.28033746660991
"vm(ID, ginv)_Np1_502917",1.40870972986369,0.801856793361635,1.75680962177541
"vm(ID, ginv)_Np1_502407",0.91607469604041,0.804671153729765,1.1384460494132
"vm(ID, ginv)_Np1_501873",0.713000114343449,0.794264641172289,0.897685830872569
"vm(ID, ginv)_Np1_501123",1.11851747267256,0.804891564380224,1.38964988847141
"vm(ID, ginv)_Np1_504915",0.575178657488731,0.838782151217774,0.68573068305479
"vm(ID, ginv)_Np1_501538",0.243208820645247,0.804303074280183,0.302384546848722
"vm(ID, ginv)_Np1_503873",-0.391975558235082,0.863418602067072,-0.453980904855039
"vm(ID, ginv)_Np1_502651",1.48325280318106,0.873821511503183,1.69743223719626
"vm(ID, ginv)_Np1_504964",0.26848529469626,0.824761390590491,0.325530872030802
"vm(ID, ginv)_Np1_503911",0.0959551936183592,0.80067967002834,0.119842175604337
"vm(ID, ginv)_Np1_500295",0.0178593718035738,0.808161274450491,0.022098772074568
"vm(ID, ginv)_Np1_503643",0.921430086580732,0.830707607661763,1.10921108472129
"vm(ID, ginv)_Np1_501959",1.18589814168632,0.759116154186991,1.56220907056893
"vm(ID, ginv)_Np1_502993",-0.240846048208145,0.789450913594816,-0.305080460432223
"vm(ID, ginv)_Np1_500570",-0.182168694478342,0.795239482413304,-0.229074006644536
"vm(ID, ginv)_Np1_500182",0.993738632844376,0.848360173018382,1.17136407913723
"vm(ID, ginv)_Np1_501894",-0.105154391745442,0.865198212867962,-0.1215379206539
"vm(ID, ginv)_Np1_503223",0.306279060967039,0.879827034193521,0.348112809749913
"vm(ID, ginv)_No_514001",0.771093489118901,0.88396947858058,0.872307820352657
"vm(ID, ginv)_No_514002",0.535870215184701,0.896219704953815,0.597922822074433
"vm(ID, ginv)_No_514003",0.0314727359783461,0.884057466690639,0.0356003282186625
"vm(ID, ginv)_No_514004",1.04916152214711,0.859482145746686,1.220690304434
"vm(ID, ginv)_No_514005",1.15894270642663,0.891665563220763,1.29975043809076
"vm(ID, ginv)_No_514006",0.958359293698863,0.87441774965022,1.09599707243159
"vm(ID, ginv)_No_514007",0.308807188433641,0.87398688466438,0.353331604686753
"vm(ID, ginv)_No_514008",0.444284886616605,0.878015609246156,0.506010237105076
"vm(ID, ginv)_No_514009",0.936873400057323,0.905128632905133,1.03507210577385
"vm(ID, ginv)_No_514010",1.49348731547702,0.865309949216671,1.72595648163877
"vm(ID, ginv)_No_514011",0.121869022349156,0.889467528620972,0.137013458532996
"vm(ID, ginv)_No_514012",2.02642265481801,0.860732167382498,2.35430106089842
"vm(ID, ginv)_No_514013",0.361253557505131,0.903188254423187,0.39997592499234
"vm(ID, ginv)_No_514014",0.691705125802057,0.885013385002835,0.781575891984777
"vm(ID, ginv)_No_514015",1.12379938788403,0.914951278552738,1.2282614541636
"vm(ID, ginv)_No_514016",0.618543854342327,0.89071758350101,0.694433191619627
"vm(ID, ginv)_No_514017",0.464407080899484,0.894541992972647,0.519156266053219
"vm(ID, ginv)_No_514018",0.708566319018064,0.880768129853442,0.804486782617767
"vm(ID, ginv)_No_514019",0.384363896016987,0.87157250520511,0.441000483289148
"vm(ID, ginv)_No_514020",0.066937365650851,0.844632996395109,0.0792502376020584
"vm(ID, ginv)_No_514021",1.9543376385984,0.867897160950763,2.25180784836013
"vm(ID, ginv)_No_514022",0.512981271468921,0.875232421962795,0.586108625087847
"vm(ID, ginv)_No_514023",0.833174256714012,0.904928845909326,0.920706926826704
"vm(ID, ginv)_No_514024",0.729404150511195,0.876514962093726,0.83216394705787
"vm(ID, ginv)_No_514025",1.2797774210008,0.887594017043141,1.44184998594757
"vm(ID, ginv)_No_514026",-0.029150264672871,0.846645835014912,-0.0344302935977445
"vm(ID, ginv)_No_514027",2.30160124122994,0.869383653805872,2.64739419835454
"vm(ID, ginv)_No_514028",0.127227919768835,0.893196876328314,0.14244107110163
"vm(ID, ginv)_No_514029",0.39559733026581,0.879113882546826,0.449995544513243
"vm(ID, ginv)_No_514030",1.54499174940124,0.879638922476138,1.75639311758985
"vm(ID, ginv)_No_514031",0.00464342835229143,0.895672902702253,0.00518429031210184
"vm(ID, ginv)_No_514032",0.58816354192313,0.868103125082112,0.677527271736865
"vm(ID, ginv)_No_514033",0.286327335918647,0.894015795233283,0.320271003538515
"vm(ID, ginv)_No_514034",-0.202184902152404,0.876643879786812,-0.230635160769699
"vm(ID, ginv)_No_514035",-0.40413375665114,0.910228346420838,-0.443991618411202
"vm(ID, ginv)_No_514036",0.0151659035762427,0.892663556767167,0.01698949560702
"vm(ID, ginv)_No_514037",0.779526850093029,0.874739590140635,0.891153045865572
"vm(ID, ginv)_No_514038",1.34100916942411,0.879933116855576,1.52398988484054
"vm(ID, ginv)_No_514039",0.0911591134617257,0.888177390338204,0.102636156305458
"vm(ID, ginv)_No_514040",-0.407419849465422,0.881119574829862,-0.462388830192647
"vm(ID, ginv)_No_514041",0.974503056094495,0.878894145104485,1.10878319251819
"vm(ID, ginv)_No_514042",-0.0843209520052252,0.890652925663083,-0.0946731881472786
"vm(ID, ginv)_No_514043",1.23733969164696,0.872899906320341,1.41750466770342
"vm(ID, ginv)_No_514044",1.06414395271755,0.879306690471792,1.2102079561644
"vm(ID, ginv)_No_514045",-0.0694343112022195,0.892308391722385,-0.0778142532854515
"vm(ID, ginv)_No_514046",0.984424872295724,0.879760307050925,1.11896941065192
"vm(ID, ginv)_No_514047",0.544685965594029,0.861643010324035,0.632148069522657
"vm(ID, ginv)_No_514048",0.496696615101814,0.849687616561268,0.584563791940351
"vm(ID, ginv)_No_514049",1.5059298439733,0.877196511207714,1.71675311601497
"vm(ID, ginv)_No_514050",0.117968734034197,0.903591947982545,0.130555317914891
"vm(ID, ginv)_No_514051",1.14184244786003,0.912877056832982,1.25081733549247
"vm(ID, ginv)_No_514052",-0.0234784986667646,0.905445697792556,-0.0259303221871884
"vm(ID, ginv)_No_514053",1.11393559546638,0.895502708403545,1.2439220842249
"vm(ID, ginv)_No_514054",0.617064416069843,0.888572312171041,0.694444793763802
"vm(ID, ginv)_No_514055",0.345596611124127,0.876873439419261,0.394123707696073
"vm(ID, ginv)_No_514056",0.844372966883928,0.872840997779194,0.96738463137307
"vm(ID, ginv)_No_514057",-0.0356168612507953,0.901269001715272,-0.0395185690210251
"vm(ID, ginv)_No_514058",0.44856277249698,0.880279586905461,0.509568527056113
"vm(ID, ginv)_No_514059",0.370590273973006,0.911605627505348,0.406524776494792
"vm(ID, ginv)_No_514060",0.962765595251645,0.874704239299181,1.10067557923695
"vm(ID, ginv)_No_514061",-0.0148320917815838,0.879970744441771,-0.0168552101024595
