"","Np2_504849","Np2_504829","Np2_504454","Np2_500357","Np2_500944","Np2_504182","Np2_502096","Np2_503522","Np2_504252","Np2_502115","Np2_503901","Np2_501923","Np2_502875","Np2_501643","Np2_500936","Np2_501058","Np2_501611","Np2_503445","Np2_500347","Np2_504485","Np2_501421","Np2_503219","Np2_504242","Np2_502945","Np2_500794","Np2_501158","Np2_504794","Np2_504507","Np2_500500","Np2_500160","Np2_503478","Np2_501145","Np2_503339","Np2_501242","Np2_501078","Np2_502835","Np2_504088","Np2_504068","Np2_502063","Np2_504799","Np2_502733","Np2_501985","Np2_502612","Np2_501679","Np2_500999","Np2_502104","Np2_504007","Np2_501740","Np2_503177","Np2_500695","Np2_500273","Np2_503912","Np2_502422","Np2_502311","Np2_503271","Np2_501842","Np2_503789","Np2_500645","Np2_501389","Np2_501273","Np2_501625","Np2_504477","Np2_504697","Np2_500397","Np2_503750","Np2_500714","Np2_500290","Np2_501277","Np2_503000","Np2_501217","Np2_502476","Np2_500473","Np2_503525","Np2_504051","Np2_504183","Np2_503283","Np2_503808","Np2_501423","Np2_500269","Np2_500458","Np2_500631","Np2_503016","Np2_501857","Np2_502277","Np2_502441","Np2_501289","Np2_500086","Np2_501603","Np2_502343","Np2_502804","Np2_501831","Np2_503278","Np2_501652","Np2_501817","Np2_501972","Np2_503288","Np2_503029","Np2_503948","Np2_503119","Np2_503492"
"Np2_504849",0.99651282,0.00397196,-0.01940379,-0.03050988,-0.0272818,-0.01587649,-0.0144622,-0.019937,-0.00178994,-0.01438928,-0.00373591,-0.02039122,-0.01408853,0.00822998,-0.01809435,-0.01455635,-0.00108357,-0.02774512,-0.01421003,-0.00088153,-0.01285653,-0.0140946,-0.00877322,-0.02240095,0.10102973,-0.01304944,0.01840482,-0.00376173,-0.01043508,-0.00406858,-0.02369524,-0.00994139,-0.02053703,-0.02095632,-0.01473715,-0.01525215,-0.00510764,-0.00647027,-0.02144853,-0.0004015,0.00031855,-0.03534207,0.01606849,-0.02136041,-0.00696093,-0.01318616,-0.01659045,-0.01010089,-0.02275035,-0.00490561,-0.0046352,-0.03277329,-0.00063848,-0.01821584,-0.00610113,0.0181709,-0.01525363,-0.02513991,-0.01116577,0.00368638,-0.00530664,-0.02591464,-0.00350804,-0.01035307,-0.03457955,-0.01783919,-0.01186456,0.00056161,-0.00698221,-0.01330618,-0.01838297,0.01051014,-0.02281111,-0.00022224,-0.03363011,-0.02373325,-0.01775865,-0.00690777,-0.01065081,0.0160624,-0.01389256,-0.00678928,-0.01248282,-0.01984587,-0.01601319,0.02856763,-0.01255726,-0.00760503,-0.01934911,-0.0013008,-0.02568223,-0.01587649,-0.004102,-0.00184768,0.00283112,-0.00879295,-0.00370856,0.00074085,-0.02483455,-0.02188751
"Np2_504829",0.00397196,0.97181505,-0.00980009,-0.02850159,-0.00977882,0.00147458,-0.00911195,0.01169348,-0.00737714,-0.00827949,-0.01160174,-0.02825703,0.00219918,-0.01330769,0.01353613,-0.01026947,-0.02702657,-0.02983838,-0.00810024,-0.01558326,-0.00203756,-0.01466878,-0.02772842,-0.00839189,-0.01134957,-0.02121906,-0.01270306,0.00249997,-0.01921233,-0.00965579,-0.00406554,-0.01324994,0.00045982,-0.01758087,-0.0112098,-0.00731944,-0.02588569,-0.01555139,-0.01199671,-0.02831934,-0.00283811,-0.00507876,-0.00881117,-0.01692159,0.03894895,-0.01649471,-0.00607529,0.01423796,-0.01983063,-0.01474627,-0.01629876,0.02513739,-0.01792269,-0.00132055,-0.01897996,-0.01430419,-0.02676525,-0.02222017,0.00314709,-0.011623,-0.01241292,-0.0056773,-0.01137387,0.00350408,-0.02072236,0.00908219,-0.02292046,-0.00517752,-0.01940531,-0.01190555,-0.01196934,0.00158092,-0.01290358,-0.01583544,-0.01308893,-0.01488906,0.00111151,-0.01598888,-0.01016164,0.00212019,-0.01477057,-0.02741546,-0.01351273,-0.00371007,-0.01127057,0.00292835,0.01588313,0.00017575,0.01258518,0.00678379,-0.01076169,-0.00399414,-0.023361,-0.00880206,-0.00199654,-0.01650688,-0.00580186,-0.0233792,-0.03406753,-0.02808232
"Np2_504454",-0.01940379,-0.00980009,0.9788403,-0.00053214,-0.0182675,-0.02752181,-0.01760062,0.04042249,-0.03212006,-0.01297043,-0.02723014,-0.022922,-0.00720095,-0.00842837,-0.00421897,-0.02088486,0.00990553,-0.0132621,-0.01932327,-0.01191923,-0.03331256,-0.01920784,-0.01297502,-0.01870346,0.00051755,0.0350054,-0.02939478,-0.00036808,-0.00597807,-0.00583984,0.00567486,-0.01019354,-0.0248907,0.00142597,-0.00101369,0.00469961,-0.0210064,0.01165857,0.01111169,-0.02769349,-0.01709931,-0.03255602,0.00685367,-0.01158656,-0.00220009,-0.00766578,-0.01501969,-0.00792251,-0.01419178,-0.00758832,-0.0156729,-0.01904981,-0.00544792,-0.00768247,0.00260934,0.00105683,-0.02993712,-2.324e-05,-0.01962101,-0.00446506,0.00689771,-0.01948278,-0.01955873,-0.02898621,-0.02556522,-0.02826925,0.0103658,-0.02110975,-0.01209546,0.02289981,-0.0376237,-0.00538867,-0.01410063,0.03173028,-0.01610888,-0.00317384,-0.01542834,-0.01293247,-0.01819459,0.02082321,-0.01870198,-0.00764908,0.00519027,-0.00399567,-0.00532791,0.0015794,-0.01265751,-0.02395954,-0.00441037,0.02123336,-0.01393355,-0.01628055,-0.01893742,-0.01577165,-0.01033331,-0.00600693,-0.02765853,-0.03338696,-0.00837671,-0.00937931
"Np2_500357",-0.03050988,-0.02850159,-0.00053214,0.99278445,0.00510976,-0.00080254,-0.01928834,-0.01610433,-0.011781,0.06068871,0.00055249,-0.012457,-0.02058568,-0.01133137,-0.02443958,-0.01512905,-0.01791054,0.00024107,-0.00445291,-0.00859395,-0.00355513,0.00037172,-0.02605594,-0.00793466,-0.01848779,-0.00405187,-0.01087864,0.01435039,-0.01617267,0.01541073,-0.02897712,-0.01750189,-0.01655245,-0.00497092,-0.0162213,-0.0313196,-0.00689561,-0.00734679,-0.00394402,-0.01798803,-0.01164731,-0.01768569,-0.01534175,-0.01995828,-0.02500316,0.01176186,0.01838358,-0.02996604,-0.0142085,-0.0086684,-0.00216972,-0.01283827,0.00349802,-0.00800302,0.00137736,-0.02053096,-0.01932023,-0.01401559,-0.02039728,0.00554423,-0.01636104,-0.01570179,-0.00909374,-0.01882504,-0.01585978,-0.02175389,-0.00636089,-0.01732875,0.0173582,0.00556549,0.00033678,-0.01239321,-0.00864863,-0.00444076,-0.0109607,-0.00607683,-0.01650844,-0.01841792,-0.00757768,0.01002098,-0.00170488,-0.00705816,-0.0214105,-0.00598719,-0.02251035,-0.03049019,-0.01464905,-0.01015255,-0.02432716,-0.00491168,-0.01653274,-0.01295527,0.02828956,-0.0095601,-0.02584476,0.0015718,-0.01597826,-0.00530056,-0.0196347,-0.02306784
"Np2_500944",-0.0272818,-0.00977882,-0.0182675,0.00510976,0.98647935,-0.02370283,-0.01454118,0.00565664,-0.0302759,-0.02100035,-0.02887989,-0.01788774,-0.01097742,0.00799908,-0.01285652,-0.00111547,-0.01225192,-0.00655685,0.00849733,-0.00096052,-0.02265768,-0.01326212,-0.0185744,-0.00971959,-0.00918335,-0.01267269,-0.01904374,-0.00763844,0.00634781,0.00663797,-0.00569705,-0.00500737,-0.0342878,0.01375186,-0.0158795,-0.00621659,-0.02842867,-0.00791645,0.00034742,-0.01339277,-0.01069788,-0.01871106,-0.00801214,-0.00427366,-0.01600254,-0.00521397,-0.01150453,-0.01792724,-0.02708278,-0.00878233,0.02202179,0.08973816,-0.01651602,0.0029724,-0.00314194,-0.00408681,-0.00834481,-0.00926843,0.00227514,-0.01477361,-0.00766426,-0.00837217,-0.01072675,-0.02577488,-0.00275761,-0.01108224,-0.02759016,-0.0178984,-0.00782074,-0.00791644,-0.02028485,-0.02921715,-0.01590228,-0.01442877,-0.02960754,-0.02457177,-0.02269873,-0.00334094,-0.00814734,-0.00619531,-0.02247844,-0.02783172,-0.00420681,0.00514014,0.01717589,-0.00508335,-0.00093925,-0.0190772,-0.01547846,-0.00532943,-0.00874738,-0.01914557,-0.00478863,-0.01605421,-0.01380595,-0.01707504,-0.0012051,-0.01787101,-0.01853335,0.00355421
"Np2_504182",-0.01587649,0.00147458,-0.02752181,-0.00080254,-0.02370283,0.99911386,-0.00480687,-0.0008633,-0.01021178,-0.00777212,-0.00851193,-0.02319242,-0.02023175,-0.01128124,0.00629617,-0.02313009,-0.0207467,-0.00077216,-0.01442878,-0.02039273,-0.01550582,-0.02859281,-0.00625761,-0.00758071,-0.00370248,-0.01083764,-0.0223736,-0.00382857,-0.02113554,0.02670215,-0.02664837,-0.00529905,-0.0143756,-0.01418725,-0.01556353,-0.00863499,-0.0224921,-0.01322113,-0.01467946,-0.00608899,-0.02086364,-0.00852103,0.01159629,-0.01580661,-0.01097741,0.00421654,-0.00207402,-0.01472502,-0.01415838,-0.01347937,-0.01974105,-0.00838279,-0.02409936,0.02273271,0.00066794,-0.00923957,-0.01592811,-0.02581439,-0.0027257,0.00027754,-0.00522156,-0.00729666,-0.00949934,-0.02409174,-0.02067074,-0.02003276,-0.01405812,-0.0136328,0.00252124,0.00804617,-0.00933526,-0.00641862,-0.01194051,-0.02110064,-0.00270748,-0.02304054,-0.00962239,0.02325533,-0.03046583,-0.00906943,-0.01608613,-0.02675624,-0.02151229,0.01229204,-0.02352358,-0.00248873,0.01897299,-0.02195134,-0.01789686,-0.00957073,-0.01268487,0.01124842,-0.00432075,0.00264276,0.01810711,-0.00460635,-0.0201816,-0.00631379,-0.01274867,-0.01572609
"Np2_502096",-0.0144622,-0.00911195,-0.01760062,-0.01928834,-0.01454118,-0.00480687,0.98796522,-0.01069029,-0.00712651,-0.02884037,-0.02836492,0.00374258,0.00260175,-0.01594333,-0.02054462,-0.02870361,-0.02829505,-0.00710524,-0.01711605,-0.01077536,-0.00285027,-0.03340679,-0.01547697,-0.01193898,0.00150952,-0.03342496,-0.00288217,0.00107962,-0.03308923,-0.00484788,0.00089428,-0.01436648,0.00086239,-0.02659669,-0.01232635,-0.01117034,-0.02244499,-0.02350385,-0.0088598,-0.01394117,-0.00592946,-0.01166401,-0.00172462,-0.03687487,-0.02536166,-0.00712955,-0.02268655,0.00370308,-0.00454102,-0.00644444,0.01327032,-0.01410823,-0.02192552,0.00561408,-0.01827361,0.04154512,-0.01542528,-0.00146182,-0.01240079,-0.00453646,-0.00350347,-0.00269229,-0.01932632,-0.02571564,0.01644219,-0.00631381,-0.02023929,-0.00948415,-0.03115549,-0.00846482,0.00468745,-0.00652344,-0.0170583,-0.00221681,-0.01374975,-0.01175215,-0.00410657,-0.0084466,0.00543181,-0.01737733,0.02725508,-0.0314183,-0.01083156,0.03436594,-0.00312067,-0.00866992,0.00671544,-0.01005532,-0.01952075,-0.02258779,-0.01719505,-0.01756723,-0.01080575,-0.00566514,-0.01663298,-0.01124325,0.0129817,-0.01310259,0.02193368,-0.00732399
"Np2_503522",-0.019937,0.01169348,0.04042249,-0.01610433,0.00565664,-0.0008633,-0.01069029,0.98612991,-0.0091074,-0.02945408,0.13401978,-0.01965748,-0.02125408,-0.01868377,-0.00809416,-0.01032873,-0.01827513,0.00382613,-0.01119767,-0.01032571,-0.02275643,-0.01700668,-0.0212556,-0.01513514,0.01046607,0.01669888,-0.02202874,-0.01502882,-0.00301737,-0.02217159,-0.02174624,-0.01118248,0.00526167,-0.01536149,-0.02919431,-0.03472235,0.02707121,-0.01758546,0.01923732,-0.01865642,-0.00563172,-0.02002508,-0.01236433,-0.02579158,-0.01488601,-0.0101738,0.02044953,-0.01893743,0.0054789,-0.0094887,-0.01559848,-0.00864559,-0.02147586,0.00454465,-0.01463386,-0.01041382,-0.01543136,-0.02759626,-0.00177323,-0.02216399,-0.00031947,-0.00816709,-0.03482711,-0.00491016,0.00078947,-0.0017626,-0.02358736,-0.01602232,0.00362561,-0.01409154,-0.01172479,-0.02172042,-0.01934301,-0.0209077,-0.02256654,-0.01479641,-0.01884783,-0.01908631,-0.02769043,-0.01616812,-0.02698255,-0.02914574,-0.01600254,-0.00118687,-0.01406419,0.01866767,-0.02974879,-0.00292167,-0.0070703,-0.01317552,-0.00504839,0.00885888,-0.01855917,-0.02238122,-0.01208178,-0.01018595,-0.01330466,-0.02267893,0.00035653,-0.02252096
"Np2_504252",-0.00178994,-0.00737714,-0.03212006,-0.011781,-0.0302759,-0.01021178,-0.00712651,-0.0091074,0.98429459,-0.03439719,0.01514487,-0.00059898,-0.00827191,-0.01831007,-0.01486018,-0.01238557,-0.01820524,-0.00187653,-0.01006443,0.0260504,-0.01038191,0.03896574,-0.01936281,-0.00671027,-0.01468094,-0.02591762,-0.00676799,-0.03075747,-0.02649334,-0.02088643,-0.0140809,0.01030656,0.00396436,-0.01103816,-0.02031371,-0.01763864,0.02303955,-0.00824912,-0.03507628,-0.00932008,-0.01999318,-0.02937354,-0.02566244,0.00374866,-0.02544976,-0.01496501,-0.00955857,-0.01750037,0.00068769,-0.01002646,-0.01583242,-0.01267725,-0.01563343,-0.02804584,0.00685519,-0.02523101,-0.01414621,-0.0228172,0.01105699,0.01178161,-0.01574429,-0.00323612,-0.01197088,0.01414835,-0.01342011,0.00013019,0.03633464,-0.02035781,-0.00891296,-0.02192092,-0.01879462,0.00432592,0.00396892,0.00589816,-0.01672413,-0.00849826,-0.02637341,-0.00701562,-0.00939147,-0.01670589,-0.00655685,0.01087624,-0.00104559,0.00389601,-0.02386839,-0.01908786,-0.02496974,0.00565512,-0.01657068,-0.01462472,-0.00194033,-0.02190878,-0.00208313,-0.00089216,-0.00958136,-0.03153525,-0.00655077,-0.00027845,-0.02433475,-0.00908309
"Np2_502115",-0.01438928,-0.00827949,-0.01297043,0.06068871,-0.02100035,-0.00777212,-0.02884037,-0.02945408,-0.03439719,0.98765529,-0.021608,-0.01243877,-0.01965599,-0.00311004,-0.00831899,0.01603047,-0.01029685,-0.00262697,-0.01841031,-0.02315898,-0.01295526,0.0028205,-0.00826432,0.01775616,-0.02788792,0.00067553,-0.01374668,-0.00659482,-0.01493917,-0.01419333,0.01068938,-0.00183704,-0.02549684,-0.01801687,-0.01711451,-0.01671807,-0.02085298,-0.01249347,-0.01197698,-0.02267898,0.00614426,-0.01219874,-0.0200327,-0.01796523,-0.00888257,-0.03272923,-0.00666318,-0.00321182,-0.01494981,-0.0157899,-0.02448212,-0.01251622,-0.00620595,-0.02940391,-0.02047932,-0.01990509,-0.0073012,-0.00093318,-0.01475841,-0.0068941,-0.03533142,-0.02920346,-0.01256941,-0.00741362,0.00208374,0.00454467,0.03057122,-0.00819596,-0.00708094,-0.02495,-0.01422825,0.00084112,-0.02685947,0.01395846,-0.02248756,-0.00104559,-0.01527492,0.03917386,-0.01971217,-0.00636696,-0.01596611,-0.02618048,0.03982701,-0.00794378,-0.03753109,0.00963212,-0.01144073,0.00946196,-0.00456076,-0.00808353,-0.01271677,-0.01688667,-0.02729091,0.0083834,-0.00653406,-0.00205579,0.00667443,-0.01804267,-0.00290648,-0.02715115
