"","Np2_503677","Np2_501654","Np2_503650","Np2_503101","Np2_500235","Np2_504345","Np2_502107","Np2_504521","Np2_501143","Np2_504787","Np2_501064","Np2_502489","Np2_500273","Np2_500396","Np2_500428","Np2_502010","Np2_501475","Np2_502438","Np2_500841","Np2_503765","Np2_502225","Np2_502202","Np2_501178","Np2_500681","Np2_503554","Np2_501661","Np2_502335","Np2_504644","Np2_504685","Np2_501571","Np2_503664","Np2_504246","Np2_501399","Np2_502671","Np2_503790","Np2_500085","Np2_504291","Np2_501486","Np2_500245","Np2_502434","Np2_501223","Np2_504501","Np2_502582","Np2_502396","Np2_504342","Np2_502917","Np2_501270","Np2_503593","Np2_502683","Np2_504360","Np2_502570","Np2_503363","Np2_503619","Np2_504014","Np2_501886","Np2_503773","Np2_503983","Np2_502112","Np2_503083","Np2_502143","Np2_500803","Np2_504221","Np2_504430","Np2_500664","Np2_503081","Np2_504046","Np2_502273","Np2_504376","Np2_502425","Np2_502195","Np2_501753","Np2_503599","Np2_501388","Np2_501802","Np2_503746","Np2_501624","Np2_501123","Np2_504666","Np2_504873","Np2_500617","Np2_503086","Np2_504475","Np2_504698","Np2_503932","Np2_500183","Np2_504434","Np2_501925","Np2_502874","Np2_500587","Np2_500909","Np2_502398","Np2_503542","Np2_502687","Np2_501926","Np2_501869","Np2_504661","Np2_500218","Np2_503875","Np2_504631","Np2_503278"
"Np2_503677",1.00073378,-0.00879006,-0.02157395,-0.03064276,-0.01926188,-0.01361327,-0.01700001,-0.01343695,-0.00573015,-0.01642389,-0.01928779,-0.00868214,-0.02007971,-0.01012621,-0.02121673,0.00302399,0.00234452,-0.03246992,-0.00705413,-0.02056007,-0.0018661,-0.02262885,-0.00263983,-0.0171201,-7.04e-06,-0.00939811,-0.03274194,-0.01653186,-0.01300982,0.02411055,-0.01482022,-0.00369932,-0.02192204,-0.02151009,-0.01694684,-0.01560915,-0.01001374,0.01096946,-0.00821852,-0.01054879,-0.01850947,-0.00061964,-0.01719765,-0.01215553,-0.01407995,-0.01785278,-0.00193602,-0.00805283,-0.0182997,-0.01526865,-0.00473145,-0.02759954,-0.00635338,0.03965339,0.01578964,-0.00631083,-0.02487554,0.00822571,-0.02356219,-0.00898311,0.00045202,-0.00408694,-0.0084222,0.00443311,-0.02307578,0.00298904,-0.01852466,-0.00705869,-0.00650082,-0.00448672,-0.00023354,-0.0034865,-0.01929688,-0.01909164,-0.01120242,-0.01593443,-0.03009852,-0.01284565,-0.0189214,-0.01388843,0.00601704,0.00182921,-0.00827627,-0.00220812,-0.0262816,-0.00954859,-0.00025482,-0.01775246,-0.02018152,-0.00637161,-0.00372364,0.00225332,-0.01057312,-0.00539572,-0.01041505,-0.00800267,-0.00431191,-0.01127541,-0.01421824,0.01978138
"Np2_501654",-0.00879006,0.99336027,0.00179729,-0.00301528,-0.0082033,-0.01517135,-0.01065367,-0.00329041,-0.01777679,-0.00460528,-0.01126934,0.00800073,-0.01342935,0.00442855,0.00884286,-0.01723105,-0.02079866,0.00093388,-0.0166686,-0.02759043,-0.03032956,-0.00305784,-0.00343787,-0.01198983,0.01135554,-0.00624393,-0.01925123,-0.01200961,-0.00863958,-0.02837021,-0.00452168,-0.00860158,-0.01147149,-0.01136356,-0.02124107,-0.0091108,-0.03300496,0.00226699,-0.01296876,-0.01529903,-0.01353119,0.01758334,-0.00477098,-0.01036943,-0.00347739,-0.02670724,0.00517035,-0.02192355,-0.01788167,-0.01165845,-0.02559456,-0.01699698,0.00348913,-0.00659508,-0.01662608,-0.00285263,0.00427197,0.00970778,-0.01721585,0.00131542,0.00375819,-0.02190986,-0.03065334,-0.04059922,-0.02813002,-0.01194577,-0.01476245,-0.00876878,-0.00669082,-0.01440524,-0.00513579,-0.01644517,-0.00945435,-0.01137723,-0.01960083,-0.03527741,0.02717043,0.00064507,-0.01409514,-0.00526196,-0.01074186,-0.00808932,0.00825458,0.01265064,-0.00336642,-0.01034662,-0.0150376,-0.0127742,-0.00669082,-0.00200139,-0.02945095,-0.00644915,0.00230955,-0.02291462,-0.00756489,-0.00773665,-0.00541396,0.00054322,-0.03675336,-0.00731407
"Np2_503650",-0.02157395,0.00179729,0.99804283,-0.01427908,-0.01110666,-0.00424198,0.01046022,-0.00832188,-0.01459982,-0.0184532,-0.00900442,-0.01603173,-0.01040439,-0.02218803,0.01673208,-0.02256653,-0.01245344,-0.00744177,-0.00558725,-0.00328434,-0.0270006,-0.00261701,-0.00725328,-0.02173354,-0.02255741,-0.02966838,-0.01789836,-0.00594448,-0.0033345,-0.03203362,0.02388862,-0.02640174,-0.0192391,-0.01943519,-0.00575143,-0.0035017,-0.02146755,-0.02374159,-0.00918376,-0.02549876,-0.01020222,0.00054322,-0.00995446,-0.01646496,-0.01914942,0.00732734,0.02172404,-0.0093221,0.00080011,-0.02702647,-0.01557724,0.01521352,-0.01431099,-0.02089904,-0.01527322,-0.0021078,-0.00151952,-3.593e-05,-0.0024863,-0.0146606,0.00237492,0.00574037,-0.00862741,-0.01279699,-0.01765668,-0.02077745,-0.00656923,-0.01836048,0.00393451,-0.01320438,-0.01913573,-0.02345274,0.00162704,-0.02233701,-0.00927951,-0.01294747,0.00754622,0.00777425,0.00017841,-0.01713381,-0.01714141,-0.00856055,-0.01045758,-0.00469345,-0.01052599,-0.00473754,-0.00380421,-0.01871771,-0.03117928,-4.049e-05,-0.0204977,-0.00752841,0.02327145,-0.00848908,-0.02004476,-0.01945648,-0.0118135,0.01603285,-0.02704009,-0.01812185
"Np2_503101",-0.03064276,-0.00301528,-0.01427908,1.00377136,0.00596991,-0.00844652,-0.01289732,-0.02255895,0.00171673,-0.02813002,0.00320794,-0.00245133,-0.00518444,-0.01103977,-0.00799355,-0.00092973,-0.016962,0.0034025,-0.03669717,0.00254365,-0.00840396,-0.00530148,-0.01951426,-0.01073729,-0.00396077,0.0003289,-0.01055031,0.01842852,-0.01985172,-0.00796466,-0.0063093,-0.03212638,-0.00717878,0.0111701,-0.01588431,-0.01789079,-0.02688817,-0.00149672,-0.00867606,-0.01663063,-0.01015054,-0.01886216,-0.02631967,0.00243573,-0.00921721,-0.03001496,0.01083113,-0.03115959,-0.0103968,-0.01694226,-0.00397294,-0.00844805,-0.01289124,0.0084902,0.01244394,-0.00266414,-0.01864474,-0.01685713,-0.01778741,-0.00928865,-0.01399026,-0.01518505,-0.00371148,0.00488761,-0.00666044,-0.0321264,-0.01548603,-0.02864535,-0.01699089,-0.01695291,-0.00783546,0.01460091,-0.00987389,-0.00374036,-0.00375556,-0.01167973,-0.01505126,-0.01771144,-0.01497072,-0.0073536,-0.0018889,-0.0218856,-0.00204547,-0.01634638,-0.004546,-0.01973465,-0.02503366,-0.02216222,-0.01045454,-0.01838175,-0.01375768,-0.00382853,0.00477817,-0.01132555,0.00448024,0.00734863,0.0133195,-0.01021287,-0.02425228,-0.00727759
"Np2_500235",-0.01926188,-0.0082033,-0.01110666,0.00596991,0.98199139,-0.01241847,0.00562788,0.00675882,-0.0264245,0.006508,-0.00654035,-0.01858392,-0.0131086,-0.02017998,-0.02062995,-0.02739882,0.01995612,-0.00224157,-0.01421975,-0.00279639,-6.329e-05,-0.01793786,-0.01512576,-0.00878093,-0.01325299,-0.01549968,-0.01300218,-0.01868123,0.00855405,-0.01892898,-0.00420094,-0.00128847,-0.00613448,-0.02016328,-0.0093677,0.01279505,-0.01809143,-0.00805282,-0.02252852,-0.01786643,-0.03768371,-0.01188952,-0.0170669,0.01062439,-0.00072452,-0.02152222,-0.01700609,-0.02509898,-0.01026453,0.00507914,0.00649586,-0.00907583,-0.00014233,-0.00642634,-0.00764088,-0.02320498,-0.00513579,-0.0235652,-0.01081479,0.00315624,-0.0197863,-0.0255413,-0.0090515,-0.01033293,-0.00424806,-0.01420916,-0.0124656,-0.00358379,-0.01153834,-0.0142365,-0.01135139,-0.01004411,-0.00366132,-0.00984043,-0.03220072,-0.00972337,-0.01370294,-0.00587455,-0.01483845,-0.02439824,0.00341162,0.02004889,-0.0014572,-0.01499804,-0.01657435,-0.00713773,-0.01426082,-0.00895727,-0.00925823,0.00971992,-0.01149731,-0.02269726,-0.01135443,0.01358395,-0.01910077,-0.01653638,-0.01269361,0.00192801,0.00248132,-0.02310617
"Np2_504345",-0.01361327,-0.01517135,-0.00424198,-0.00844652,-0.01241847,0.98082379,-0.0043803,-0.02103428,-0.0248801,-0.00106806,-0.01670058,-0.00943913,-0.01308428,-0.02942812,-0.00510083,-0.0114137,-0.02303772,-0.02015418,-0.01571551,0.01334077,0.00041706,-0.00499289,-0.02406991,-0.0105807,-0.0238692,-0.00757095,-0.0178421,-0.01941695,0.00325809,0.00404853,0.00387979,-0.00658442,-0.02207098,0.00509433,-0.00493515,0.00856315,-0.00423438,-0.01806103,-0.03071261,0.04797723,0.00110262,-0.00684893,-0.01278636,-0.01397656,-0.01681303,-0.01237744,-0.00345306,-0.01884234,-0.00127175,-0.01465755,-0.02038522,0.00554124,-0.00711037,-0.0235789,-0.01278483,-0.01588427,-0.02107226,-0.02931717,-0.01018244,0.00652472,-0.01079351,-0.00758007,-0.02742011,-0.00544436,-0.02444077,0.00466416,0.00291151,-0.01252792,0.00247068,-0.0204445,-0.00479073,-0.01640411,-0.00515707,-0.01772051,-0.0019269,-0.01836349,-0.01459066,-0.00098598,-0.0085818,-0.00658898,-0.00264438,-0.01367257,-0.01754569,-0.01770985,-0.01031773,0.0105195,0.00157232,-0.01683735,-0.01288209,-0.0091047,-0.02211351,-0.02449703,0.01177508,-0.01861734,0.00524483,-0.02152832,-0.01023717,-0.01309644,-0.010415,0.00595167
"Np2_502107",-0.01700001,-0.01065367,0.01046022,-0.01289732,0.00562788,-0.0043803,0.98286709,-0.02594109,-0.03799535,0.00056147,-0.0196313,-0.00522548,-0.00598247,-0.02111027,-0.00119118,0.01848925,-0.01988813,-0.00073972,-0.01575807,-0.01375921,-0.01619434,-0.01689205,-0.015144,-0.02202384,-0.00703892,-0.00350931,-0.01393246,-0.00957899,0.01537617,-0.00344242,-0.00543525,-0.00024266,-0.00189651,-0.01546928,-0.00847389,-0.00516011,-0.00503699,-0.02038371,-0.0135783,-0.00952424,-0.02219715,-0.03364491,-0.02468554,-0.01781933,-0.01776765,-0.00542765,-0.00623177,0.00604439,-0.01195487,-0.01910834,-0.0129794,-0.00939809,-0.01338525,0.00297991,-0.00993924,-0.01638286,0.03725612,-0.02099932,0.00178361,0.0110424,-0.03378926,-0.03209588,-0.01667012,-0.01901561,-0.00593839,0.00158144,-0.00701156,0.04154427,-0.00806041,-0.00011801,-0.01349773,0.01638699,-0.02480865,-0.00423438,0.00699898,-0.03968712,0.00330369,-0.02337371,-0.0112085,0.00492106,-0.02031988,-0.00854685,-0.02503663,-0.00847995,-0.00899221,-0.01886057,-0.01777525,-0.02265621,-0.02675734,-0.02237192,-0.00604327,-0.01754724,-0.01851703,-0.00786736,-0.00483025,-0.00089781,-0.00815162,-0.00097838,-0.02869846,0.0077332
"Np2_504521",-0.01343695,-0.00329041,-0.00832188,-0.02255895,0.00675882,-0.02103428,-0.02594109,0.99227477,-0.0116311,-0.02521297,-0.01774033,-0.00287848,-0.00743568,-0.01997935,0.00313192,-0.01974981,0.00039577,-0.02377807,-0.0058107,0.02035748,-0.01612747,-0.01788923,-0.00109238,-0.00432407,-0.01259633,-0.00967475,-0.00793729,-0.00966412,-0.01435053,-0.01644823,-0.0059764,-0.01112036,0.00090653,-0.01950662,-0.01068714,-0.01390969,-0.01393858,-0.01834073,-0.00317489,-0.02055394,0.02119199,-0.00880072,0.01353535,-0.03432133,-0.03670176,0.01668039,-0.00890104,-0.00407326,-0.01325606,-0.02816195,-0.01321655,-0.00233885,-0.01529448,0.00608695,-0.01154446,-0.00065916,0.00266526,0.02330184,-0.00134167,-0.01108385,-0.01958566,-0.01150796,-0.01781932,-0.00344394,0.02133791,0.00377644,-0.01044087,-0.01873593,-0.03839509,-0.01145173,-0.00583047,-0.000723,-0.00650083,0.01072927,-0.0180154,-0.01408296,0.00063443,-0.0018737,-0.01980608,-0.02480564,-0.01994899,0.01234514,0.00816794,-0.02635,-0.02078194,-0.01392945,-0.01360416,-0.01179678,-0.00632145,-0.01592073,-0.01038462,-0.01900045,-0.01753812,-0.0394181,0.00359707,-0.02332811,-0.02662971,-0.00334362,-0.00355034,-0.01211296
"Np2_501143",-0.00573015,-0.01777679,-0.01459982,0.00171673,-0.0264245,-0.0248801,-0.03799535,-0.0116311,1.004194,-0.03225095,-0.00273712,0.00087612,-0.00489715,-0.01348862,-0.00968236,-0.01265106,-0.01439459,0.00080163,-0.00707236,-0.01008975,-0.02118935,-0.00668626,-0.02089906,-0.01212208,0.03888874,-0.02294507,-0.01755939,-0.00393342,-0.00968389,0.01481983,-0.00891016,-0.01451015,-0.0014192,-0.02213638,-0.02441349,-0.01425932,-0.01170408,0.00547893,-0.0184213,-0.01907948,-0.00606305,-0.01963892,-0.00444721,-0.02083824,-0.00680181,-0.01832705,-0.0285557,-0.00989517,-0.03610291,-0.00434232,-0.02375072,0.00491193,-0.01853226,-0.0044472,0.00102661,-0.01924976,-0.0233737,-9.6e-07,-0.01658808,-0.00778529,0.0008898,-0.01064152,-0.00524828,0.00806306,-0.03373459,-0.01299007,0.00927456,-0.00388477,0.00138534,0.01054384,-0.02198892,-0.00882502,0.01610278,-0.00345306,-0.01988511,-0.01458461,0.01016533,-0.00754361,-0.02882017,0.0098066,-0.01072211,-0.00381333,0.00310608,-0.01925125,-0.02021954,0.00213779,-0.02307428,0.00092628,-0.01427146,-0.00395773,-0.0079981,-0.03698303,0.01494598,-0.03915972,0.00035929,0.00398773,-0.02515525,-0.00627738,0.00370043,-0.00562223
"Np2_504787",-0.01642389,-0.00460528,-0.0184532,-0.02813002,0.006508,-0.00106806,0.00056147,-0.02521297,-0.03225095,0.97748215,-0.01084674,-0.0093616,-0.0294236,-0.00563741,-0.00122311,-0.00677594,-0.01931201,-0.00806803,-0.02156627,-0.02230356,-0.01288209,-0.01175571,-0.0223203,-0.00670299,-0.02120755,-0.01296571,-0.01776458,-0.00687476,-0.00852101,-0.0201952,-0.01960389,-0.0046828,-0.01484909,-0.03435015,-0.00972187,-0.00564805,-0.03410241,-0.00095861,-0.01619434,-0.0022598,-0.0033801,-0.01847602,-0.03763812,-0.02469159,-0.00457488,-0.02993281,-0.02359259,-0.00067588,-0.0063625,-0.01549207,-0.00966714,-0.00669387,-0.03287415,-0.00617248,-0.00647498,-0.01337462,-0.01795458,-0.00643849,-0.01922537,-0.01239871,-0.00053147,-0.01844709,-0.0018053,-0.00369475,-0.01615483,-0.01684345,-0.00263526,-0.01837869,-0.01219653,-0.01915091,-0.01960995,-0.01055029,-0.02058435,-0.00548236,-0.02237039,0.00633928,-0.01314506,-0.02720582,-0.01914482,-0.01319981,-0.01487951,-0.01663519,-0.02005228,-0.01778434,-0.02088072,-0.00749191,-0.01613507,-0.00794337,0.00133214,-0.00537899,-0.01701973,-0.00587455,-0.02964551,0.39613689,-0.01398265,-0.006098,0.00716924,-0.02730766,-0.02842635,-0.02346034
