"","solution","std.error","z.ratio"
"vm(ID, ginv)_Np1_502854",1.1023607795492,0.886381529109986,1.24366397916265
"vm(ID, ginv)_Np1_504630",0.826609668530311,0.816887559652903,1.01190140400906
"vm(ID, ginv)_Np1_503354",1.3689773792524,0.791727898959879,1.72910084519046
"vm(ID, ginv)_Np1_502973",1.75349442329476,0.838151341749232,2.0920976152531
"vm(ID, ginv)_Np1_501184",1.03327713480018,0.897448621187112,1.15134962649271
"vm(ID, ginv)_Np1_501929",0.94781771752272,0.774073182546068,1.22445492092256
"vm(ID, ginv)_Np1_503504",1.27526890400218,0.821897058749579,1.55161633738214
"vm(ID, ginv)_Np1_503536",1.84660965194371,0.802579152940327,2.30084427832256
"vm(ID, ginv)_Np1_503102",0.589933391770816,0.810509666298241,0.727854850226722
"vm(ID, ginv)_Np1_503331",0.0991778259992483,0.839326227942286,0.118163620648905
"vm(ID, ginv)_Np1_500157",0.197427525107637,0.838990489737585,0.235315569750245
"vm(ID, ginv)_Np1_501933",0.612920969938215,0.883468780057302,0.69376641684889
"vm(ID, ginv)_Np1_503139",0.840860485804572,0.827443834079401,1.01621457695687
"vm(ID, ginv)_Np1_503172",0.999219847962416,0.828556937554591,1.20597608042668
"vm(ID, ginv)_Np1_503557",0.720763347254023,0.827098323647181,0.871436111822519
"vm(ID, ginv)_Np1_503901",0.606650299845194,0.782155269192798,0.775613645703967
"vm(ID, ginv)_Np1_503793",1.54338448526454,0.880280139502059,1.75328786372208
"vm(ID, ginv)_Np1_500051",-0.0206607049102262,0.816050160175712,-0.0253179349977427
"vm(ID, ginv)_Np1_504275",0.362919686226906,0.817771994999289,0.443790797980581
"vm(ID, ginv)_Np1_502993",0.148493329755107,0.839805215343343,0.176818775404243
"vm(ID, ginv)_Np1_500079",1.13217186460839,0.831575959294113,1.36147738754911
"vm(ID, ginv)_Np1_503448",0.574007404568467,0.93753357782378,0.612252636221161
"vm(ID, ginv)_Np1_501049",0.887573539769054,0.852763066933253,1.0408208026187
