"","Np2_502277","Np2_500880","Np2_502943","Np2_502454","Np2_504044","Np2_502609","Np2_503367","Np2_500503","Np2_503198","Np2_503820","Np2_501914","Np2_504033","Np2_502502","Np2_504454","Np2_501559","Np2_502661","Np2_504102","Np2_504165","Np2_500244","Np2_500940","Np2_504445","Np2_502362","Np2_503615","Np2_504016","Np2_503222","Np2_503142","Np2_501406","Np2_503064","Np2_504687","Np2_502944","Np2_500896","Np2_502981","Np2_504908","Np2_504680","Np2_504762","Np2_504116","Np2_503421","Np2_504464","Np2_501649","Np2_503333","Np2_502231","Np2_500742","Np2_504160","Np2_501923","Np2_503125","Np2_504002","Np2_502912","Np2_502329","Np2_504634","Np2_500696","Np2_503025","Np2_504981","Np2_502540","Np2_503162","Np2_502264","Np2_503725","Np2_503124","Np2_501650","Np2_500872","Np2_503258","Np2_504261","Np2_500252","Np2_504316","Np2_503418","Np2_501637","Np2_503993","Np2_501937","Np2_500107","Np2_501796","Np2_503383","Np2_503433","Np2_500434","Np2_503283","Np2_504402","Np2_500227","Np2_504552","Np2_500420","Np2_501360","Np2_501298","Np2_501409","Np2_503327","Np2_500770","Np2_503349","Np2_501814","Np2_503704","Np2_500210","Np2_500864","Np2_500762","Np2_504292","Np2_503077","Np2_502248","Np2_500558","Np2_500508","Np2_504440","Np2_500288","Np2_501450","Np2_502881","Np2_501114","Np2_501550","Np2_500128"
"Np2_502277",1.00224986,-0.02204458,-0.02898325,-0.00403576,-0.03367438,-0.02836892,-0.02753403,-0.00854138,0.01867944,-0.00614944,-0.00984457,-0.01700977,-0.01690178,-0.0041939,-0.00847904,-0.02944697,0.00136096,0.00995859,-0.01181379,0.00329216,-0.00383351,-0.00596241,-0.01860645,-0.00725799,-0.01877523,-0.00775675,-0.01892425,-0.00178522,0.00836498,-0.02339497,-0.00664213,-0.00520209,-0.01254066,-0.00489644,-0.02702772,0.00055503,-0.01705542,-0.02364736,-0.00174417,-0.00496182,-0.00896869,-0.00326783,0.01809242,-0.02027305,-0.00861894,-0.00806087,-0.02439092,-0.03012827,-0.00991146,-0.00769743,0.02414154,-0.00835284,0.01411754,-0.00789055,-0.01265925,-0.00179435,-0.01140625,-0.02266043,-0.03356188,-0.00778107,-0.00214713,-0.00041666,-0.01084818,-0.02959453,-0.01305767,0.0006493,-0.01091812,-0.00738419,-0.00645051,-0.01042089,-0.01303788,0.01365372,-0.00884856,-0.00703748,-0.01990962,-0.03184051,0.00204677,-0.01968914,-0.00590765,-0.01378452,-0.01586628,-0.01920707,-0.01247678,-0.00737657,-0.0104589,-0.01065658,-0.0064201,-0.0237325,-0.03025445,-0.00403272,-0.01905349,-0.00030565,-0.00242997,-0.00710136,-0.02411261,-0.02011797,-0.00285119,0.01112797,0.00471243,0.00321004
"Np2_500880",-0.02204458,0.98948085,-0.01681513,-0.01406888,0.07855117,-0.03201536,-0.00867519,-0.00640946,0.00575711,-0.00842734,-0.00467137,0.0197925,-0.02298124,-0.00495117,-0.01988071,-0.02108045,-0.00608708,-0.00463639,-0.00466378,-0.02285961,-0.01797232,-0.01386666,-0.00506978,-0.01850763,-0.00356588,0.00015358,-0.01892118,0.00749366,-0.02751884,-0.02430428,-0.02093302,-0.02511931,-0.00782365,-0.01614606,-0.01957357,-0.03289575,-0.00108573,-0.00661323,-0.00478238,-0.03141776,0.0019829,-0.01938345,-0.00258506,-0.00871321,-0.02473458,-0.01687749,-0.01283107,-0.00579513,-0.02040075,-0.00115568,-0.02162641,-0.00713328,-0.00701619,-0.01655508,-0.02406091,0.0018582,-0.01702953,0.00273713,-0.0072519,-0.01690179,-0.00807455,-0.01866115,-0.0134302,-0.02807083,-0.01411906,-0.01029619,-0.02475279,0.17463818,-0.01770011,-0.01513179,-0.00649613,-0.0065676,-0.01888167,-0.01342107,-0.02431639,-0.00507435,-0.01650189,-0.01694895,0.00975787,-0.01971192,-0.02331431,-0.00673487,-0.01110515,-0.01284779,-0.00635015,-0.01551954,0.01259081,-0.02433769,0.00229006,-0.02988039,-0.0109911,-0.02143937,-0.0250843,-0.01074784,-0.00783883,-0.01144731,-0.01455701,-0.01821714,-0.00577688,-0.01229733
"Np2_502943",-0.02898325,-0.01681513,1.0061706,-0.00990693,0.01230799,-0.00048205,-0.02656236,0.00733248,-0.02155801,-0.00289681,-0.01693223,-0.02059999,-0.0241415,-0.00854442,-0.01480639,-0.01585408,-0.00116481,-0.00032238,-0.02361541,-0.00942183,-0.01669957,-0.01000883,-0.01809095,-0.02346948,-0.01126484,-0.00100666,-0.02388302,-0.03000967,-0.01529755,-0.02455217,0.00375749,-0.02110943,0.02523035,-0.00894284,-0.00932909,-0.00592438,-0.0145631,0.01457982,-0.02282165,-0.00946442,0.01329183,-0.02115197,-0.0160624,-0.02066994,-0.01677106,0.00020985,-0.01323102,0.05478227,-0.02414607,0.00285421,-0.02582794,0.01770928,-0.01486722,-0.02227724,-0.00971075,-0.0158769,-0.02716152,-0.02746715,-0.00917246,0.00033758,-0.02535351,0.00420453,-0.03481485,0.00224597,-0.01086948,-0.01434563,-0.01557278,-0.0097579,0.02751883,0.00195553,-0.01708427,-0.0148748,-0.02247496,-0.00819468,-0.03292775,-0.01748727,0.03708063,0.00226726,-0.01755721,-0.02056806,-0.00835588,-0.02340554,0.00552597,-0.01081472,-0.00097169,-0.01272615,0.01538422,0.00552293,0.0049314,-0.01735497,-0.01762562,-0.00526443,-0.01438365,-0.02468142,-0.01842698,-0.01154313,-0.0097868,-0.01481551,0.0020346,-0.02775152
"Np2_502454",-0.00403576,-0.01406888,-0.00990693,1.00710135,-0.00836348,-0.01476687,-0.02092691,-0.01638024,-0.00406161,0.00532374,-0.01646692,-0.01678928,-0.02717364,-0.0044296,-0.00536935,-0.0033758,-0.01712231,0.01017908,-0.02086915,-0.02416282,-0.02459773,-0.02277303,-0.01230343,-0.02574131,-0.00912684,-0.02076576,-0.01140473,-4.41e-05,-0.03338394,0.01027949,-0.03120798,-0.02003586,-0.0234208,-0.0156245,-0.02498248,-0.00971683,-0.01166478,-0.0059396,-0.01642588,0.00194944,-0.008292,-0.00578448,-0.0163574,-0.00667101,-0.00018704,0.00249992,-0.02021679,-0.00390499,-0.01927094,-0.02116261,-0.00194489,-0.01801646,-0.00831938,-0.01694591,-0.02019398,-0.00628781,-0.01225021,0.00675616,0.01912044,0.00186733,-0.01698091,-0.00186886,-0.03556604,0.05806228,0.01423007,-0.00399622,-0.00279036,-0.00959671,-0.01048778,-0.0143061,0.00299715,-0.02915959,-0.00391411,0.00245886,-0.01756026,-0.02143179,-0.00305496,-0.00487058,-0.03047344,0.0135032,-0.02781086,-0.01913865,-0.0142331,-0.00867672,-0.02316376,-0.02305731,0.00307624,-0.02047075,-0.00022962,-0.0006189,-0.01639999,0.00584531,-0.01589515,-0.01387579,-0.00822965,-0.00560353,-0.00628023,-0.00355372,-0.01377083,0.00905688
"Np2_504044",-0.03367438,0.07855117,0.01230799,-0.00836348,0.99815575,0.00303822,-0.01513481,0.00096864,0.00568412,-0.01002097,-0.02223161,-0.00339404,-0.00267783,-0.00730511,-0.02725273,-0.00579512,-0.01421941,-0.00653414,-0.02648178,-0.02232436,-0.00968185,-0.03918218,-0.02065321,-0.00945683,-0.01337091,-0.03109235,-0.01610499,-0.00702532,-0.01086491,-0.02483348,-0.00671208,-0.01971804,0.00289984,-0.01120098,0.00681242,-0.026278,-0.0198625,-0.0047094,0.00168333,-0.01704476,-0.0231805,-0.02858023,-0.00402663,-0.01927855,-0.00230224,-0.03230889,-0.01548914,-0.02198681,-0.00952522,-0.02297366,-0.00314771,-0.00279644,0.00340317,-0.03046581,-0.01120856,0.01379819,-0.02637837,0.00844253,0.03418836,-0.022297,-0.01757546,-0.0234481,-0.00726862,0.00576623,-0.02042664,-0.01280219,-0.02132835,0.00242996,-0.01457979,-0.0241765,-0.01599701,-0.00952978,-0.00678963,-0.01075693,0.02198983,-0.02491554,-0.00395364,-0.00835435,0.00497093,-0.02754014,-0.00605212,0.0056613,-0.01817305,-0.01216048,-0.01417835,0.00083026,-0.00831482,-0.00585899,-0.01177272,-0.02158993,-0.02353325,-0.00813081,0.01316257,-0.02344209,-0.00791183,-0.00984762,-0.01493414,-0.0188984,0.0095085,0.00314009
"Np2_502609",-0.02836892,-0.03201536,-0.00048205,-0.01476687,0.00303822,1.00527026,-0.01347886,-0.01273377,-0.00786624,0.00060673,-0.01768646,0.01103521,-0.01546784,-0.00853834,-0.02848597,-0.03394347,-0.0160609,-0.02373397,-0.02056806,-0.00378941,-0.00468051,-0.02171163,-0.01306678,-0.02376752,-0.01004225,-0.00039233,-0.01095158,-0.00506523,-0.01772448,-0.01663879,-0.00459992,-0.02368842,-0.00365561,-0.0145631,0.0154633,-0.01686683,0.00794834,-0.0089839,-0.00882575,-0.02861831,-0.01620232,-0.02145001,0.00082266,-0.01032357,-0.00703292,-0.01286152,-0.0273668,-0.01592102,-0.01851367,-0.01614757,-0.01137586,-0.01026428,-0.00452084,-0.0093458,-0.01213768,-0.03077299,0.00036798,-0.01772903,-0.00430036,-0.00208935,0.00506522,-0.01920707,-0.00272345,-0.00018096,-0.01071134,-0.0050637,-0.01571876,-0.01400958,-0.01490065,-0.00685805,-0.00901886,0.00991754,0.00931235,-0.00286639,-0.00843951,-0.01869769,-0.0237386,-0.00882727,-0.01070828,-0.01843309,-0.00758948,-0.01716488,-0.00830569,-0.02054067,-0.01601983,0.00932906,0.00641858,0.00492076,-0.01604721,-0.00594415,-0.01549066,0.00219275,-0.00586203,0.00893068,-0.0237431,-0.01883608,-0.00430644,0.00921654,0.00264893,0.0116389
"Np2_503367",-0.02753403,-0.00867519,-0.02656236,-0.02092691,-0.01513481,-0.01347886,0.97469825,-0.02223918,0.00726252,0.00843644,-0.01305003,-0.01124352,-0.02497322,-0.00222924,0.00276145,-0.02398483,-0.01142447,-0.0168166,-0.01730018,0.00464855,-0.01205705,-0.00764726,0.00251816,-0.02506153,-0.02730288,0.01123896,0.00083178,-0.00924846,-0.03042321,-0.00622395,-0.00665428,0.00284509,-0.01969977,-0.01722569,-0.01426655,-0.01557579,-0.0065752,-0.01483983,-0.01817912,-0.00968793,-0.01004528,0.0081247,-0.02054364,-0.01906868,-0.01745075,0.00713327,-0.01573546,-0.01158871,-0.01707055,-0.00253945,-0.00886831,0.00684131,-0.01448247,-0.02478166,-0.01556058,-0.00165445,-0.00381526,-0.00944309,-0.02201719,-0.00475197,-0.01189132,-0.01350621,0.01985635,-0.01044672,-0.00394604,-0.01183201,-0.01822928,-0.02473149,0.00053222,-0.01134541,-0.00757577,0.0096879,-0.01235816,-0.02438477,-0.00365103,-0.00052766,-0.02138309,0.00919067,0.00867822,-0.00512908,-0.00249688,0.00206957,-0.01689873,-0.00054591,0.0044311,0.00636229,-0.01175446,-0.02587349,-0.02555261,-0.0108877,-0.01800117,-0.00807302,-0.01597571,-0.02140744,-0.01393654,0.00511235,0.00778106,-0.01123744,-0.00822508,-0.0095754
"Np2_500503",-0.00854138,-0.00640946,0.00733248,-0.01638024,0.00096864,-0.01273377,-0.02223918,0.98942002,-0.00643835,-0.00055048,-0.02659885,-0.00593654,-0.00613269,-0.01653835,-0.01884668,-0.0030154,-0.00246798,-0.00846837,0.01750701,0.00508954,-0.01937129,-0.02378118,-0.01376778,-0.02127518,-0.02473304,-0.01188981,-0.00937163,-0.01139256,-0.00367537,-0.01551502,-0.01320821,-0.01633006,-0.01834642,-0.01131046,-0.0285757,0.00220034,-0.01358532,-0.00056112,0.01419508,-0.0201955,-0.01173318,-0.02139069,0.00635622,-0.03079274,0.00686412,-0.00808824,-0.02168114,-0.01692614,-5.475e-05,-0.00301085,-0.01101241,0.00241628,-0.0033971,-0.01628137,0.02487292,-0.00197378,-0.02800848,-0.01249957,-0.00500136,-0.0144992,0.00208326,0.01308956,-0.00296827,0.01265163,-0.02068819,-0.01945037,-0.01413881,-0.01303788,-0.01681815,-0.00664667,-0.03055245,-0.02165221,-0.02514667,-0.01284323,-0.00929257,0.00994947,-0.00056567,-0.01819586,-0.01931655,-0.02658517,-0.01102762,-0.00798178,0.04193437,0.01494929,-0.01155069,-0.03349335,-0.01435475,-0.0173732,-0.013859,-0.00253946,-0.02820461,-0.02040534,-0.02617914,0.01370394,-0.0031553,-0.00661171,-0.01534774,-0.02128882,-0.02998529,-0.00578904
"Np2_503198",0.01867944,0.00575711,-0.02155801,-0.00406161,0.00568412,-0.00786624,0.00726252,-0.00643835,1.00645652,-0.00891244,-0.00591677,-0.01946864,-0.00658737,-0.01562447,-0.01124203,-0.025063,-0.00900518,0.00993273,-0.00408442,-0.02456123,-0.01997805,-0.01648065,-0.0215215,-0.00089718,-0.01499952,0.00818403,-0.01089076,-0.00317964,-0.01720747,-0.02250845,-0.00012926,-0.00279493,-0.01363097,-0.03563907,-0.01869011,-0.00707398,-0.00567652,-0.03218876,-0.00055352,-0.0148718,0.00210607,-0.03994087,-0.01858055,-0.02835825,-0.0132067,-0.00595785,-0.00890634,-0.03091444,-0.01754046,0.00200875,0.00130622,-0.02404121,-0.01875395,-0.01430305,-0.01253304,0.00578295,-0.02222859,0.04026781,-0.01944586,0.00587875,0.01424984,-0.02249164,-0.02182257,0.02101665,-0.00563243,-0.01549523,-0.01687444,0.00095343,-0.01499189,-0.01135912,-0.01108691,-0.03229512,-0.00644141,0.00251664,-0.0103555,-0.00677594,-0.01455398,-0.01941087,0.00121346,-0.00666341,-0.01467563,-0.01223803,-0.00702836,-0.00314467,-0.00166509,-0.00551229,-0.01891514,-0.01965265,-0.0196359,-0.00329825,-0.01558189,-0.01051974,-0.00838629,-0.00986436,-0.01577501,0.00342598,-0.00622243,-0.01474861,-0.02040383,-0.0211459
"Np2_503820",-0.00614944,-0.00842734,-0.00289681,0.00532374,-0.01002097,0.00060673,0.00843644,-0.00055048,-0.00891244,1.00941304,-0.01903679,-0.00065539,-0.01316865,-0.02752797,-0.01478206,-0.01689419,0.00539824,0.02646501,0.00697361,-0.02810126,-0.01606699,-0.01302576,-0.01700219,-0.00610991,-0.01397765,-0.01162675,-0.01123747,-0.01523522,-0.021964,-0.01266689,-0.01583437,-0.00542258,-0.02142878,-0.03735435,-0.01797237,-0.01700065,0.01115993,-0.02614881,-0.00135641,0.01002401,-0.01070982,-0.01458893,-0.0175587,-0.01958117,-0.00716675,-0.01512423,-0.00362671,-0.00510628,-0.00268088,0.00485537,-0.01820045,-0.01876158,-0.00784799,-0.02483798,-0.01181531,-0.00459991,-0.00219884,-0.00919525,-0.00990845,-0.00480824,-0.00936254,0.01122377,-0.00757122,-0.02221188,-0.01829626,-0.01295274,0.01045433,-0.02053005,-0.00408594,-0.00683981,-0.02131771,-0.00800764,-0.02533983,-0.01501318,-0.02499615,0.01173319,-0.00805784,0.00320397,-0.0067364,-0.02312881,-0.01669504,-0.01532188,-0.0187798,-0.00896564,-0.02025936,-0.02045704,-0.00162252,-0.01604572,-0.02758575,-0.01398525,-0.01075846,-0.00782517,-0.02089803,0.00605972,-0.0112557,-0.01334356,-0.00596089,-0.0201134,0.00403575,0.0098324
