"","solution","std.error","z.ratio"
"vm(ID, ginv)_Np1_503331",0.770407530273305,0.766293293786876,1.00536901016855
"vm(ID, ginv)_Np1_501929",-0.00599421155395194,0.744459557282441,-0.00805176251055609
"vm(ID, ginv)_Np1_501959",0.893403640060696,0.762444670658961,1.17176193164095
"vm(ID, ginv)_Np1_503246",0.354266710264177,0.670199437375977,0.528598937133151
"vm(ID, ginv)_Np1_501774",1.14492012382159,0.755206286114106,1.51603627362895
"vm(ID, ginv)_Np1_503793",-0.210426385662917,0.75591223732807,-0.278374095922449
"vm(ID, ginv)_Np1_502993",0.209834653340707,0.762476578057158,0.275201441433624
"vm(ID, ginv)_Np1_504397",-0.535635591756851,0.78352676546691,-0.683621307355929
"vm(ID, ginv)_Np1_500039",-0.0576962780713946,0.718848890027457,-0.0802620395910896
"vm(ID, ginv)_Np1_503929",-0.170416664897578,0.784274629898956,-0.217292079076349
"vm(ID, ginv)_Np1_500677",0.484368534181712,0.789700153642733,0.613357528104071
"vm(ID, ginv)_Np1_501123",0.417047183453036,0.760965145044646,0.548050309753106
"vm(ID, ginv)_Np1_501531",0.682175674216966,0.763268490149384,0.89375584479251
"vm(ID, ginv)_Np1_503258",0.234551505986272,0.767112775210517,0.305758831772687
"vm(ID, ginv)_Np1_501184",0.584166068954499,0.762128890519633,0.766492487322196
"vm(ID, ginv)_Np1_504215",0.238409799126598,0.774008305312989,0.308019691119711
"vm(ID, ginv)_Np1_501873",1.23174374560165,0.759532431867352,1.62171316710379
"vm(ID, ginv)_Np1_500107",0.667626424551528,0.772802718361141,0.863902790051442
"vm(ID, ginv)_Np1_502827",-0.0366651992014872,0.853105189704279,-0.0429785208717307
"vm(ID, ginv)_Np1_502917",0.0195527496602859,0.72589162268153,0.0269361831013503
"vm(ID, ginv)_Np1_503803",0.610813364023468,0.751971161394111,0.812282964270937
"vm(ID, ginv)_Np1_504973",-0.114420396468863,0.809755417651839,-0.141302415488203
"vm(ID, ginv)_Np1_504533",0.481893097668883,0.770320193272522,0.625575055512533
"vm(ID, ginv)_Np1_500114",0.706303762577918,0.764238745931311,0.924192559377774
"vm(ID, ginv)_Np1_502407",0.725608428993592,0.759987635712237,0.954763465741879
"vm(ID, ginv)_Np1_504275",-0.141687321201339,0.763539848689572,-0.18556637409889
"vm(ID, ginv)_Np1_500259",1.22153413658852,0.718500884424043,1.70011500760742
"vm(ID, ginv)_Np1_504560",-0.935505244815868,0.71571987344368,-1.30708295176253
"vm(ID, ginv)_Np1_503722",0.626255651767426,0.797427954817023,0.785344491605045
"vm(ID, ginv)_Np1_502651",1.08178237418816,0.770629584916835,1.40376439649005
"vm(ID, ginv)_Np1_502147",1.61314259283252,0.733685076078678,2.19868530167503
"vm(ID, ginv)_Np1_503448",0.22625771338789,0.74951851850978,0.301870744751903
"vm(ID, ginv)_Np1_503172",0.916428499216525,0.759718220655569,1.20627421364954
"vm(ID, ginv)_Np1_501573",-0.146826989629499,0.768473286025731,-0.191063231864358
"vm(ID, ginv)_Np1_503328",0.095777914201789,0.781872006165353,0.122498201043834
"vm(ID, ginv)_Np1_501894",0.416193973933051,0.801741899067882,0.519112166168345
"vm(ID, ginv)_Np1_500315",0.178458413305716,0.755317563821366,0.236269381057213
"vm(ID, ginv)_Np1_504964",1.02107964102689,0.750335416475593,1.36083092788424
"vm(ID, ginv)_Np1_501804",1.13662308948557,0.738135825792431,1.53985628358485
"vm(ID, ginv)_Np1_500079",-0.190577411974094,0.829884554478084,-0.229643281039191
"vm(ID, ginv)_Np1_503933",0.30196115688893,0.800368377501956,0.377277720330964
"vm(ID, ginv)_Np1_503180",1.07203163839322,0.76206924638058,1.40673783056434
"vm(ID, ginv)_Np1_503464",0.81199493040543,0.683296251383275,1.18834975131448
"vm(ID, ginv)_Np1_501649",0.465255228043346,0.760755922729294,0.611569642960113
"vm(ID, ginv)_Np1_504933",-0.0340661811090576,0.77059086302234,-0.0442078705364431
"vm(ID, ginv)_Np1_504827",0.967337509030679,0.737053090828683,1.31243939014364
"vm(ID, ginv)_Np1_501049",1.2260508452865,0.757006255988454,1.61960464076429
"vm(ID, ginv)_Np1_503535",0.705828914149759,0.729815028134147,0.967133981817679
"vm(ID, ginv)_Np1_503536",1.2749435106367,0.757277691942686,1.68358783601036
"vm(ID, ginv)_Np1_503557",0.764719902048155,0.774832763628356,0.986948329943039
"vm(ID, ginv)_Np1_501933",0.695170792735392,0.779146324972199,0.892221102063462
"vm(ID, ginv)_Np1_500098",0.278486287634496,0.778792992420675,0.357587048605681
"vm(ID, ginv)_Np1_501538",1.01900940051055,0.758218411694203,1.34395232929469
"vm(ID, ginv)_Np1_504915",1.25451735643594,0.721620515799934,1.73847240892988
"vm(ID, ginv)_Np1_503223",0.365157818735123,0.847054780027601,0.431091149409752
"vm(ID, ginv)_Np1_500157",0.729478043039936,0.779531492633979,0.935790343216391
"vm(ID, ginv)_Np1_502973",0.871969363959049,0.763020182480982,1.14278676236822
"vm(ID, ginv)_Np1_504026",0.341884111244762,0.801934868957232,0.426324037623303
"vm(ID, ginv)_Np1_502173",0.614633733739997,0.780202346009473,0.787787600080523
"vm(ID, ginv)_Np1_503443",0.272063577729816,0.769411518549262,0.353599564304414
"vm(ID, ginv)_Np1_503901",0.862543082328777,0.784977345510996,1.09881270747666
"vm(ID, ginv)_Np1_503911",0.426469742694732,0.766483626754154,0.556397720458444
"vm(ID, ginv)_Np1_504188",0.596389906194473,0.752280742940826,0.79277571809569
"vm(ID, ginv)_Np1_504360",0.0156744264642858,0.814457217424996,0.0192452422655697
"vm(ID, ginv)_Np1_503504",0.366418787714873,0.820869286442062,0.446378971374433
"vm(ID, ginv)_Np1_502095",-0.283537401327508,0.750130688214775,-0.377984004363685
"vm(ID, ginv)_Np1_500295",0.1267612814102,0.797961784970783,0.158856330964322
"vm(ID, ginv)_Np1_502854",0.498985213216093,0.790079356375925,0.631563410927386
"vm(ID, ginv)_Np1_503139",0.61427392039236,0.831695580519027,0.738580238708274
"vm(ID, ginv)_Np1_500178",0.18178647080999,0.766884780550139,0.237045349471641
"vm(ID, ginv)_Np1_503983",0.985318869622376,0.79947021610887,1.23246476199959
"vm(ID, ginv)_Np1_500570",-0.473830980582433,0.765569987837861,-0.61892575219757
"vm(ID, ginv)_Np1_501158",0.383383169282076,0.7946565457095,0.482451407909535
"vm(ID, ginv)_Np1_500457",0.532996446532543,0.747324146739494,0.713206509996976
"vm(ID, ginv)_Np1_500051",-0.00238025699423475,0.776377952547154,-0.00306584825911859
"vm(ID, ginv)_Np1_504658",0.181869673317686,0.734432328534574,0.247632989795771
"vm(ID, ginv)_Np1_500182",0.482844852757622,0.819574940291234,0.589140576438373
"vm(ID, ginv)_Np1_502846",0.340625303579607,0.824465955638106,0.413146596594126
"vm(ID, ginv)_Np1_500080",1.17978875982309,0.725605431413805,1.62593705717491
"vm(ID, ginv)_Np1_503354",1.78097765389216,0.742194770981575,2.39960954122159
"vm(ID, ginv)_Np1_503643",-0.20201660729102,0.784352382937289,-0.25755847969059
"vm(ID, ginv)_Np1_504548",0.977921220641617,0.731845149410328,1.33624062607993
"vm(ID, ginv)_Np1_502930",0.796921395499631,0.772566901235177,1.03152412331607
"vm(ID, ginv)_Np1_501470",0.190235532466786,0.727836302841028,0.261371316220726
"vm(ID, ginv)_Np1_503087",1.20921325368328,0.749223867789458,1.61395452770478
"vm(ID, ginv)_Np1_503106",1.43127036751505,0.787501441366076,1.81748285442148
"vm(ID, ginv)_Np1_503102",0.126945966837364,0.753789370872863,0.168410396514831
"vm(ID, ginv)_Np1_500336",0.965937353662017,0.780731113187999,1.23722154445435
"vm(ID, ginv)_Np1_501695",0.487664026251003,0.727025651490895,0.670765914862785
"vm(ID, ginv)_Np1_502663",-0.201188460372483,0.745533285373419,-0.269858454772697
"vm(ID, ginv)_Np1_503046",0.161317004448295,0.743425984566083,0.216991345200896
"vm(ID, ginv)_Np1_503445",0.77929076584098,0.756234926718669,1.0304876676648
"vm(ID, ginv)_Np1_503222",0.289320042933375,0.799044245112579,0.362082631472569
"vm(ID, ginv)_Np1_502926",0.108079525151555,0.735610290894497,0.146924977110001
"vm(ID, ginv)_Np1_503363",1.00489444846856,0.793021047209802,1.26717248174462
"vm(ID, ginv)_Np1_504630",1.01940228204379,0.779442191941628,1.30786130463943
"vm(ID, ginv)_Np1_503689",0.670033862239509,0.722087385832912,0.927912431909663
"vm(ID, ginv)_Np1_503873",-0.271541481294306,0.775134754655894,-0.350315193149675
"vm(ID, ginv)_Np1_503553",0.60550679616528,0.747872811290085,0.809638734052622
"vm(ID, ginv)_Np1_502421",-0.100753194601534,0.776107489808223,-0.129818608794035
"vm(ID, ginv)_No_512001",0.589412887075646,0.806785948389622,0.730569103554838
"vm(ID, ginv)_No_512002",1.34640347896543,0.792544977178978,1.6988354197359
"vm(ID, ginv)_No_512003",0.754611335770678,0.806573916235853,0.935576170492004
"vm(ID, ginv)_No_512004",0.230173369909317,0.801198445035036,0.287286341274978
"vm(ID, ginv)_No_512005",0.75819728816124,0.811241450274931,0.934613594885082
"vm(ID, ginv)_No_512006",-0.780393627018349,0.769488435393095,-1.01417200197386
"vm(ID, ginv)_No_512007",0.982840803467623,0.817207103916219,1.20268264771274
"vm(ID, ginv)_No_512008",0.668773613048098,0.801903187660139,0.833982983656048
"vm(ID, ginv)_No_512009",-0.251504794240158,0.826086954665332,-0.304453172659104
"vm(ID, ginv)_No_512010",0.822616589628484,0.818423783473344,1.00512302579642
"vm(ID, ginv)_No_512011",0.934886395037054,0.789113350269578,1.18473017180317
"vm(ID, ginv)_No_512012",1.15036991302878,0.78963673235318,1.45683434659959
"vm(ID, ginv)_No_512013",1.21527777398161,0.81601217468434,1.489288777403
"vm(ID, ginv)_No_512014",0.808874964445807,0.808564496468532,1.00038397428855
"vm(ID, ginv)_No_512015",1.28131792526018,0.790787773569195,1.62030568514862
"vm(ID, ginv)_No_512016",0.0772962109906273,0.809838662463232,0.0954464322011012
"vm(ID, ginv)_No_512017",0.596061550301831,0.817312552440437,0.729294501255405
"vm(ID, ginv)_No_512018",0.908976443444627,0.833367329770877,1.09072723512516
"vm(ID, ginv)_No_512019",0.771136021434181,0.782320930663069,0.9857029145067
"vm(ID, ginv)_No_512020",1.11341734651484,0.817135856377733,1.36258534957759
"vm(ID, ginv)_No_512021",0.507500247012085,0.813741985011008,0.623662360256881
"vm(ID, ginv)_No_512022",0.173510360459849,0.804294054468746,0.215730005084343
"vm(ID, ginv)_No_512023",-0.234600391536832,0.799238520277837,-0.293529885740841
"vm(ID, ginv)_No_512024",-0.185646966818264,0.81993220191022,-0.226417460353133
"vm(ID, ginv)_No_512025",1.11898222718909,0.802455426119111,1.39444782945863
"vm(ID, ginv)_No_512026",-0.0613500254251839,0.788142238892837,-0.0778413113746663
"vm(ID, ginv)_No_512027",-0.192156511289926,0.806127015677052,-0.238370018065375
"vm(ID, ginv)_No_512028",1.30745924913325,0.795091416565381,1.644413738965
"vm(ID, ginv)_No_512029",-0.0358647696368383,0.818872188003394,-0.0437977625351829
"vm(ID, ginv)_No_512030",0.856832224701057,0.808024750260613,1.06040343990045
"vm(ID, ginv)_No_512031",0.309221926267562,0.826917486208876,0.373945322749474
"vm(ID, ginv)_No_512032",-0.421197185893473,0.813187653300158,-0.517958166462721
"vm(ID, ginv)_No_512033",-0.265187161969445,0.799927886216789,-0.331513835857919
"vm(ID, ginv)_No_512034",0.659336832900212,0.804261197907057,0.819804355371135
"vm(ID, ginv)_No_512035",0.618192969529891,0.7970860047606,0.775566207206914
