"","Np2_500824","Np2_501822","Np2_503449","Np2_503188","Np2_500194","Np2_503247","Np2_502041","Np2_503572","Np2_501898","Np2_500192","Np2_501119","Np2_503887","Np2_503528","Np2_504286","Np2_500770","Np2_501096","Np2_501319","Np2_502938","Np2_503037","Np2_502172","Np2_503410","Np2_503828","Np2_500629","Np2_501178","Np2_502080","Np2_504654","Np2_504312","Np2_504198","Np2_500954","Np2_501476","Np2_501857","Np2_502740","Np2_500679","Np2_502085","Np2_503411","Np2_501957","Np2_503078","Np2_500977","Np2_500493","Np2_502953","Np2_502956","Np2_504149","Np2_503968","Np2_504387","Np2_503252","Np2_500448","Np2_504563","Np2_504108","Np2_500254","Np2_500308","Np2_501002","Np2_503114","Np2_502528","Np2_502370","Np2_502306","Np2_504201","Np2_502746","Np2_503603","Np2_501354","Np2_503885","Np2_503498","Np2_504939","Np2_500741","Np2_504692","Np2_501361","Np2_500085","Np2_502702","Np2_500025","Np2_500050","Np2_501712","Np2_502537","Np2_503115","Np2_501335","Np2_503540","Np2_504674","Np2_501281","Np2_502967","Np2_504749","Np2_500363","Np2_502437","Np2_504921","Np2_500347","Np2_503175","Np2_502379","Np2_503329","Np2_500789","Np2_502075","Np2_501262","Np2_501269","Np2_501415","Np2_500583","Np2_503850","Np2_500170","Np2_501930","Np2_501798","Np2_500883","Np2_502533","Np2_501625","Np2_503663","Np2_501299"
"Np2_500824",0.99648379,-0.01444767,-0.01717884,-0.01720167,0.00159115,-0.0200043,-0.01960137,-0.0145298,0.01062107,-0.01600486,-0.02847462,-0.00468934,-0.0167348,-0.01611743,-0.01956483,-0.01227916,-0.00209046,-0.01975646,-0.02165731,-0.02336962,-0.01395193,0.01177071,0.01951718,-0.01296653,-0.01757574,-0.01084056,0.00395888,-0.00600019,-0.01163744,-0.00446427,-0.00960728,-0.0231096,-0.00916324,-0.02903273,-0.01495713,0.00191811,-0.01818708,-0.01800916,-0.01275969,-0.02226561,-0.0248538,-0.01230502,-0.01133935,-0.01783885,-0.01255137,-0.01510616,-0.01309577,-0.01853684,-0.01997999,-0.01172258,0.00496863,0.02655653,-0.02909964,-0.00520791,0.00292329,0.02417509,-0.00628608,-0.03520526,-0.01346378,-0.02103536,-0.01175907,-0.02155695,-0.02466828,0.00612284,-0.00801359,-0.01268214,0.01229081,-0.02334682,-0.00477907,-0.00802727,0.00110909,-0.01221527,-0.00909784,-0.00913586,-0.00839074,0.00691057,-0.01613871,-0.00621308,0.01855154,-0.01853078,0.00420676,-0.02329967,-0.0241893,-0.01153555,-0.0172412,-0.01975493,-0.00912673,-0.01081625,-0.00132099,0.01801928,-0.01067938,-0.01802133,-0.00800143,0.00883272,0.02977734,-0.02599291,-0.00688826,-0.02943111,0.00363498,-0.00395484
"Np2_501822",-0.01444767,0.98802756,-0.02323121,0.01324275,-0.00552574,-0.02879392,-0.0105988,-0.00689588,0.00183143,-0.00867509,-0.01019579,-0.00192166,0.00017538,-0.02247395,-0.01421196,-0.01711498,-0.01787538,-0.00132555,-0.01006956,0.00388132,-0.01027182,0.01986082,-0.00295878,-0.01749821,-0.01693704,0.01580207,-0.01562774,-0.00262423,-0.00035382,-0.004738,0.00030768,-0.01486739,-0.02373153,-0.00178176,-0.0149267,-0.02359923,-0.01070522,-0.02284498,-0.00771096,-0.00854888,-0.00444602,-0.00877699,-0.00811546,-0.02039362,-0.00871919,-0.01446745,-0.02629544,-0.01592123,0.00453371,0.00123379,0.00363041,-0.00215433,0.00043237,-0.03954534,-0.00890776,-0.00772922,-0.0039746,-0.03304584,-0.00795884,-0.00488552,-0.02070077,-0.00327813,-0.0027398,-0.03079978,-0.00950388,-0.00991446,-0.01109758,0.0005586,0.00148622,0.00629771,-0.03596556,-0.00230032,-0.01150053,0.00838259,-0.00303786,-0.01024294,-0.01641243,-0.01682757,-0.01958765,-0.01302583,-0.00169356,-0.00867053,0.00579893,0.02559997,-0.01097591,-0.01546654,0.00504617,-0.03876673,0.00570465,-0.03289375,-0.02479146,-0.01206017,-0.00629823,-0.00999353,-0.02052743,-0.02094415,-0.01582998,-0.0303131,-0.01275817,-0.01122377
"Np2_503449",-0.01717884,-0.02323121,0.98256448,-0.00895338,0.00147558,-0.00095906,-0.00694303,-0.00856257,-0.01184879,-0.01657663,-0.01171041,-0.01438532,-0.01000722,-0.00011355,-0.02758801,-0.00920125,-0.02167105,-0.01074781,0.00727248,-0.0026516,0.00707023,-0.00096667,-0.01177276,-0.01734005,-0.01662682,-0.0080668,-0.01759856,-0.00763646,0.00527885,-0.02115546,0.011719,-0.00087086,0.00638439,-0.01105195,-0.01446441,-0.00063059,-0.01921505,0.0071189,-0.01272318,-0.01204041,-0.01827828,-0.02169685,-0.01860218,-0.02479756,-0.01525211,-0.01050754,0.00153945,-0.00481403,0.01001431,-0.01031744,-0.01780537,-0.01081625,-0.02602171,-0.01140628,0.00417635,-0.01669526,-0.01430927,-0.00612336,-0.02087871,-0.00077353,-0.01795742,0.02653365,-0.01383481,-0.02121327,-0.0084333,-0.01021251,-0.02812333,0.01501132,-0.01903715,-0.02426224,-0.00265616,-0.01430773,-0.0022182,-0.00408105,-0.00789801,-0.01358239,0.00731659,-0.01225939,0.00672655,-0.00496003,-0.02221691,-0.02326315,-0.02187174,0.00279555,-0.00260598,-0.01196284,-0.00042225,0.00412312,-0.00949627,-0.0210262,-0.01733394,-0.02406761,-0.01693704,-0.00390465,-0.01170127,-0.02914987,-0.00502693,-0.0071924,-0.02400525,-0.01304252
"Np2_503188",-0.01720167,0.01324275,-0.00895338,0.99970506,-0.01557911,0.01757065,-0.0133528,-0.01177886,-0.01019884,-0.03226267,0.00332171,-0.01151882,-0.01793769,-0.0004405,-0.00875417,-0.00922407,-0.02215009,0.0033719,-0.0217957,-0.0006975,0.00066048,-0.0099616,-0.03582266,-0.00991144,-0.01817035,-0.01326,-0.0109303,-0.024387,-0.01284031,-0.00810027,-0.01385155,-0.01534035,-0.007933,0.0140168,-0.00095298,-0.01707697,-0.0201503,-0.00035534,-0.01791639,0.0005586,-0.01449937,-0.00894579,-0.03307166,-0.00398678,-0.00417382,-0.01874216,-0.01019276,0.00428735,-0.01373144,-0.01201304,-0.00049221,0.00436796,-0.02558834,-0.00899598,-0.0175925,-0.0197595,-0.01646108,-0.01542245,-0.0058466,-0.02269445,-0.01980509,-0.02701778,-0.00093169,-0.01393673,0.01070472,-0.01099568,-0.02692961,-0.02120416,-0.00430917,-0.01637743,-0.01545286,-0.01189744,-0.01379832,-0.0200712,-0.01658884,0.00464321,-0.01141085,-0.01806087,-0.005766,-0.02520819,0.00680564,0.00134936,-0.00212545,-0.00042073,-0.01966064,-0.0122898,-0.01306687,-0.00867359,-0.01058359,-0.00462547,-0.00488704,-0.01892006,-0.00874809,0.04032489,-0.01218031,-0.00560178,-0.02922887,0.00707935,0.00912319,-0.00607013
"Np2_500194",0.00159115,-0.00552574,0.00147558,-0.01557911,1.0201095,-0.021119,-0.01113563,-0.02218353,-0.01452069,-0.03156622,-0.00890777,-0.01842586,-0.01176669,-0.00780376,-0.02143988,-0.00898381,-0.02327849,-0.02360843,0.00079887,-0.01931394,-0.01111279,-0.02021418,0.00243514,-0.00358836,-0.01199936,-0.01210733,-0.01403559,-0.01334976,0.03575834,-0.01591973,-0.01802134,0.00390871,-0.01149449,-0.02102323,-0.01424698,-0.01105805,-0.01397932,-0.0025482,-0.02360688,0.00672961,-0.02323125,-0.02756227,-0.01427888,-0.00694,-0.01898852,-0.03005926,-0.00767145,0.03554998,-0.01881365,0.01027741,-0.01971695,0.00050234,-0.0151594,-0.01210127,-0.0176564,-0.00218323,-0.01911016,0.00154554,-0.01351399,-0.01728382,-0.00983235,-0.02845032,-0.02258952,-0.01901895,-0.01232176,-0.00619332,-0.01437167,0.00564839,-0.02018838,-0.0150727,-0.01186706,-0.01637136,-0.01842432,-0.01161918,-0.00813679,-0.02598681,-0.00082981,-0.01523543,0.02762561,-0.03211526,0.00187552,-0.0181795,0.0079994,-0.02512001,-0.00284473,-0.01174541,-0.04171994,0.00920685,0.02660978,0.04853525,-0.02684902,-0.02795611,0.00137673,-0.00429548,0.01573674,-0.02163308,0.01085374,-0.00180457,-0.01040566,-0.03396284
"Np2_503247",-0.0200043,-0.02879392,-0.00095906,0.01757065,-0.021119,0.97660862,-0.01706785,-0.00880283,-0.02303808,-0.01803345,0.00173562,-0.00200378,-0.01997995,-0.00445971,0.01034124,-0.01841364,-0.02175924,-0.02132883,-0.0145617,-0.02448577,-1.319e-05,-0.0063773,-0.0191603,-0.00587092,-0.02340608,-0.00237635,-0.01753468,-0.00605189,-0.01670743,-0.00542839,-0.00479274,-0.0043046,0.02408836,-0.01311705,-0.00101837,-0.01775061,-0.00911457,-0.01289047,-0.0041434,-0.01395344,-0.01441266,-0.00308043,-0.00226686,-0.00907047,0.00625361,-0.0194158,0.00175539,0.0060468,-0.00953885,-0.03488889,0.00172345,-0.0106003,-0.03036786,-0.00632409,-0.00427571,0.00085666,-0.01941578,0.0071706,-0.01503616,-0.02169531,-0.02002252,0.00561188,-0.02700099,-0.02996946,0.020828,-0.03371945,0.00828527,-0.01381809,-0.00437455,0.00317419,0.04029139,-0.01181074,-0.01888199,-0.02500279,-0.00692172,0.00655471,-0.01573418,-0.00687306,-0.00355033,-0.03013978,-0.00907502,-0.02684895,-0.00553637,-0.02420903,-0.01151423,-0.01494037,-0.01769432,-0.00980345,-0.00547858,-0.00484292,0.00797352,-0.01974577,0.00958698,-0.02239329,-0.02517162,-0.00156126,-0.00800445,-0.00788888,-0.02105205,-0.01039346
"Np2_502041",-0.01960137,-0.0105988,-0.00694303,-0.0133528,-0.01113563,-0.01706785,1.0245627,-0.01569926,-0.01594407,-0.02036778,-0.00881046,-0.00844397,-0.00878004,-0.00846678,0.008007,-0.00052262,-0.00310783,0.01389821,-0.00929251,0.00344185,-0.01375274,-0.00703882,-0.02848989,-0.01322355,-0.00080091,-0.01398691,-0.0194128,-0.01979147,-0.00413886,-0.01202065,-0.01199328,-0.02367078,-0.03101424,-0.02685666,-0.00304851,-0.00913588,-0.01585891,-0.01857033,-0.01195222,-0.0109653,-0.00671036,0.00188466,-0.01205257,-0.00106399,-0.02786335,-0.01749216,-0.00270787,-0.02001044,0.01017705,0.00398779,-0.01977169,-0.00700387,-0.01019582,0.00365932,-0.00539344,-0.04177628,0.01064086,-0.00930621,0.00133416,-0.00273981,0.00395128,-0.01010458,-0.02781466,0.00023925,-0.01055167,-0.01111432,-0.00864775,-0.00398678,-0.02678215,-0.01558365,-0.00751178,-0.00091497,-0.01665423,-0.03661342,-0.01473056,-0.01083452,-0.01289811,0.00280619,-0.0116633,0.00721624,-0.00334961,-0.00850175,0.00581567,-0.02152507,-0.00244327,6.132e-05,-0.00390923,-0.01046499,-0.02819032,-0.01919077,-0.00850327,-0.00656894,-0.00324012,-0.01499514,-0.01579657,-0.01119495,-0.01520501,0.00969802,-0.0069628,-0.03371345
"Np2_503572",-0.0145298,-0.00689588,-0.00856257,-0.01177886,-0.02218353,-0.00880283,-0.01569926,1.00869968,-0.00083589,-0.01499209,0.00508117,-0.00656589,-0.00766231,-0.00826148,-0.00060778,-0.0249527,-0.01506817,-0.02437028,-0.00543752,-0.02996035,-0.02875445,-0.0237133,-0.00608231,-0.02107796,-0.00911155,-0.00328878,-0.00643359,-0.02931866,-0.0237027,0.01160345,-0.00798622,-0.00354426,-0.00206765,-0.01950403,-0.01576919,-0.01455717,0.03741888,0.00307688,0.00224353,-0.00498132,-0.01076302,0.00041717,-0.00028996,-0.01241604,-0.02005452,0.00932545,-0.00478362,-0.00627088,0.00794921,-0.02941444,-0.01120252,-0.01713935,-0.02109164,-0.01164657,-0.01568099,-0.00598651,-0.00405673,0.01294928,-0.0094096,-0.01074631,-0.0172853,-0.0056413,-0.01164198,-0.01445834,0.00090684,-0.02398704,-0.00950693,-0.01716367,-0.01106566,-0.01674697,-0.02023243,-0.0147001,-0.00382711,-0.01420587,-0.01133178,0.00016778,-0.02896434,-0.0134121,-5.272e-05,0.00316357,-0.015462,-0.01422718,-0.03883978,-0.03531022,-0.01729292,-0.01387591,-0.0008146,-0.00372066,-0.00243719,0.0067144,-0.00084654,-0.01716062,-0.01672113,-0.0164626,-0.00844396,-0.01372692,-0.0124145,0.02906412,-0.01557757,-0.00993728
"Np2_501898",0.01062107,0.00183143,-0.01184879,-0.01019884,-0.01452069,-0.02303808,-0.01594407,-0.00083589,0.99284883,-0.0117393,-0.00961033,-0.00970005,-0.01627099,-0.01550154,-0.01514719,-0.01029464,-0.0101426,-0.01761986,-0.01480655,-0.02260165,-0.02550164,-0.0154422,-0.01727619,0.00635399,-0.02790889,-0.02543166,-0.00591807,-0.00614465,-0.0102612,-0.01145189,0.01716462,-0.02705581,-0.00611423,-0.01929263,-0.00734601,-0.01084818,-0.01893981,-0.0218033,-0.00621307,0.00207322,-0.00827058,-0.00362942,-0.02623458,-0.00368872,-0.02136382,-0.00232465,-0.00898228,-0.01609611,-0.01297716,0.0127683,0.0061928,-0.00825995,-0.02741926,-0.01067482,-0.00391227,-0.00212544,-0.01144885,-0.02607344,-0.01406446,-0.01175147,0.00923418,-0.00877546,-0.02739793,0.00384939,-0.00983083,-0.02757738,-0.0029086,-0.00965291,-0.01724121,0.00460213,-9.986e-05,-0.00551659,-0.01669373,-0.01080102,0.00119729,-0.00722435,-0.00898381,-0.01244035,-0.00729279,-0.0097031,-0.00567019,-0.00063363,-0.00380429,-0.02597459,0.01059522,2.179e-05,-0.01687469,0.00135696,-0.01743282,-0.03185208,-0.00215585,0.00890268,-0.00936244,-0.015795,-0.0354531,-0.02279182,-3.752e-05,0.00783362,-0.01399755,0.01186803
"Np2_500192",-0.01600486,-0.00867509,-0.01657663,-0.03226267,-0.03156622,-0.01803345,-0.02036778,-0.01499209,-0.0117393,0.98308767,-0.01449024,-0.01123443,-0.01780536,-0.01293002,-0.00421183,-0.00757106,-0.00270483,-0.00379517,0.00586127,-0.01774909,-0.01426214,-0.00131338,-0.03310514,-0.01327674,-0.01773389,0.02352113,-0.00897314,-0.02136534,-0.01255592,-0.01541938,-0.00870093,-0.01627251,-0.00536757,-0.01520041,-0.01176972,-0.0207464,0.01723914,-0.01907972,-0.02188995,-0.01573266,-0.02181846,-0.00485966,0.00538224,0.02503883,-0.01362192,-0.01161461,-0.0280047,-0.0039442,-0.03017475,0.00743215,-0.01921658,0.00723752,9.174e-05,-0.01372991,-0.01548327,-0.01141539,-0.00614008,-0.00114762,0.00036851,0.00268149,-0.00978823,-0.01684884,-0.01174841,-0.00239917,-0.01334212,-0.03215315,0.00133567,-0.03080431,0.00783667,-0.00255883,-0.00361116,-0.01389411,-0.01868431,-0.01324781,-0.00915716,-0.01499361,-0.00747678,-0.00256948,-0.01369341,-0.03115866,-0.00583594,-0.01615845,0.00120033,-0.01245403,0.00084905,-0.00607469,-0.0086766,0.00727401,-0.01729443,0.02972256,-0.0164641,0.04204023,-0.00466196,-0.01444005,0.00620039,-0.01854752,-0.02803204,-0.02107333,-0.01766089,-0.00897922
