"","solution","std.error","z.ratio"
"vm(ID, ginv)_Np1_500570",1.17333890185478,0.771739868525048,1.52038134831271
"vm(ID, ginv)_Np1_501049",1.41827682065403,0.781232230230043,1.81543562307511
"vm(ID, ginv)_Np1_501959",0.464739939849116,0.871224145139637,0.533433264495474
"vm(ID, ginv)_Np1_503901",0.487105364812212,0.758249371711461,0.642407871321747
"vm(ID, ginv)_Np1_502407",1.65772477154232,0.737857346454807,2.24667380423494
"vm(ID, ginv)_Np1_501929",-0.27492532266686,0.837594325500991,-0.32823207404422
"vm(ID, ginv)_Np1_503139",0.666148556892652,0.751245670107199,0.886725319558376
"vm(ID, ginv)_Np1_502926",0.639091346192438,0.781818715856723,0.817441861176368
"vm(ID, ginv)_Np1_503793",-0.364819194836342,0.815542874917802,-0.447332943559971
"vm(ID, ginv)_Np1_503445",0.71029120852824,0.772062811845474,0.919991479489111
"vm(ID, ginv)_Np1_503102",0.69537601844563,0.766503866801407,0.907204840788879
"vm(ID, ginv)_Np1_503172",0.475735718227258,0.808631354877118,0.588322126464602
"vm(ID, ginv)_Np1_504973",0.638391494362667,0.833331983522436,0.766071034096437
"vm(ID, ginv)_Np1_501184",1.10940149921595,0.75169112522321,1.47587414828999
"vm(ID, ginv)_Np1_503933",0.899693360944503,0.797499245392261,1.12814321285279
"vm(ID, ginv)_Np1_502846",-0.124237077765295,0.815318067627519,-0.152378663859137
"vm(ID, ginv)_Np1_504827",0.623369869418998,0.808084542748233,0.771416648187534
"vm(ID, ginv)_Np1_504933",0.67197608316891,0.809735102598407,0.82987149873158
"vm(ID, ginv)_Np1_501538",0.469163943724091,0.812201237603029,0.577644950540446
"vm(ID, ginv)_Np1_503222",0.649073457784531,0.79603977976697,0.815378168631898
"vm(ID, ginv)_Np1_503106",0.766218153276347,0.841307386849579,0.910746969838912
"vm(ID, ginv)_Np1_504548",0.673553759912956,0.743781110514163,0.905580620953575
"vm(ID, ginv)_Np1_500098",0.45493778791185,0.832417586720074,0.546525920607245
"vm(ID, ginv)_Np1_503803",0.186795626541676,0.825465569326642,0.226291239129515
"vm(ID, ginv)_Np1_503331",0.909799554163204,0.785396905039928,1.15839462611194
"vm(ID, ginv)_Np1_503258",1.08974199214145,0.827898455337737,1.31627494303863
"vm(ID, ginv)_Np1_503929",0.724544917313228,0.76983455985774,0.941169642276282
"vm(ID, ginv)_Np1_503328",0.366835582693719,0.838028623823781,0.437736340102455
"vm(ID, ginv)_Np1_504188",1.42143513833943,0.77729743352415,1.82868883523114
"vm(ID, ginv)_Np1_503873",0.759860592080672,0.793301581452321,0.957845805235346
"vm(ID, ginv)_Np1_503983",0.534593011611321,0.856243297856071,0.624347090307015
"vm(ID, ginv)_Np1_503223",0.147094033012429,0.804934866625363,0.182740292552006
"vm(ID, ginv)_Np1_502173",0.314227688747429,0.787453260528207,0.399042971181111
"vm(ID, ginv)_Np1_503087",0.652748658980213,0.786979082532016,0.829435843301029
"vm(ID, ginv)_Np1_501123",0.16810013530637,0.789478501855175,0.212925538708597
"vm(ID, ginv)_Np1_503354",1.00378498774123,0.825070114758619,1.2166056796699
"vm(ID, ginv)_Np1_501804",0.759334718801985,0.804372366689181,0.944008956855924
"vm(ID, ginv)_Np1_500080",0.520870071893758,0.797226452198368,0.653352721121393
"vm(ID, ginv)_Np1_501531",0.220022587823619,0.7824765191015,0.281187463716184
"vm(ID, ginv)_Np1_501158",1.1916603336851,0.782633672538958,1.52262849848922
"vm(ID, ginv)_Np1_502993",-0.444681661594514,0.767513353344728,-0.579379706759038
"vm(ID, ginv)_Np1_503363",0.923673243431075,0.803950053978409,1.14891869073235
"vm(ID, ginv)_Np1_500039",-0.625370120907325,0.737715314262063,-0.847711995152063
"vm(ID, ginv)_Np1_500295",0.474978544696667,0.817742113786688,0.580841486195692
"vm(ID, ginv)_Np1_503443",-0.0448263067809064,0.772160731046665,-0.0580530775246033
"vm(ID, ginv)_Np1_500114",0.381549914646904,0.832992435775016,0.458047274213132
"vm(ID, ginv)_Np1_500182",-0.240554574248345,0.832130232788241,-0.289082843970604
"vm(ID, ginv)_Np1_503536",1.11489355160873,0.839043181572739,1.32876778703919
"vm(ID, ginv)_Np1_502663",0.210802380828372,0.791245005393281,0.266418592713385
"vm(ID, ginv)_Np1_501873",0.588743089360228,0.803041825208297,0.73314125227228
"vm(ID, ginv)_Np1_504360",0.92101454121937,0.81192171134838,1.13436373032791
"vm(ID, ginv)_Np1_502930",1.15652539090535,0.786345141881273,1.47076052144031
"vm(ID, ginv)_Np1_500107",0.717635220651323,0.792216690351278,0.905857235011187
"vm(ID, ginv)_Np1_503464",0.755504720668269,0.805736250507365,0.937657602214787
"vm(ID, ginv)_Np1_501573",-0.305304960430521,0.837476568898395,-0.364553435604909
"vm(ID, ginv)_Np1_501933",-0.185979232764188,0.808258675306098,-0.230098653372023
