"","Np2_500396","Np2_500412","Np2_500302","Np2_504887","Np2_502190","Np2_502093","Np2_504503","Np2_500531","Np2_503742","Np2_503706","Np2_500236","Np2_501123","Np2_503287","Np2_502408","Np2_500337","Np2_502258","Np2_502351","Np2_501570","Np2_501095","Np2_502068","Np2_500046","Np2_503063","Np2_500631","Np2_500298","Np2_504524","Np2_503610","Np2_504273","Np2_503220","Np2_502170","Np2_500512","Np2_501070","Np2_502231","Np2_501224","Np2_501878","Np2_500385","Np2_501808","Np2_500013","Np2_500071","Np2_503988","Np2_500818","Np2_504005","Np2_501987","Np2_504294","Np2_502182","Np2_503507","Np2_504491","Np2_502428","Np2_503461","Np2_503699","Np2_501010","Np2_504115","Np2_501684","Np2_503153","Np2_500307","Np2_503439","Np2_502393","Np2_504592","Np2_504986","Np2_504569","Np2_503820","Np2_501332","Np2_502902","Np2_502269","Np2_502713","Np2_504254","Np2_502791","Np2_500542","Np2_502454","Np2_501343","Np2_504811","Np2_502499","Np2_501247","Np2_504300","Np2_503525","Np2_500175","Np2_504348","Np2_500306","Np2_501234","Np2_501383","Np2_503607","Np2_500603","Np2_500583","Np2_501745","Np2_502773","Np2_503418","Np2_502442","Np2_500118","Np2_501874","Np2_501034","Np2_500241","Np2_504377","Np2_501480","Np2_503152","Np2_501877","Np2_502854","Np2_504167","Np2_502516","Np2_504008","Np2_502308","Np2_500698"
"Np2_500396",0.96811859,0.0080913,-0.02198065,-0.01772876,-0.00203964,-0.02397586,-0.02533536,-0.00539583,-0.02185751,-0.01689542,-0.01195921,-0.00179785,-0.01339324,0.02178678,-0.02175711,-0.02190461,-0.03398055,-0.01988969,-0.02185449,-0.04041168,-0.02243535,-0.02903521,0.00042694,-0.01781697,-0.01238045,-0.00424315,-0.02332803,-0.02087663,0.00518067,-0.01535192,-0.02775475,0.00339231,-0.01939243,0.01262605,-0.02339793,-0.01466151,0.00430321,-0.01476036,-0.02389369,-0.0062596,-0.01111977,-0.01469951,0.02185524,-0.01285339,-0.0163601,-0.01220556,-0.01796144,-0.0176877,0.30607655,-0.01721478,0.00397324,0.00074173,-0.01337192,-0.01475731,-0.01525305,-0.00991387,-0.01460067,-0.02045846,-0.01469344,-0.00855436,-0.01947148,-0.00527723,0.0019811,-0.00306612,-0.01223444,-0.0067736,-0.03347721,-0.01445926,-0.00932686,-0.00926604,-0.02157467,-0.01610312,-0.02127807,-0.0247985,-0.00671277,0.00114776,-0.02207345,0.00150664,-0.02069566,-0.00609993,-0.00732258,-0.01092513,-0.00988344,-0.01758886,-0.01527587,-0.01919635,-0.01336739,-0.01115778,-0.02973934,-0.02630556,-0.00254604,-0.0095063,-0.01150603,-0.02711148,-0.02578245,-0.01356202,0.00932155,-0.01220098,0.01514584,-0.02671763
"Np2_500412",0.0080913,0.99380693,-0.01985931,-0.00815594,-0.02941999,-0.01014504,-0.01226491,-0.01315905,0.00915733,-0.00899537,-0.02063487,-0.01777289,-0.00823046,0.00185793,0.00545592,-0.00503239,-0.0017492,0.0076275,-0.00239702,-0.01821697,-0.00875662,-0.01170679,-0.03090727,0.02779666,0.00601251,-0.00622768,-0.0373262,-0.00963103,-0.00972987,-0.01216606,-0.02396064,-0.02368389,0.00052123,-0.00380519,-0.00013876,-0.00189519,0.00186249,-0.02434846,-0.01827472,0.01441441,-0.01280018,-0.00269355,0.02336838,-0.0301971,-0.00648315,-0.00308894,-0.00625962,-0.00917937,-0.01662476,-0.01752656,-0.02507995,-0.00808599,-0.01854996,-0.00183891,-0.00780922,-0.02117474,-0.02008285,-0.00936492,-0.02230463,-0.01084304,-0.01887084,-0.01942744,-0.02159745,0.00209668,0.00098808,-0.01286405,-0.03089967,-0.0112734,-0.01693802,-0.00653639,-0.01124147,-0.00546581,-0.006839,0.003479,-0.00778488,-0.01938941,-0.01356511,-0.01690153,-0.00275894,-0.02085842,-0.01219646,-0.02081736,-0.02525022,-0.01850893,0.01999694,-0.02924073,-0.0139833,0.00145646,-0.00222213,-0.01110612,0.02664393,-0.01681332,-0.0092326,-0.02149252,-0.02138004,0.00939303,-0.01714638,-0.02163698,-0.00934512,-0.00802058
"Np2_500302",-0.02198065,-0.01985931,0.99099323,-0.01541731,0.02551557,-0.01740642,-0.01101032,-0.00582164,-0.01559222,-0.0118467,-0.02394241,-0.00313608,-0.02066225,0.00311251,-0.01305869,0.00641092,-0.03425434,0.00051818,-0.01756611,-0.00069078,-0.00476475,-0.01699125,-0.01915979,-0.00333986,0.00011975,-0.01379321,-0.00961127,-0.01020129,-0.01136463,-0.00969491,-0.01312559,-0.00980742,-0.00902122,-0.00924173,0.0053738,-0.02877372,-0.0032699,-0.00332465,-0.01139351,-0.01322445,-0.01458701,-0.0064573,-0.00822439,-0.00172182,0.00039804,-0.01111066,-0.01671449,-0.01963423,0.00987358,-0.01383883,-0.01333245,-0.00181307,0.01190218,-0.01670384,-0.00290493,-0.01110004,-0.01974069,-0.00582926,-0.00021632,-0.0019849,-0.01594347,-0.01345865,-0.00817722,-0.00364399,0.01045448,-0.01100118,-0.00135989,0.00701313,-0.01264202,0.00080104,-0.02367328,-0.03371295,-0.00467199,-0.01640424,-0.01094035,-0.00596916,-0.01094189,-0.01169311,-0.01260553,-0.00530917,0.00198414,-0.01804206,-0.01274239,-0.02577032,-0.01083543,-0.01521211,-0.0086228,-0.02831137,-0.01708708,-0.00452905,-0.03384219,-0.02316228,-0.00721766,-0.00259774,-5.208e-05,-0.00957779,-0.02075806,-0.002286,-0.000487,-0.01908373
"Np2_504887",-0.01772876,-0.00815594,-0.01541731,0.98474529,-0.02817148,-0.01695629,-0.0110164,-0.0090212,0.01253483,-0.01884803,0.01072365,-0.00755221,0.01035413,-0.01772727,-0.01869139,-0.00454425,-0.00384625,0.00644286,-0.02030947,-0.01605604,0.00511376,-0.01745353,-0.01019369,0.00121619,-0.01661412,-0.03113535,-0.02421614,-0.01385707,-0.00772101,-0.00164122,-0.01982278,-0.0155922,0.00557149,-0.03783715,-0.01014349,0.00087403,-0.00297184,-0.01093428,-0.01215995,-0.01566366,0.00502404,-0.00600716,-0.01142395,-0.01070008,-0.00812399,-0.00031972,-0.01367915,-0.0191841,-0.01826559,-0.01658218,-0.02550421,-0.01596173,-0.01015412,0.00184272,-0.00625657,-0.02205523,0.00321592,-0.01480753,-0.03474249,-0.00913832,-0.01579748,0.03458964,-0.02567141,-0.0253962,-0.00247761,-0.0123759,-0.0194624,-0.0141308,-0.01021497,-0.00756894,-0.00679947,-0.01972851,-0.00315736,0.02829844,0.00365236,-0.01160185,-0.00106335,0.00487653,-0.01839029,-0.01428743,-0.01885563,-0.0192647,0.00063375,-0.00129298,-0.03304385,-0.00198795,-0.01516793,-0.00383408,0.0166666,-0.0119866,-0.0149915,-0.01404411,-0.00646338,-0.01720259,-0.0050765,-0.02479093,-0.01392094,0.00196589,-0.017525,0.00797877
"Np2_502190",-0.00203964,-0.02941999,0.02551557,-0.02817148,0.99027232,-0.02772749,-0.01418404,-0.01401369,-0.0257612,-0.02414466,-0.02285814,0.01619667,-0.01668864,-0.01070617,-0.0256608,-0.00299769,0.00271865,-0.01679813,0.00070219,-0.02865209,-0.01447752,-0.00587031,-0.01214476,0.01340771,-0.01400307,-0.01635864,-0.00457315,-0.01580815,-0.01681941,0.01343965,-0.00823957,0.0227555,0.01396125,-0.02625392,-0.02106673,-0.02632081,-0.00401049,0.00247382,-0.00802819,-0.00985913,0.00094398,-0.01039137,-0.01443953,0.00666185,-0.00718572,-0.0063767,-0.00316041,-0.01018607,-0.03314269,0.00108389,-0.0148334,-0.003314,-0.01636317,-0.01607579,-0.0130739,-0.00180394,-0.01911264,-0.00033493,-0.02635275,-0.00804798,-0.01273021,-0.00142528,-0.01363199,-0.01426918,-0.0053411,0.00179254,-0.02034898,-0.01669016,-0.00395422,0.01709237,0.02090331,-0.01894231,-0.00176288,-0.01653655,0.00383029,0.00287072,0.00063528,-0.02976976,-0.02079758,-0.00407283,-0.00118957,-0.03277315,5.132e-05,-0.01130381,-0.01857127,-0.00378696,-0.02016042,-0.0158218,-0.02223772,-0.00405307,-0.02469818,-0.01219341,-0.01084758,0.00837111,-0.00991693,-0.03875558,-0.0138951,-0.01002183,0.00029312,-0.02377815
"Np2_502093",-0.02397586,-0.01014504,-0.01740642,-0.01695629,-0.02772749,1.01270589,-0.00768302,-0.01192273,0.00613569,-0.01566674,-0.01346779,-0.01592829,-0.01748704,0.01206646,-0.01885566,-0.00303572,-0.00811641,-0.00938468,-0.00861218,-0.02032623,-0.01284278,-0.01929058,-0.00123368,-0.01476344,0.00162222,-0.01168248,-0.01403959,-0.00124736,-0.00241071,-0.01868538,0.00510464,-0.00359077,-0.00295664,-0.01914463,-0.01517401,0.00314293,-9.467e-05,0.04638438,0.00835744,-0.01947763,0.00820537,0.00766704,-0.00641778,-0.01557855,0.00190051,-0.02511945,-0.00471915,-0.00550991,-0.00307069,-0.01157604,0.00733098,-0.00456859,-0.01290359,-0.01246412,-0.00961431,-0.02374022,0.00381204,-0.0186215,-0.0285198,-0.00671736,-0.01550553,-0.00374437,-0.00500199,-0.02008593,-0.00583534,-0.01938335,-0.01749768,-0.01596785,-0.00855438,-0.01974679,-0.01411107,-0.00270876,-0.00332161,-0.01170832,-0.001074,-0.00583534,0.00713632,0.00060639,-0.01505693,-0.02996294,-0.01917197,-0.01760412,-0.0094151,-0.01392705,-0.00264186,-0.02070497,-0.00377478,-0.03152315,-0.00509172,-0.00165795,-0.02032617,-0.02819891,-0.02837379,-0.02983667,-0.00478453,-0.00929191,-0.02701126,-0.00473739,-0.01479992,-0.01788543
"Np2_504503",-0.02533536,-0.01226491,-0.01101032,-0.0110164,-0.01418404,-0.00768302,1.01135531,-0.01069704,-0.01043094,-0.00987892,-0.01573973,-0.01576709,-0.01033057,0.0056886,-0.01839033,-0.0107822,-0.00248066,-0.00314065,0.01329522,-0.02396681,-0.02439105,-0.02125838,0.00835593,-0.00821526,-0.00201836,-0.0077195,-0.01768017,-0.01705363,0.0050499,-0.00696677,-0.02362763,-0.02289468,-0.01420077,-0.01594201,-0.02139979,0.0002627,-0.01879027,0.000468,-0.01033816,0.00957705,-0.00851331,-0.01148478,-0.01492465,-0.00507651,-0.03519565,-0.00899081,-0.02371891,-0.00565286,0.00332541,-0.00928584,-0.00148004,0.00441272,-0.02110628,-0.00971772,-0.01751287,-0.00244112,-0.01883741,-0.00872775,-0.00144201,0.01017167,-0.00622008,-0.0092098,-0.0256745,-0.01521052,-0.03152619,-0.02028666,-0.00729979,-0.01535044,-0.0009417,-0.00878856,0.0062756,-0.00391621,-0.01502194,-0.00044595,-0.01292641,-0.02301024,-0.01703388,-0.01474366,-0.00501112,-0.01398635,-0.02342083,-0.02474233,-0.02217993,-0.01969663,-0.00947592,0.01123925,-0.00756744,-0.00855132,-0.01375066,-0.00195297,-0.00252476,0.02032087,-0.02136939,-0.02389678,-0.01967839,-0.02007982,-0.00115004,-0.00396791,0.02854941,-0.00418994
"Np2_500531",-0.00539583,-0.01315905,-0.00582164,-0.0090212,-0.01401369,-0.01192273,-0.01069704,0.9754981,0.03596893,-0.00271332,-0.01191967,-0.00267074,-0.01396199,0.0032737,-0.00909572,-0.01334913,-0.02283988,-0.01148627,-0.00995342,-0.03717868,-0.00536391,-0.02428149,-0.01154711,-0.01884194,-0.0202486,0.00644134,-0.007169,0.00516699,-0.01059514,0.00491303,-0.00125496,-0.00554031,-0.02497952,-0.00269355,-0.02183771,-0.0301332,-0.02242167,0.00033417,-0.02507072,0.00199175,-0.01640272,-0.01237892,-0.02114127,-0.01403043,-0.02635722,-0.01323052,-0.01047045,-0.01004464,-0.0103427,-0.02599535,0.02089264,-0.00028323,-0.02808323,0.00277035,-0.00198338,0.00411618,-0.01592977,-0.02726212,0.00313836,-0.02341776,-0.01502191,-0.02683174,0.00977623,-0.02507684,-0.00276654,-0.00749441,0.00184272,-0.01487594,0.0034866,-0.01667796,-0.00313456,-0.00815593,-0.02351959,-0.01715545,-0.00956258,-0.0149322,-0.01032447,-0.01031533,-0.00605736,-0.00879766,-0.02857293,-0.02776543,-0.01516638,-0.00295056,-0.00641624,-0.01961304,0.01419694,-0.00153781,-0.02726668,-0.01121103,-0.01558456,-0.0062733,0.00267606,-0.01277733,0.03006706,0.00229285,-0.00189213,-0.01307387,0.00819014,-0.01785802
"Np2_503742",-0.02185751,0.00915733,-0.01559222,0.01253483,-0.0257612,0.00613569,-0.01043094,0.03596893,1.00827393,-0.01248388,-0.03051038,-0.00134012,-0.01521661,-0.00953827,-0.02160358,0.00835896,-0.0247028,-0.02156101,-0.01212046,-0.03037357,0.00022469,-0.01610774,0.00012432,-0.00306461,-0.02682572,-0.0238588,-0.01861236,-0.00779706,-0.02812134,-0.02538714,0.00737505,-0.02656415,-0.00190279,-0.02295704,-0.00894975,0.01119205,0.00217576,-0.00487426,-0.01644076,-0.04351548,-0.01248693,-0.00694241,-0.01068643,0.00859012,0.00158572,-0.01798276,-0.01780791,-0.01281996,-0.00825175,0.0127447,-0.00773472,0.00119947,0.00016386,0.00531755,-0.00019655,-0.01553901,-0.0234193,-0.03809726,-0.00845705,-0.01722092,-0.01870966,0.01571008,-0.03238538,0.02385197,-0.0161868,-0.03292831,-0.0065592,-0.00715837,-0.02240347,-0.01595566,-0.01199272,-0.01534129,0.0214553,-0.01080653,0.00028399,-0.00143593,-0.03591046,-0.01293858,-0.01689242,-0.01020434,-0.01766191,-0.02537038,-0.0033429,-0.0165229,-0.0163389,0.02292902,-0.00104814,-0.01054801,-0.0017568,-0.02341476,-0.00984393,-0.00479062,-0.00344478,-0.03380115,-0.01650466,0.00407968,-0.0112065,0.00878627,-0.01435435,-0.01090082
"Np2_503706",-0.01689542,-0.00899537,-0.0118467,-0.01884803,-0.02414466,-0.01566674,-0.00987892,-0.00271332,-0.01248388,0.9962982,-0.01535953,-0.00763129,-0.01588115,-0.01339631,-0.01679356,-0.01785348,-0.00711882,-0.01097229,0.00531147,-0.00777121,-0.03176646,-0.01722849,0.00949645,-0.02380252,-0.02277605,-0.00338548,0.00125269,-0.02275627,-0.02239888,-0.01951262,-0.01701253,0.00409793,-0.00195905,-0.01388902,-0.02451722,0.00429259,-0.02768639,-0.00721158,-0.01056625,-0.03201432,-0.01740945,-0.01262529,-0.00450777,-0.00545668,-0.02417049,-0.03902478,0.0079879,-0.00846616,-0.03142278,6.653e-05,-0.00535784,-0.00600414,-0.02559235,-0.02393634,-0.02123859,-0.01179349,-0.00978917,-0.01306176,0.00076302,-0.00876119,-0.01070616,-0.01460831,-0.01145586,-0.00023153,-0.0331229,-0.00789286,0.00965612,-0.02242173,-0.0084692,-0.01570778,-0.01311347,0.22457021,-0.0091672,-0.00630067,-0.01908527,-0.01228923,-0.02197617,-0.00706406,-0.03823859,-0.03246296,-0.00692113,0.00696447,0.00025054,-0.02463891,-0.01563479,-0.01833871,-0.00809968,-0.00436937,0.00198871,-0.01160948,-0.018112,-0.02172674,-0.01779571,-0.01576098,-0.01443192,0.00265478,0.02553842,-0.01347231,-0.00376565,-0.00700324
