"","Np2_501310","Np2_502610","Np2_504648","Np2_504497","Np2_502212","Np2_500340","Np2_500569","Np2_502475","Np2_501049","Np2_502260","Np2_503630","Np2_501165","Np2_504563","Np2_503369","Np2_501541","Np2_504671","Np2_501668","Np2_501666","Np2_504390","Np2_503786","Np2_502647","Np2_504213","Np2_501346","Np2_504650","Np2_504238","Np2_503285","Np2_502146","Np2_501645","Np2_500351","Np2_502980","Np2_502091","Np2_501248","Np2_504602","Np2_501664","Np2_500490","Np2_502021","Np2_504302","Np2_503586","Np2_504451","Np2_501903","Np2_503754","Np2_500413","Np2_500054","Np2_500059","Np2_502766","Np2_503031","Np2_502501","Np2_500626","Np2_504794","Np2_501042","Np2_502412","Np2_502317","Np2_503004","Np2_503482","Np2_504978","Np2_501937","Np2_501756","Np2_500542","Np2_503020","Np2_503060","Np2_501388","Np2_500894","Np2_504510","Np2_500695","Np2_502403","Np2_503178","Np2_502227","Np2_502654","Np2_502321","Np2_504736","Np2_504192","Np2_501531","Np2_504029","Np2_500401","Np2_501750","Np2_504964","Np2_503799","Np2_501941","Np2_500063","Np2_500030","Np2_502707","Np2_500255","Np2_503423","Np2_501733","Np2_501431","Np2_501409","Np2_501016","Np2_503323","Np2_500237","Np2_501637","Np2_503791","Np2_502665","Np2_503917","Np2_501919","Np2_504564","Np2_502219","Np2_500549","Np2_503740","Np2_501698","Np2_500222"
"Np2_501310",0.98877157,-0.0120012,-0.01063775,-0.00694566,0.00154059,-0.01639099,-0.00639692,-0.00686052,-0.02934606,0.01152556,0.0312614,-0.00159064,-0.01240705,-0.02672097,-0.02491371,-0.01817854,-0.03054993,-0.01512332,-0.01180055,-0.01239489,-0.02000407,0.00260915,-0.00310914,0.00642438,-0.01431314,-0.01278551,-0.01636519,-0.01282961,-0.02314138,-0.01479802,0.00745343,0.00154819,-0.03496403,-0.01542426,-0.00099631,-0.00565212,0.0002045,-0.0077619,-0.00851733,0.01410349,0.00161355,0.00389661,-0.00772236,-0.02381779,-0.02711469,-0.00274585,-0.01079888,-0.02353203,0.00410484,-0.00688334,-0.01051311,-0.00790782,-0.02214731,-0.01306826,0.00377653,-0.02161984,-0.00064215,-0.00629964,-0.01705526,0.01612968,-0.006555,-0.01523731,-0.02023969,-0.01959977,-0.0172027,-0.01026991,-0.016771,0.00279763,-0.01919694,-0.02367037,-0.00584667,-0.01657187,-0.01437243,0.00226715,-0.0069198,0.0096757,-0.00043239,0.0110969,-0.0117808,-0.00492403,-0.02109695,-0.00781663,-0.01080648,-0.00343898,-0.01003279,-0.01487858,-0.02561446,-0.01581339,-0.00683772,-0.01049184,-0.00454858,-0.0161934,-0.00810237,-0.00106775,0.00466725,-0.01710539,-0.02699456,-0.02835044,-0.01636213,-0.02156971
"Np2_502610",-0.0120012,0.9937944,-0.00637867,0.0044575,-0.0132005,-0.0349321,-0.00304985,-0.01324153,-0.01079887,-0.00807958,0.00223219,0.00145242,0.00416413,-0.01151783,-0.02354266,-0.02683958,-0.01671477,-0.02272034,-0.01407753,0.00797632,-0.02623309,-0.01380392,0.007838,0.00232339,-0.00610204,-0.01202248,-0.00982609,-0.02316265,-0.00885022,-0.02117903,-0.0010556,0.00702328,-0.00851278,-0.01663724,-0.01756141,0.00985506,-0.01149657,-0.01991898,-0.02660245,-0.02556581,-0.00750349,0.00389965,-0.01714341,-0.00040655,9.657e-05,-0.02447898,-0.01824391,-0.01927297,0.00395588,-0.01508838,-0.01598212,-0.00060871,-0.00588013,0.0006149,-0.01734862,-0.00200864,-0.03377544,-0.01496067,-0.02374027,-0.00590748,-0.01369602,-0.01067423,-0.01172458,-0.00652462,-0.00686357,-0.01817094,0.00481622,-0.02455955,-0.00323377,-0.00041111,0.00586046,-0.01976087,0.00508678,-0.00092183,-0.03093298,-0.0249776,-0.01274145,-0.03328443,0.07547095,0.00526309,-0.00862982,-0.01161362,-0.01475548,-0.00647597,-0.02325386,-0.01137952,-0.00296321,0.00166979,-0.00759469,-0.02736095,0.00259851,-0.01421435,-0.0158514,0.00167131,-0.01204986,-0.01938237,-0.00403937,-0.01861933,-0.01985513,-0.0136626
"Np2_504648",-0.01063775,-0.00637867,0.98496796,0.00597295,0.01567517,-0.01715251,-0.02053453,0.00985808,-0.01749148,0.00179594,-0.00658844,0.00676791,-0.01332057,0.00261371,-0.01761916,-0.01377202,-0.02431939,-0.02348489,-0.01271407,-0.01832445,-0.01590155,0.00017561,-0.01314273,-0.00968927,-0.00154656,0.00575709,0.00749752,-0.01419913,-0.02542291,-0.01753555,-0.02355631,-0.01927753,-0.00213328,-0.02363385,-0.0093579,-0.01902973,-0.01530115,-0.00426739,-0.0022868,-0.00201016,0.00647606,-0.01100104,-0.01365193,-0.01576324,-0.00386002,-0.01217144,-0.00031231,-0.00726941,-0.01246478,-0.02086898,0.00194947,-0.0158134,0.01296349,-0.00805373,-0.00428106,0.00072281,0.03720467,-0.02347729,-0.01796877,-0.02308819,-0.01020455,-0.02283889,-0.01157713,-0.00288113,-0.01477219,0.00310468,-0.00035639,-0.01544403,0.0013217,-0.02139186,-0.01268824,-0.00973334,-0.01300593,-0.01369448,0.00052674,0.00283412,-0.01882605,-0.03921703,-0.01679836,-0.02073365,-0.01942646,-0.0040181,-0.00609596,-0.02031264,-0.02660243,-0.01077607,0.00022425,-0.02934301,-0.0133753,0.00394677,-0.00546211,-0.03443506,-0.00111184,-0.00471731,-0.02406252,-0.00677083,-0.01377199,-0.0070718,-0.01499564,-0.00120304
"Np2_504497",-0.00694566,0.0044575,0.00597295,1.01865314,-0.0038889,0.00173971,0.0010937,-0.00833799,-0.01258339,-0.02248023,-0.01064842,-0.02434832,-0.01190851,0.02682601,-0.01453509,-0.01950403,-0.00375514,-0.03864102,-0.01495004,-0.02162445,-0.03212168,-0.01878046,-0.01218667,-0.02104533,-0.0025665,-0.00058287,-0.01708268,-0.01506709,-0.02051484,-0.00381138,-0.00968016,-0.01649745,-0.00938528,0.00103442,-0.00171377,-0.0089536,-0.00948105,-0.01592745,-0.01014681,-0.01519023,-0.01126402,0.00044313,-0.02181597,0.002217,-0.0178001,-0.00255129,0.01660395,0.00949483,-0.01606877,-0.00547277,-0.00743054,-0.00300122,-0.01587273,-0.02488185,0.00032306,0.02311111,-0.02035982,-0.00154504,-0.02704483,-0.01118803,-0.01456854,-0.01352276,-0.00986105,-0.00116504,-0.01928819,0.00755681,-0.01384046,-0.01372797,0.01033388,-0.01709178,-0.02541232,-0.00391323,-0.01904194,-0.00057831,-0.02146941,-0.00274586,-0.01118194,-0.00770871,-0.02298637,-0.01400156,-0.00859031,-0.00731807,-0.02003605,0.00967572,-0.03370249,-0.0204601,0.00254836,-0.02413094,-0.00588317,-0.01850538,-0.01377813,-0.01174282,-0.00714782,-0.00892927,-0.00441028,-0.0090068,0.01849632,-0.03621201,-0.02027164,-0.02319921
"Np2_502212",0.00154059,-0.0132005,0.01567517,-0.0038889,0.99382176,-0.02139032,-0.02811636,-0.0197639,0.00623895,0.00591823,-0.00869822,0.01165019,0.00432981,-0.02077621,-0.00574484,0.00281436,-0.01229306,-0.02042665,-0.00859181,-0.0161782,-0.0236354,-0.00041415,-0.01251649,-0.01073504,-0.02083248,-0.00440874,-0.02744459,-0.01782892,-0.01248457,-0.0012532,-0.01852204,0.00566895,-0.02202721,-0.00355145,-0.00295561,-0.01581948,-0.00616284,0.00167891,-0.0188367,-0.00563995,-0.0185859,-0.01539085,-0.0139377,-0.01498501,-0.00444979,0.01064697,-0.01929424,-0.01469924,0.00305755,-0.00884264,-0.0235685,-0.02339524,-0.02486663,-0.0195876,-0.01627093,-0.00457899,0.00028658,0.00663719,0.00272163,-0.00726182,-0.00973031,-0.02434067,-0.0015268,-0.02687913,-0.01049792,-0.00493315,-0.01842631,-0.00828174,-0.01203618,-0.00434947,0.00572214,-0.01442714,0.00327645,-0.01306824,-0.02438325,-0.02541991,-0.00467171,-0.0039345,-0.02164416,-0.01995542,-0.0156082,-0.00460787,-0.01823784,-0.00874231,-0.02521619,0.00018625,-0.01738968,0.01065154,-0.02095713,-0.01579517,0.00170019,-0.00325658,-0.01325369,-0.00150704,-0.01978825,-0.00964062,-0.01056174,0.00358652,-0.0139134,-0.00300882
"Np2_500340",-0.01639099,-0.0349321,-0.01715251,0.00173971,-0.02139032,0.98546964,0.00517645,-0.00425522,-0.01336466,-0.01079736,0.00650647,-0.01920151,-0.01223377,-0.0145396,0.0039878,-0.01177321,0.03939193,-0.012062,-0.00904325,-0.0120696,-0.01405474,-0.03111378,-0.00187184,-0.01650652,-0.0074518,-0.01170023,-0.01102386,-0.01600034,0.00500013,-0.02237679,-0.0081814,-0.02639879,-0.02217464,-0.02102703,0.00753703,-0.01140687,-0.0207504,-0.0282608,0.00199202,-0.00122736,-0.00824525,-0.02511436,-0.03308529,-0.01786846,-0.01964535,-0.01579667,-0.00895358,-0.03384684,-0.02338605,-0.00032599,0.02462044,-0.01001456,-0.01011792,-0.02323106,-0.00273825,-0.00761445,0.09088397,0.00481774,-0.01596995,-0.0121213,-0.00987775,-0.01764804,-0.01307434,-0.00437835,-0.02417347,-0.00644859,-0.00869366,-0.03077335,-0.01643964,-0.00039287,-0.01524947,0.00609758,-0.02483923,-0.02248775,-0.01434659,-0.02571935,-0.01424322,-0.01533003,-0.00628747,-0.00049471,-0.00085951,-0.03059556,-0.01108921,0.01725448,-0.01882757,-0.01196928,-0.01343307,-0.0153361,-0.01487251,-0.00879854,0.00763279,-0.00918006,-0.01568114,-0.00621452,-0.01567964,-0.01115607,-0.03092529,0.01590317,-0.00281273,0.02709202
"Np2_500569",-0.00639692,-0.00304985,-0.02053453,0.0010937,-0.02811636,0.00517645,0.98174508,-0.00672524,-0.00337058,0.00132474,-0.01693972,-0.0072314,-0.01287976,-0.02278565,0.00273379,-0.01849925,-0.02175056,-0.0248681,-0.00041719,0.00856455,-0.01606876,-0.01716769,-0.00662188,0.00443165,-0.00931382,-0.00581018,-0.01957394,-0.01239031,-0.01251801,-0.01724674,-0.01004341,-0.00652461,-0.00458051,-0.01179295,0.00035498,-0.0015648,-0.02428442,-0.04167491,-0.0281422,-0.03698565,-0.00706724,-0.00022415,0.02007712,-0.00346634,-0.00417922,-0.00230657,-0.00275953,-0.0308448,-0.015976,0.01863619,-0.0210179,0.00636359,0.00139619,-0.01126095,-0.00323225,-0.01084446,-0.0261951,-0.01285241,-0.00871189,-0.00516723,-0.00535571,0.00602614,-0.01052832,0.00607174,-0.01007534,-0.01773469,-0.01131568,-0.0113552,0.0008505,0.02647337,-0.03048757,-0.02783667,-0.01849317,-0.01826971,-0.0160566,-0.01298922,-0.0123052,-0.01840806,-0.01909357,0.0459796,-0.01868165,-0.01102537,-0.01629524,-0.01242377,-0.01992957,-0.00471123,-0.03247122,-0.02403816,-0.00837445,0.00225955,-0.00182928,-0.01058607,-0.02316719,-0.01187655,-0.01769366,-0.01028206,0.0017169,-0.02167909,-0.01683485,0.01686992
"Np2_502475",-0.00686052,-0.01324153,0.00985808,-0.00833799,-0.0197639,-0.00425522,-0.00672524,0.97884145,-0.02192231,-0.01312297,-0.02074735,0.00340107,-0.01015135,-0.01230518,-0.01794596,-0.00513075,-0.00838205,-0.01347561,-0.01015285,-0.01743524,-0.00741229,-0.01307126,-0.00693348,0.00320804,-0.02680154,-0.01235382,-0.01897353,0.0040182,-0.01890965,-0.00722228,-0.02646712,-0.01048424,0.01243602,-0.02700066,-0.0098367,-0.02422056,-0.01486794,-0.01949031,-0.00610963,-0.02179312,-0.00509882,-0.01755988,-0.01139471,0.01476621,-0.00418682,0.00330988,-0.01310321,-0.01094023,-0.01917562,-0.01967577,0.01211073,0.01152403,0.00047658,0.0087956,-0.01509594,-0.00902805,-0.00781054,-0.012556,-0.01373553,-0.00395882,-0.01889142,0.00586653,-0.01479195,-0.00244793,-0.02102704,-0.02534234,0.00326883,-0.03446696,-0.01101319,-0.02719071,-0.01255904,-0.01583618,-0.00679668,-0.02070932,-0.02716028,-0.01299682,-0.00273673,-0.02236768,-0.01271712,-0.01589241,0.00228691,-0.00145688,-0.00353474,-0.02155145,-0.00899309,0.00166523,-0.01043864,-0.00413362,0.01715414,0.00057993,-0.01247695,-0.01712972,-0.00083064,-0.0044361,-0.02788534,-0.00724963,0.00915734,-0.0073986,-0.00209833,-0.0089779
"Np2_501049",-0.02934606,-0.01079887,-0.01749148,-0.01258339,0.00623895,-0.01336466,-0.00337058,-0.02192231,0.99102454,-0.01144033,0.00115146,-0.00814038,-0.02382082,-0.0191346,-0.02067135,-0.0039041,-0.00502739,-0.01270498,-0.02610233,0.00172754,-0.02062577,-0.01062862,-0.026683,-0.01699749,-0.01067879,-0.00413514,-0.01729089,0.03290906,-0.01418699,-0.03259583,0.00743975,-0.00180952,-0.00594548,-0.02106199,-0.01697012,-0.02040992,-0.00740925,-0.01446364,-0.02053911,-0.03014258,-0.02196033,0.00829096,-0.02065615,-0.0042233,-0.02165633,-0.00427954,0.00073954,-0.00986559,-0.00670091,-0.02164116,-0.00475074,-0.01217754,-0.00240081,-0.02539405,-0.01797334,-0.00521739,-0.01585598,-0.00950535,0.00041122,-0.0048602,-0.02085681,-0.00749893,-0.00505324,0.00151474,-0.03044049,-0.01013159,0.00312748,-0.0037521,-0.02164265,-0.01349996,-0.00874838,-0.00503346,0.00719807,-0.00382657,-0.00997351,-0.00812214,0.01323404,-0.02539709,-0.02395457,-0.01299376,0.00336156,0.00493782,-0.00702013,-0.01728479,-0.00655044,0.00121986,-0.01970009,-0.00807501,-0.01429947,-0.01506556,-0.00669028,0.00248908,-5.999e-05,-0.00244945,0.00130954,-0.01210304,-0.00588011,0.01039617,-0.00725573,-0.00987929
"Np2_502260",0.01152556,-0.00807958,0.00179594,-0.02248023,0.00591823,-0.01079736,0.00132474,-0.01312297,-0.01144033,1.00254482,-0.02546551,-0.01484517,-0.02034154,-0.01261528,0.0229363,0.01279934,-0.0143162,-0.02609783,-0.02718309,-0.00862527,-0.00620237,-0.01262136,-0.01362763,-0.00120608,-0.02118362,-0.01479194,-0.00347547,-0.02167608,-0.01769975,0.03107595,0.00453501,-0.03678661,-0.00125016,-0.0289828,-0.01075481,-0.02164266,0.00579815,-0.02238446,-0.02009985,-0.0173912,-0.00480091,-0.02258204,-0.0098808,-0.00788807,0.00188715,-0.01660837,0.00224283,-0.0074503,-0.00778164,0.02014255,-0.02285562,-0.01766632,-0.00636957,-0.01735471,-0.00339794,0.00130194,-6.455e-05,-0.00845806,-0.0096376,-0.00624493,-0.01448948,-0.01997977,-0.00887,-0.0205422,-0.00978504,-0.02230843,-0.02120946,-0.0134969,-0.00676325,-0.00682862,-0.01089313,0.01106195,-0.01303483,-0.0167634,-0.03583049,-0.01026689,0.0091133,-0.01127769,-0.01986728,-0.01377051,-0.00243121,-0.02122318,-0.00080479,-0.01198147,-0.00383114,0.01123523,-0.01926082,0.00391637,-0.01598822,-0.01888233,-0.005947,-0.01166377,-0.01497283,-0.01113024,-0.0207474,-0.0157678,0.02070336,-0.02397283,-0.01943258,-0.01764809
