"","solution","std.error","z.ratio"
"vm(ID, ginv)_Np1_503504",1.05669686612257,0.756688183978792,1.39647597054613
"vm(ID, ginv)_Np1_502993",0.949056362352493,0.730039437070842,1.30000697792495
"vm(ID, ginv)_Np1_504026",0.855480255559922,0.741794840582313,1.15325721986468
"vm(ID, ginv)_Np1_503443",0.113971703731878,0.772921837331981,0.147455665278254
"vm(ID, ginv)_Np1_502917",0.43857421337522,0.856607789002958,0.511989523099825
"vm(ID, ginv)_Np1_500457",0.746131089657892,0.743811096204445,1.00311906270999
"vm(ID, ginv)_Np1_502095",0.380028605035101,0.687073285527709,0.553112183285103
"vm(ID, ginv)_Np1_502846",-0.342461142961633,0.767026824236541,-0.446478704708275
"vm(ID, ginv)_Np1_500098",0.252826020972557,0.766597628418865,0.329802769536373
"vm(ID, ginv)_Np1_504188",-0.125908520975353,0.754837557980566,-0.16680214126096
"vm(ID, ginv)_Np1_504964",1.44386127810936,0.712632732902462,2.02609452449468
"vm(ID, ginv)_Np1_500295",0.55737389419561,0.796194912570725,0.700047042998532
"vm(ID, ginv)_Np1_501470",1.36543058663649,0.764423954650514,1.78622160952655
"vm(ID, ginv)_Np1_501123",0.20347260537921,0.669486944621904,0.303923186275308
"vm(ID, ginv)_Np1_502926",0.587689987024366,0.746089119777484,0.787694085660492
"vm(ID, ginv)_Np1_504215",-0.370764689008113,0.794481382477467,-0.466675113080612
"vm(ID, ginv)_Np1_503911",-0.141872586878557,0.80889710299833,-0.175390153274971
"vm(ID, ginv)_Np1_503331",0.491462851213029,0.742553687653018,0.661854973431471
"vm(ID, ginv)_Np1_501158",1.28239912777977,0.760097456772778,1.6871509256518
"vm(ID, ginv)_Np1_501929",0.187558915410236,0.790766696298186,0.237186159063419
"vm(ID, ginv)_Np1_503901",1.08165585563106,0.756009232577487,1.43074424097088
"vm(ID, ginv)_Np1_503535",0.790757788918072,0.751734658054992,1.05191077788544
"vm(ID, ginv)_Np1_503046",1.01747082186461,0.771758769958972,1.31837934529555
"vm(ID, ginv)_Np1_503929",0.367627086078841,0.73132480364886,0.502686472884017
"vm(ID, ginv)_Np1_500182",0.596704507063805,0.758413901484989,0.786779495860303
"vm(ID, ginv)_Np1_503087",0.163869747493061,0.75500021347485,0.217045961800274
"vm(ID, ginv)_Np1_502173",0.70796619189239,0.754973471398305,0.937736514875349
"vm(ID, ginv)_Np1_501573",0.225173543207402,0.797813388951752,0.282238360907001
"vm(ID, ginv)_Np1_500039",0.30704532329108,0.808176452105144,0.379923620010563
"vm(ID, ginv)_Np1_504533",0.644619282295324,0.756740173810334,0.851837003775735
"vm(ID, ginv)_Np1_504397",0.638346109259755,0.763145027081088,0.836467626214286
"vm(ID, ginv)_Np1_503180",0.770401067130973,0.810100702548565,0.950994197026743
"vm(ID, ginv)_Np1_501695",-0.482157335741365,0.716168971242064,-0.673245218799625
"vm(ID, ginv)_Np1_500080",0.778790009419369,0.7734301153134,1.00693003026369
"vm(ID, ginv)_Np1_503448",0.232851237166233,0.760127335440889,0.306331881922355
"vm(ID, ginv)_Np1_501049",1.16235270272026,0.719986261381778,1.61440955899562
"vm(ID, ginv)_Np1_504658",0.493195861014138,0.768731612901938,0.641570936769908
"vm(ID, ginv)_Np1_504827",0.165174234263555,0.761760776499874,0.216832159595424
"vm(ID, ginv)_Np1_500157",0.407172547622431,0.781532014454935,0.520992793758303
"vm(ID, ginv)_Np1_503873",0.398576298700423,0.776658832958214,0.513193543659687
"vm(ID, ginv)_Np1_502407",0.713142828948208,0.78634340080123,0.906910172097285
"vm(ID, ginv)_Np1_504630",1.26968815984788,0.786261278555256,1.61484253959563
"vm(ID, ginv)_Np1_504933",-0.149834324331024,0.739587512650138,-0.202591744409161
"vm(ID, ginv)_Np1_500336",1.42130515384216,0.769278301138056,1.84758253513651
"vm(ID, ginv)_Np1_503464",0.190042074280254,0.733114945617528,0.259225480828487
"vm(ID, ginv)_Np1_503106",1.25782472437898,0.800444269098534,1.571408245318
"vm(ID, ginv)_Np1_503536",0.701790783462693,0.801991423453136,0.875060210046874
"vm(ID, ginv)_Np1_500079",0.23042694697402,0.782399785163935,0.294513049905476
"vm(ID, ginv)_Np1_501959",0.850463704792402,0.762371856072781,1.11554971241122
"vm(ID, ginv)_Np1_503102",0.849920887823381,0.729479626372947,1.16510572344464
"vm(ID, ginv)_Np1_503803",-0.167961668690857,0.761456445452636,-0.220579482508701
"vm(ID, ginv)_Np1_503222",0.0492338398477824,0.761119097423182,0.0646861181311398
"vm(ID, ginv)_Np1_500107",0.408001367029882,0.714628820140357,0.570927669765331
"vm(ID, ginv)_Np1_503983",0.602044164727728,0.729628968106418,0.825137420585415
"vm(ID, ginv)_Np1_501184",0.233664023665001,0.837195050626487,0.279103446072867
"vm(ID, ginv)_Np1_503172",0.131555363189962,0.770698666788951,0.170696238178373
"vm(ID, ginv)_Np1_502930",1.23845140928452,0.753504567905636,1.64358845590916
"vm(ID, ginv)_Np1_503933",0.491320954009221,0.778375658306854,0.631213153656368
"vm(ID, ginv)_Np1_500114",0.959154308725653,0.720650381469564,1.33095649900265
"vm(ID, ginv)_Np1_504915",0.86313859101388,0.730655191425711,1.18132136901629
"vm(ID, ginv)_Np1_501804",0.65229502496942,0.739673221098351,0.881869190831079
"vm(ID, ginv)_Np1_503793",-0.105420495566484,0.822125158187658,-0.128229253802279
"vm(ID, ginv)_Np1_500051",0.607065626159865,0.763599649145733,0.79500511405291
"vm(ID, ginv)_Np1_503643",0.601419169495775,0.82691378441423,0.727305773384596
"vm(ID, ginv)_Np1_500677",0.788538988249242,0.786892889500045,1.0020918968403
"vm(ID, ginv)_Np1_501894",1.11769249328933,0.761081258732982,1.46855868603311
"vm(ID, ginv)_Np1_500570",1.21805166012315,0.761128258133832,1.60032379182666
