"","Np2_502644","Np2_504534","Np2_502352","Np2_504463","Np2_503104","Np2_502852","Np2_500544","Np2_502330","Np2_500781","Np2_504028","Np2_503064","Np2_504498","Np2_502964","Np2_501202","Np2_500919","Np2_501360","Np2_503002","Np2_503314","Np2_501486","Np2_500963","Np2_504721","Np2_501118","Np2_504879","Np2_501535","Np2_500728","Np2_500410","Np2_502126","Np2_501673","Np2_504350","Np2_502944","Np2_501519","Np2_500765","Np2_504843","Np2_503412","Np2_501520","Np2_501636","Np2_503223","Np2_500553","Np2_502034","Np2_502740","Np2_503046","Np2_504945","Np2_504214","Np2_502616","Np2_502059","Np2_500696","Np2_501974","Np2_504533","Np2_501082","Np2_504882","Np2_500134","Np2_500093","Np2_500082","Np2_502165","Np2_503210","Np2_503805","Np2_504609","Np2_503394","Np2_504807","Np2_502456","Np2_500672","Np2_501490","Np2_500706","Np2_502289","Np2_500053","Np2_503779","Np2_504281","Np2_503813","Np2_502378","Np2_501699","Np2_504026","Np2_500051","Np2_504123","Np2_503818","Np2_503012","Np2_504702","Np2_501498","Np2_500467","Np2_500480","Np2_504246","Np2_504393","Np2_500823","Np2_504201","Np2_504666","Np2_504069","Np2_502949","Np2_500061","Np2_504315","Np2_504518","Np2_504243","Np2_503467","Np2_504205","Np2_503518","Np2_504550","Np2_504342","Np2_502149","Np2_503413","Np2_501130","Np2_503187","Np2_501805"
"Np2_502644",0.99473946,-0.0109785,-0.00333086,-0.01588332,-0.00788296,-0.01756488,-0.02710238,-0.01302041,0.00041845,-0.00807908,-0.0190488,-0.01184512,-0.0151961,-0.02258373,-0.0120884,0.00026489,-0.01970408,-0.00759104,-0.01641547,-0.01233623,0.00019647,-0.01765153,-0.00221337,-0.0043465,-0.00299182,-0.03085773,-0.01227995,0.01034516,-0.02986495,-0.00794228,-0.01663289,0.00171079,-0.01153952,-0.02654592,-0.0017983,-0.01033993,0.03446181,-0.00377938,0.02330207,-0.01055735,-0.02400683,-0.01288506,-0.00492273,-0.02163651,-0.013028,-0.01590611,0.0291997,-0.02138109,-0.00758495,0.00650767,-0.0131618,0.01476648,-0.0122085,-0.01077324,-0.0133397,-0.00628045,-0.00922851,0.00654111,-0.01560963,-0.02656112,-0.00835276,-0.02314782,-0.01735811,-0.01789029,-0.01591979,-0.04359726,0.00609259,-0.00774916,-0.01352212,-0.01533596,-0.00999632,-0.00884689,0.03184521,-0.01187552,-0.00207806,-0.0020522,0.01062948,-0.02519731,-0.0340354,-0.01576171,-0.01036577,-0.01053758,-0.02990295,-0.01329256,0.01047896,0.01207689,-0.01342788,-0.00391469,-0.00968614,-0.00891227,-0.00803042,-0.00506261,-0.01581945,-0.02737753,-0.01252779,-0.02592408,-0.01848025,-0.00822808,-0.02179621,-0.00540166
"Np2_504534",-0.0109785,0.99570961,-0.01698558,-0.00232284,-0.0057255,-0.01951253,-0.01779904,-0.02804353,-0.02463936,-0.01580426,0.00028922,-0.00375809,-0.01501518,-0.0201222,-0.00765034,-0.02083983,0.00221861,-0.00893051,-0.00574375,-0.02583893,0.20137479,0.03513531,-0.01632424,0.001764,-0.00980476,3.531e-05,-0.02973569,-0.02885236,-0.02588301,-0.04288277,-0.01189075,-0.00586234,-0.00162801,-0.01100891,-0.01149999,-0.01365594,-0.02146016,-0.00542294,-0.00418837,-0.00931214,-0.00816575,-0.02304287,0.01304692,-0.02434434,0.00950287,-0.00964357,-0.00741315,-0.0221124,-0.02610499,0.0059284,-0.02301554,-0.01926164,-0.01293982,-0.00800762,0.01557689,-0.01415767,-0.00418229,0.00383328,-0.02379093,-0.0184741,0.10068911,-0.02220669,-0.00957516,-0.01877365,-0.01315419,-0.02851636,-0.01805292,-0.01517026,-0.0171422,-0.03142334,-0.00388581,-0.02721491,-0.00856866,-0.00682931,-0.01330013,0.00056137,-0.01822931,-0.01726232,-0.00344642,-0.02014199,-0.0115532,-0.02510457,-0.00645986,-0.00687797,-0.02719816,-0.00355436,-0.02252142,-0.02790817,-0.00342361,-0.01435683,-0.00115973,-0.01446021,-0.01791912,-0.01275279,-0.02070909,-0.03136865,-0.01100135,-0.02629198,-0.02009487,-0.0306115
"Np2_502352",-0.00333086,-0.01698558,0.97192723,-0.024171,-0.01890738,-0.00988835,-0.01501667,-0.00914488,0.00246948,-0.01089334,-0.01714978,-0.00675328,-0.0216593,-0.00228787,-0.01687917,-0.00954322,0.0755475,-0.00842876,-0.00402569,-0.01393415,0.00513625,-0.01240764,-0.01293373,0.01230038,-0.01371217,-0.0190761,-0.01068503,-0.02622202,-0.00151094,-0.01212489,-0.03282666,-0.00992179,-0.00720787,-0.00564187,-0.00962988,-0.0227327,-0.00119318,-0.03107209,-0.0325743,0.00183242,-0.00964052,-0.03181552,-0.01457878,-0.00787837,-0.0096086,-0.02905906,0.00175488,0.01062185,0.02107309,-0.00071578,0.01108711,-0.00507627,-0.01365439,-0.02134152,-0.01919475,-0.03676601,-0.00489687,-0.02698524,0.01593718,-0.02040498,-0.00873438,0.0128082,-0.0230611,-0.02252902,-0.01660547,0.01425258,-0.03746839,-0.00752261,-0.03214851,-0.00917984,0.02595968,0.01388161,-0.01247608,-0.00085412,-0.01386266,0.0117059,-0.00358781,-0.00870243,-0.00552935,-0.00048315,-0.00056069,-0.00772634,-0.02055397,-0.01108947,-0.01118829,-0.01415154,-0.01092071,-0.01189831,-0.00550655,-0.03362028,-0.00263452,-0.01015746,-0.01893776,-0.01529184,-0.02309608,-0.01307816,-0.01293226,-0.01149845,-0.01807271,-0.01688221
"Np2_504463",-0.01588332,-0.00232284,-0.024171,0.99958413,-0.00895789,-0.02304899,0.0184991,-0.0139433,0.00588127,0.01638877,-0.01617068,-0.02341082,-0.00851697,-0.00252506,-0.02517453,-0.02331202,-0.01530556,-0.01140269,-0.00836797,-0.00398464,-0.01456209,-0.00291427,-0.0104342,0.01054282,-0.02079121,-0.01323172,0.00200119,-0.0044134,0.00418145,-0.00399986,-0.01755578,-0.00012434,-0.00820527,0.001875,0.0266226,-0.02829135,-0.01648237,-0.02157875,-0.00270751,-0.01680165,-0.00987773,-0.02399464,-0.01557619,-0.00781149,-0.02064068,-0.01241983,-0.01627103,-0.02230398,-0.00607519,0.00239194,-0.03172137,0.00791403,0.00541753,-0.00546247,-0.01228607,-0.02909717,-0.0188177,-0.01308273,-0.02139782,0.00733324,0.00471207,-0.00460953,-0.03318095,-0.00497747,0.00474703,-0.0229304,-0.00820983,-0.02250773,0.00790492,-0.01960374,0.00352463,-0.00764122,-9.393e-05,-0.00534844,0.00277659,-0.02593317,-0.00808213,-0.00392231,-0.00394207,-0.01425195,0.00133069,-0.00446661,-0.00893204,-0.01847258,-0.01796323,-0.02792033,-0.02195279,0.00093995,-0.0025509,-0.03948302,-0.00424007,-0.00659365,0.0060637,-0.01978618,-0.01968434,-0.02076536,-0.01636233,-0.00899892,-0.00325789,-0.0248735
"Np2_503104",-0.00788296,-0.0057255,-0.01890738,-0.00895789,1.0067675,-0.031469,-0.01835248,0.00454787,-0.01166118,-0.00130569,-0.01288358,0.01712616,-0.00462169,-0.01733076,0.02266046,-0.02367388,-0.01247457,-0.013437,-0.02286961,-0.01103628,-0.01918109,-0.01604752,-0.01110015,-0.02220365,-0.01552757,0.0044992,-0.00216168,-0.01830686,0.01659099,-0.00238519,-0.02719211,0.00772399,0.00830934,-0.02600619,-0.02482483,-0.00782367,-0.0261187,-0.01464268,-0.00793466,-0.01868393,-0.00643857,-0.02344427,0.00078639,-0.0090856,-0.02632397,-0.00350723,-0.00082068,-0.03285255,-0.01692785,-0.02275255,0.00242994,0.0072481,-0.00589123,-0.03790486,-0.00534997,-0.01364682,-0.00960101,-0.00751501,-0.00457912,0.00621119,-0.02636197,-0.01728668,-0.01560205,0.01731474,-0.00823416,-0.03074226,-0.01252474,0.01042728,-0.01176607,-0.03608189,-0.02268411,-0.00541839,-0.01596392,-0.00251745,-0.01598213,-0.01093896,-0.01726234,-0.00869334,-0.01737941,0.01351371,-0.01423521,-0.01653559,-0.01355103,-0.017162,-0.01589245,-0.00897308,-0.00178918,-0.00915249,-0.01157905,-0.02722554,-4.071e-05,-0.00771572,-0.01087055,-0.01087359,-0.00301766,-0.01413336,0.01307588,-0.01164139,0.01462514,0.01900846
"Np2_502852",-0.01756488,-0.01951253,-0.00988835,-0.02304899,-0.031469,0.99622053,-0.00233956,0.01356691,-0.00705131,0.00588886,-0.01146655,-0.01019244,-0.01111077,-0.00998415,-0.01727754,-0.00112324,0.00277811,-0.01870974,0.01427694,-0.01235598,0.0042818,-0.00459584,-0.00116885,-0.00847135,-0.01228606,0.00591621,-0.01123543,0.02294475,-0.01148783,-0.02088551,-0.00965879,0.00351551,-0.01976945,-0.023981,-0.01869454,-0.00990358,-0.00645682,-0.02219603,-0.01259926,-0.01437813,-0.01885722,-0.01792216,0.00129116,-0.00310737,-0.01821714,-0.00604326,-0.01293527,-0.01121415,-0.01931183,-0.00795594,-0.01090096,-0.03466635,-0.01207623,0.00471511,-0.01320743,0.00753546,-0.00316666,-0.0193255,-0.00650699,-0.01213705,-0.02920207,-0.02788085,0.0096853,-0.00711516,-0.00484063,-0.01579363,-0.02555154,0.00667491,-0.03239487,-0.01444348,-0.01488138,-0.01008299,-0.0010153,-0.01615241,0.00276747,-0.02016476,-0.01843,-0.00377938,-0.00425527,-0.00559475,-0.01585898,-0.0198318,-0.02171254,0.01040598,-0.00900197,-0.01515807,0.00525334,-0.02628438,0.00549811,-0.01394936,0.02509458,-0.00538645,-0.01112597,-0.02070754,-0.00053636,-0.01530102,-0.01758777,-0.01843454,-0.01801495,-0.01576018
"Np2_500544",-0.02710238,-0.01779904,-0.01501667,0.0184991,-0.01835248,-0.00233956,1.00147273,-0.00524506,-0.00974698,-0.00228027,0.00104181,-0.02079421,-0.01274217,-0.01450432,-0.00993855,-0.01157298,-0.00219816,-0.00027182,-0.0130493,-0.01231494,-0.01757097,-0.0246241,-0.01633186,-0.00402113,-0.02410418,-0.01502428,0.00476984,-0.0078784,0.01424804,-0.00792099,-0.01052999,0.00674941,-0.00969375,0.00297121,-0.00147293,-0.01077477,0.00650767,-0.00831931,-0.00130721,-0.00931975,-0.00391623,0.00127596,-0.00870245,-0.01477342,0.00995139,0.00859365,-0.01593503,-0.0364118,-0.02018303,-0.01764549,-0.01222827,-0.01607639,-0.01781272,-0.02017846,-0.02031229,-0.0146214,-0.01407253,-0.00544878,0.00934626,-0.01604905,0.00930522,-0.01962961,0.00349271,-0.0181731,-0.01544239,-0.00404546,-0.02581457,-0.01304929,0.01386642,-0.01987589,-0.00389342,0.00561823,-0.02317216,-0.01595933,-0.00996286,-0.01039314,0.00396099,-0.02548011,-0.0022377,-0.01665266,-0.00730368,-0.01538159,-0.02319191,-0.00749374,-0.0442343,-0.00857929,-0.01310251,-0.02441885,-0.01909135,-0.00463385,-0.01241831,-0.00367296,-0.0192951,-0.00424615,-0.01052999,-0.01632425,-0.01176917,-0.01900166,0.00179137,-0.00279568
"Np2_502330",-0.01302041,-0.02804353,-0.00914488,-0.0139433,0.00454787,0.01356691,-0.00524506,1.00713549,0.000534,-0.01693393,-0.02729549,0.0021061,-0.01310404,-0.01304169,0.00383936,-0.01680013,0.01021137,-0.01979077,-0.01021831,0.00237521,-0.02887976,-0.01510335,-0.0098519,-0.01639418,-0.0112385,0.0051393,-0.01033993,-0.00793617,0.00141887,-0.00797877,-0.01013165,-0.01915523,-0.00899133,0.00686649,0.00759172,-0.02801313,0.00371317,-0.01537095,0.00578092,0.00658673,-0.00853522,-0.00121447,-0.00967247,-0.00038736,-0.01093594,-0.01122936,-0.0024612,-0.01761658,-0.00610105,0.00510283,-0.02946662,0.00956063,-0.02212764,-0.00746484,-0.02417109,-0.01756794,-0.00272727,-0.02557589,-0.00621963,-0.00607216,-0.01599129,-0.03458738,-0.00538342,-0.00317884,-0.00136043,-0.02386851,-0.0158377,-0.01447545,-0.03013101,-0.006098,-0.01064098,-0.01633339,-0.03752176,-0.01388854,-0.02263999,0.00733781,-0.03547527,-0.00531652,-0.01978012,-0.0078921,-0.00051964,-0.02060875,-0.00272423,-0.00283826,-0.00567381,-0.01259012,-0.01148784,-0.02265215,-0.02264606,-0.02445689,-0.00335367,-0.0130052,-0.01175086,0.00253789,-0.0035939,-0.02063917,-0.01106673,-5.44e-05,0.01541727,-0.01212794
"Np2_500781",0.00041845,-0.02463936,0.00246948,0.00588127,-0.01166118,-0.00705131,-0.00974698,0.000534,1.01729014,-0.03572768,-0.01233624,-0.01516722,-0.00437843,-0.03122727,-0.01343398,-0.02586328,-0.01709661,-0.01866721,-0.0097029,0.00760389,-0.00951132,-0.00820224,-0.00203853,0.00206201,-0.01133126,0.01553734,-0.01332144,-0.01046157,-0.01205344,-0.01232866,-0.00399073,-0.00738883,-0.01090856,-0.0240905,-0.00800915,-0.00575592,0.00073166,-0.02078512,-0.00875569,0.00208481,-0.01790244,-0.02791427,-0.00231524,-0.01826885,-0.02972969,-0.01892414,-0.00316211,0.00236,-0.00300095,-0.00654501,0.00221708,-0.00360758,-0.01127348,-0.01820044,-0.01240467,-0.01112296,-0.02030468,-0.01837071,-0.00828892,0.01010344,-0.02657485,-0.00807302,-0.00213127,-0.02242874,0.00660497,-0.01605515,0.00976437,-0.01928145,-0.00270446,-0.01865807,0.00112543,-0.01384144,-0.01663292,-0.01991088,-0.00646442,-0.00780694,-0.02097214,-0.01818067,-0.01075045,-0.01285014,-0.00395728,-0.0094505,0.01740442,-0.02832179,-0.01108798,-0.01025023,-0.00245816,-0.02487349,-0.00130113,0.00965947,-0.00876784,-0.00078267,-0.01077933,-0.0007477,-0.01615397,-0.01069725,-0.02697178,-0.02219301,-0.01325915,-0.01784621
"Np2_504028",-0.00807908,-0.01580426,-0.01089334,0.01638877,-0.00130569,0.00588886,-0.00228027,-0.01693393,-0.03572768,0.9957309,-0.02311436,-0.00754846,-0.01165964,0.00847202,-0.00231828,0.00577787,-0.0126707,-0.01104844,-0.01683207,-0.02537217,-0.00827826,-0.01928444,-0.00506261,-0.03000178,0.00571402,0.00825612,-0.0110241,-0.02428051,-0.00838773,-0.03192518,-0.03164535,-0.0002262,-0.00693877,-0.00035544,-0.01376995,-0.01562182,-0.01354342,-0.00191537,-0.00098488,-0.014927,0.00035916,0.00296664,0.00317494,-0.02174902,-0.0269762,-0.00628805,-0.0171331,0.00511345,-0.0142352,-0.00409564,-0.01950796,-0.02077139,0.01002892,-0.02852242,-0.02424709,0.01458862,-0.02393689,-0.02261108,0.00495533,-0.01268592,-0.00177549,-0.01200933,0.00472728,-0.01389771,-0.02287411,-0.01102108,-0.00466274,-0.01485553,-0.02382132,0.00507697,-0.01892718,-0.01063185,0.0061899,0.00260782,-0.00933645,-0.01189529,-0.01928294,-0.00569661,-0.02335305,-0.02454052,0.0415195,-0.02950309,-0.01116246,0.00088673,0.00276444,0.01576539,-0.02038221,-0.01543022,-0.01968126,-0.0125217,0.0037162,-0.02129138,-0.00483302,0.01827404,-0.0134005,-0.02618863,-0.02817134,-0.01639872,-0.0132424,-0.03196921
