"","Np2_501856","Np2_500624","Np2_504712","Np2_502609","Np2_501221","Np2_503172","Np2_503387","Np2_503481","Np2_502286","Np2_504197","Np2_504277","Np2_504588","Np2_503259","Np2_501185","Np2_503137","Np2_503368","Np2_502925","Np2_502553","Np2_504952","Np2_502225","Np2_501595","Np2_502477","Np2_504089","Np2_503683","Np2_504678","Np2_500159","Np2_504371","Np2_503225","Np2_501690","Np2_502828","Np2_500112","Np2_504453","Np2_504103","Np2_501195","Np2_502259","Np2_501010","Np2_503412","Np2_503035","Np2_504218","Np2_502051","Np2_501074","Np2_501411","Np2_504338","Np2_502103","Np2_504077","Np2_501904","Np2_504861","Np2_502835","Np2_502407","Np2_504107","Np2_501943","Np2_504748","Np2_503466","Np2_501800","Np2_501870","Np2_502763","Np2_504606","Np2_504028","Np2_500643","Np2_502430","Np2_502536","Np2_503705","Np2_500463","Np2_500621","Np2_500033","Np2_502138","Np2_501626","Np2_503084","Np2_501094","Np2_500203","Np2_504960","Np2_500158","Np2_500765","Np2_504550","Np2_504514","Np2_501409","Np2_500646","Np2_500306","Np2_504220","Np2_504675","Np2_501494","Np2_501815","Np2_503854","Np2_503803","Np2_504008","Np2_503932","Np2_502747","Np2_500835","Np2_502378","Np2_501178","Np2_501454","Np2_500669","Np2_502318","Np2_500631","Np2_502064","Np2_502214","Np2_503616","Np2_501254","Np2_502161","Np2_502575"
"Np2_501856",0.9893265,-0.01207468,-0.0139301,-0.00823756,-0.01829191,-0.02215031,0.01141037,-0.00663004,-0.01948428,-0.00025307,-0.01540838,-0.01099183,-0.00940255,-0.03835803,-0.01670416,-0.01739459,-0.00276401,-0.01417498,-0.01033785,-0.02809987,-0.02044849,-0.02052758,0.03071758,-0.01806229,-0.00124164,-0.01823262,0.00552464,0.0025529,0.01017084,-0.00326284,-0.01093099,-0.00304233,-0.01460082,-0.02073596,-0.01647603,-0.00776002,-0.0032887,-0.0210842,-0.01170359,-0.00603384,-0.00486583,-0.01898087,-0.00966867,-0.00701782,0.01280041,-0.00676993,-0.01310278,-0.00747866,0.01693564,0.00837625,0.00356883,0.00535279,-0.00827558,-0.00954551,-0.02280429,-0.02069639,0.00160693,-0.01582054,-0.01867215,0.00558092,0.00458324,0.01132672,-0.02235412,-0.01580837,-0.0290063,-0.01073024,-0.00920178,-0.00667109,-0.00646424,-0.01019338,-0.01597261,-0.01982653,-0.00555781,-0.00365218,-0.01683954,0.00478095,-0.0193261,-0.02317084,-0.01432097,-0.01495821,-0.01956791,-0.02618817,-0.029785,-0.0038788,0.00115675,-0.00842157,-0.00108651,-0.01700678,-0.02202409,-0.01483808,-0.01442895,0.00858005,-0.01053101,-0.013848,-0.01255677,-0.02561328,-0.00646576,-0.01356663,-0.01136748,0.00043587
"Np2_500624",-0.01207468,1.00226467,-0.01065571,-0.00329023,-0.00345904,-0.01157583,-0.00189256,-0.0101995,-0.01286402,-0.00230167,-0.02277998,-0.00954246,0.00710331,-0.00588327,-0.02346741,-0.01959528,-0.02062949,-0.01515899,-0.00158839,-0.02208796,-0.01169902,-0.02622625,-0.031861,-0.00307731,-0.00678819,-0.0058331,0.12362355,-0.02747943,-0.02062187,-0.02736383,-0.00522323,-0.03048918,-0.02136409,-0.01837409,0.00367986,0.00311866,-0.00503313,-0.01324726,-0.01512096,-0.00777827,-0.02166676,-0.02133365,-0.01932155,-0.01484566,-0.03107168,-0.01292483,-0.00511373,-0.00755015,-0.02343855,-0.03154163,-0.01490499,-0.00201879,0.01431367,-0.0223922,-0.01983408,-0.00860105,-0.02051695,-0.02638593,-0.00885809,-0.00604906,-0.02468866,-0.00334498,-0.01390883,0.01332056,-0.01615056,-0.0205352,-0.0193109,-0.00735093,0.02342512,0.00098947,-0.01497951,-0.02309183,-0.02479205,0.01026819,-0.01675895,0.00851161,-0.0089037,-0.00788169,0.05723978,-0.0141172,-0.02678742,-0.02215337,-0.02711898,-0.03619252,-0.02203168,-0.02202866,-0.01621444,0.01014499,0.00680064,0.01337837,-0.0003565,-0.02464608,0.01160198,-0.01407157,-0.01049907,-0.00043862,-0.01976868,-0.00998807,-0.01067854,-0.01225872
"Np2_504712",-0.0139301,-0.01065571,0.97558521,-0.02309173,-0.01900212,-0.01845005,0.00461669,0.0014807,-0.01928199,-0.00674254,-0.01703112,-0.00561865,-0.00965651,0.02343874,-0.02060817,0.00425168,-0.00453884,-0.01275601,-0.00283548,0.00951534,-0.02404833,-0.00025003,-0.02002871,-0.02348715,-0.01761665,-0.01240317,-0.02469012,-0.00317615,-0.03890245,-0.00975231,-0.00053899,-0.01500686,-0.01470271,-0.0159711,-0.00699653,-0.03326015,-0.0135803,-0.02346736,0.00020926,-0.03183814,-0.03751403,0.02654282,-0.01980819,0.00154913,0.00980888,-0.01888654,-0.00955461,0.01812189,0.00405854,-0.00617376,-0.02147504,-0.03550792,-0.01963178,-0.02516011,-0.02762081,-0.00802311,-0.0219161,0.03015941,-0.02440118,0.00274148,-0.03490875,-0.02329857,-0.01530799,-0.0184957,-0.0053829,0.0013347,-0.00428485,-0.00266667,0.01214035,-0.0067973,-0.01135986,-0.00487192,-0.02071612,-0.00253739,-0.0172456,-0.00277313,-0.0110633,-0.02829154,0.00504405,0.00288596,-0.0071988,0.00260613,-0.01102831,0.00255898,-0.0257121,-0.02129861,0.00383041,0.00205405,-0.03018648,0.00042066,0.00022143,0.01988454,-0.00941621,0.00825457,0.01775837,-0.02145677,-0.01341148,-0.02735618,-0.01679236,0.00611322
"Np2_502609",-0.00823756,-0.00329023,-0.02309173,1.00552888,-0.0102679,0.00214683,-0.00048881,-0.02476479,-0.02256252,0.00761886,-0.01590115,-0.00418448,0.00531326,-0.01938389,-0.02206367,-0.02351452,-0.03336971,-0.01284272,-0.00642014,-0.01429664,-0.01926833,-0.00870143,-0.02771972,-0.00745281,0.00358861,-0.0155316,-0.02371226,-0.00600039,0.00040089,-0.02596008,-0.00169028,-0.00612053,-0.01889574,-0.02335794,-0.02092303,-0.00308187,-0.00849611,0.02009445,-0.01219636,-0.00089944,-0.0074878,-0.00974017,0.00094079,-0.02135035,-0.0016842,-0.02338375,-0.01344346,-0.01238192,-0.0262932,-0.00641254,-0.01654295,-0.0124777,-0.02123936,-0.00699656,-0.00671975,-0.00582854,-0.0192653,0.01775386,-0.0247921,-0.00875162,-0.00898888,0.00672765,0.00315973,0.00772837,-0.00121121,-0.01046258,0.01235785,0.01519277,-0.02003637,-0.00125685,-0.01372785,0.00036439,-0.01426319,-0.00277617,-0.00288416,-0.01761212,-0.01343129,-9.035e-05,-0.01785545,-0.00556542,-0.02082112,-0.01436204,0.01869374,-0.01562593,-0.01621748,-0.02123326,-0.01648364,-0.00487647,-0.01339174,-0.01396209,-0.01811552,-0.02309026,-0.01634677,-0.01175531,-0.01411414,-0.0070954,0.00885836,-0.02394495,-0.01109982,-0.0105508
"Np2_501221",-0.01829191,-0.00345904,-0.01900212,-0.0102679,0.98252734,-0.01718471,-0.02590381,-0.01687301,-0.00341646,0.01520638,-0.00968236,-0.00906794,-0.00261192,-0.00738587,-0.02086368,-0.02185828,-0.00220889,-0.03247846,-0.00628477,-0.01081539,-0.00681403,-0.0195162,-0.01830712,-0.00838204,-0.01422211,-0.00490233,-0.02874777,-0.01940061,-0.01117431,-0.03008307,-0.0120488,-0.02119369,-0.00142261,-0.00634106,-0.00390617,-0.02286969,0.00456651,0.00639001,-0.01996942,-0.00319744,-0.00081275,-0.00945271,-0.01534906,-0.02897129,0.00499083,-0.01016903,-0.00235794,-0.00935691,-0.02357235,-0.0225503,-0.01686383,-0.00260887,-0.01182677,-0.01400921,-0.01297196,0.03658655,0.00474749,-0.02226135,-0.0016918,-0.00040364,-0.00930976,-0.02583537,-0.00126748,-0.0033906,-0.01810939,-0.01732313,-0.01838012,0.00027162,-0.03450116,-0.00553196,-0.0123758,-0.01349215,0.00260156,-0.01693682,0.01687024,0.00046933,-0.00949378,-0.02413658,0.0155866,-0.00299669,-0.02022947,-0.02031007,-0.00793794,-0.00803835,0.00992446,-0.02505208,-0.008744,-0.01888502,-2.494e-05,0.00548815,0.01304526,-0.02280277,0.01557444,-0.01435747,0.00457563,0.00429427,-0.00606273,-0.03019715,-0.01385407,-0.02501563
"Np2_503172",-0.02215031,-0.01157583,-0.01845005,0.00214683,-0.01718471,0.98013319,-0.00710149,-0.01708137,-0.01396661,-0.00142717,-0.01703872,-0.01977019,-0.01240167,0.0013788,-0.01772615,-0.02480417,-0.00226516,0.01187421,-0.029458,-0.00661327,-0.00702239,-0.02200584,-0.01395291,-0.01604258,-0.01017208,-0.01469206,-0.0014287,-0.00151082,-0.00727637,-0.02344759,-0.00130702,-0.00087055,-0.01912079,-0.01065572,0.00440225,-0.01562586,-0.02058383,-0.00887479,-0.00679426,-0.02226438,0.00445397,0.00189741,0.00025946,0.00169361,-0.00601559,-0.02132751,-0.01442895,-0.00028806,0.02032409,-0.0089189,-0.02057013,0.00296201,-0.01340389,-0.00859041,-0.01287615,-0.00666195,-0.01660072,-0.01227998,-0.01437116,-0.00806418,-0.0159057,-0.00505593,-0.02003024,-0.00268644,0.00069289,-0.01266476,-0.00277161,-0.03841441,0.04239772,-0.02581556,-0.01380082,-0.01963185,-0.00338603,0.00019254,-0.00691138,-0.00156405,-0.02217312,0.00196585,-0.00332824,-0.02449699,-0.01161689,0.0130924,0.01071227,-0.0135697,-0.01629045,-0.02723754,-0.01427534,-0.02228716,-0.02091689,-0.01707677,0.01162023,0.01424979,-0.0188531,-0.01365331,-0.02848313,-0.01233928,0.00498322,-0.02918881,-0.01786456,-0.0083425
"Np2_503387",0.01141037,-0.00189256,0.00461669,-0.00048881,-0.02590381,-0.00710149,1.01486517,-0.01515448,-0.01386475,0.00673525,-0.01298264,-0.00978276,0.00230044,-0.01144657,-0.01458258,-0.01542512,-0.00885504,-0.01676807,-0.00319745,-0.00514263,-0.01908735,-0.02540196,0.01398062,-0.01396361,-0.013264,-0.00987554,-0.00376017,-0.01220701,-0.02040593,-0.02060821,-0.02264919,0.00105638,-0.01536888,-0.00310165,-0.00431681,-0.03240552,-0.01409439,-0.0067958,-0.02783229,-0.02626885,-0.01977787,-0.01199257,-0.01606389,0.01365817,-0.00956376,-0.0082984,-0.01067703,-0.00277162,-0.00040972,-0.02144013,-0.00084925,0.01933706,-0.02181883,0.0138681,-0.00547418,-0.01036221,-0.0247115,-0.02023866,0.00504559,-0.00659353,-0.02097476,0.00812533,-0.0146054,-0.01612018,-0.020193,-0.01043369,0.00250119,-0.01337049,-0.0145324,0.0056159,-0.01354688,-0.00553807,-0.01058424,-0.01947669,-0.0002698,-0.02762089,-0.00975235,-0.02180972,-0.01691405,-0.00508027,-0.01257961,-0.01843946,-0.01017362,-0.01316367,-0.01846987,-0.00995005,-0.01432555,-0.0161019,-0.02750682,-0.02822926,-0.01154696,-0.0057236,0.00436576,-0.01355145,-0.00663307,-0.02546885,0.00173924,0.00041762,0.00824395,-0.0064156
"Np2_503481",-0.00663004,-0.0101995,0.0014807,-0.02476479,-0.01687301,-0.01708137,-0.01515448,1.04509785,-0.0201946,-0.03122837,0.0003066,-0.01885016,-0.01893382,-0.01290965,0.00068377,0.02295824,-0.01092647,-0.00986644,-0.02716924,-0.01694753,-0.00625438,-0.00724599,-0.00618899,0.01194879,-0.00909991,-0.02426593,-0.00294196,-0.03344127,-0.00529168,0.00865003,-0.00555783,0.00081,-0.00542552,-0.01262528,-0.00349859,-0.00603691,-0.00506356,-0.00856305,-0.00191994,-0.02955699,-0.00800947,-0.0043305,-0.00034129,-0.00894478,-0.02410624,-0.02481797,-0.01913608,-0.02689553,-0.02727118,-0.01453851,-0.00641864,-0.01147853,-0.00761708,0.00175902,0.00431711,-0.02338383,-0.00031999,-0.01744335,-0.00888853,-0.02569858,-0.02122118,-0.02816544,0.00659231,-0.02640426,-0.00614336,-0.00596542,0.00164648,-0.01118352,-0.00413279,-0.01394538,-0.02641641,-0.01506174,-0.0038347,-0.01911476,-0.03747314,0.01684594,-0.00771746,-0.01110594,-0.0296315,-0.0190144,-0.01966988,-0.00849612,-0.00707413,0.00058188,-0.01445788,0.00166625,-0.00727184,-0.00889611,-0.00843834,-3.559e-05,-0.0016036,0.00984696,-0.01519552,-0.01881669,-0.00368566,-0.01202755,0.00103661,-0.01838324,0.00617255,-0.00772658
"Np2_502286",-0.01948428,-0.01286402,-0.01928199,-0.02256252,-0.00341646,-0.01396661,-0.01386475,-0.0201946,1.0056962,0.00245556,-0.01315601,-0.02121047,-0.02311917,0.00556571,-0.01871018,-0.01331721,-0.01982649,-0.02484989,-0.0194919,-0.01079107,-0.0174357,-0.0237503,-0.00718057,0.0019841,0.0183485,-0.01339479,-0.01199407,0.00799908,-0.01616881,0.00081456,-0.01658705,-0.00504833,-0.00109411,0.0114773,-0.00692355,-0.01417652,-0.01624488,-0.00438371,0.00879906,-0.02552969,-0.01645326,-0.02129107,-0.01091426,-0.01084886,-0.01080173,-0.0113614,-0.00948163,-0.01480769,-0.01472708,-0.0109675,-0.00999567,-0.01444721,-0.01012952,-0.00698896,-0.01294766,-0.02620039,0.00020926,-0.01782656,0.02920591,-0.02699428,-0.00396245,-0.01957557,-0.01340999,-0.02131237,-0.00348489,0.00186396,-0.02063709,-0.00304994,-0.01592245,-0.02543083,-0.01691404,-0.00692813,-0.01349515,-0.00961241,-0.01063294,0.00064575,-0.00323395,-0.02319976,-0.00355181,-0.00297237,0.00990776,-0.00370845,-0.01141159,-0.01516207,-0.00784518,-0.00038995,-0.02179902,-0.00045839,-0.00182564,-0.00802313,-0.01354536,-0.01547837,-0.0064536,0.00072331,-0.01532322,-0.01165035,0.00202212,0.00541515,-0.01154848,-0.01023902
"Np2_504197",-0.00025307,-0.00230167,-0.00674254,0.00761886,0.01520638,-0.00142717,0.00673525,-0.03122837,0.00245556,0.97373863,0.00060012,-0.01323356,-0.01438181,-0.00759726,-0.01149369,-0.03089059,-0.02477682,-0.01885007,0.01053737,-0.00935384,-0.03668204,-0.01972759,-0.01502055,-0.00403088,0.00260004,0.00233846,-0.02698204,-0.01839532,-0.02507335,-0.00945879,-0.01940819,-0.01638626,-0.00878202,-0.00442326,-0.01004889,0.00383802,-0.02013061,-0.03093017,-0.01212029,0.00252248,-0.01075762,-0.01285789,-0.00415406,-0.0157992,-0.01423123,-0.00460119,-0.00591521,-0.01991012,-0.00872727,0.00065944,-0.02163777,-0.00099525,0.0162497,-0.00768093,-0.00344991,0.01569154,-0.00808699,-0.01061008,-0.00281572,-0.01019641,-0.01484413,-0.00292978,-0.00938732,0.01221487,-0.02288332,-0.00278225,0.01076093,-0.01271497,-0.02239364,-0.00893714,-0.0083288,-0.00473048,-0.00962456,-0.01228148,-0.00661025,-0.0199694,0.00048453,-0.03180014,-0.02933784,-0.02237083,-0.01511788,-0.0129172,-0.03354755,-0.01539777,0.00119629,0.00028682,0.01887619,-0.01559845,-0.00419056,-0.00536922,0.00599003,-0.00978274,-0.02250618,-0.0110709,-0.01768812,-0.01112563,-0.01342213,-0.00866035,-0.03763868,-0.00834554
