"","Np2_501553","Np2_504097","Np2_501412","Np2_503508","Np2_500230","Np2_502143","Np2_502924","Np2_503899","Np2_500909","Np2_501738","Np2_503336","Np2_503934","Np2_504790","Np2_501937","Np2_504793","Np2_502119","Np2_503868","Np2_503048","Np2_501423","Np2_504965","Np2_501915","Np2_502555","Np2_501092","Np2_500650","Np2_504827","Np2_502362","Np2_502669","Np2_502954","Np2_500692","Np2_500827","Np2_502479","Np2_504065","Np2_501565","Np2_504856","Np2_501373","Np2_502200","Np2_503188","Np2_502521","Np2_500834","Np2_504596","Np2_500303","Np2_500111","Np2_504181","Np2_503742","Np2_504092","Np2_504032","Np2_501227","Np2_503355","Np2_504465","Np2_502000","Np2_503509","Np2_503649","Np2_501820","Np2_500743","Np2_503007","Np2_504949","Np2_502788","Np2_502380","Np2_500831","Np2_501397","Np2_504750","Np2_502993","Np2_501934","Np2_504242","Np2_503096","Np2_500835","Np2_500468","Np2_504741","Np2_503705","Np2_500558","Np2_502667","Np2_504327","Np2_504015","Np2_501564","Np2_500339","Np2_504860","Np2_500645","Np2_501834","Np2_500557","Np2_503606","Np2_502851","Np2_500321","Np2_500154","Np2_500343","Np2_504224","Np2_501402","Np2_500576","Np2_501210","Np2_500283","Np2_502011","Np2_501515","Np2_502169","Np2_502711","Np2_502343","Np2_504715","Np2_503139","Np2_500183","Np2_502809","Np2_500100","Np2_502545"
"Np2_501553",0.99253151,0.00634706,-0.00563881,-0.02045286,0.0165701,-0.01740126,-0.02499368,-0.01634355,-0.0024216,-0.02894336,-0.01467647,-0.01220998,-0.0088393,-0.00734846,0.00105851,-0.01028298,-0.00118456,-0.01395612,-0.01663841,0.00494741,-0.01102462,-0.00690927,-0.01594845,-0.01205045,0.00621029,-0.00191707,-0.00674971,0.02000153,-0.02403625,-0.01004291,-0.0107769,-0.03532617,-0.02050754,-0.01653809,-0.01493934,-0.02705589,-0.00578622,-0.00445344,-0.02103488,-0.01457007,0.00534862,-0.01666119,-0.01646059,-0.02907106,-0.02005163,0.04043843,-0.01979328,-0.01248352,-0.03385202,-0.01161121,-0.00578622,0.01686641,-0.00216477,-0.01735263,0.00403864,-0.03037647,-0.0243706,-0.0301789,-0.00911436,-0.01592413,-0.00664636,-0.01393788,0.00918284,-0.0223069,-0.03356783,-0.02239802,-0.02210777,-0.02608182,-0.0152889,-0.00248087,-0.01521749,-0.02274606,-0.02004557,-0.009666,0.0103074,0.00643521,0.073995,-0.01542718,0.0018685,-0.02408489,-0.01195314,-0.0053607,-0.02327491,0.00090806,-0.01920365,-0.03731237,-0.01476458,-0.02817897,-0.002645,-0.00322553,0.00543068,0.00396265,0.04180017,-0.01488009,0.00694278,-0.00787279,-0.01922793,0.00437449,-0.01563235,-0.0343475
"Np2_504097",0.00634706,0.99577194,-0.00538653,-0.00242009,-0.01569924,-0.00225595,-0.00984837,-0.02308189,-0.00991979,-0.00528775,-0.01928725,-0.00466316,-0.01892099,0.00035033,-0.02543594,-0.01626148,-0.00670716,-0.00899279,0.01066454,-0.00300668,-0.01244402,-0.01395156,-0.00688192,-0.01316592,0.00190346,-0.00637588,-0.0031541,-0.00922832,-0.00980276,0.00145515,-0.01417192,-0.01136657,0.00086855,-0.03543405,-0.0125595,0.00890927,-0.00431819,-0.01316739,-0.02898899,-0.01872493,-0.00929216,0.00228339,-0.01544847,-0.0186368,-0.00733783,-0.00672386,-0.00966296,-0.00098549,-0.00366168,0.03149654,-0.0138923,-0.01114771,-0.01847723,-0.00859005,-0.00467532,0.01394708,-0.02427031,-0.00135629,-0.01478892,-0.01688763,-0.00609016,-0.02797079,-0.00758554,-0.00321033,-0.01082401,-0.03323954,0.00200377,-0.01701529,-0.01275709,-0.0037483,-0.02058812,-0.00228179,-0.02526423,-0.01093343,-0.03077615,-0.02963335,-0.01602293,-0.00332126,-0.02386604,-0.01410656,-0.02188286,0.03136436,-0.00949732,-0.01540442,-0.01773563,-0.00377869,-0.01329657,-0.00984229,0.00718138,-0.02272937,-0.01088177,-0.02359558,0.01302617,-0.00885296,-0.02699815,-0.01157174,-0.00332278,-0.01254583,-0.00990917,-0.01631472
"Np2_501412",-0.00563881,-0.00538653,0.99216369,-0.0055917,-0.02267011,0.00703396,0.00795186,0.00459636,-0.00944412,0.00385019,0.00307212,-0.01269781,0.00115881,-0.00798826,-0.01736176,-0.02748748,-0.01550166,0.02020522,-0.01195925,-0.01423268,-0.00710531,-0.02973666,-0.0102055,-0.00235626,-0.00491543,-0.00407656,-0.02228255,-0.0210622,-0.01707756,0.00025914,-0.01020094,0.00582582,-0.00807792,-0.03419853,0.00736829,-0.04091706,-0.001411,-0.01557915,-0.01331632,-0.0190091,-0.006233,-0.01593324,-0.008894,-0.0122343,-0.02601037,-0.0243326,-0.02073701,0.00085791,-0.00713722,-0.00130918,-0.00384252,-0.01811856,-0.02043308,0.01164168,-0.0019201,-0.01992245,0.00355994,-0.00969488,0.00757043,0.00516778,-0.01503662,0.00365871,-0.00665397,0.00228035,-0.02296184,-0.0040416,-0.00147179,-0.02611373,-0.0204878,-0.02789177,0.01058552,-0.00940462,-0.01415065,-0.01577671,-5.847e-05,-0.00134717,-0.01387558,-0.03035215,-0.00697765,-0.00223316,0.00123631,-0.02727628,-0.01844378,-0.00155537,-0.01133312,-0.01986774,-0.01069332,-0.00967056,-0.0037407,-0.01131185,-0.01602899,-0.00594731,-0.01719613,-0.01795139,-0.01375702,-0.02370961,0.01949244,-0.01571743,-0.02387064,-0.02495726
"Np2_503508",-0.02045286,-0.00242009,-0.0055917,1.0140564,-0.00481058,0.00924057,-0.02555449,-0.02951785,0.00279249,0.00347331,-0.02131608,-0.00046119,-0.01152767,-0.01976291,-0.01576306,-0.02011394,-0.00220125,-0.01284524,-0.00732113,-0.01172215,-0.01234526,-0.00275898,0.00780599,0.00608114,-0.01228295,-4.632e-05,-0.01095777,-0.0033547,-0.0173025,-0.01531478,-0.01680862,-0.03299955,0.01266903,-0.01345161,0.00364807,-0.02123397,0.00109954,0.00091262,-0.01673264,-0.02257738,-0.02423841,-0.00962347,-0.00167239,-0.02704838,-0.00541542,-0.00373766,-0.02567303,-0.01699552,0.00829077,-0.00928457,-0.02883859,-0.01849547,-0.00606889,-0.01183463,0.00119833,-0.00798979,-0.00395954,-0.02055771,-0.02228866,-0.00964626,-0.00857487,-0.02589643,-0.00703087,0.00767834,0.01252618,-0.01171305,-0.00519201,-0.00627862,0.01332859,0.00379701,-0.01395463,-0.01996352,0.00127735,-0.00688345,-0.0042346,-0.00977849,-0.02534631,-0.02328254,-0.01647274,-0.00868884,0.00587444,0.00380461,-0.00286384,-0.01728128,-0.00274379,-0.00823902,-0.01669311,-0.03299494,-0.02341782,-0.01305649,-0.01822954,-0.02045743,-0.00982256,0.00857039,-0.02629152,-0.03046929,-0.00398385,-0.01761405,-0.00525129,-0.00907335
"Np2_500230",0.0165701,-0.01569924,-0.02267011,-0.00481058,1.01652472,-0.03276089,-0.01239084,-0.00176509,0.00820566,-0.00615854,-0.02228565,0.0426406,-0.0234391,-0.01662929,0.0223237,-0.00968576,0.08892314,-0.00135325,-0.02075227,-0.01816264,-0.03018352,-0.00767977,-0.00395346,-0.02148329,-0.02252271,-0.00116786,0.01010834,-0.04110098,-0.00550659,-0.00959765,-0.00714028,-0.02545878,-0.01033621,0.0229635,-0.02695563,-0.01308534,0.00879228,-0.02270051,0.0098044,-0.02126741,-0.0180654,-0.00861743,-0.00811289,-0.01479654,-0.00653696,-0.01960029,-0.0210197,-0.00292007,-0.02109722,-0.02028416,-0.00138973,-0.00806729,-0.01220544,-0.00748524,0.00691545,-0.0138224,-0.00067395,-0.03049352,0.00424837,2.208e-05,-0.00711292,-0.01622809,-0.00952014,-0.01274344,-0.01807757,-0.01359443,0.00599602,-0.02366098,-0.00861288,-0.03182177,-0.01629194,-0.01181488,-0.01929639,-0.0262414,0.00877707,-0.01652292,-0.00488808,-0.00479994,-0.02701641,-0.03442953,-0.01181183,-0.02239201,-0.00292159,-0.02174617,0.03473512,-0.00419358,-0.01811859,-0.01390447,-0.00995022,-0.02025684,-0.02527792,-0.01945138,-0.01428745,-0.01641045,-0.01039243,-0.01715363,-0.00206599,-0.03150107,-0.0091083,-0.02660769
"Np2_502143",-0.01740126,-0.00225595,0.00703396,0.00924057,-0.03276089,0.97669106,-0.01581621,-0.01020548,0.00158888,-0.02037376,-0.02525509,-0.01686177,-0.02002579,-0.00804903,0.00263748,0.01439535,-0.01966562,-0.01556851,-0.00837274,-0.0259951,-0.01142124,-0.00396257,-0.01543325,-0.01837393,-0.00406439,-0.01431935,0.00090806,-0.02750568,-0.01789818,-0.00132134,-0.00509475,-0.01125561,-0.01026628,-0.01374335,-0.01108081,-0.01286342,0.01828429,0.01536191,-0.01824014,-0.01435881,-0.00735757,-0.0100672,0.00988947,-0.00728007,0.01997571,-0.02120199,-0.00225747,-0.01743923,-0.00643816,-0.00775269,0.01782838,-0.01422812,-0.01456703,-0.00027274,-0.01353059,0.0025083,-0.00865844,-0.0135549,-0.00343219,-0.00674666,-0.00841072,0.00116641,-0.00534702,-0.02498306,-0.02970928,-0.02431433,-0.0129303,-0.01599251,-0.01006265,-0.00333342,-0.00224076,-0.0225348,-0.00752475,-0.00383188,-0.01926744,-0.02800268,-0.01439227,-0.01217654,-0.01554872,-0.0185547,0.00299916,0.00442464,-0.0157691,0.00248703,-0.01048208,-0.01050639,-0.00102803,-0.02371255,0.0003017,-0.01030883,-0.02763946,-0.00600808,-0.01452145,-0.00934989,0.00776189,-0.01404428,-0.02068834,-0.03067123,-0.01025413,-0.01331633
"Np2_502924",-0.02499368,-0.00984837,0.00795186,-0.02555449,-0.01239084,-0.01581621,0.98536668,-0.01703804,0.00098708,-0.03738829,-0.00716459,-0.02308646,0.00064819,-0.00272402,6.007e-05,-0.0014034,0.00906276,-0.01252304,0.0024232,-0.02902843,0.00362984,-0.01368256,-0.02348159,0.00792302,-0.01439227,-0.00929826,-0.01960179,-0.00516009,0.01630106,-0.028062,0.0111721,-0.00228331,-0.02287371,-0.01647274,-0.02216853,-0.00176357,0.00111778,-0.0159378,-0.0165624,0.00981045,-0.00719953,-0.01188476,-0.00423764,-0.00089126,-0.02393749,-0.02210774,0.00306755,-0.01560953,-0.0123589,0.00532278,-0.01225557,-0.0254678,0.00033209,-0.00178637,-0.02401045,-0.00827548,-0.015491,-0.02798596,-0.01072068,-0.02072181,-0.02162602,0.00709931,-0.01704263,0.02851647,-0.02164881,-0.01473418,-0.00608559,-0.0152266,0.00225299,-0.00971008,-0.03080505,0.01318419,0.00448695,-0.01309595,-0.01500622,-0.01112795,-0.01985712,-0.00442,-0.01721432,-8.32e-06,-0.0188784,-0.00347171,-0.02168986,-0.00191402,-0.01108388,-0.01581926,0.0001938,-0.02188285,-0.00349147,0.00580606,-0.0169955,0.00372406,0.00356906,-0.01527064,-0.02672914,-0.00871925,-0.01217198,-0.02017926,-0.01906231,-0.00996691
"Np2_503899",-0.01634355,-0.02308189,0.00459636,-0.02951785,-0.00176509,-0.01020548,-0.01703804,0.97804681,-0.00951097,-0.0115656,-0.02085404,-0.02841756,-0.01881611,-0.00486375,-0.00815846,-0.01266131,-0.03137337,0.02834471,0.00241104,-0.02478543,-0.01279506,-0.02752396,0.00127735,-0.01260513,-0.01242881,-0.02906654,-0.00122559,-0.00775572,-0.00179548,-0.02397095,-0.00631658,-0.02053185,-0.02091024,-0.02104398,0.00015885,-0.02168374,-0.01378743,-0.00759161,0.00196577,0.00447934,-0.0135944,-0.01417646,-0.01078449,0.10729912,-0.01984646,-0.01801671,-0.01244552,-0.03112258,-0.01844984,-0.00395953,-0.01515515,0.00643368,-0.01685265,0.00686375,-0.03162108,-0.0149743,0.00136549,0.08157206,-0.02516995,0.00434106,-0.01236801,-0.01251694,-0.01811857,-0.02605294,0.01238026,-0.02462435,-0.0038182,-0.02496482,-0.013716,-0.00607496,-0.01379655,0.0137799,-0.02075221,0.00102508,-0.00255685,-0.00460541,0.0004947,-0.01871732,-0.01388314,0.00529846,-0.02147402,-0.01366584,-0.01896655,-0.02031456,-0.00243376,-0.01643929,-0.01106412,-0.00882561,-0.02234789,-0.02262448,-0.0046981,-0.00358264,-0.02622922,-0.00388507,-0.0097207,-0.01268263,-0.00868882,-0.01593626,-0.02241778,-0.00997907
"Np2_500909",-0.0024216,-0.00991979,-0.00944412,0.00279249,0.00820566,0.00158888,0.00098708,-0.00951097,0.97686433,-0.00539412,0.00507355,-0.01327984,-0.02069902,-0.02467907,-0.00168302,-0.00071497,-0.0169955,-0.01153068,-0.0195319,-0.00843199,-0.00069675,-0.02120049,-0.00516466,-0.03287645,-0.01157626,0.01707313,-0.00478017,0.00586226,-0.00945323,0.02475216,-0.00743964,-0.00402641,-0.02370496,-0.02368674,-0.00689102,-0.01748786,-0.00366471,-0.01616119,-0.00569199,-0.02354233,-0.00620716,-0.00602936,-0.01920211,-0.02315029,-0.00865996,-0.00014357,0.01226627,0.00969798,-0.02473988,-0.00842591,-0.00244896,-0.01003832,-0.02694192,-0.00535309,-0.00083048,-0.02536751,-0.00750802,-0.02516994,-0.01519922,-0.01623413,-0.03507077,0.00064515,-0.00617222,-0.01471446,-0.03220614,-0.02316392,-0.01953035,-0.00754755,-0.00739254,-0.01813983,-0.01993462,-0.01560954,-0.01184526,-0.01392722,0.01151707,-0.0191018,-0.0235758,-0.01528127,-0.02503618,-0.00539868,-0.03429874,-0.02253936,0.0030098,0.01260367,0.02486154,-0.01300325,-0.01066747,0.00038529,-0.02468671,-0.00019221,0.02259719,-0.01443177,0.00577718,-0.01929327,-0.00750042,-0.02307587,-0.01908202,-0.00748522,-0.00986356,-0.00943046
"Np2_501738",-0.02894336,-0.00528775,0.00385019,0.00347331,-0.00615854,-0.02037376,-0.03738829,-0.0115656,-0.00539412,0.97427441,-0.01141822,-0.02399675,0.01812625,0.00700356,-0.02638115,-0.01477519,-0.00886815,0.01574488,-0.02143456,-0.0045598,-0.00746243,-0.01018573,-0.01314611,-0.01563086,0.0035417,-0.00990462,-0.01215374,-0.01366885,-0.01637087,-0.00465708,-0.00539109,-0.01550317,0.00113905,0.00267698,-0.01380866,0.0005175,0.00415869,-0.00469051,-0.00136389,-0.01921424,0.00070442,0.00088223,-0.00879521,-0.00970399,0.01572815,-0.00690926,0.00519665,-0.02427026,-0.01965193,-0.01549554,-0.00906268,-0.0133087,-0.02565321,-0.01409438,-0.03692634,-0.01830395,-0.00621932,-0.01947411,-0.01436642,-0.00780285,-0.01828115,-0.00460084,-0.01536944,-0.00385164,-0.01951971,-0.01686021,-0.00881952,-0.00078792,-0.01096686,-0.0170031,-0.01180726,-0.02085553,-0.0193708,-0.0171976,-0.00527863,-0.01416582,-0.01164921,-0.00487438,-0.00535916,-0.00654149,-0.01279808,-0.01258837,-0.00846695,-0.02212451,-0.02475964,0.00652182,-0.01849694,0.00942444,-0.01929481,-0.00680593,0.00048254,-0.01587851,-0.00478777,-0.01618093,-0.02247246,0.00055245,0.00120288,-0.00118152,0.01270092,-0.01574025
