"","solution","std.error","z.ratio"
"vm(ID, ginv)_Np1_502930",0.820776029815906,0.807988455882924,1.01582643147916
"vm(ID, ginv)_Np1_504827",1.17032870849186,0.824596021026956,1.41927523132397
"vm(ID, ginv)_Np1_504658",0.320702603052713,0.841379259426115,0.381162952925006
"vm(ID, ginv)_Np1_504188",0.326200364551361,0.784258820228448,0.415934581974279
"vm(ID, ginv)_Np1_504630",0.881690090905786,0.810566920295095,1.08774497062476
"vm(ID, ginv)_Np1_501695",0.564479490880427,0.769268516182139,0.733787330439474
"vm(ID, ginv)_Np1_502663",0.181762907106662,0.754992504310139,0.240747962488375
"vm(ID, ginv)_Np1_502651",1.95496545279708,0.775488060901056,2.52094848568728
"vm(ID, ginv)_Np1_502173",-0.0539368882558458,0.776000568475849,-0.0695062483804411
"vm(ID, ginv)_Np1_502917",1.18636244529427,0.742449478477755,1.59790326437655
"vm(ID, ginv)_Np1_503102",0.0490251729662484,0.812893704198452,0.060309450931951
"vm(ID, ginv)_Np1_503911",0.277271258197925,0.850903214127494,0.325855224888574
"vm(ID, ginv)_Np1_501049",1.15570366847351,0.833359627828762,1.38680064390039
"vm(ID, ginv)_Np1_500570",0.236858752621067,0.845294426890451,0.280208581869384
"vm(ID, ginv)_Np1_501158",1.40657956942507,0.750492721185715,1.87420814315533
"vm(ID, ginv)_Np1_503536",1.54621593817755,0.788760848771254,1.96031020123054
"vm(ID, ginv)_Np1_500107",0.139118524426833,0.826015952075954,0.168421111090165
"vm(ID, ginv)_Np1_501123",1.17639377052435,0.844160012615823,1.39356727746322
"vm(ID, ginv)_Np1_503464",0.57449139724487,0.849338841278342,0.676398357550917
"vm(ID, ginv)_Np1_500098",0.219891511763645,0.835976567372519,0.263035496861791
"vm(ID, ginv)_Np1_500182",0.0799422613731454,0.813490081239518,0.0982707266096435
"vm(ID, ginv)_Np1_503246",1.65008347158496,0.765315064398488,2.15608387753594
"vm(ID, ginv)_Np1_504397",-0.155456665738267,0.862386168146626,-0.180263403426753
"vm(ID, ginv)_Np1_500178",0.788150686472086,0.733344118279413,1.07473513024317
"vm(ID, ginv)_Np1_501538",0.283183187111892,0.792544708640452,0.357308785264203
"vm(ID, ginv)_Np1_501933",0.442966798849672,0.80799275633141,0.548231151057476
"vm(ID, ginv)_Np1_503363",0.201508430855518,0.784297505907671,0.256928562615167
"vm(ID, ginv)_Np1_503046",0.153204946324554,0.812926740572969,0.188460950634459
"vm(ID, ginv)_Np1_502926",0.246424477922716,0.827838912144213,0.297672016025972
"vm(ID, ginv)_Np1_504275",0.805808395385619,0.793620989700067,1.01535670785391
"vm(ID, ginv)_Np1_504533",1.19882275527445,0.787081197000028,1.52312462785769
"vm(ID, ginv)_Np1_503557",0.717622888015068,0.786920580768683,0.911938136519541
"vm(ID, ginv)_Np1_503793",0.203477488964346,0.793272441900294,0.256503917464866
"vm(ID, ginv)_Np1_501959",1.10357254253089,0.742256601935518,1.48678036632238
"vm(ID, ginv)_Np1_500315",0.430090929891098,0.809085194789446,0.531576813740886
"vm(ID, ginv)_Np1_503328",0.332682834164731,0.761610965713369,0.436814658850297
"vm(ID, ginv)_Np1_503448",-0.0959013038280891,0.776674256874079,-0.123476866883767
