"","Np2_501135","Np2_500762","Np2_501515","Np2_500565","Np2_502541","Np2_503322","Np2_500956","Np2_503782","Np2_502811","Np2_503192","Np2_502867","Np2_504949","Np2_504701","Np2_500655","Np2_503084","Np2_504402","Np2_504640","Np2_500062","Np2_501755","Np2_501203","Np2_502300","Np2_503309","Np2_500081","Np2_504188","Np2_504378","Np2_502889","Np2_500535","Np2_500964","Np2_501991","Np2_503047","Np2_503272","Np2_504398","Np2_503007","Np2_501020","Np2_502962","Np2_504306","Np2_503351","Np2_500265","Np2_503834","Np2_503446","Np2_502664","Np2_504265","Np2_501918","Np2_504258","Np2_502493","Np2_504255","Np2_503895","Np2_502171","Np2_504091","Np2_501134","Np2_500881","Np2_503245","Np2_500108","Np2_500240","Np2_501186","Np2_502470","Np2_503880","Np2_504314","Np2_501894","Np2_503570","Np2_504915","Np2_500539","Np2_502702","Np2_503878","Np2_501411","Np2_501950","Np2_501235","Np2_501760","Np2_503029","Np2_503680","Np2_502536","Np2_500938","Np2_501299","Np2_501876","Np2_503214","Np2_504602","Np2_500067","Np2_502519","Np2_501818","Np2_501994","Np2_500092","Np2_504228","Np2_503550","Np2_504573","Np2_504876","Np2_503792","Np2_502502","Np2_502602","Np2_502601","Np2_504657","Np2_500992","Np2_500900","Np2_502333","Np2_503547","Np2_500616","Np2_502227","Np2_504589","Np2_500871","Np2_504476","Np2_504037"
"Np2_501135",1.00120091,-0.02763381,-0.01340342,-0.00813089,-0.00180781,-0.02058853,0.00531953,-0.01903475,-0.00383138,-0.01307809,-0.02386183,-0.00946119,0.00169201,-0.01409062,-0.00275195,-0.01371812,0.00826596,0.00332789,-0.00096402,-0.00947791,-0.00073597,-0.01137229,-0.01136465,-0.01761932,0.01527167,-0.00015216,0.00711201,-0.00543381,-0.01210048,-0.00271545,-0.00723389,-0.00503092,-0.00759574,-0.02064936,-0.01826852,0.00541988,-0.01008301,-0.02869347,-0.00971053,-0.01601539,-0.0041385,-0.03096638,-0.01167176,-0.0268128,-0.00020993,-0.00351059,-0.0291708,-0.01719667,0.00371557,-0.01373486,-0.00467212,-0.00856417,-0.04035291,-0.01408911,-0.0102928,-0.00749843,0.00527089,0.01422416,0.01774677,-0.01479301,-0.00835438,0.00319866,-0.00788613,0.04901711,-0.00739505,-0.01189676,-0.01647906,-0.023164,-0.01109252,-0.0247406,-0.02690254,-0.02904014,-0.01016814,-0.02151595,-0.01286826,0.00463386,-0.01122023,-0.01252468,-0.01495113,-0.01631029,-0.01417424,-0.00478007,-0.02831641,-0.00536996,-0.01279377,-0.00979718,-0.00396972,-0.00718981,-0.01767256,-0.00982758,-0.02797283,-0.00888042,-0.00369606,-0.01999108,-0.01804046,-0.00694199,-0.00360789,-0.00960106,-0.01815144,-0.02934415
"Np2_500762",-0.02763381,1.00039805,-0.00491082,-0.0159059,0.00212379,-0.03429284,-0.00853682,-0.0262016,-0.02620166,-0.01537989,0.00926025,-0.02270942,-0.03268895,0.00428418,-0.02649057,-0.0087223,-0.01456041,0.00862779,-0.02652698,-0.00524225,-0.00471013,-0.02994174,-0.00439239,-0.01292756,-0.0022335,-0.00883936,0.01742902,-0.01518524,-0.0081689,0.00881784,-0.00938365,-0.00870102,-0.01643499,0.01171256,-0.01479303,-0.0187748,-0.02226699,-0.00955849,-0.00349842,-0.02363838,-0.01981928,0.02997791,-0.0317615,-0.0098063,-0.00540037,0.00452592,-0.02387091,0.00969203,-0.01850262,-0.02774324,-0.02339355,-0.01542696,-0.00738288,-0.00285989,-0.03615981,-0.01816208,0.01482772,0.00599304,-0.00401533,-0.01709479,-0.01202446,0.00241722,-0.00410656,-0.01485839,-0.0081765,-0.00279602,-0.00327341,-0.01603969,0.01108315,-0.00895037,0.00165857,-0.00640836,-0.00319588,0.01783952,-0.00543989,-0.00086064,-0.0232522,0.00174522,-0.00813089,-0.00842583,-0.0280306,0.00766542,-0.02423279,-0.0114726,-0.01768014,-0.02699826,0.00953998,0.01437772,-0.02757606,-0.00711226,-0.01294276,-0.0196961,-0.02272156,-0.01590745,-0.01015598,-0.00863565,-0.02552206,-0.02056877,-0.00464172,0.00119334
"Np2_501515",-0.01340342,-0.00491082,0.98932838,-0.02600094,0.00373534,-0.0165657,-0.01528711,0.00292804,-0.02671855,-0.01893747,-0.00919665,-0.02307428,0.00343432,0.00239897,-0.01925373,0.01493413,-0.01492528,0.00035715,-0.0343415,-0.02324301,-0.00401077,-0.02148862,-0.01007844,-0.00553871,-0.03422137,-0.00844407,-0.00361244,-0.01874282,-0.00990208,-0.01587245,-0.00685989,-0.00876183,-0.03017883,-0.02863719,0.00475853,-0.0008956,-0.02521643,-0.01919742,-0.0260602,1.811e-05,-0.00954177,-0.0082434,-0.0223962,-0.00363373,-0.01047829,-0.02183676,-0.00918446,0.00035715,-0.00533651,-0.00621526,-0.03409669,-0.00849423,-0.02173485,-0.01979644,0.1256951,-0.00803663,-0.01047068,0.00182732,-0.01319816,-0.00636121,0.00600672,-0.00478919,-0.00903246,-0.02951443,-0.01371052,-0.00985038,-0.00424643,-0.02187778,-0.02470562,0.00680035,-0.0224236,-0.0142229,-0.0100982,0.00303142,-0.01690321,-0.00928329,0.0072458,-0.01884015,-0.01579339,-0.0083346,-0.00984735,0.00790867,-0.02140494,-0.01898306,0.00491208,-0.00060522,0.00020512,-0.01289715,-0.00163906,-0.03605942,0.0274374,-0.00683404,-0.03129625,-0.03694892,-0.00215901,-0.01401763,-0.00384202,-0.01819703,-0.0091115,0.00128456
"Np2_500565",-0.00813089,-0.0159059,-0.02600094,0.99668181,0.0100721,-0.01190132,-0.01107882,-0.00533042,-0.01551671,0.00609948,-0.00498836,-0.00867974,0.00049702,0.00022184,-0.01686984,-0.02114648,-0.00646005,-0.0033403,-0.02602831,0.00088167,-0.00755619,-0.02549017,-0.02548251,0.00110212,-0.00872838,-0.02308797,-0.02601004,-0.02563298,-0.00782226,-0.00117382,-0.01876717,-0.00972268,-0.01745666,-0.00542469,-0.01885537,0.0051371,0.00681402,-0.00419474,0.00870684,-0.01401766,-0.00776602,-0.0111807,0.0044651,-0.00687509,-0.02116931,-0.02234152,-0.01546649,-0.00349234,-0.0105543,-0.02678846,-0.0193981,0.00285962,-0.01022895,-0.02759883,-0.02091387,-0.02252849,-0.01279984,-0.01570521,-0.00336463,-0.00078462,0.00580603,0.00428418,-0.01835519,0.00814128,-0.0228812,-0.0106592,-0.00946421,-0.03332897,-0.00027682,0.00964034,0.00276537,-0.02248138,-0.01136312,-0.00613925,-0.01041442,-0.01282872,-0.01895268,-0.0134156,-0.02633238,-0.00503852,-0.01886599,-0.0116003,-0.0092909,-0.02131222,0.00182276,-0.01403283,0.0165761,-0.0021514,-0.00092753,-0.01239086,-0.00849122,-0.02497471,0.00620741,-0.01221606,-0.00752883,-0.01862731,0.00036627,-0.01246841,-0.00064627,-0.00743001
"Np2_502541",-0.00180781,0.00212379,0.00373534,0.0100721,0.98530498,0.00643241,-0.01159725,-0.01907577,-0.015427,-0.02421759,-0.01766947,-0.02820237,-0.01157598,-0.01124301,-0.01085079,-0.01740796,-0.02020541,-0.027728,-0.02320198,-0.01316775,-0.00503395,-0.00624416,-0.0155106,-0.01294732,-0.01608832,-0.02603892,-0.02166338,-0.03010427,-0.01031712,-0.0158314,-0.01381237,-0.0251404,-0.00094729,-0.00153415,-0.01542092,-0.01620997,-0.01650946,-0.00836198,-0.01644103,-0.01271168,0.01026368,-0.01443572,-0.01703397,-0.01180249,-0.00055505,-0.02118757,-0.01279222,-0.00872381,-0.01198492,-0.01073521,0.00334461,0.00127696,-0.01226772,-0.00348778,0.0039573,-0.02137454,-0.00145965,-0.0156155,-0.01604574,0.01739707,-0.00793931,-0.02040761,0.00666808,-0.00560408,-0.03039316,-0.02546877,0.00233206,-0.01104234,-0.02329626,0.00425682,0.00057456,-0.02284777,-0.01811493,-0.00665768,-0.02400774,-0.03159116,0.04605547,0.02301018,-0.01529623,0.01238299,-0.0143673,0.00308463,-0.02622895,-0.01970217,-0.00371279,-0.00831787,-0.02651172,0.0128376,-0.00387851,-0.00834828,-0.01645929,-0.02442889,-0.01027455,0.00049246,-0.0077432,0.04394824,-0.00866605,-0.02317308,-0.01089486,-0.00992487
"Np2_503322",-0.02058853,-0.03429284,-0.0165657,-0.01190132,0.00643241,0.97890951,-0.00164361,0.06020511,-0.03147111,-0.02855511,-0.01577361,0.00212378,-0.0299006,-0.02074967,0.0211478,-0.01840073,0.00130281,-0.02902484,-0.01978577,-0.03438097,-0.00785113,-0.01575084,-0.02425709,0.00384784,-0.00415824,-0.01243647,-0.01657481,0.00371861,-0.00249195,-0.00983062,-0.01662955,-0.02719741,0.00490144,-0.01301724,-0.01793402,0.00788282,-0.02510391,-0.02425404,-0.02929242,-0.01644106,-0.00304384,-0.00873902,-0.02228368,-0.03027912,0.00833435,-0.01381848,-0.00420689,-0.00834828,0.04874787,0.00225909,0.07137501,-0.01309474,-0.01326048,-0.00493666,-0.03443569,-0.02267137,-0.02708185,-0.0181286,-0.00670024,-0.02358052,0.00383872,-0.00315634,-0.02336316,0.04722303,-0.02089562,-0.02326883,-0.00869491,-0.00960257,-0.01942396,0.00508844,-0.01075651,0.01720858,-0.029598,-0.00141707,0.01665665,-0.00536995,-0.00343609,-0.0050446,-0.01431257,-0.01536766,-0.00152502,-0.0158481,0.00318498,-0.00777208,-0.02827076,-0.01645622,-0.02127111,-0.0112643,-0.0206828,-0.01527035,-0.01927646,-0.02800623,0.02050767,-0.01631182,-0.01527341,-0.01877019,-0.02227762,-0.0130674,-0.02176981,-0.00270784
"Np2_500956",0.00531953,-0.00853682,-0.01528711,-0.01107882,-0.01159725,-0.00164361,0.98587671,-0.00799556,-0.00769151,-0.00629585,-0.0243772,-0.0041993,-0.0042966,0.01762513,0.00235792,-0.0142335,-0.02478466,-0.00281275,-0.01744295,-0.00604042,-0.00490017,0.01350201,-0.00321412,-0.01281353,-0.02066758,-0.01982379,-0.01696859,-0.02069644,-0.01869721,-0.02466761,-0.00744521,0.00114317,0.00222717,-0.01280288,0.00402117,-0.01911686,-0.01576753,0.00879958,-0.0102259,0.00125719,-0.00936694,-0.01582227,-0.02617423,-0.00513126,-0.01623276,-0.0283514,-0.01539503,-0.01543154,-0.02036502,-0.02078767,-0.03042508,-0.01379259,-0.01091765,-0.00122551,-0.02145052,-0.01044636,-0.00071773,-0.01365731,0.00674104,0.01190562,-0.00750145,-0.03350076,-0.01052999,-0.00258166,-0.01855279,-0.02062194,0.00292195,-0.0251997,-0.02635519,-0.00077854,-0.00233232,0.00282771,-0.00110541,-0.00941253,-0.00988686,-0.01336539,-0.02800324,-0.02231412,0.00080109,-0.02929241,0.1075454,-0.01913052,-0.02503093,-0.00740569,0.00174218,-0.00559952,-0.01421525,-0.0127223,-0.01134642,-0.01140719,-0.01130839,0.00124655,-0.00025859,-0.01472916,-0.02144446,-0.0337592,-0.01126887,-0.01908641,-0.00559192,-0.02590663
"Np2_503782",-0.01903475,-0.0262016,0.00292804,-0.00533042,-0.01907577,0.06020511,-0.00799556,0.97988875,-0.01349768,-0.02076794,-0.01117916,-0.01259002,-0.00022057,-0.0079454,-0.00314419,-0.01699899,-0.00672154,-0.02959953,-0.01488725,-0.02020842,0.00176041,-0.02225485,-0.0014186,-0.02378882,-0.01294273,-0.03581618,-0.00483479,0.01819523,-0.01659762,-0.02241597,-0.01902863,-0.00891993,-0.01057254,-0.00325365,0.0004955,-0.00363829,-0.01214761,0.00405765,0.0101177,-0.01534338,-0.02019022,-0.01402674,0.00618004,-0.02066757,-0.01322097,-0.01606553,0.00145179,-0.01774092,-0.01780932,-0.01625554,-0.00992943,-0.0089564,-0.01778804,-0.02314725,0.00208577,0.00442405,-0.00941252,-0.02752124,-0.01092373,-0.00743152,0.02105193,-0.02486371,-0.01314345,0.00529521,-0.01219626,0.00352248,-0.0133745,0.00639441,-0.02030271,-0.035015,-0.02942322,-0.01514117,-0.00356684,-0.02053986,-0.00550678,0.001505,-0.00294654,-0.00409895,0.01491133,-0.00590815,-0.00909325,-0.01262196,0.01142823,-0.00150526,-0.02017954,-0.00958127,-0.00071317,-0.00682187,-0.02961935,-0.00945964,-0.00768846,-0.01657026,-0.02142012,-0.01384584,-0.02071317,-0.02436199,-0.01312215,-0.00056721,-0.00090777,-0.01711757
"Np2_502811",-0.00383138,-0.02620166,-0.02671855,-0.01551671,-0.015427,-0.03147111,-0.00769151,-0.01349768,1.00817115,0.00036475,-0.02030121,-0.0150226,0.04098065,-0.01159423,0.00856245,-0.03387477,-0.00474511,-0.00481808,0.00442102,-0.02142472,-0.0259097,-0.01039623,-0.0265042,-0.03412718,0.00454113,-0.01726813,-0.01410886,-0.01023504,0.03022875,-0.0026516,-0.01340342,-0.01150453,-0.00692375,-0.00158127,0.00733704,-0.00607085,-0.01442814,-0.01950759,-0.03229971,-0.01108645,-0.01426093,-0.01311457,-0.00111757,-0.00683253,0.00183036,0.00400293,-0.02424189,-0.03172808,-0.007167,-0.03145897,-0.01570673,-0.00865236,-0.01018639,-0.00916017,-0.03181774,0.01293796,-0.02187931,-0.02402452,0.00899267,-0.0293244,-0.01117917,-0.02060681,-0.00538974,-0.00793174,-0.01979798,-0.00362309,-0.00090777,0.0197734,-0.01057257,-0.01418642,-0.01482801,-0.01574934,-0.0015904,-0.00731295,-0.01888575,0.00743432,-0.00188231,0.00699952,-0.01595153,-0.03479455,-0.01000547,-0.02539283,-0.02065088,-0.02567866,-0.00953721,-0.01687891,-0.02108568,0.01461489,-0.00301344,-0.00657102,-0.00920882,-0.00744826,0.001841,0.007895,-0.01371966,0.00163576,-0.0252849,0.05401293,-0.01352658,-0.02806404
"Np2_503192",-0.01307809,-0.01537989,-0.01893747,0.00609948,-0.02421759,-0.02855511,-0.00629585,-0.02076794,0.00036475,1.01111495,-0.02240232,-0.00344066,-0.00536237,-0.00730992,-0.01299907,0.00309681,-0.02235369,0.01330131,0.03014212,-0.00163297,-0.00459762,-0.02435601,-0.01933124,-0.01220693,-0.02021303,-0.00173331,-0.02791657,-0.00868733,-0.006232,0.02230934,-0.00668657,-0.01953496,-0.01328182,-0.01356459,-0.01772121,-0.01349315,-0.00801535,-0.00214836,-0.00855507,-0.01075502,-0.01256119,-0.00624568,-0.01051631,-0.0092377,-0.01456194,0.00707098,-0.01843725,-0.02881207,-0.02203894,-0.00801839,-0.01507124,-0.0122738,0.01447045,-0.00746044,-0.00822515,0.00551567,0.00049702,-0.01213852,-0.00968011,-0.01607009,-0.01495264,-0.01465012,0.00512798,0.01018766,-0.01353722,-0.02716096,-0.01380327,-0.01227839,0.0256389,0.00651757,-0.01419251,-0.02849284,0.00299798,-0.02248899,-0.01353721,-0.03814843,-0.01523394,-0.01729856,-0.01014688,-0.01515485,-0.00556913,-0.01639546,-0.01347793,-0.00117382,0.00599761,-0.01183444,-0.01163222,-0.01713284,-0.01058779,-0.02646007,-0.00933349,-0.02232022,-0.01363908,-0.01473071,0.00972092,-0.01004349,-0.00427685,-0.02273679,-0.02262126,-0.00751212
