"","Np2_503845","Np2_502655","Np2_504258","Np2_503712","Np2_504687","Np2_502185","Np2_504977","Np2_500886","Np2_501650","Np2_503909","Np2_500343","Np2_503887","Np2_500606","Np2_501067","Np2_503865","Np2_503540","Np2_503033","Np2_501092","Np2_502105","Np2_500378","Np2_503405","Np2_503332","Np2_501181","Np2_503595","Np2_503562","Np2_503725","Np2_501085","Np2_502667","Np2_502446","Np2_502150","Np2_500023","Np2_502869","Np2_501817","Np2_500361","Np2_501265","Np2_500312","Np2_502799","Np2_501321","Np2_501764","Np2_501778","Np2_502277","Np2_501999","Np2_504233","Np2_500410","Np2_502978","Np2_504152","Np2_503618","Np2_504362","Np2_502435","Np2_503869","Np2_500942","Np2_504102","Np2_503592","Np2_503461","Np2_503927","Np2_502591","Np2_504045","Np2_500315","Np2_503623","Np2_502145","Np2_503254","Np2_502088","Np2_500794","Np2_504519","Np2_500104","Np2_503729","Np2_504770","Np2_500368","Np2_501280","Np2_504786","Np2_501981","Np2_503484","Np2_502989","Np2_504715","Np2_502405","Np2_500851","Np2_502845","Np2_500134","Np2_500489","Np2_502442","Np2_503882","Np2_500067","Np2_501087","Np2_500288","Np2_500283","Np2_500213","Np2_501801","Np2_501929","Np2_500269","Np2_502499","Np2_501005","Np2_502398","Np2_502336","Np2_501862","Np2_500299","Np2_501713","Np2_504799","Np2_502470","Np2_501195","Np2_502957"
"Np2_503845",0.994643,-0.00907394,-0.01062476,-0.00802638,0.00974425,0.00685851,-0.02490454,-0.00582634,0.00115085,0.01894127,-0.01115238,-0.0113044,0.00219082,-0.00127877,-0.01658481,-0.01465233,-0.0112679,-0.01238998,-0.02451378,-0.00784849,0.00420082,-0.01026899,-0.00957568,-0.01186087,0.01152771,-0.00551769,-0.01401073,-0.01463869,-0.00918342,0.00871493,-0.02110045,-0.01443341,-0.0025103,-0.01226531,-0.01942342,-0.00797165,-0.00801117,-0.01557221,-0.01612718,-0.01773576,-0.01127247,-0.02699506,0.00258613,-0.00227768,0.01486503,-0.01949792,-0.02833456,-0.02379007,-0.02165842,-0.01593865,0.00805353,0.01186675,-0.0028296,-0.02215408,-0.01476031,0.00267583,0.00094256,-0.01266365,-0.01839713,-0.00902379,-0.00877747,-0.00051856,-0.00847947,-0.00089867,0.02193191,-0.02434351,-0.01416432,-0.02170706,-0.00461609,-0.03289283,-0.01831198,-0.01200072,-0.03345993,-0.02094534,-0.02971514,-0.01492451,0.01387521,-0.00752008,-0.00078463,-0.00311393,-0.01322469,0.00799275,-0.01420232,-0.00837454,-0.01018994,-0.0241732,-0.02094539,-0.02032657,-0.01125728,-0.02194582,0.00689043,-0.00727833,-0.02005745,-0.02383112,-0.01751227,-0.01692081,-0.00730875,-0.01283698,-0.01734656,-0.00158134
"Np2_502655",-0.00907394,0.98990167,-0.00858588,-0.01161304,-0.00311696,0.01056984,-0.01298294,-0.00196296,-0.03025943,0.01793931,-0.0098737,0.02813672,-0.00185197,-0.00030418,-0.0133296,-0.01930328,0.0226997,-0.0158246,-0.02065039,-0.00930656,-0.03040234,-0.00701377,0.00918777,-0.02016081,-0.0162336,-0.00439106,-0.0217025,-0.00575792,-0.01854767,-0.01737389,-0.01115539,-0.01878027,-0.0164358,-0.0199571,0.00420537,-0.01961651,-0.00977333,-0.00958025,0.00400468,-0.00140497,-0.01166626,-0.01720207,-0.01696489,-0.00145514,-0.02110655,-0.0001263,-0.02827221,-0.02190322,-0.00852051,-0.01329159,0.00568321,-0.02258436,-0.00869688,-0.02193969,0.0176869,-0.01261804,0.0054141,-0.02263606,-0.00145818,-0.00424815,-0.01586108,-0.01155527,0.01058808,-0.00615778,-0.01434371,-0.02504137,-0.01957549,-0.01510694,-0.01245991,-0.01048034,0.01535152,-0.02318945,-0.02397099,-0.01556155,-0.01414454,0.02071556,-0.01905546,-0.01764452,-0.01516624,-0.00639652,-0.02593385,-0.02372166,-0.03071251,0.00582765,-0.01544906,-0.00312911,0.0820493,-0.00749272,-0.02168582,-0.02097123,-0.02451984,-0.00159045,-0.01938693,-0.02559328,-0.01836217,-0.00880027,-0.02169039,-0.00745318,-0.01895668,-0.02386914
"Np2_504258",-0.01062476,-0.00858588,0.98436658,-0.00449749,-0.01014127,0.00400163,0.00523165,-0.01628527,-0.02025507,-0.01219537,-0.00458264,-0.03225419,-0.00872425,-0.02162041,-0.00302117,-0.00017647,-0.01579721,-0.02452137,0.01124793,-0.00431959,-0.02541536,0.00192626,-0.00741517,-0.01091668,-0.02660283,0.00774185,-0.01656349,-0.01354245,-0.01629744,-0.0020481,0.00249794,0.00065064,-0.00551921,-0.01770688,-0.01969556,-0.01508566,0.00479225,-0.01341169,-0.01563912,-0.02044057,0.00563608,-0.00035587,-0.00832893,-0.02049072,-0.03101966,-0.01292819,-0.00610456,-0.02512649,0.0010277,-0.00374336,-0.00727072,0.00399251,-0.01693752,-0.01406394,-0.01107936,-0.00580657,-0.02259195,-0.00746231,-0.01623662,-0.02510828,-0.00281591,-0.02907045,-0.03611911,-0.01835153,-0.01589452,-0.01564518,-0.00561804,-0.01255263,-0.01522706,-0.01005462,-0.0251219,-0.0031504,0.00230181,0.0058459,0.00543843,0.00061567,0.01618775,-0.01387388,-0.01352418,-0.01783012,0.0030757,0.00331137,-0.01143363,-0.02643553,-0.01517539,-0.01395446,0.02682768,-0.02029463,-0.00605592,-0.00442908,0.0140683,-0.01758521,-0.00740605,-0.02744818,-0.00927007,0.00819798,0.00762327,-0.01660608,-0.01625032,-0.02694037
"Np2_503712",-0.00802638,-0.01161304,-0.00449749,0.99762343,-0.02441952,-0.01514195,0.00524534,0.00699078,-0.00762195,-0.02100012,-0.001072,-0.01734046,-0.0201137,-0.015221,-0.01228203,-0.01536693,0.00839107,-0.02192299,-0.02157937,0.00177574,-0.01186999,-0.005206,-0.02032503,-0.01120709,-0.00104615,0.00593104,-0.01153245,-0.01778596,-0.00092756,-0.00340279,0.00114326,-0.00359284,-0.01219537,-0.016933,-0.00858285,-0.00716582,-0.01374315,-0.00533981,-0.00604681,-0.01176053,0.00671407,-0.00095036,-0.01500509,-0.02123727,0.00107484,-0.01625944,-0.02752875,-0.01979137,-0.01537911,-0.00905115,-0.00908154,0.00355008,-0.01433915,-0.00705635,-0.01593103,-0.01278682,-0.02729158,-0.00957721,-0.00314736,-0.02524667,-0.00097773,0.00135156,-0.00113585,-0.00404593,-0.01238389,0.01416867,-0.00742887,-0.01588388,-0.01430114,-0.02220429,-0.01902658,-0.01469186,-0.0144091,-0.01907523,-0.0219154,-0.00803702,0.0127045,-0.01036326,-0.01411867,-0.01614398,-0.01774033,-0.00503725,-0.02555983,0.01447729,-0.01318518,0.00126337,-0.00463129,-0.01039824,-0.01790151,-0.01703488,-0.00370687,-0.02395728,-0.0125618,-0.02256919,-0.02005137,0.00136979,-0.00954377,-0.01537608,-0.0069621,0.00804292
"Np2_504687",0.00974425,-0.00311696,-0.01014127,-0.02441952,0.99013585,-0.0083183,0.00157809,0.00089086,-0.02345252,-0.0164571,-2.595e-05,-0.00139432,-0.01724315,-0.00733307,-0.01990236,-0.01903417,-0.00698337,-0.00932178,-0.01308328,-0.01192623,-0.01842602,-0.02483759,-0.01958306,-0.00119059,0.05427881,-0.01324444,-0.00835783,-0.02464607,-0.03515517,0.00190042,-0.01119037,-0.00589171,0.01211305,-0.01451857,0.00158569,-0.0164586,-0.02181959,-0.01736935,-0.0088018,-0.02379005,0.00411111,-0.00294514,-0.02308152,-0.01927896,-0.01460371,-0.00335413,-0.0038285,-0.0245229,-0.0046024,-0.01317452,-0.02217532,-0.01668971,-0.01967884,-0.00099294,-0.00500227,-0.01736631,0.00309851,-0.02723228,-0.0141126,-0.01568626,-0.03733394,-0.00885349,-0.02259197,-0.00360805,-0.01650725,-0.01884263,0.00790912,-0.02076745,-0.02055309,-0.02237457,0.0074104,-0.02063971,-0.01579572,0.0038648,-0.0188928,0.01231831,0.05480174,-0.01174987,0.03010715,-0.01448976,0.0029191,0.00421906,-0.00140345,-0.03100134,-0.02886372,-0.00924574,-0.01103529,-0.00509501,-0.01092582,-0.00899489,-0.01847315,-0.02397551,-0.0470935,-0.01392104,-0.02082981,0.0113863,-0.01093038,-0.00961674,0.02449232,-0.01478161
"Np2_502185",0.00685851,0.01056984,0.00400163,-0.01514195,-0.0083183,1.00245903,0.00066888,-0.00442756,-0.02253725,-0.01478162,-0.00808113,-0.00899337,-0.00705332,-0.00839433,-0.0110809,0.00620776,0.00046971,0.00649361,-0.01292821,-0.01602832,-0.01097295,0.02016974,-0.00498403,-0.02156113,-0.01033591,-0.01780266,-0.01854157,-0.01962567,0.00468279,-0.00949967,0.01557203,-0.01273055,-0.02528617,-0.0190768,-0.02714716,-0.00322794,-0.02318495,-0.0064193,-0.03145302,0.00251619,-0.01565129,-0.0102401,-0.01106721,-0.0107616,-0.02645996,-0.01186544,-0.01507655,-0.03075359,-0.01600249,-0.0157562,-0.01183349,-0.03295513,-0.00112673,-0.02425227,-0.01427378,-0.02314087,-0.00662912,0.00728422,0.01736307,-0.00199945,-0.01057156,-0.01614846,-0.01179399,0.01692063,0.02576338,0.00746364,-0.02188806,-0.02623792,-0.0144684,0.01229401,-0.01964995,-0.01227441,-0.01457635,0.01572709,-0.01584894,-0.01519819,0.01968321,-0.03227246,-0.01899921,-0.0233052,-0.0045279,-0.02329748,-0.00596165,-0.00347882,-0.0252117,-0.01775705,-0.01711394,0.00600707,-0.02597493,-0.00777552,0.02379746,-0.01910717,-0.01348925,-0.02273644,-0.02006658,-1.378e-05,-0.0223305,-0.01387087,-0.02780705,-0.01584287
"Np2_504977",-0.02490454,-0.01298294,0.00523165,0.00524534,0.00157809,0.00066888,0.99822864,-0.00927921,-0.02571644,-0.02008939,-0.01171646,-0.01536544,-0.00962434,-0.01537456,-0.01638868,-0.01019904,0.01006201,-0.0258776,-0.01032981,0.00633547,-0.01187151,-0.02025964,-0.02215106,-0.02048315,-0.01655593,-0.00714605,-0.00666865,-0.02204465,-0.01476488,-0.02225748,-0.00265931,-0.00861174,-0.01721426,0.00739218,-0.00599967,-0.01948272,-0.000365,-0.01750467,-0.0215566,-0.01829984,-0.0036263,-0.02132545,-0.01667906,-0.014701,-0.00318385,-0.001817,-0.0079169,0.00407766,-0.01994188,-0.00236283,-0.00649835,0.0008118,0.00162371,-0.01876508,-0.02657547,-0.00153724,-0.0145216,-0.02235024,0.00247666,-0.01354096,-0.02089672,-0.0184154,-0.01162825,-0.00724033,-0.0134497,0.02769888,-0.00150076,0.02014845,-0.01779963,-0.00684958,-0.00215149,-0.00891581,0.00444257,-0.01390734,-0.01355463,-0.02461108,-0.020138,0.01046493,0.00290845,-0.01477712,-0.01074794,-0.00199793,-0.00929289,-0.00422533,-0.01835612,-0.00755657,-0.0295677,-0.01192018,-0.03447558,-0.01764456,-0.00750943,-0.02669555,0.00370516,-0.01284003,0.01400447,0.02022145,-0.0204923,-0.02161132,-0.0326587,0.00910569
"Np2_500886",-0.00582634,-0.00196296,-0.01628527,0.00699078,0.00089086,-0.00442756,-0.00927921,0.99411686,-0.02138628,-0.00754897,0.00219234,0.00690564,-0.01350445,-0.00541887,-0.02270146,-0.01301484,0.00207679,-0.02823728,0.00190651,-0.01746207,-0.02198532,0.01463086,-0.00885044,-0.01843362,-0.02849426,0.00387392,0.00389521,-0.00874403,-0.02670318,-0.02188041,-0.01535784,-0.01659696,0.00308026,-0.00378594,-0.00835935,0.00780572,-0.03434935,-0.01195819,-0.02786938,-0.00834415,-0.00172881,-0.01866776,-0.005355,0.0022486,-0.0101048,0.00205703,-0.02107153,0.01175272,-0.03431286,0.00166323,-0.01782847,-0.00519688,0.00169669,-0.01063389,-0.01190649,-0.01271535,0.00364433,-0.01300271,-0.00201161,0.0143557,-0.01215736,-0.01712608,-0.00486544,-0.01324902,-0.02204309,-0.02939585,-0.02788306,-0.01566037,-0.0102766,-0.01726749,0.01312564,-0.02754392,0.01287784,-0.01565886,-0.01925923,0.00024469,-0.01139866,-0.02458371,0.00921513,-0.02215422,-0.00900249,-0.02518736,-0.00633112,-0.00856155,-0.00292691,-0.01919079,-0.00243125,-0.02279421,-0.01281266,0.00994801,-0.01595078,-0.02206132,-0.01811588,-0.00987826,-0.01009719,-0.00083937,-0.01616215,-0.00846274,-0.02391932,0.00127249
"Np2_501650",0.00115085,-0.03025943,-0.02025507,-0.00762195,-0.02345252,-0.02253725,-0.02571644,-0.02138628,0.99256277,-0.02170558,-0.01272449,-0.0066428,-0.00698338,-0.02489693,-0.01511609,-0.01166319,-0.00067668,0.15054701,-0.02000422,-0.00668384,-0.01333567,-0.01396967,-0.01449271,-0.01404114,-0.00570471,-0.00724184,-0.01010934,0.02590478,-0.02291887,0.00486219,-0.00214693,-0.00749119,-0.04498162,-0.02128747,-0.00381482,-0.02642037,-0.00061283,0.01341606,-0.01405029,-0.03314366,-0.02090279,-0.00971403,-0.02513713,-0.02543968,0.01010004,-0.01438019,-0.0113576,-0.01198251,-0.02581525,-0.02800163,-0.02940033,0.0010201,-0.00272924,-0.02174964,-0.00873033,0.00125577,-0.01172859,-0.01271535,-0.01373554,-0.02534397,-0.004572,-0.03006635,0.00028725,-0.01387391,0.00317909,0.0032764,-0.0228824,-0.01780568,0.00779964,-0.02138934,0.02238345,-0.00080136,-0.00401552,-0.00807351,-0.02459741,-0.00859045,-0.01597662,-0.02703309,-0.00737411,-0.01776171,0.00329616,-0.00483047,-0.00649988,0.0203096,-0.0231652,-0.0147983,-0.03224819,0.00014738,0.00328705,0.01920583,-0.02919513,-0.0289199,-0.00870601,0.02309808,-0.01376291,0.0002082,-0.02165237,-0.00908763,-0.03047385,-0.01227596
"Np2_503909",0.01894127,0.01793931,-0.01219537,-0.02100012,-0.0164571,-0.01478162,-0.02008939,-0.00754897,-0.02170558,1.00640355,0.01266805,-0.00694537,-0.0154962,-0.00619428,-0.0569261,-0.01059739,-0.0274345,-0.01791366,-0.01437717,-0.0145885,-0.00588411,-0.02096208,-0.0163157,-0.02316214,-0.02516456,-0.00039845,-0.0041782,0.05373001,-0.01866019,-0.008668,-0.0032097,-0.01722035,0.02435091,0.00243257,-0.00943885,-0.00057178,0.00455811,-0.02003162,-0.01237632,-0.02645233,-0.00174402,-0.01123294,0.01697992,0.00056094,-0.02289155,-0.03764107,-0.01606938,0.00504769,-0.00604832,-0.02146233,0.00161763,-0.02011218,-0.01808394,-0.00608785,0.00449882,-0.02413371,-0.01917713,-0.01925164,-0.01342995,-0.02412614,0.0088092,-0.00999533,-0.02282159,-0.02573167,-0.01476032,-0.01466302,-0.00828487,-0.01172251,-0.01287652,-0.0259491,-0.02216321,-0.01965298,-0.01724165,-0.00655158,0.00292367,-0.01208589,-0.02920274,-0.00696209,-0.00661239,-0.01122237,0.00147319,-0.00513304,-0.01181983,-0.00857677,-0.01480138,0.0034482,-0.01217715,-0.00578074,-0.03365761,-0.00390302,-0.01064454,0.03402682,-0.00566366,-0.00365975,-0.00372665,-0.00663216,0.00982181,-0.01729638,-0.01268344,-0.02322147
