"","Np2_503538","Np2_504603","Np2_503498","Np2_500877","Np2_500563","Np2_503737","Np2_502144","Np2_504434","Np2_504602","Np2_503778","Np2_501594","Np2_503687","Np2_504421","Np2_502535","Np2_504431","Np2_504202","Np2_504476","Np2_504997","Np2_502317","Np2_504143","Np2_504861","Np2_501857","Np2_500934","Np2_502275","Np2_503849","Np2_504023","Np2_502473","Np2_503390","Np2_502921","Np2_504253","Np2_500470","Np2_503728","Np2_501090","Np2_500009","Np2_501055","Np2_502603","Np2_501313","Np2_500644","Np2_503580","Np2_503812","Np2_503168","Np2_504278","Np2_502659","Np2_503677","Np2_504024","Np2_500554","Np2_503409","Np2_503266","Np2_501388","Np2_501206","Np2_500495","Np2_501696","Np2_502917","Np2_501895","Np2_501121","Np2_500024","Np2_501240","Np2_500692","Np2_503248","Np2_500864","Np2_503835","Np2_500125","Np2_502368","Np2_503745","Np2_503543","Np2_503647","Np2_504268","Np2_500143","Np2_501478","Np2_503555","Np2_504972","Np2_501579","Np2_502034","Np2_503758","Np2_502373","Np2_503577","Np2_503164","Np2_502399","Np2_501426","Np2_500695","Np2_502157","Np2_501512","Np2_500977","Np2_504085","Np2_502585","Np2_502457","Np2_501407","Np2_502105","Np2_503974","Np2_503276","Np2_501012","Np2_501199","Np2_501887","Np2_500920","Np2_503852","Np2_503261","Np2_504299","Np2_502595","Np2_504909","Np2_500386"
"Np2_503538",0.96817764,-0.02036265,-0.01706583,0.00327925,-0.02181091,-0.02302194,-0.01690001,-0.00397458,-0.01651053,-0.0101528,-0.01308141,-0.01415245,0.01913787,0.00413578,0.00014678,-0.01683611,-0.01302664,-0.01988339,-0.0151459,-0.03019359,-0.0124394,-0.02082815,-0.01391969,-0.00482197,0.0156144,-0.0081857,-0.0138832,-0.00707661,0.01094536,-0.01888843,-0.00647874,-0.01457994,-0.02712808,0.02057706,-0.03181386,-0.02157972,-0.02685426,-0.01696545,-0.01452669,-0.01995184,-0.01737924,-0.01181717,-0.02085094,-0.03980556,0.00059557,-0.03257612,-0.0039122,-0.00606037,-0.02528118,-0.01202404,-0.02375528,0.04839509,0.0044157,0.00320318,-0.03556552,-0.00509733,-0.01550037,0.06001659,-0.02703983,-0.01864806,-0.02403824,-0.03365014,-0.01148703,-0.00235128,-0.01799234,-0.02765297,-0.01024256,-0.02295804,-0.00399131,-0.01347088,-0.00095316,-0.00176709,-0.01456171,-0.02083272,0.00064579,-0.00036135,-0.02064707,-0.01866021,-0.0251792,0.05166753,-0.00237259,-0.00690776,-0.01379036,0.00216866,-0.01906189,0.0748636,-0.02072774,-0.0076517,-0.00685907,-0.01303577,0.01233588,-0.0112147,-0.00892963,-0.01164676,-0.01436392,-0.00156779,-0.01093936,-0.00725613,-0.01571943,-0.01644513
"Np2_504603",-0.02036265,1.01161232,-0.0060771,-0.01752837,-0.00564959,-0.00397002,-0.00606341,-0.01458912,-0.02377812,-0.01757251,0.0222491,0.04780189,-0.00973293,0.00188874,-0.00909853,8.593e-05,-0.01314382,-0.00661263,-0.01617591,-0.00079646,-0.00312415,-0.01835904,-0.01768814,-0.03049795,-0.03333836,0.00554153,-0.01171834,-0.00582456,-0.00484176,0.00198915,0.00451005,-0.00024421,-0.00244714,-0.01681335,-0.00835002,-0.0034406,0.01440954,0.00086943,-0.0084063,-0.00713749,-0.01080245,-0.02243175,-0.01701263,-0.01527678,0.00291261,-0.00911223,0.01316202,-0.00952454,-0.02615907,-0.02126937,-0.01489645,-0.02809426,-0.02080388,-0.02399417,-0.01240596,-0.0073444,-0.01303124,-0.02331865,-0.00342385,-0.00552942,-0.02065632,-0.00729572,-0.02164519,-0.0061197,-0.02449925,0.00524333,-0.03181092,-0.03098633,-0.02342977,0.00223408,-0.01658822,-0.01740213,-0.02198145,-0.0005637,-0.01453282,-0.00458618,-0.01315749,-0.02410217,-0.02529642,-0.01280306,-0.01131364,-0.00489502,-0.03338098,0.01041899,-0.01811414,0.01313159,0.00577886,-0.004574,0.0091502,0.00129997,-0.02231611,-0.01574383,-0.01802284,-0.0052221,-0.03517162,-0.01765921,-0.01212148,-0.01452369,0.01033076,-0.01260678
"Np2_503498",-0.01706583,-0.0060771,0.98275426,-0.00525556,0.02716147,-0.01573467,-0.02513057,-0.00414193,-0.02474109,0.00367633,-0.02328974,-0.01036428,-0.00658827,0.00031717,-0.01447347,-0.01730776,-0.00862993,-0.00970553,-0.0209423,-0.01377819,-0.00865124,-0.00836826,-0.01667336,-0.00787989,-0.01285018,-0.01991539,-0.01709329,-0.02732589,-0.00899963,-0.02057715,-0.01029735,-0.02037632,-0.00143239,-0.01138663,-0.01266001,-0.01687875,-0.01561145,-0.00724399,-0.00982572,0.01091646,-0.00659284,-0.02598104,-0.0153893,-0.00117832,-0.00626574,0.003617,-0.01488119,-0.0115525,-0.0056709,-0.03196901,-0.03046449,-0.01886412,-0.01279085,-0.01141706,0.00290956,0.00082074,-0.00258405,-0.02169531,-0.00499541,-0.0169898,-0.01477319,-0.0043032,-0.02017399,-0.00769125,0.03584846,-0.00697774,0.00632501,0.00030348,-0.00385439,-0.01424679,0.00800764,-0.00512929,-0.00210179,-0.01308903,-0.00575913,-0.00996113,0.00322295,-0.02034893,-0.00922021,-0.00570285,-0.00238781,-0.00844434,-0.00756803,-0.00119354,-0.00553702,-0.01065182,-0.02059084,0.0055689,-0.00991701,-0.0246133,-0.01065182,-0.01305556,-0.00772777,-0.01029277,-0.0111843,-0.00964619,-0.00699904,-0.02552762,-0.01558253,-0.01630822
"Np2_500877",0.00327925,-0.01752837,-0.00525556,0.98130268,0.02955456,-0.01653642,-0.02319388,0.00448874,-0.01139422,0.00500447,-0.01618043,-0.02531466,0.00021676,-0.01493751,-0.01162396,0.02311927,-0.02981786,-0.01765767,-0.00516124,-0.01534062,-0.02253667,-0.00049827,-0.02006142,0.00485842,-0.0011768,-0.00367792,-0.00876688,-0.00926282,-0.00189032,0.01133028,-0.0149025,-0.01235421,-0.02733653,0.00576363,-0.02608902,0.00407493,-0.00500302,-0.01245768,-0.01595221,0.0028122,-0.00222197,-0.01111279,-0.02547132,-0.01445521,-0.0174127,-0.00707359,-0.02161624,-0.01326706,-0.0096675,-0.00462571,-0.01620479,0.01015275,-0.01131057,0.00040845,-0.01462712,-0.00591432,-0.0109926,-0.00804419,-0.01644665,-0.02053,-0.0149664,-0.02914239,-0.01154334,-0.00605884,-0.01667942,-0.02314522,-0.02323039,-0.01251699,-0.03417051,-0.02265534,-0.00131372,-0.01764551,-0.01842142,-0.00887031,-0.00154041,-0.02582434,0.02265521,0.00273461,-0.02645261,0.01205598,0.0182616,-0.00422561,-0.01247745,-0.01796952,-0.00831654,-0.01480056,-0.00237563,-0.02505146,-0.03475623,-0.01476556,-0.00217329,-0.00777188,-0.01917903,-0.03315419,-0.01609372,-0.0051232,-0.01525545,-0.01613629,0.01191295,0.02640084
"Np2_500563",-0.02181091,-0.00564959,0.02716147,0.02955456,0.96717644,-0.01013454,-0.03185341,-0.00675713,-0.0343545,0.00866789,-0.01312553,0.00634174,-0.00448728,-0.02770473,-0.01328527,-0.01596742,-0.00485543,-0.01658053,-0.01625497,-0.00407042,-0.02237234,-0.02650128,-0.0066613,-0.01673265,-0.00420734,-0.00807768,-0.02670675,-0.025377,-0.00994133,-0.01969322,-0.01823731,-0.02086161,-0.01956542,-0.01628386,-0.0058428,-0.00793163,0.02026368,-0.01944374,0.00779311,0.00799697,-0.01194648,-0.01338265,-0.01146267,0.01780973,0.00952744,-0.00417084,-0.01125882,-0.02162237,-0.00128786,-0.02576034,-0.01041144,-0.00748282,-0.00308306,0.00620177,0.06175709,-0.02461482,-0.01113255,-0.00362009,-0.01689087,-0.00849909,-0.00780383,-0.00722266,-0.01457386,-0.01304489,-0.00145369,0.00653343,-0.00572261,-0.02710982,-0.0247259,-0.01686199,-0.01073397,-0.00683168,-0.02388611,-0.01859481,-0.00913501,-0.00953362,0.00091202,-0.00166516,-0.01122686,-0.01896755,-0.00956709,-0.02551245,-0.02265835,-0.00396087,-0.03082046,-0.02254729,-0.00236346,-0.00663086,0.00192068,-0.0101893,-0.00672518,-0.02586384,-0.02023178,-0.03085995,-0.01288668,-0.02838775,0.00772923,0.00532699,-0.00648328,0.00374478
"Np2_503737",-0.02302194,-0.00397002,-0.01573467,-0.01653642,-0.01013454,0.98970782,-0.01389535,-0.01953047,-0.0127452,-0.00973444,0.0007249,0.00254444,-0.00539401,-0.00670391,-0.01738688,-0.00698535,-0.01230401,-0.00866341,-0.01381474,-0.00725918,0.0073002,-0.00656545,-0.00650308,-0.02372483,-0.01758921,-0.00868015,-0.00038113,-0.02506669,-0.0224104,-0.00310436,-0.01245008,-0.00396849,0.00889002,-0.01916839,-0.02196312,-0.00123157,-0.01700351,0.00216562,-0.00467592,-0.00842759,0.03978577,-0.0180928,-0.00795748,-0.01519764,-0.02241493,-0.0123801,-0.01688178,-0.00944542,0.01362754,-0.01571335,-0.01025324,-0.002152,0.0294801,-0.03106541,-0.01019693,0.0015586,-0.00656241,0.01631575,0.00456632,-0.00073409,-0.02209854,-0.02410367,-0.03784459,-0.00908329,-0.0031211,-0.00243649,-0.02762409,-0.00610905,-0.00022595,-0.01396534,-0.01072791,2.05e-05,-0.01536045,-0.01950157,-0.02738523,0.00446897,-0.020533,-0.00424538,0.00079792,-0.00085731,-0.02203617,-0.01546542,-0.00774299,-0.01140944,-0.02229481,-2.514e-05,-0.01802736,-0.01347089,-0.01876372,-0.02113701,-0.01630366,-0.02083731,-0.02083427,0.00915778,-0.02961557,-0.01636299,-0.00063216,0.00305104,-0.02169079,-0.01283193
"Np2_502144",-0.01690001,-0.00606341,-0.02513057,-0.02319388,-0.03185341,-0.01389535,0.98978086,-0.01721192,-0.01544713,-0.02126025,-0.00654111,-0.03088894,-0.01722409,-0.00697167,-0.03347677,-0.00710097,-0.01318032,-0.00923544,-0.02290638,-0.00737481,-0.01883066,-0.00196487,-0.01452977,-0.0095397,-0.02196464,-0.01974957,-0.01875311,0.0041799,-0.001227,-0.00854474,0.0432682,-0.01032168,-0.01541519,-0.01989255,0.01686803,-0.01580012,0.00037651,-0.01088156,-0.01757095,-0.01006457,-0.0102304,-0.02185969,-0.0165927,-0.01972521,0.01687256,-0.0170598,-0.00300091,-0.01290803,-0.02543487,-0.02876049,-0.01402013,-0.0068317,-0.0311856,-0.02387851,0.00109763,0.00235579,-0.01702327,-0.00631594,0.00110371,-0.01347699,-0.02145348,0.00590359,0.0049421,-0.00448271,-0.01875457,-0.01411444,-0.00841847,0.02328966,-0.0152509,0.00280611,0.01699737,-0.01804715,-0.00939063,-0.0158138,-0.00224632,0.00511402,-0.0192794,-0.00907721,-0.01392273,-0.00553702,-0.01986976,0.00389237,-0.01774744,-0.00498324,0.03205427,-0.01641929,-0.01114474,-0.02195399,-0.00594779,-0.0023878,-0.01200736,-0.00939061,0.01039009,-0.00221589,-0.00767149,-0.01967346,-0.01094089,-0.00406282,-0.01283039,-0.003363
"Np2_504434",-0.00397458,-0.01458912,-0.00414193,0.00448874,-0.00675713,-0.01953047,-0.01721192,0.99539849,-0.01971302,-0.0087912,-0.01141555,-0.00427125,-0.01220969,-0.01078116,-0.00457704,-0.01684376,0.00430921,-0.01091502,-0.03417054,0.00555064,0.01554598,0.01582893,-0.02518538,-0.02247733,-0.01771093,-0.01975566,-0.0208891,-0.02062433,0.00028827,0.00149014,-0.02687258,-0.02645417,-0.02744001,-0.0116833,-0.01478232,-0.00515669,0.00310886,0.0277549,-0.00692754,0.01305397,-0.01480058,-0.02034442,-0.021315,-0.00969033,-0.02238451,-0.00976336,-0.01852485,1.747e-05,-0.01524786,-0.00822828,-0.02041593,-0.01277109,-0.00213374,0.01764849,-0.00286399,-0.00464855,-0.00637985,-0.01636298,0.0137249,-0.00846259,0.00120869,-0.03228859,-0.0175801,0.00479148,-0.01541367,-0.02340082,-0.01572708,-0.00972988,0.00071729,-0.01956396,-0.02012993,-0.01029431,-0.01958984,-0.022666,-0.02720268,-0.02912267,-0.01639492,-0.01425591,-0.0108861,-0.00812942,0.02028807,-0.00691538,-0.00512625,-0.0232456,-0.00324738,-0.01231772,0.00041149,-0.0088764,0.00058798,0.00551718,-0.01992451,-0.00346341,-0.03845162,-0.00815527,0.00571039,-0.00218394,-0.0177931,-0.023238,0.01333087,-0.01158442
"Np2_504602",-0.01651053,-0.02377812,-0.02474109,-0.01139422,-0.0343545,-0.0127452,-0.01544713,-0.01971302,0.98158265,-0.01706738,0.00267223,-0.01619869,-0.01729102,-0.02620774,0.10246567,-0.00442947,-0.03272062,-0.02147323,-0.01491011,-0.01063659,-0.01707196,-0.0084215,-0.01368388,-0.02116894,-0.00286247,-0.00962339,-0.00482351,-0.00471092,-0.0347638,-0.01089371,-0.00091818,-0.01890821,-0.01715561,-0.02954403,0.00645584,-0.02955927,-0.00075539,-0.00516733,-0.02052846,-0.02169381,-0.02444597,-0.03394535,-0.0195502,-0.00518711,-0.00068997,-0.0186481,-0.00671911,-0.02621082,-0.017895,-0.01361387,-0.01469561,-0.02241649,-0.01619109,-0.0131438,-0.02042044,-0.02235715,-0.00278945,-0.00318804,-0.02056648,-0.00745849,-0.01573924,-0.01576662,0.0012239,-0.00044199,-0.01258393,-0.02878641,-0.02719809,-0.03245894,-0.00771104,-0.00623684,0.00080401,-0.01841835,-0.01234815,-0.01861917,0.00012091,-0.02355447,-0.02056342,0.14877263,0.09570009,0.03881971,0.00212303,-0.02340691,-0.02009641,0.03100595,-0.0247594,-0.00081624,-0.02505603,-0.00482958,-0.01529501,-0.02268879,-0.02196311,-0.01204385,-0.01508354,-0.02723307,-0.00652133,-0.00346188,-0.01831034,-0.02771077,0.00961874,0.00402472
"Np2_503778",-0.0101528,-0.01757251,0.00367633,0.00500447,0.00866789,-0.00973444,-0.02126025,-0.0087912,-0.01706738,0.99521286,-0.00679214,-0.02429386,-0.02340842,-0.02426195,-0.01090741,0.00390606,-0.00202115,0.00161945,-0.01387712,-0.00290963,-0.01253984,-0.01834229,-0.03227643,-0.00066258,-0.00684995,-0.01132885,-0.03649981,-0.00093947,-0.01593094,0.02056646,-0.00840478,-0.01270261,-0.00121332,0.00085117,-0.02841521,-0.00068541,0.01016646,-0.00793773,-0.02284246,-0.00772929,-0.016719,-0.00537576,-0.00649851,-0.00689255,-0.01015433,-0.00894336,-0.02181251,0.02122375,-0.00849455,-0.01045098,0.00079031,-0.02199205,-0.01013761,0.00690618,-0.01786611,-0.00945757,-0.03127079,-0.01432589,-0.01983778,-0.01950919,0.00142015,0.01675849,-0.00930542,-0.01796955,-0.02965511,-0.01847314,-0.02738221,-0.01423462,-0.01245921,0.00225082,0.00716177,-0.00491022,-0.00614253,0.00036586,-0.02303567,-0.00320022,-0.01222793,-0.01754357,-0.01797715,-0.01415553,-0.0096234,-0.00883382,0.00634328,-0.0148188,-0.01109912,-0.01560537,-0.01824188,0.01187341,-0.02491155,-0.00385591,0.00447656,-0.01679203,-0.01207277,-0.0185933,-0.02009339,-0.02509711,-0.02397135,0.03874057,-0.02449161,-0.01943615
