"","Np2_501926","Np2_501142","Np2_501143","Np2_502811","Np2_504012","Np2_504722","Np2_500545","Np2_502413","Np2_503581","Np2_504073","Np2_503106","Np2_501553","Np2_504834","Np2_501140","Np2_500873","Np2_503694","Np2_504732","Np2_501047","Np2_502136","Np2_501105","Np2_500184","Np2_501534","Np2_502840","Np2_503958","Np2_504539","Np2_504716","Np2_503481","Np2_500318","Np2_504938","Np2_503696","Np2_501762","Np2_504766","Np2_501619","Np2_501593","Np2_501110","Np2_504175","Np2_501015","Np2_500239","Np2_502767","Np2_503875","Np2_504772","Np2_502941","Np2_501767","Np2_501317","Np2_504924","Np2_500688","Np2_503345","Np2_502609","Np2_502103","Np2_503323","Np2_500426","Np2_503994","Np2_500609","Np2_504234","Np2_504869","Np2_503406","Np2_504748","Np2_500721","Np2_504704","Np2_504275","Np2_503563","Np2_501720","Np2_501642","Np2_502283","Np2_500125","Np2_503986","Np2_504463","Np2_504176","Np2_500580","Np2_501689","Np2_500558","Np2_500671","Np2_504876","Np2_500851","Np2_502117","Np2_504862","Np2_501120","Np2_501277","Np2_500745","Np2_502033","Np2_500376","Np2_501831","Np2_501880","Np2_502274","Np2_500164","Np2_500954","Np2_500921","Np2_501877","Np2_500254","Np2_503120","Np2_501290","Np2_504851","Np2_500397","Np2_501294","Np2_504644","Np2_500546","Np2_504148","Np2_503495","Np2_503737","Np2_502880"
"Np2_501926",0.97942075,-6.406e-05,-0.03956553,-0.03536316,0.00676405,-0.006135,-0.02169476,-0.02493322,-0.00579595,0.00419914,-0.01256477,-0.01642963,0.00639155,0.02382594,-0.00976266,-0.02476447,0.03769371,-0.01377046,-0.03623583,-0.02575269,-0.00939779,-0.00111161,-0.0213983,0.00735396,-0.01502325,-0.00594951,-0.02469306,-0.01142295,-0.01322159,-0.02352834,-0.02614494,-0.007403,-0.03100717,-0.02877224,0.00079497,-0.00214548,-0.02836775,-0.00381792,-0.00752313,-0.02030817,-0.02150625,-0.02292322,-0.00910435,-0.00980068,0.03188404,-0.02146821,-0.01006218,-0.02283051,0.00107928,-0.02094215,-0.02161721,-0.02882694,-0.01851407,-0.00980828,-0.0264034,-0.0200877,-0.00290568,0.29189316,-0.02839366,-0.03561403,-0.02972552,-0.00696363,-0.01589748,-0.01573327,-0.0018566,0.00153996,-0.01058522,-0.00022978,-0.01077829,-0.01974111,-0.02927244,-0.00014768,-0.02343408,-0.02353594,-0.02117326,-0.03467441,-0.00499166,-0.0054402,-0.02083269,0.02449036,-0.01225611,-0.00947837,-0.02236221,-0.01242641,-0.00647862,0.00520412,-0.00360506,-0.00943426,-0.0167702,-0.0087957,-0.01262709,-0.01010628,-0.0023325,-0.02079013,-0.01841831,-0.01437554,-0.01182434,-0.00928831,-0.02916902,-0.01788768
"Np2_501142",-6.406e-05,1.00244289,0.0396017,-0.0250701,-0.00954985,-0.0072449,-0.02006796,-0.01692075,-0.03868219,-0.02169331,-0.01990833,-0.03487211,-0.03044772,-0.00571538,-0.01923477,-0.01067038,0.00587162,-0.01883341,-0.00648166,-0.00816171,0.00028716,-0.00830311,0.02279975,-0.01260888,-0.01354849,-0.02028688,-0.00694997,0.01179354,-0.00490501,-0.01886075,0.02352646,-0.01124963,-0.0134162,0.00082994,-0.01719135,-0.02028384,-0.02293997,-0.01268188,0.00581078,-0.0089508,0.01554591,-0.00700468,-0.00504489,-0.00619735,-0.00191438,0.0117829,-0.00569865,-0.01649047,-0.01447439,-0.0133858,-0.01755778,-0.01047575,-0.02464132,0.008847,-0.00957264,-0.01830886,-0.00279926,-0.00979918,-0.02098935,-0.01467816,-0.01836817,-0.02601425,-0.00894928,0.02177497,0.0023549,-0.02678507,-0.01656041,-0.01973654,0.01487083,-0.02936531,-0.01426613,-0.01570139,-0.00599513,-0.02084487,-0.0067751,-0.00035902,-0.01780863,-0.00761438,-0.02042222,-0.01067644,-0.01382215,-0.02031885,-0.00340285,-0.01429653,-0.00363549,-0.00502817,0.00182276,-0.01723391,-0.01286279,-0.02967082,-0.00643909,-0.01091211,-0.013325,0.00425084,-0.01542316,-0.02719253,-0.00229144,-0.02773077,0.00590656,-0.01124356
"Np2_501143",-0.03956553,0.0396017,1.00402129,-0.01014128,-0.02730965,-0.0098007,0.00504753,-0.00488069,-0.01250244,-0.01178181,-0.00665195,-0.00990865,-0.00852508,-0.01435277,0.01591534,0.00395436,0.00255561,-0.01591577,-0.02104862,-0.00965322,-0.00728598,0.01437975,-0.00271412,-0.00771471,-0.00606963,-0.01448048,-0.02060473,-0.00201321,-0.00852509,-0.01472679,0.00607075,-0.00437895,-0.00289657,-0.0166258,-0.01746654,-0.03226611,-0.01515705,-0.02055907,0.00492743,-0.00664132,-0.00996796,-0.01488187,-0.01702718,-0.00829702,-0.00431813,-0.01829213,-0.02345844,-0.02299931,-0.01946282,0.02191636,-0.00627793,-0.00573363,-0.01807471,-0.00967298,-0.00270195,-0.0027719,-0.00611524,-0.01904472,-0.01168601,-0.00963195,-0.00131078,-0.01503848,-0.02229992,-0.00830007,-0.0078029,-0.01611339,-0.02170089,-0.01058524,-0.0121634,-0.01139563,-0.01362908,0.0005958,-0.02649165,-0.01093339,-0.02742366,0.01837081,-0.01139406,-0.01838036,0.01624832,-0.00745473,-0.02154729,-0.00979919,-0.01903409,-0.00544931,-0.01212085,-0.03388691,-0.011984,-0.00777856,-0.00736046,-0.01702261,-0.01583669,-0.02335051,-0.03321338,0.00610421,-0.0071841,-0.00846274,0.00427516,-0.00778465,-0.00774815,-0.02520236
"Np2_502811",-0.03536316,-0.0250701,-0.01014128,1.00467211,-0.00364612,-0.02688391,-0.02784786,-0.00980071,-0.02639281,-0.02050284,-0.01780562,-0.01726131,-0.01983077,-0.00619735,-0.00223215,-0.02924514,-0.02593078,-0.00867257,-0.01091667,-0.0205028,-0.02117638,-0.03113497,-0.00413722,-0.02251734,-0.01433454,-0.01894437,-0.02020335,-0.00434855,-0.0152696,-0.01782232,-0.01298897,-0.01446831,-0.01176962,-0.01880909,-0.02345084,-0.01422809,-0.00487308,-0.01422812,-0.01975783,-0.02098783,0.04075874,0.00604491,0.00085883,-0.01777822,-0.02702682,-0.00268675,-0.00922142,-0.01575612,-0.00522581,-0.02268609,-0.02290502,0.02066659,-0.00991929,-0.00729507,-0.02008923,-0.01727043,-0.02289436,-0.01909946,0.00300716,0.05325796,-0.02873276,-0.01250854,-0.00289352,-0.01017928,0.00187293,-0.00400494,-0.01643422,-0.00729509,-0.00492022,-0.01084221,-0.02174194,-0.01892009,-0.01286278,-0.0280166,-0.01850803,-0.03216125,-0.01464164,-0.02892588,-0.0383888,-0.0175441,0.28871147,-0.01350289,0.0087345,-0.02207642,0.00834985,-0.0106795,0.01350401,-0.01133021,-0.01973045,-0.02011814,-0.0078333,-0.01473896,-0.01350289,-0.00124845,-0.03034895,-0.02128883,-0.00657441,0.0114697,-0.01783753,-0.01780713
"Np2_504012",0.00676405,-0.00954985,-0.02730965,-0.00364612,1.0048485,-0.02048606,-0.03057243,-0.01434974,-0.00691954,-0.00619889,-0.02737199,-0.0072145,-0.01860229,-0.01287494,0.00340549,-0.01706976,-0.02196555,-0.00668388,-0.01789835,-0.00376623,0.00361836,0.00749538,-0.00245261,-0.02493781,-0.00778465,0.00174522,-0.01791058,-0.00722514,-0.02787676,-0.00564696,-0.00689521,-0.00822252,-0.02468085,-0.00967452,-0.0071704,7.582e-05,-0.01003027,0.00372478,0.00975015,-0.01763077,-0.02445434,-0.01811728,-0.01463711,-0.00803551,-0.01378719,-0.00267459,-0.02638977,-0.01027052,-0.01372788,-0.01674437,-0.00632051,-0.012618,0.00772952,-0.00287376,-0.00092004,-0.023796,-0.00570169,0.00402278,-0.00883982,-0.01393164,-0.02051042,0.00666067,-0.01398029,-0.0157926,0.00477386,-0.0079458,-0.01824653,-0.02096655,-0.00141113,-0.01767187,-0.01260737,0.00268179,-0.02334138,-0.00519845,-0.01834383,0.00069158,-0.02405595,-0.01766273,-0.00355946,0.00025674,-0.01763684,-0.00512851,-0.01253895,-0.00990105,-0.01885319,-0.00458573,-0.00624905,-0.01968024,-0.00588263,-0.01964986,-0.00265178,0.01522509,0.00034493,-0.01248726,-0.01422052,-0.01291447,-0.01005917,-0.00554662,0.01881627,-0.03467141
"Np2_504722",-0.006135,-0.0072449,-0.0098007,-0.02688391,-0.02048606,0.98786625,-0.00530944,-0.016606,-0.00871968,-0.01149596,-0.01959358,-0.01327177,-0.01036779,-0.01406692,-0.01010172,-0.01582909,0.00466593,0.00595977,-0.02000256,-0.00678269,-0.01034502,-0.00479554,-0.00425276,-0.00986151,-0.00669604,-0.01571503,-0.01393317,-0.00203146,-0.00930353,-0.00273387,-0.02101057,-0.02188176,0.0261248,0.00160078,-0.01870108,-0.01373547,-0.01411101,-0.00294065,0.00901426,-0.0113728,-0.01333107,-0.01505214,0.00241572,-0.00116939,-0.01345876,-0.01420528,0.00069766,-0.02377774,-0.00503727,-0.01094251,0.00130582,-0.01943545,-0.01064299,-0.0150126,-0.00728139,-0.01024009,-0.01753646,-0.00416305,-0.01808992,-0.02743886,-0.02398299,-0.02858826,0.00854597,-0.01242338,-0.01207825,-0.0171959,-0.01183651,-0.00300147,0.01792225,-0.01658324,0.00155669,0.00301019,-0.00446409,-0.01247202,-0.01482257,-0.01752889,-0.01399697,-0.02402407,-0.01478608,0.00423411,-0.03023179,-0.02289286,-0.00430445,-0.00394715,-0.02339004,-0.0235664,-0.00698492,-0.00688455,-0.0058583,-0.0054858,0.00588678,-0.0049719,-0.01529087,-0.00105992,-0.03046446,-0.00239938,0.01611603,-0.015861,-0.01719286,-0.00119828
"Np2_500545",-0.02169476,-0.02006796,0.00504753,-0.02784786,-0.03057243,-0.00530944,0.99719068,0.00052282,0.00065509,-0.01565274,-0.01113105,-0.01636427,-0.02288676,-0.02156858,-0.03402368,-0.02013792,-0.01560719,-0.01188061,-0.00485027,-0.01945371,-0.01647833,-0.01092884,-0.01859624,-0.00869689,-0.00385898,-0.01348613,0.00091508,-0.0178953,0.00980183,0.00451234,0.00280798,-0.01113864,-0.00767974,-0.01350288,-0.00248453,0.03091254,-0.03027893,0.01038718,-0.01080265,0.00377951,-0.01794397,0.00785418,-0.01162367,-0.03178109,-0.02324101,-0.00498255,-0.01668657,-0.01349071,-0.0254623,0.00040878,-0.01045294,-0.0158382,-0.01419161,-0.02555506,-0.01447896,-0.00451427,-0.024582,-0.00315047,-0.01236411,-0.01426308,-0.00031644,-0.03046445,-0.02510657,-0.02904744,-0.00361571,0.02669192,0.01061372,-0.00913477,-7.014e-05,-0.00888088,-0.01400309,-0.0148302,-0.01789529,-0.0398909,0.00686745,-0.02122955,-0.00370998,-0.01160847,0.0082723,-0.01132566,-0.01781623,-0.00910892,-0.00967755,-0.01357737,-0.00352449,0.00587767,-0.02984263,-0.02138004,-0.0028692,-0.0116191,0.02803291,0.01717423,-0.02659353,-0.01281869,0.04519981,0.00560702,-0.01920894,-0.02336265,-0.01557213,-0.00733157
"Np2_502413",-0.02493322,-0.01692075,-0.00488069,-0.00980071,-0.01434974,-0.016606,0.00052282,1.00059686,-0.02371689,-0.01387388,-0.00722362,-0.01245685,-0.02658134,0.00408055,-0.01339187,-0.0200315,-0.00835485,-0.02530576,-0.00869689,-0.01797893,-0.02351779,-0.00200408,-0.01803369,0.0072217,-0.01074639,-0.0076022,-0.00734072,0.00334468,0.00032972,-0.01757905,-0.02810173,-0.02182704,0.00261337,-0.02297498,-0.01347701,-0.01504911,-0.01633688,-0.02356338,-0.02088292,-0.01070991,-0.00901922,-0.00800358,-0.01927128,-0.01434212,-0.01568464,-0.02920251,-0.00928224,-0.03330155,-0.01684165,0.0084213,-0.0022884,-0.02576642,-0.02153514,0.00267875,-0.01650109,0.01839816,0.00745279,-0.01627151,-0.00982504,-0.0135485,-0.02119156,0.05113542,0.00069462,-0.01069621,-0.01552045,-0.00284943,-0.01010934,-0.01267731,0.00262097,0.01783263,-0.01192015,-0.00681768,-0.00821035,0.00658769,-0.01172705,-0.02051497,0.02984522,-0.00131534,-0.00408856,-0.01578042,-0.03336991,-0.02101367,-0.01169968,-0.02213723,-0.00737111,-0.00283423,-0.00525774,0.00138032,-0.01918309,0.00156277,0.00867824,-0.01936097,-0.0245106,-0.01575307,-0.00729965,0.00373694,0.00507186,-0.00425124,-0.01607386,-0.0215169
"Np2_503581",-0.00579595,-0.03868219,-0.01250244,-0.02639281,-0.00691954,-0.00871968,0.00065509,-0.02371689,0.9807893,-0.01450179,-0.01743005,-0.00274604,-0.02432047,0.00649341,-0.00246476,-0.003935,-0.00518174,-0.031103,-0.02589713,-0.01587011,-0.00529272,-0.017836,-0.01166775,-0.0276152,-0.02186504,0.02993184,-0.01967573,-0.0196331,-0.01413383,-0.02018347,-0.01094097,0.01707537,-0.0100257,-0.00231729,0.00702859,-0.01172398,-0.01620459,-0.01081176,-0.00934761,-0.00571234,-0.02105013,-0.00787129,0.00047416,-0.0087364,-0.01144727,-0.02192433,-0.01720805,0.07903623,-0.00074519,-0.01850952,-0.00869383,-0.02228922,-0.01471308,-0.01573783,-0.00800661,-0.01978362,-0.00716279,-0.00777703,0.00155821,-0.01265601,-0.01178481,-0.01623805,0.0046279,-0.03078521,0.00057603,0.01400721,-0.01256173,-0.02029906,-0.02354964,-0.0144197,-0.01908577,-0.01033435,0.00104431,-0.00057796,-0.00156012,-0.01612555,-0.01365792,-0.02034012,-0.0109501,-0.01580017,-0.01544895,-0.02787519,-0.00807048,-0.01561925,-0.02107446,-0.00817539,-0.02549882,-0.00913018,-0.01935487,-0.00970794,-0.00836999,-0.01345116,0.02016941,-0.00208923,-0.01461732,-0.00814192,0.01584691,-0.01643418,0.00488787,0.01662534
"Np2_504073",0.00419914,-0.02169331,-0.01178181,-0.02050284,-0.00619889,-0.01149596,-0.01565274,-0.01387388,-0.01450179,1.02207101,-0.01853391,-0.01099575,-0.00307445,-0.0336847,-0.01816443,0.02308866,-0.0075019,-0.00271108,0.02469265,-0.01438929,-0.03300364,-0.0096654,-0.01155527,-0.01564362,-0.01141386,-0.00021154,-0.01637042,-0.00249214,-0.00672343,0.00729621,-0.0131091,-0.01762924,-0.00276733,-0.02029759,-0.00304557,-0.00461765,-0.00377687,-0.02453496,-0.01090758,-0.0125937,-0.02473869,0.04499912,-0.0162898,-0.01364124,-0.01255111,-0.01785884,0.00631858,-0.00219262,-0.01705301,-0.02387051,0.00327779,-0.0025636,-0.02144242,-0.02125084,0.00609357,-0.01054875,-0.01814922,-0.00842474,0.01337784,-0.00859048,-0.00270196,-0.00365829,-0.004382,0.00140769,-0.00660939,-0.01917702,-0.02065943,-0.01957844,0.01381265,-0.02282151,-0.01988556,-0.02512183,-0.02575428,-0.00137768,-0.014219,-0.02042226,-0.01825869,0.00425085,-0.01281415,-0.00702142,-0.0274997,-0.02745868,-0.01054267,0.00273804,0.00564506,-0.02113837,0.00456557,-0.02057274,-0.00738328,-0.00533834,-0.02817476,-0.01820398,-0.02107299,-0.01642055,-0.01268037,-0.01502328,-0.01429654,-0.00507074,0.00545652,-0.01944766
